# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-M" "-O" "--primary" "-a" "dualGenome.gff3" "-t" "gene" "-o" "countData.tsv" "-g" "ID" "SRR1555229_sorted.bam" "SRR1555228_sorted.bam" "SRR1555225_sorted.bam" "SRR1555222_sorted.bam" "SRR1555226_sorted.bam" "SRR1555230_sorted.bam" "SRR1555224_sorted.bam" "SRR1555220_sorted.bam" "SRR1555221_sorted.bam" "SRR1555227_sorted.bam" "SRR1555223_sorted.bam" "SRR1555231_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR1555229_sorted.bam	SRR1555228_sorted.bam	SRR1555225_sorted.bam	SRR1555222_sorted.bam	SRR1555226_sorted.bam	SRR1555230_sorted.bam	SRR1555224_sorted.bam	SRR1555220_sorted.bam	SRR1555221_sorted.bam	SRR1555227_sorted.bam	SRR1555223_sorted.bam	SRR1555231_sorted.bam
gene-MSMEI_RS25020	NC_018289.1	5216256	5216750	+	495	2	0	2	2	0	0	1	4	7	2	6	0
gene-MSMEI_RS25025	NC_018289.1	5216758	5217297	+	540	2	0	6	4	1	0	3	17	25	7	20	1
gene-MSMEI_RS25030	NC_018289.1	5217294	5218247	-	954	4	2	4	4	1	0	1	31	27	7	19	1
gene-MSMEI_RS25035	NC_018289.1	5218249	5219877	-	1629	7	3	4	25	4	3	6	25	32	6	42	3
gene-MSMEI_RS25040	NC_018289.1	5219961	5221538	+	1578	2	4	3	9	1	1	1	37	45	6	14	1
gene-MSMEI_RS25045	NC_018289.1	5221540	5222643	-	1104	4	4	11	24	1	5	5	110	211	16	65	4
gene-MSMEI_RS25050	NC_018289.1	5222661	5222984	-	324	5	6	31	38	10	1	21	133	232	19	97	7
gene-MSMEI_RS35270	NC_018289.1	5223206	5223652	-	447	0	0	0	0	0	0	0	0	0	0	1	0
gene-MSMEI_RS35275	NC_018289.1	5223736	5223942	+	207	0	0	0	0	0	0	0	0	0	0	1	0
gene-MSMEI_RS25070	NC_018289.1	5224455	5226470	+	2016	0	1	0	8	1	0	1	16	15	3	17	2
gene-MSMEI_RS25075	NC_018289.1	5226589	5227137	-	549	0	0	2	4	0	0	0	6	5	0	6	1
gene-MSMEI_RS25080	NC_018289.1	5227427	5230006	-	2580	4	2	18	41	1	2	11	190	208	7	101	2
gene-MSMEI_RS25085	NC_018289.1	5230255	5231409	+	1155	1	1	10	8	2	3	3	19	28	2	25	1
gene-MSMEI_RS25090	NC_018289.1	5231410	5231814	-	405	1	2	8	5	0	1	4	32	52	9	23	2
gene-MSMEI_RS25095	NC_018289.1	5231922	5232794	-	873	1	2	3	9	0	1	2	34	41	6	30	0
gene-MSMEI_RS25100	NC_018289.1	5232819	5234702	-	1884	3	1	5	6	1	1	2	29	65	5	30	2
gene-MSMEI_RS25105	NC_018289.1	5235210	5236397	+	1188	1	0	0	6	0	2	3	5	6	1	10	0
gene-MSMEI_RS25110	NC_018289.1	5236485	5238386	-	1902	11	11	58	74	6	10	21	270	264	32	308	8
gene-MSMEI_RS25125	NC_018289.1	5238696	5238959	+	264	0	0	11	1	0	0	6	222	171	0	16	0
gene-MSMEI_RS25130	NC_018289.1	5238965	5239417	-	453	0	0	2	2	0	0	1	275	427	0	4	0
gene-MSMEI_RS25135	NC_018289.1	5239499	5240230	-	732	0	0	2	1	0	0	2	2	0	0	0	0
gene-MSMEI_RS25140	NC_018289.1	5240230	5240868	-	639	0	0	1	0	0	0	1	2	0	0	0	1
gene-MSMEI_RS25145	NC_018289.1	5240865	5242511	-	1647	0	0	0	0	0	0	0	3	0	0	1	1
gene-MSMEI_RS25150	NC_018289.1	5242508	5246227	-	3720	0	0	2	1	0	2	2	2	7	1	4	1
gene-MSMEI_RS25155	NC_018289.1	5246208	5247437	-	1230	0	0	0	0	0	0	0	3	3	0	0	0
gene-MSMEI_RS25160	NC_018289.1	5247450	5248877	-	1428	2	0	3	0	0	2	2	3	12	1	6	0
gene-MSMEI_RS25165	NC_018289.1	5248898	5249959	-	1062	0	0	0	0	0	0	0	1	3	0	1	0
gene-MSMEI_RS25170	NC_018289.1	5249956	5252403	-	2448	0	0	4	2	0	1	0	2	5	0	1	1
gene-MSMEI_RS25175	NC_018289.1	5252712	5254097	+	1386	0	0	0	2	0	0	1	0	3	1	10	0
gene-MSMEI_RS25180	NC_018289.1	5254094	5255014	+	921	0	0	2	1	0	0	0	0	3	0	3	0
gene-MSMEI_RS25185	NC_018289.1	5255016	5255915	+	900	0	0	0	0	0	0	0	1	3	0	1	0
gene-MSMEI_RS25190	NC_018289.1	5255921	5256313	-	393	0	0	0	1	0	0	1	1	3	0	1	0
gene-MSMEI_RS25195	NC_018289.1	5256341	5256625	+	285	0	1	3	2	2	0	1	12	12	3	8	0
gene-MSMEI_RS25200	NC_018289.1	5256603	5257736	-	1134	0	1	5	4	0	0	0	17	20	3	10	0
gene-MSMEI_RS25205	NC_018289.1	5257935	5258543	+	609	0	2	1	6	0	0	0	7	7	0	2	0
gene-MSMEI_RS25210	NC_018289.1	5258585	5259568	+	984	1	1	5	13	2	4	3	24	19	3	37	0
gene-MSMEI_RS25215	NC_018289.1	5259664	5259813	-	150	0	0	76	27	1	0	56	5	27	1	141	0
gene-MSMEI_RS25220	NC_018289.1	5259859	5260512	+	654	2	0	2	2	1	0	2	14	15	0	8	3
gene-MSMEI_RS25225	NC_018289.1	5260531	5261112	-	582	3	1	4	7	1	1	4	29	30	0	21	2
gene-MSMEI_RS25230	NC_018289.1	5261206	5261502	+	297	0	0	7	4	0	0	3	2	1	1	12	0
gene-MSMEI_RS25235	NC_018289.1	5261524	5262723	+	1200	1	0	3	6	1	2	1	9	6	6	6	2
gene-MSMEI_RS25240	NC_018289.1	5262720	5263505	+	786	0	1	0	0	0	0	0	0	7	0	1	0
gene-MSMEI_RS25245	NC_018289.1	5263498	5263872	+	375	0	0	0	1	0	0	0	0	3	1	2	0
gene-MSMEI_RS25250	NC_018289.1	5263869	5265611	+	1743	0	0	0	0	0	0	2	1	5	1	7	0
gene-MSMEI_RS25255	NC_018289.1	5265615	5266007	-	393	0	0	0	0	0	0	0	0	1	1	0	0
gene-MSMEI_RS25260	NC_018289.1	5266100	5266852	+	753	0	0	1	1	0	0	2	0	3	0	2	0
gene-MSMEI_RS25265	NC_018289.1	5266942	5267940	+	999	0	0	0	0	0	0	0	3	2	0	1	0
gene-MSMEI_RS25270	NC_018289.1	5268099	5268446	+	348	0	0	0	0	0	0	0	0	0	0	0	0
gene-MSMEI_RS25275	NC_018289.1	5268449	5270074	+	1626	0	0	5	1	0	0	0	2	4	1	5	0
gene-MSMEI_RS25280	NC_018289.1	5270139	5271344	+	1206	0	0	7	5	1	3	1	8	3	1	16	3
gene-MSMEI_RS25285	NC_018289.1	5271381	5272709	+	1329	0	2	1	2	1	0	1	17	15	2	6	0
gene-MSMEI_RS25290	NC_018289.1	5272711	5272881	-	171	0	0	3	1	0	0	1	11	26	0	5	0
gene-MSMEI_RS25295	NC_018289.1	5272900	5273343	-	444	1	1	7	10	0	0	6	9	18	0	23	1
gene-MSMEI_RS25300	NC_018289.1	5273410	5274423	+	1014	1	1	3	2	1	0	3	7	4	1	11	0
gene-MSMEI_RS25305	NC_018289.1	5274443	5274958	+	516	0	0	4	1	1	2	5	3	5	0	7	0
gene-MSMEI_RS25310	NC_018289.1	5274982	5275818	+	837	1	0	3	1	0	0	3	14	13	0	8	0
gene-MSMEI_RS25315	NC_018289.1	5275831	5276196	-	366	0	0	2	3	1	0	1	10	11	0	10	0
gene-MSMEI_RS25320	NC_018289.1	5276271	5276993	+	723	3	1	0	6	0	0	0	9	19	4	8	0
gene-MSMEI_RS25325	NC_018289.1	5276997	5277647	-	651	0	0	1	4	0	0	1	11	7	3	3	0
gene-MSMEI_RS25330	NC_018289.1	5277634	5278353	-	720	0	1	0	3	0	0	1	3	4	0	2	1
gene-MSMEI_RS25335	NC_018289.1	5278355	5280628	-	2274	0	0	5	6	0	0	3	16	10	0	20	0
gene-MSMEI_RS25340	NC_018289.1	5280846	5281406	+	561	1	0	31	16	0	1	18	1	4	4	34	3
gene-MSMEI_RS36015	NC_018289.1	5281511	5281642	+	132	1	1	22	17	12	3	4	83	63	3	41	3
gene-MSMEI_RS25350	NC_018289.1	5281678	5283189	-	1512	1	0	17	6	0	4	3	40	39	2	22	2
gene-MSMEI_RS25355	NC_018289.1	5283416	5284429	-	1014	1	0	18	16	1	1	4	19	30	5	41	7
gene-MSMEI_RS25360	NC_018289.1	5284446	5285207	-	762	0	0	11	4	0	0	0	12	15	5	12	1
gene-MSMEI_RS25365	NC_018289.1	5285259	5286350	-	1092	0	0	1	2	0	0	0	5	3	4	2	0
gene-MSMEI_RS25370	NC_018289.1	5286483	5287310	+	828	0	0	3	5	0	0	1	3	5	0	8	0
gene-MSMEI_RS25375	NC_018289.1	5287479	5287835	-	357	0	4	0	0	0	3	3	3	5	1	7	1
gene-MSMEI_RS25380	NC_018289.1	5287951	5289210	+	1260	3	2	11	7	1	2	6	97	62	4	39	8
gene-MSMEI_RS25385	NC_018289.1	5289214	5289897	-	684	0	2	3	5	1	0	1	147	89	0	12	2
gene-MSMEI_RS25390	NC_018289.1	5289894	5291030	-	1137	0	0	9	14	3	3	9	264	273	2	32	5
gene-MSMEI_RS25395	NC_018289.1	5291040	5291636	-	597	0	1	6	2	1	2	1	18	51	0	3	0
gene-MSMEI_RS25400	NC_018289.1	5291715	5292752	+	1038	0	1	0	8	0	0	2	4	12	2	8	3
gene-MSMEI_RS25405	NC_018289.1	5292724	5293245	-	522	0	0	0	2	11	0	1	6	8	1	2	0
gene-MSMEI_RS25410	NC_018289.1	5293276	5294238	-	963	0	0	1	4	0	2	1	1	4	5	1	1
gene-MSMEI_RS25415	NC_018289.1	5294321	5295634	+	1314	0	0	1	5	2	2	1	1	2	0	2	1
gene-MSMEI_RS25425	NC_018289.1	5295780	5296535	+	756	6	9	14	28	4	6	5	42	89	15	57	8
gene-MSMEI_RS25430	NC_018289.1	5296609	5297751	-	1143	6	3	63	33	1	5	29	27	78	5	162	4
gene-MSMEI_RS25435	NC_018289.1	5297757	5298551	-	795	6	3	7	6	0	0	3	4	19	0	27	2
gene-MSMEI_RS25440	NC_018289.1	5298548	5299705	-	1158	1	0	7	9	0	1	2	7	18	7	12	0
gene-MSMEI_RS25445	NC_018289.1	5299897	5300688	+	792	0	0	1	7	0	3	2	1	1	1	6	0
gene-MSMEI_RS25450	NC_018289.1	5300685	5301065	-	381	0	0	0	0	0	0	0	0	1	0	0	0
gene-MSMEI_RS25455	NC_018289.1	5301052	5302806	-	1755	0	1	1	0	1	2	0	0	4	0	5	0
gene-MSMEI_RS25460	NC_018289.1	5302840	5303364	-	525	0	0	0	1	1	0	0	2	6	0	1	0
gene-MSMEI_RS25465	NC_018289.1	5303387	5304151	-	765	0	0	0	0	0	0	0	0	0	0	1	0
gene-MSMEI_RS25470	NC_018289.1	5304176	5304778	+	603	1	0	0	0	0	0	0	2	0	0	2	0
gene-MSMEI_RS25475	NC_018289.1	5304775	5306040	-	1266	1	0	0	1	0	1	0	0	3	1	1	0
gene-MSMEI_RS25480	NC_018289.1	5306067	5306762	-	696	0	0	0	0	0	0	1	0	5	0	1	0
gene-MSMEI_RS25485	NC_018289.1	5306759	5307337	-	579	0	0	0	0	0	0	1	1	0	0	1	1
gene-MSMEI_RS25490	NC_018289.1	5307557	5308420	+	864	1	1	2	3	0	0	1	12	23	0	7	0
gene-MSMEI_RS25495	NC_018289.1	5308417	5311350	+	2934	4	1	18	32	1	0	7	66	90	2	115	1
gene-MSMEI_RS25500	NC_018289.1	5311334	5312092	-	759	0	0	0	2	0	0	0	9	7	2	4	0
gene-MSMEI_RS35505	NC_018289.1	5312256	5312423	-	168	0	0	0	0	0	0	0	0	0	1	0	0
gene-MSMEI_RS25510	NC_018289.1	5312465	5313145	+	681	1	1	2	2	0	0	0	3	6	4	1	1
gene-MSMEI_RS25515	NC_018289.1	5313258	5313782	+	525	0	0	1	0	2	0	0	10	2	1	6	2
gene-MSMEI_RS25520	NC_018289.1	5313808	5314302	+	495	2	1	3	4	1	4	1	8	19	5	16	4
gene-MSMEI_RS25525	NC_018289.1	5314390	5314797	-	408	2	3	20	3	0	1	8	11	5	12	15	7
gene-MSMEI_RS25530	NC_018289.1	5314888	5315226	-	339	0	0	1	6	0	1	0	10	4	4	7	1
gene-MSMEI_RS25535	NC_018289.1	5315259	5315660	-	402	0	0	2	3	0	0	1	2	13	1	7	2
gene-MSMEI_RS25540	NC_018289.1	5315734	5316291	-	558	1	0	5	6	0	0	3	12	19	0	8	0
gene-MSMEI_RS25545	NC_018289.1	5316384	5317331	-	948	4	1	3	3	1	0	4	17	54	4	18	1
gene-MSMEI_RS25550	NC_018289.1	5317379	5317933	-	555	1	3	9	8	0	0	7	32	83	4	31	1
gene-MSMEI_RS25555	NC_018289.1	5317930	5319036	-	1107	3	0	15	14	1	4	5	27	60	11	28	0
gene-MSMEI_RS25560	NC_018289.1	5319208	5320296	+	1089	2	0	6	20	1	1	7	63	70	8	22	1
gene-MSMEI_RS25565	NC_018289.1	5320311	5321324	-	1014	5	2	25	27	5	1	7	71	94	4	56	6
gene-MSMEI_RS25570	NC_018289.1	5321378	5321995	+	618	0	1	6	6	0	1	1	23	50	1	18	2
gene-MSMEI_RS25575	NC_018289.1	5321992	5323245	+	1254	0	0	5	9	0	1	1	17	25	2	30	1
gene-MSMEI_RS25580	NC_018289.1	5323242	5323454	+	213	0	0	0	2	0	1	0	8	12	0	7	0
gene-MSMEI_RS25585	NC_018289.1	5323517	5324587	+	1071	1	0	5	5	0	0	1	14	20	2	2	0
gene-MSMEI_RS25590	NC_018289.1	5324589	5325113	-	525	0	0	0	1	0	0	1	8	6	1	2	0
gene-MSMEI_RS25595	NC_018289.1	5325117	5325395	-	279	0	0	1	4	0	0	0	7	10	0	2	0
gene-MSMEI_RS25600	NC_018289.1	5325488	5325763	-	276	3	0	1	1	0	0	0	6	8	1	3	0
gene-MSMEI_RS25605	NC_018289.1	5326164	5327243	+	1080	0	0	0	3	0	0	0	1	3	1	0	0
gene-MSMEI_RS25610	NC_018289.1	5327240	5328010	+	771	0	0	0	0	0	0	0	1	8	0	2	0
gene-MSMEI_RS25615	NC_018289.1	5328007	5328840	+	834	0	0	1	3	0	0	0	0	10	2	1	1
gene-MSMEI_RS25620	NC_018289.1	5328903	5330090	+	1188	1	0	3	4	0	1	6	10	25	3	8	0
gene-MSMEI_RS25625	NC_018289.1	5330068	5330892	-	825	0	0	5	9	0	2	0	18	14	2	13	1
gene-MSMEI_RS25630	NC_018289.1	5330907	5331530	-	624	1	0	5	9	0	0	0	24	16	3	21	0
gene-MSMEI_RS25635	NC_018289.1	5331586	5332614	+	1029	2	5	6	20	5	0	7	72	81	2	78	1
gene-MSMEI_RS25640	NC_018289.1	5332646	5334052	+	1407	5	4	10	24	2	4	7	115	162	7	50	2
gene-MSMEI_RS25645	NC_018289.1	5334075	5335790	-	1716	2	3	9	30	2	5	6	193	208	8	79	2
gene-MSMEI_RS25650	NC_018289.1	5335858	5337264	-	1407	0	0	1	1	0	2	1	116	127	1	2	0
gene-MSMEI_RS25655	NC_018289.1	5337261	5337704	-	444	0	0	2	1	0	0	0	170	123	0	4	0
gene-MSMEI_RS25660	NC_018289.1	5337776	5338411	-	636	0	0	8	3	2	0	5	440	276	2	16	1
gene-MSMEI_RS25665	NC_018289.1	5338422	5339264	-	843	0	0	4	5	0	0	0	471	313	1	2	0
gene-MSMEI_RS25670	NC_018289.1	5339266	5340255	-	990	0	0	29	11	0	1	9	573	388	4	78	0
gene-MSMEI_RS25675	NC_018289.1	5340375	5341688	-	1314	3	1	23	15	1	0	5	157	145	11	31	5
gene-MSMEI_RS25680	NC_018289.1	5341993	5342820	-	828	12	8	78	78	4	6	35	429	523	13	226	12
gene-MSMEI_RS25685	NC_018289.1	5342899	5344371	-	1473	3	2	8	23	1	2	4	95	97	14	44	0
gene-MSMEI_RS25690	NC_018289.1	5344451	5345716	-	1266	1	0	2	3	0	0	2	19	13	0	12	1
gene-MSMEI_RS25695	NC_018289.1	5345759	5346697	+	939	2	2	6	12	1	1	4	21	30	0	21	1
gene-MSMEI_RS25700	NC_018289.1	5346669	5348186	-	1518	0	0	1	4	0	0	0	6	20	4	9	1
gene-MSMEI_RS25705	NC_018289.1	5348286	5348693	-	408	0	0	0	0	0	0	0	0	1	0	0	0
gene-MSMEI_RS25710	NC_018289.1	5348746	5349153	-	408	0	0	0	0	0	0	0	1	1	0	0	0
gene-MSMEI_RS25715	NC_018289.1	5349314	5350678	-	1365	0	0	0	4	0	0	3	6	7	2	4	1
gene-MSMEI_RS25720	NC_018289.1	5350698	5351489	-	792	0	1	6	5	2	0	1	24	35	5	27	8
gene-MSMEI_RS25725	NC_018289.1	5351548	5352318	+	771	2	1	9	7	2	1	4	30	48	8	27	2
gene-MSMEI_RS25730	NC_018289.1	5352437	5352811	-	375	3	0	7	18	4	1	7	15	39	3	49	1
gene-MSMEI_RS25735	NC_018289.1	5352823	5354796	-	1974	2	0	4	14	0	0	0	27	29	7	19	2
gene-MSMEI_RS25740	NC_018289.1	5354816	5355094	-	279	0	0	3	5	1	0	1	24	35	1	20	2
gene-MSMEI_RS25745	NC_018289.1	5355091	5355957	-	867	2	2	19	32	1	6	14	85	125	8	93	5
gene-MSMEI_RS25750	NC_018289.1	5356085	5356513	+	429	1	0	23	18	0	0	15	19	49	3	101	2
gene-MSMEI_RS25755	NC_018289.1	5356714	5357208	+	495	12	4	51	25	5	16	17	116	128	16	84	7
gene-MSMEI_RS25760	NC_018289.1	5357246	5357926	+	681	2	2	9	18	1	2	2	59	90	8	39	3
gene-MSMEI_RS25765	NC_018289.1	5357935	5359089	-	1155	3	1	8	15	0	0	1	55	80	5	55	0
gene-MSMEI_RS25770	NC_018289.1	5359129	5360319	+	1191	0	1	7	5	0	0	2	9	13	3	20	0
gene-MSMEI_RS25775	NC_018289.1	5360303	5361040	-	738	2	1	10	1	0	0	1	5	18	3	14	2
gene-MSMEI_RS25780	NC_018289.1	5361128	5362261	-	1134	4	3	29	30	2	1	15	35	65	9	70	3
gene-MSMEI_RS25785	NC_018289.1	5362569	5363960	-	1392	0	1	12	27	4	2	7	128	141	7	83	4
gene-MSMEI_RS25790	NC_018289.1	5363990	5365027	-	1038	0	0	40	30	0	0	19	17	13	2	36	1
gene-MSMEI_RS25795	NC_018289.1	5365240	5366193	+	954	1	0	0	3	0	2	0	11	20	0	4	0
gene-MSMEI_RS25800	NC_018289.1	5366225	5367442	+	1218	1	0	20	42	3	1	6	54	77	5	87	2
gene-MSMEI_RS25805	NC_018289.1	5367536	5368738	+	1203	3	0	6	11	1	10	4	11	28	9	33	0
gene-MSMEI_RS25810	NC_018289.1	5368814	5369650	-	837	12	8	51	142	11	26	24	448	263	50	124	62
gene-MSMEI_RS25815	NC_018289.1	5369826	5370872	+	1047	0	0	8	7	0	1	6	22	12	1	26	2
gene-MSMEI_RS25820	NC_018289.1	5370872	5371648	+	777	0	0	10	2	0	0	1	21	7	1	18	1
gene-MSMEI_RS25825	NC_018289.1	5371611	5373389	+	1779	1	1	6	7	0	1	2	39	37	1	14	1
gene-MSMEI_RS25830	NC_018289.1	5373400	5373768	-	369	0	0	1	1	0	4	0	8	16	2	3	1
gene-MSMEI_RS25835	NC_018289.1	5373770	5374318	-	549	0	0	1	0	1	0	0	1	7	1	1	0
gene-MSMEI_RS25840	NC_018289.1	5374443	5374913	+	471	0	0	0	1	0	0	0	3	2	1	1	0
gene-MSMEI_RS25845	NC_018289.1	5374930	5375574	-	645	0	0	1	3	0	0	0	5	12	4	9	0
gene-MSMEI_RS25850	NC_018289.1	5375659	5377362	+	1704	0	0	4	1	1	0	3	5	4	2	9	2
gene-MSMEI_RS25855	NC_018289.1	5377377	5378381	+	1005	0	1	1	7	0	2	2	10	15	2	18	0
gene-MSMEI_RS25860	NC_018289.1	5378382	5379254	-	873	2	1	1	7	11	0	1	13	20	5	4	0
gene-MSMEI_RS25865	NC_018289.1	5379330	5380373	+	1044	2	0	6	1	0	0	0	16	20	2	6	0
gene-MSMEI_RS25870	NC_018289.1	5380370	5381419	-	1050	0	0	0	0	1	0	0	3	6	3	2	0
gene-MSMEI_RS25875	NC_018289.1	5381486	5383720	-	2235	1	0	0	1	0	0	1	1	5	1	2	0
gene-MSMEI_RS25880	NC_018289.1	5384065	5384328	+	264	0	0	0	1	1	0	0	0	2	0	1	0
gene-MSMEI_RS25885	NC_018289.1	5384419	5386035	-	1617	1	0	0	4	0	0	0	5	5	1	5	0
gene-MSMEI_RS25890	NC_018289.1	5386178	5386489	+	312	2	1	62	4	3	1	39	92	115	7	127	6
gene-MSMEI_RS35285	NC_018289.1	5386510	5386770	-	261	0	1	9	2	0	0	2	9	10	1	7	0
gene-MSMEI_RS25900	NC_018289.1	5386897	5388423	-	1527	1	0	4	3	0	0	0	1	4	2	4	1
gene-MSMEI_RS25910	NC_018289.1	5388566	5390296	+	1731	0	1	2	1	0	1	6	8	7	0	371	0
gene-MSMEI_RS35290	NC_018289.1	5390331	5390654	+	324	1	0	14	4	0	0	0	25	50	1	15	0
gene-MSMEI_RS25920	NC_018289.1	5390659	5390973	-	315	0	0	13	7	0	0	3	44	114	3	16	0
gene-MSMEI_RS25925	NC_018289.1	5391063	5391791	-	729	1	0	1	1	0	0	0	0	5	1	2	0
gene-MSMEI_RS25930	NC_018289.1	5391920	5392462	+	543	0	0	1	0	0	1	1	2	15	1	9	0
gene-MSMEI_RS25935	NC_018289.1	5392563	5393936	-	1374	6	3	12	7	10	6	3	55	251	157	25	9
gene-MSMEI_RS25940	NC_018289.1	5394184	5395710	+	1527	4	2	7	7	5	0	7	6	21	15	46	3
gene-MSMEI_RS25945	NC_018289.1	5395825	5397384	+	1560	0	2	2	4	2	4	1	11	28	3	11	1
gene-MSMEI_RS25950	NC_018289.1	5397381	5398073	+	693	1	1	3	5	0	0	2	1	5	1	3	0
gene-MSMEI_RS25955	NC_018289.1	5398058	5399461	-	1404	0	0	2	0	0	0	1	2	2	1	3	0
gene-MSMEI_RS25960	NC_018289.1	5399548	5400261	+	714	0	0	5	3	0	2	3	20	11	7	13	0
gene-MSMEI_RS25965	NC_018289.1	5400268	5401392	-	1125	7	4	98	76	6	5	38	120	160	20	236	5
gene-MSMEI_RS25970	NC_018289.1	5401754	5402482	-	729	0	0	1	4	0	0	0	1	6	1	2	1
gene-MSMEI_RS25975	NC_018289.1	5402479	5403288	-	810	1	0	1	0	1	0	0	3	6	1	3	0
gene-MSMEI_RS25980	NC_018289.1	5403285	5404064	-	780	0	0	1	0	0	0	0	0	2	2	1	0
gene-MSMEI_RS25985	NC_018289.1	5404061	5404768	-	708	0	0	0	0	0	1	0	2	0	0	2	0
gene-MSMEI_RS25990	NC_018289.1	5404765	5405217	-	453	0	0	0	0	0	1	0	0	0	0	4	0
gene-MSMEI_RS25995	NC_018289.1	5405344	5406237	-	894	0	0	0	1	0	0	0	0	0	0	0	0
gene-MSMEI_RS26000	NC_018289.1	5406395	5407222	-	828	1	0	0	4	0	0	1	6	11	1	4	0
gene-MSMEI_RS26005	NC_018289.1	5407321	5408049	+	729	0	0	2	1	0	0	0	3	3	0	1	2
gene-MSMEI_RS26010	NC_018289.1	5408046	5408819	-	774	0	0	3	0	0	0	0	4	4	0	3	0
gene-MSMEI_RS26015	NC_018289.1	5408816	5410222	-	1407	0	0	3	3	0	0	0	8	10	1	4	0
gene-MSMEI_RS26020	NC_018289.1	5410379	5410825	-	447	0	0	0	1	0	0	1	0	3	0	3	0
gene-MSMEI_RS26025	NC_018289.1	5410988	5411308	+	321	0	0	0	0	0	0	0	0	0	0	0	0
gene-MSMEI_RS26030	NC_018289.1	5411361	5412701	-	1341	0	0	0	0	0	0	0	0	2	1	0	0
gene-MSMEI_RS26035	NC_018289.1	5413186	5413983	-	798	0	0	0	0	1	0	0	1	2	1	0	0
gene-MSMEI_RS26040	NC_018289.1	5414111	5414812	-	702	0	2	0	0	0	0	1	9	3	0	4	0
gene-MSMEI_RS26045	NC_018289.1	5414921	5415223	-	303	3	0	3	1	0	0	0	5	24	0	5	0
gene-MSMEI_RS26050	NC_018289.1	5415485	5415808	+	324	0	0	1	0	0	0	0	1	1	0	1	0
gene-MSMEI_RS26055	NC_018289.1	5416146	5416439	+	294	6	3	314	198	3	15	184	211	394	6	576	14
gene-MSMEI_RS26060	NC_018289.1	5416498	5417238	-	741	3	0	71	151	2	13	16	127	116	9	210	8
gene-MSMEI_RS26065	NC_018289.1	5417572	5418573	-	1002	0	1	5	5	0	0	0	1	5	0	7	0
gene-MSMEI_RS26070	NC_018289.1	5418570	5419769	-	1200	0	0	1	4	0	0	0	1	3	0	2	0
gene-MSMEI_RS26075	NC_018289.1	5419766	5421076	-	1311	0	0	0	2	0	1	0	2	4	1	4	0
gene-MSMEI_RS26080	NC_018289.1	5421088	5421696	-	609	0	0	0	0	0	0	0	1	2	1	0	0
gene-MSMEI_RS26085	NC_018289.1	5421844	5422185	+	342	0	0	1	1	0	0	0	8	2	0	3	1
gene-MSMEI_RS26090	NC_018289.1	5422286	5422894	-	609	1	0	7	6	0	1	0	4	16	3	24	0
gene-MSMEI_RS26095	NC_018289.1	5423031	5424278	-	1248	0	0	0	0	0	0	0	2	6	0	2	0
gene-MSMEI_RS26100	NC_018289.1	5424295	5424936	-	642	0	0	0	0	0	0	0	1	1	0	0	0
gene-MSMEI_RS36225	NC_018289.1	5424941	5425225	-	285	0	0	0	1	0	0	1	0	0	1	0	0
gene-MSMEI_RS26105	NC_018289.1	5425307	5425735	-	429	0	0	0	0	0	0	0	0	1	0	1	0
gene-MSMEI_RS26110	NC_018289.1	5425838	5426911	+	1074	0	0	0	0	1	0	0	3	2	0	6	0
gene-MSMEI_RS26115	NC_018289.1	5426919	5427524	-	606	0	3	1	2	0	0	0	2	8	0	5	0
gene-MSMEI_RS26120	NC_018289.1	5427619	5428815	+	1197	0	0	3	12	0	2	3	55	46	0	14	1
gene-MSMEI_RS26125	NC_018289.1	5428823	5429152	-	330	0	1	0	5	0	0	2	23	39	0	5	0
gene-MSMEI_RS26130	NC_018289.1	5429155	5429502	-	348	0	0	4	4	0	4	1	49	60	2	16	0
gene-MSMEI_RS26135	NC_018289.1	5429565	5429795	-	231	0	0	3	2	0	0	0	1	1	0	6	0
gene-MSMEI_RS26140	NC_018289.1	5429884	5430684	+	801	0	0	4	7	0	1	0	28	26	3	25	0
gene-MSMEI_RS26145	NC_018289.1	5430848	5431504	-	657	1	0	2	1	0	0	2	5	10	0	7	0
gene-MSMEI_RS26150	NC_018289.1	5431679	5433001	+	1323	1	0	34	9	0	2	22	3	9	0	34	0
gene-MSMEI_RS26155	NC_018289.1	5433033	5434616	+	1584	0	0	0	0	0	1	0	3	0	2	0	0
gene-MSMEI_RS26160	NC_018289.1	5434654	5435262	+	609	0	0	1	0	0	0	2	5	5	1	5	0
gene-MSMEI_RS26165	NC_018289.1	5435442	5436863	-	1422	1	0	3	0	0	1	0	4	10	2	2	0
gene-MSMEI_RS26170	NC_018289.1	5436988	5437170	-	183	0	0	1	0	0	0	0	2	7	0	0	0
gene-MSMEI_RS26175	NC_018289.1	5437278	5437589	+	312	0	0	0	2	0	0	1	6	8	0	0	0
gene-MSMEI_RS26180	NC_018289.1	5437594	5438376	-	783	0	0	2	3	0	0	2	4	13	0	7	0
gene-MSMEI_RS26185	NC_018289.1	5438523	5439548	+	1026	2	0	8	3	2	4	10	74	55	6	13	2
gene-MSMEI_RS26190	NC_018289.1	5439597	5440172	-	576	4	0	13	20	3	0	19	341	598	3	63	0
gene-MSMEI_RS26195	NC_018289.1	5440409	5440627	-	219	0	0	0	1	0	0	0	0	5	0	0	0
