# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-M" "-O" "--primary" "-a" "dualGenome.gff3" "-t" "gene" "-o" "countData.tsv" "-g" "ID" "SRR3084371_sorted.bam" "SRR3084369_sorted.bam" "SRR3084378_sorted.bam" "SRR3084370_sorted.bam" "SRR3084368_sorted.bam" "SRR3084374_sorted.bam" "SRR3084376_sorted.bam" "SRR3084367_sorted.bam" "SRR3084375_sorted.bam" "SRR3084372_sorted.bam" "SRR3084373_sorted.bam" "SRR3084377_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR3084371_sorted.bam	SRR3084369_sorted.bam	SRR3084378_sorted.bam	SRR3084370_sorted.bam	SRR3084368_sorted.bam	SRR3084374_sorted.bam	SRR3084376_sorted.bam	SRR3084367_sorted.bam	SRR3084375_sorted.bam	SRR3084372_sorted.bam	SRR3084373_sorted.bam	SRR3084377_sorted.bam
gene-Y880_0583301	CP020659.1	5805805	5806161	-	357	0	0	31	0	0	261	2	0	78	0	38	0
gene-Y880_05833	CP020659.1	5806064	5806195	-	132	0	0	22	0	0	184	1	0	57	0	26	0
gene-Y880_05834	CP020659.1	5806275	5806433	+	159	0	0	3	0	0	7	1	0	5	0	3	0
gene-Y880_05835	CP020659.1	5806492	5807073	+	582	0	0	111	0	0	246	18	0	75	0	29	0
gene-Y880_05836	CP020659.1	5807330	5808832	+	1503	0	0	48	0	0	171	16	1	339	0	111	0
gene-Y880_n070	CP020659.1	5808169	5808369	-	201	0	0	14	0	0	82	4	0	244	0	49	0
gene-Y880_05837	CP020659.1	5808832	5809272	+	441	0	0	7	0	0	5	0	0	11	0	4	0
gene-Y880_05838	CP020659.1	5809273	5809515	+	243	0	0	3	0	0	3	0	0	2	0	0	0
gene-Y880_05839	CP020659.1	5809508	5810371	+	864	0	0	17	0	0	29	1	0	27	0	12	0
gene-Y880_05840	CP020659.1	5810368	5811129	+	762	0	0	25	0	0	15	3	0	27	0	15	0
gene-Y880_05841	CP020659.1	5811138	5811494	+	357	0	0	9	0	0	5	4	0	18	0	7	0
gene-Y880_05842	CP020659.1	5811491	5812436	+	946	0	0	47	0	0	44	5	0	106	0	27	0
gene-Y880_05844	CP020659.1	5812493	5812897	+	405	0	0	14	0	0	44	4	0	64	0	41	0
gene-Y880_05845	CP020659.1	5812903	5813667	+	765	0	0	21	0	0	44	11	0	75	0	40	1
gene-Y880_05846	CP020659.1	5813741	5814670	-	930	0	0	24	0	0	168	10	0	152	0	116	0
gene-Y880_05847	CP020659.1	5815017	5815937	-	921	0	0	15	0	0	62	14	0	72	0	53	1
gene-Y880_05848	CP020659.1	5816288	5816473	+	186	0	0	2	0	0	5	0	0	7	0	3	0
gene-Y880_05849	CP020659.1	5816484	5817791	+	1308	0	0	11	0	0	15	7	0	32	0	13	0
gene-Y880_05850	CP020659.1	5817849	5819282	+	1434	0	0	18	0	0	75	3	0	76	0	33	1
gene-Y880_05851	CP020659.1	5819313	5820695	+	1383	0	0	10	0	0	51	10	0	72	0	44	0
gene-Y880_05852	CP020659.1	5820889	5821917	+	1029	0	0	6	0	0	8	5	0	23	0	7	0
gene-Y880_05853	CP020659.1	5821994	5822875	-	882	0	0	57	0	0	125	27	0	172	0	147	3
gene-Y880_05854	CP020659.1	5822935	5823717	-	783	0	0	24	0	0	71	6	0	75	0	61	0
gene-Y880_05855	CP020659.1	5823872	5824411	+	540	0	0	30	0	0	145	15	0	148	0	112	1
gene-Y880_05856	CP020659.1	5824562	5825413	+	852	0	0	19	0	0	15	5	0	21	0	19	0
gene-Y880_05857	CP020659.1	5825410	5826192	+	783	0	0	20	0	0	15	8	0	50	0	15	0
gene-Y880_05858	CP020659.1	5826189	5827394	+	1206	0	0	51	0	0	50	9	0	117	0	39	0
gene-Y880_05859	CP020659.1	5827544	5828842	+	1299	0	0	37	0	0	64	30	0	71	0	54	1
gene-Y880_05860	CP020659.1	5828865	5829017	+	153	0	0	7	0	0	19	1	0	29	0	16	0
gene-Y880_05861	CP020659.1	5829033	5830271	+	1239	0	0	92	0	0	69	16	0	233	0	79	2
gene-Y880_05862	CP020659.1	5830286	5831077	+	792	0	0	62	0	0	28	17	0	45	0	20	0
gene-Y880_05863	CP020659.1	5831088	5831489	+	402	0	0	56	0	0	50	24	0	72	0	39	0
gene-Y880_0586401	CP020659.1	5831646	5831957	-	312	0	0	66	0	0	378	36	0	420	0	266	3
gene-Y880_05864	CP020659.1	5831664	5832605	+	942	0	0	74	0	0	402	38	0	473	0	279	4
gene-Y880_05865	CP020659.1	5832796	5833629	+	834	0	0	21	0	0	90	9	0	130	0	83	2
gene-Y880_05866	CP020659.1	5833768	5835114	-	1347	0	0	6	0	0	23	5	0	27	0	11	1
gene-Y880_05867	CP020659.1	5835420	5836199	+	780	0	0	51	0	0	222	13	0	418	0	184	0
gene-Y880_05868	CP020659.1	5836442	5837485	+	1044	0	0	30	0	0	22	17	0	54	0	37	2
gene-Y880_05869	CP020659.1	5837508	5838323	+	816	0	0	27	0	0	71	16	0	207	0	66	0
gene-Y880_05870	CP020659.1	5838473	5839351	+	879	0	0	15	0	0	85	12	0	89	0	50	0
gene-Y880_05871	CP020659.1	5839377	5840627	-	1251	0	0	27	0	0	98	17	0	138	0	76	0
gene-Y880_05872	CP020659.1	5840693	5842015	-	1323	0	0	30	0	0	29	10	0	44	0	14	1
gene-Y880_05873	CP020659.1	5842561	5844465	+	1905	0	0	21	0	0	47	9	0	60	0	24	0
gene-Y880_05874	CP020659.1	5844558	5845226	+	669	0	0	24	0	0	333	30	0	369	0	262	0
gene-Y880_05875	CP020659.1	5845266	5846078	-	813	0	0	18	0	0	49	7	0	112	0	37	0
gene-Y880_05877	CP020659.1	5846075	5846521	-	447	0	0	9	0	0	27	2	0	40	0	22	0
gene-Y880_05878	CP020659.1	5846638	5848143	-	1506	0	0	44	0	0	90	22	0	151	0	84	0
gene-Y880_05879	CP020659.1	5848318	5849502	-	1185	0	0	20	0	0	59	16	0	131	0	54	0
gene-Y880_05881	CP020659.1	5849680	5850546	+	867	0	0	51	0	0	179	21	0	228	0	154	1
gene-Y880_05880	CP020659.1	5850543	5850989	-	447	0	0	25	0	0	82	11	0	70	0	37	1
gene-Y880_05882	CP020659.1	5851067	5851501	-	435	0	0	36	0	0	131	14	0	159	0	97	0
gene-Y880_05883	CP020659.1	5851656	5852297	-	642	0	0	12	0	0	36	6	0	29	0	22	1
gene-Y880_05884	CP020659.1	5852562	5852849	-	288	0	0	24	0	0	24	17	0	40	0	28	0
gene-Y880_05885	CP020659.1	5852941	5853405	-	465	0	0	63	0	0	547	28	0	808	0	497	1
gene-Y880_05886	CP020659.1	5853458	5854948	-	1491	0	0	84	0	0	185	54	0	312	0	182	3
gene-Y880_05887	CP020659.1	5855289	5855567	+	279	0	0	25	0	0	105	16	0	111	0	88	0
gene-Y880_05888	CP020659.1	5855587	5856207	-	621	0	0	73	0	0	183	32	0	310	0	145	2
gene-Y880_05889	CP020659.1	5856437	5857369	-	933	0	0	66	0	0	221	39	0	215	0	235	1
gene-Y880_n037	CP020659.1	5857609	5857779	-	171	0	0	9	0	0	510	7	0	686	0	706	2
gene-Y880_n120	CP020659.1	5857969	5858469	-	501	0	0	75	0	0	1683	52	0	1601	0	1614	4
gene-Y880_0588902	CP020659.1	5858096	5858731	+	636	0	0	59	0	0	1570	40	0	1530	0	1420	4
gene-Y880_0588903	CP020659.1	5858753	5860009	+	1257	0	0	80	0	0	1352	66	0	1271	0	1111	1
gene-Y880_05890	CP020659.1	5860011	5861786	+	1776	0	0	163	0	0	1267	119	0	1369	0	1044	13
gene-Y880_0589001	CP020659.1	5861786	5862754	+	969	0	0	94	0	0	873	71	0	767	0	710	3
gene-Y880_n030	CP020659.1	5861869	5862069	-	201	0	0	19	0	0	335	17	0	266	0	289	2
gene-Y880_0589002	CP020659.1	5863023	5863799	-	777	0	0	146	0	0	1640	89	0	1420	0	1575	6
gene-Y880_0589003	CP020659.1	5863844	5864101	-	258	0	0	54	0	0	731	27	0	662	0	620	2
gene-Y880_05891	CP020659.1	5864370	5864741	+	372	0	0	37	0	0	254	32	0	228	0	235	1
gene-Y880_05892	CP020659.1	5864778	5865086	+	309	0	0	26	0	0	93	20	0	80	0	58	0
gene-Y880_05893	CP020659.1	5865733	5866047	-	315	0	0	129	0	0	1989	74	0	2514	0	2369	4
gene-Y880_05894	CP020659.1	5866159	5866235	-	77	0	0	121	0	0	1760	50	0	2173	0	1725	2
gene-Y880_05895	CP020659.1	5866424	5866840	-	417	0	0	51	0	0	119	18	0	134	0	81	1
gene-Y880_05897	CP020659.1	5866865	5868316	+	1452	0	0	146	0	0	703	83	0	948	0	644	6
gene-Y880_05896	CP020659.1	5868288	5868518	-	231	0	0	45	0	0	124	17	0	186	0	128	1
gene-Y880_05898	CP020659.1	5868561	5869841	+	1281	0	0	230	0	0	617	137	0	795	0	549	3
gene-Y880_05899	CP020659.1	5870167	5871366	+	1200	0	0	43	0	0	189	34	0	248	0	130	1
gene-Y880_05900	CP020659.1	5871520	5873006	-	1487	0	0	33	0	0	61	11	0	83	0	43	0
gene-Y880_05902	CP020659.1	5873133	5873570	+	438	0	0	7	0	0	16	4	0	23	0	8	0
gene-Y880_05903	CP020659.1	5873582	5873989	+	408	0	0	11	0	0	22	8	0	22	0	16	0
gene-Y880_05905	CP020659.1	5874023	5874307	+	285	0	0	7	0	0	38	8	0	26	0	20	0
gene-Y880_05904	CP020659.1	5874304	5875236	-	933	0	0	22	2	0	118	11	0	120	1	84	0
gene-Y880_05906	CP020659.1	5875286	5875975	-	690	0	0	9	0	0	5	0	0	22	0	6	0
gene-Y880_05907	CP020659.1	5875980	5876471	-	492	0	0	2	0	0	2	1	0	4	0	2	0
gene-Y880_05908	CP020659.1	5876634	5877404	-	771	0	0	9	0	0	11	2	0	12	0	13	0
gene-Y880_05909	CP020659.1	5877513	5878199	-	687	0	0	17	0	0	92	14	0	74	0	61	0
gene-Y880_05910	CP020659.1	5878275	5878790	+	516	0	0	13	0	0	40	6	0	44	0	27	0
gene-Y880_05911	CP020659.1	5878830	5879588	-	759	0	0	105	0	0	390	49	0	442	0	270	2
gene-Y880_05912	CP020659.1	5879760	5880152	-	393	0	0	4	0	0	8	1	0	4	0	4	0
gene-Y880_05913	CP020659.1	5880167	5880595	+	429	0	0	21	0	0	41	2	0	146	0	34	0
gene-Y880_05914	CP020659.1	5880609	5881598	-	990	0	0	40	0	0	131	13	0	186	0	136	2
gene-Y880_05915	CP020659.1	5881602	5882471	-	870	0	0	24	0	0	102	15	0	115	0	84	0
gene-Y880_05916	CP020659.1	5882482	5883300	-	819	0	0	20	0	0	74	11	0	70	0	44	1
gene-Y880_05917	CP020659.1	5883462	5884460	-	999	0	0	29	0	0	173	21	0	203	0	115	1
gene-Y880_05918	CP020659.1	5884637	5884819	-	183	0	0	10	0	0	40	3	0	43	0	39	0
gene-Y880_05919	CP020659.1	5884773	5884910	+	138	0	0	1	0	0	17	2	0	14	0	14	0
gene-Y880_05920	CP020659.1	5884983	5887265	-	2283	0	1	97	0	0	607	74	0	518	0	354	1
gene-Y880_05921	CP020659.1	5887437	5888615	+	1179	0	0	224	0	0	2302	124	0	1399	0	1108	10
gene-Y880_05922	CP020659.1	5888844	5890229	+	1386	0	0	29	0	0	44	10	0	80	0	43	1
gene-Y880_05923	CP020659.1	5890285	5891241	+	957	0	0	20	0	0	37	10	0	43	0	19	0
gene-Y880_05924	CP020659.1	5891306	5892256	+	951	0	0	20	0	0	83	10	0	84	0	48	0
gene-Y880_05925	CP020659.1	5892253	5892381	+	129	0	0	3	0	0	23	3	0	15	0	11	0
gene-Y880_05926	CP020659.1	5892369	5893340	+	972	0	0	31	0	0	127	18	0	120	0	94	3
gene-Y880_05927	CP020659.1	5893953	5895335	+	1383	0	0	1867	0	0	5948	815	0	4095	0	2646	31
gene-Y880_05928	CP020659.1	5895470	5896576	-	1107	0	0	225	0	0	559	74	0	531	0	300	4
gene-Y880_05929	CP020659.1	5896662	5897540	-	879	0	0	142	0	0	315	52	0	203	0	185	0
gene-Y880_05930	CP020659.1	5897702	5898367	-	666	0	0	41	0	0	150	8	0	106	0	73	0
gene-Y880_05931	CP020659.1	5898428	5899489	-	1062	0	0	88	1	0	502	30	0	259	0	179	0
gene-Y880_05932	CP020659.1	5899745	5900448	-	704	0	0	112	0	0	1053	99	0	926	0	690	6
gene-Y880_n003	CP020659.1	5900619	5900794	+	176	0	0	104	0	0	1121	71	0	1159	0	893	2
gene-Y880_05934	CP020659.1	5900727	5901479	+	753	0	0	159	0	0	1406	93	0	1659	0	1300	5
gene-Y880_05935	CP020659.1	5901520	5902878	+	1359	0	0	141	0	0	654	86	0	598	0	481	4
gene-Y880_05936	CP020659.1	5902944	5904314	+	1371	0	0	310	0	0	1166	137	0	1006	0	788	9
gene-Y880_n048	CP020659.1	5904279	5904369	+	91	0	0	102	0	0	425	39	0	458	0	411	2
gene-Y880_05937	CP020659.1	5904433	5905533	+	1101	0	0	327	0	0	1760	166	0	1370	0	995	9
gene-Y880_05938	CP020659.1	5905952	5907049	+	1098	0	0	74	0	0	468	52	0	464	0	342	1
gene-Y880_05939	CP020659.1	5907104	5908258	+	1155	0	0	114	0	0	336	60	0	257	0	177	1
gene-Y880_05940	CP020659.1	5908285	5909166	+	882	0	0	76	0	0	310	50	0	213	0	134	2
gene-Y880_05941	CP020659.1	5909249	5910118	+	870	0	0	130	0	0	579	74	0	419	0	303	5
gene-Y880_05942	CP020659.1	5910296	5912683	-	2388	0	0	70	0	0	122	35	0	171	0	101	2
gene-Y880_05943	CP020659.1	5912680	5912829	-	150	0	0	2	0	0	3	2	0	4	0	3	0
gene-Y880_05945	CP020659.1	5912794	5913846	+	1053	0	0	22	0	0	135	7	0	99	0	44	0
gene-Y880_05944	CP020659.1	5913825	5914328	-	504	0	0	44	0	0	363	16	0	179	0	176	1
gene-Y880_05946	CP020659.1	5914433	5915008	-	576	0	0	39	0	0	260	19	0	219	0	170	3
gene-Y880_05947	CP020659.1	5915121	5916062	+	942	0	0	60	0	0	254	24	0	453	0	149	1
gene-Y880_05948	CP020659.1	5916082	5916834	-	753	0	0	59	0	0	351	25	0	421	0	220	0
gene-Y880_05949	CP020659.1	5916952	5917581	+	630	0	0	142	0	0	307	80	0	468	0	246	1
gene-Y880_05950	CP020659.1	5917603	5918157	-	555	0	0	65	0	0	51	17	0	102	0	44	0
gene-Y880_05951	CP020659.1	5918423	5918917	+	495	0	0	60	0	0	204	33	0	264	0	125	1
gene-Y880_05952	CP020659.1	5918920	5919612	-	693	0	0	81	0	0	357	48	0	346	0	224	1
gene-Y880_05953	CP020659.1	5919684	5920454	-	771	0	0	74	0	0	400	45	0	295	0	210	0
gene-Y880_05954	CP020659.1	5920747	5921184	+	438	0	0	78	0	0	739	65	0	1117	0	749	0
gene-Y880_05955	CP020659.1	5921241	5922470	-	1230	0	0	399	0	0	3134	278	0	1608	0	1311	13
gene-Y880_05956	CP020659.1	5922674	5924068	+	1395	0	0	330	0	0	2023	199	0	1615	0	1331	18
gene-Y880_05957	CP020659.1	5924160	5924825	+	666	0	0	102	0	0	676	52	0	784	0	516	5
gene-Y880_05958	CP020659.1	5924982	5925914	+	933	0	0	86	0	0	589	44	0	461	0	292	3
gene-Y880_05959	CP020659.1	5925998	5926348	+	351	0	0	38	0	0	82	11	0	114	0	88	1
gene-Y880_05960	CP020659.1	5926429	5927463	-	1035	0	0	7	0	0	64	8	0	127	0	67	0
gene-Y880_05961	CP020659.1	5927479	5928873	-	1395	0	0	16	0	0	57	9	0	53	0	38	0
gene-Y880_05962	CP020659.1	5929294	5930337	-	1044	0	0	7	0	0	42	3	0	48	0	28	0
gene-Y880_05963	CP020659.1	5930385	5931173	-	789	0	0	9	0	0	14	8	0	10	0	16	0
gene-Y880_05964	CP020659.1	5931170	5932099	-	930	0	0	23	0	0	37	9	0	59	0	40	0
gene-Y880_05965	CP020659.1	5932096	5933145	-	1050	0	0	19	0	0	18	5	0	30	0	15	1
gene-Y880_05966	CP020659.1	5933509	5934438	+	930	0	0	41	0	0	136	19	0	140	0	102	2
gene-Y880_05967	CP020659.1	5934478	5936421	-	1944	0	0	92	0	0	181	36	0	263	0	169	0
gene-Y880_05968	CP020659.1	5936711	5937436	+	726	0	0	661	0	0	4314	373	0	5536	0	4214	27
gene-Y880_05969	CP020659.1	5937479	5937811	-	333	0	0	70	0	0	408	53	0	388	0	244	1
gene-Y880_05970	CP020659.1	5937934	5938605	-	672	0	0	186	0	0	900	95	0	809	0	469	4
gene-Y880_05971	CP020659.1	5938864	5940378	+	1515	0	0	204	0	0	1004	127	0	1047	0	661	2
gene-Y880_05972	CP020659.1	5940498	5940965	+	468	0	0	95	0	0	269	30	0	610	0	201	1
gene-Y880_05973	CP020659.1	5941016	5942352	+	1337	0	0	101	0	0	291	23	0	518	0	221	1
gene-Y880_05976	CP020659.1	5942349	5942816	+	468	0	0	25	0	0	159	18	0	217	0	97	0
gene-Y880_05975	CP020659.1	5942789	5943988	-	1200	0	0	75	0	0	233	20	0	329	0	164	0
gene-Y880_05977	CP020659.1	5944080	5944733	-	654	0	0	40	0	0	191	27	0	200	0	94	2
gene-Y880_05978	CP020659.1	5944937	5945416	+	480	0	0	371	0	0	2716	228	0	2529	0	1997	11
gene-Y880_05979	CP020659.1	5945439	5947718	+	2280	0	0	572	0	0	3065	362	0	2887	0	2108	11
gene-Y880_05980	CP020659.1	5947837	5948874	+	1038	0	0	117	0	0	574	64	0	504	1	459	3
gene-Y880_05981	CP020659.1	5948878	5949633	-	756	0	0	41	0	0	65	25	0	126	0	58	0
gene-Y880_05982	CP020659.1	5949755	5950558	+	804	0	0	44	0	0	454	23	0	548	0	301	1
gene-Y880_05983	CP020659.1	5950568	5951368	+	801	0	0	61	0	0	758	55	0	604	0	460	0
gene-Y880_05984	CP020659.1	5951574	5952368	+	795	0	0	116	0	0	943	79	0	769	0	558	2
gene-Y880_05985	CP020659.1	5952395	5953192	-	798	0	0	91	0	0	656	58	1	630	0	463	4
gene-Y880_05986	CP020659.1	5953227	5953637	-	411	0	0	21	0	0	28	5	0	80	0	23	0
gene-Y880_05987	CP020659.1	5953648	5954526	-	879	0	0	42	0	0	72	17	0	87	0	43	0
gene-Y880_05988	CP020659.1	5954519	5954788	-	270	0	0	23	0	0	12	5	0	17	0	12	0
gene-Y880_05989	CP020659.1	5954795	5955001	-	207	0	0	39	0	0	128	12	0	198	0	103	1
gene-Y880_05990	CP020659.1	5955193	5955555	+	363	0	0	33	0	0	159	30	0	175	0	141	1
gene-Y880_05991	CP020659.1	5955592	5956743	-	1152	0	0	80	0	0	78	33	0	187	0	85	1
gene-Y880_05992	CP020659.1	5956953	5958047	+	1095	0	0	57	0	0	81	27	0	170	0	72	1
gene-Y880_05993	CP020659.1	5958044	5959084	+	1041	0	0	42	0	0	44	19	0	54	0	29	0
gene-Y880_05994	CP020659.1	5959167	5959673	+	507	0	0	112	0	0	454	41	0	558	0	309	1
gene-Y880_05995	CP020659.1	5959689	5960141	-	453	0	0	54	0	0	222	29	0	290	0	132	0
gene-Y880_05996	CP020659.1	5960301	5961686	-	1386	0	0	194	1	0	1008	121	0	938	0	672	1
gene-Y880_05997	CP020659.1	5961916	5963754	-	1839	0	0	180	0	0	845	89	0	744	0	463	1
gene-Y880_05998	CP020659.1	5964082	5965278	-	1197	0	0	202	0	0	599	98	0	524	0	353	7
gene-Y880_05999	CP020659.1	5965351	5965890	-	540	0	0	428	0	0	3883	223	0	3553	0	3059	18
gene-Y880_06000	CP020659.1	5966052	5966930	+	879	0	0	102	0	0	1056	64	0	736	0	611	4
gene-Y880_06001	CP020659.1	5966989	5967801	+	813	0	0	187	0	0	1415	72	0	1937	0	1057	1
gene-Y880_06002	CP020659.1	5967878	5968456	+	579	0	0	51	0	0	258	37	0	234	0	168	1
gene-Y880_06003	CP020659.1	5968539	5968883	+	345	0	0	434	0	0	1387	111	0	1849	0	894	8
gene-Y880_06004	CP020659.1	5969153	5970139	+	987	0	0	330	0	0	728	169	0	785	0	540	6
gene-Y880_06005	CP020659.1	5970244	5971977	-	1734	0	0	263	0	0	602	117	0	855	0	510	8
gene-Y880_06006	CP020659.1	5972105	5972356	-	252	0	0	184	0	0	1850	107	0	1335	0	1108	7
gene-Y880_06007	CP020659.1	5972477	5972947	-	471	0	0	111	0	0	1722	58	0	1208	0	1209	5
gene-Y880_06008	CP020659.1	5973098	5974693	-	1596	0	0	72	0	0	105	31	0	126	0	54	0
gene-Y880_06009	CP020659.1	5974749	5975297	-	549	0	0	19	0	0	53	15	0	50	0	24	0
gene-Y880_06010	CP020659.1	5975352	5976782	-	1431	0	0	65	0	0	137	25	0	83	0	79	0
gene-Y880_06012	CP020659.1	5977071	5977718	+	648	0	0	37	0	0	215	26	0	192	0	139	1
gene-Y880_06011	CP020659.1	5977703	5978113	-	411	0	0	27	0	0	115	11	0	211	0	102	1
gene-Y880_06013	CP020659.1	5978176	5979174	-	999	0	0	47	0	0	193	28	0	252	0	141	1
gene-Y880_06014	CP020659.1	5979211	5979777	-	567	0	0	35	0	0	151	10	0	286	0	124	1
gene-Y880_06015	CP020659.1	5979780	5980376	-	597	0	0	37	0	0	150	18	0	170	0	100	0
gene-Y880_06016	CP020659.1	5980376	5981863	-	1488	0	0	80	0	0	355	30	0	340	0	225	3
gene-Y880_06017	CP020659.1	5981856	5983226	-	1371	0	0	76	0	0	350	44	0	289	0	190	2
gene-Y880_06018	CP020659.1	5983374	5984732	+	1359	0	0	537	0	0	1692	203	0	2275	0	1128	4
gene-Y880_06019	CP020659.1	5984729	5985400	+	672	0	0	212	0	0	1187	141	0	1216	0	784	5
gene-Y880_06020	CP020659.1	5985400	5986407	+	1008	0	0	270	0	0	2203	197	0	2435	0	1804	15
gene-Y880_06021	CP020659.1	5986521	5987375	+	855	0	0	2071	0	0	15717	986	0	17930	0	13143	63
gene-Y880_06022	CP020659.1	5987440	5988045	+	606	0	0	71	0	0	329	24	0	427	0	214	0
gene-Y880_06023	CP020659.1	5988050	5988748	-	699	0	0	90	0	0	555	34	0	702	0	350	2
gene-Y880_06024	CP020659.1	5988818	5989195	+	378	0	0	32	0	0	201	21	0	164	0	102	0
gene-Y880_06025	CP020659.1	5989298	5989498	+	201	0	0	42	0	0	386	14	0	650	2	269	0
gene-Y880_06026	CP020659.1	5989557	5990354	+	798	0	0	134	0	0	1267	81	0	1011	0	729	2
gene-Y880_06027	CP020659.1	5990445	5991179	+	735	0	0	157	0	0	1661	82	0	2162	0	1235	3
gene-Y880_06028	CP020659.1	5991342	5992688	+	1347	0	0	40	1	0	311	25	0	534	0	252	2
gene-Y880_06029	CP020659.1	5992701	5992958	-	258	0	0	6	0	0	81	4	0	57	0	23	0
gene-Y880_06030	CP020659.1	5993020	5993343	-	324	0	0	12	0	0	195	7	0	122	0	96	0
gene-Y880_06031	CP020659.1	5993521	5994606	-	1086	0	0	19	0	0	199	17	0	223	0	133	1
gene-Y880_06032	CP020659.1	5994727	5995320	-	594	0	0	140	0	0	870	40	0	763	0	468	1
gene-Y880_06033	CP020659.1	5995317	5995736	-	420	0	0	83	0	0	658	40	0	530	0	339	2
gene-Y880_06034	CP020659.1	5995868	5996488	-	621	0	0	49	0	0	724	36	0	597	0	440	3
gene-Y880_06035	CP020659.1	5996496	5997635	-	1140	0	0	118	0	0	963	64	0	775	0	538	2
gene-Y880_06036	CP020659.1	5997724	5999691	-	1968	0	0	233	0	0	1828	106	0	1729	0	1184	1
gene-Y880_06037	CP020659.1	5999799	5999969	-	171	0	0	7	0	0	125	7	0	120	0	82	1
gene-Y880_06038	CP020659.1	6000092	6000685	-	594	0	0	47	0	0	543	33	0	282	0	295	1
gene-Y880_06039	CP020659.1	6000696	6001517	-	822	0	0	155	0	0	613	48	0	1264	0	519	0
gene-Y880_06040	CP020659.1	6001529	6002221	-	693	0	0	127	0	0	734	62	0	951	0	518	2
gene-Y880_06041	CP020659.1	6002232	6002354	-	123	0	0	115	0	0	1375	56	0	1473	0	1324	2
gene-Y880_06042	CP020659.1	6002436	6003470	+	1035	0	0	333	0	0	2902	153	0	2293	0	1924	9
gene-Y880_06043	CP020659.1	6003648	6004796	+	1149	0	0	437	0	0	2857	201	0	2263	0	1680	9
gene-Y880_06044	CP020659.1	6004804	6005703	-	900	0	0	105	0	0	461	54	0	443	0	304	3
gene-Y880_06045	CP020659.1	6005857	6006261	+	405	0	0	40	0	0	183	27	0	281	0	133	1
gene-Y880_06046	CP020659.1	6006504	6007877	+	1374	0	0	64	1	0	155	25	0	193	0	103	0
gene-Y880_06047	CP020659.1	6007874	6009058	+	1185	0	0	55	0	0	162	23	0	151	0	93	1
gene-Y880_06048	CP020659.1	6009285	6010556	-	1272	0	0	188	0	0	531	40	0	595	0	234	3
gene-Y880_06049	CP020659.1	6010553	6011557	-	1005	0	0	137	0	0	1084	60	0	597	0	443	1
gene-Y880_06050	CP020659.1	6011581	6012093	-	513	0	0	51	0	0	292	33	0	121	0	89	1
gene-Y880_06051	CP020659.1	6012205	6012639	-	435	0	0	52	0	0	208	14	0	294	0	134	0
gene-Y880_06052	CP020659.1	6012639	6013208	-	570	0	0	79	0	0	534	44	0	547	0	325	4
gene-Y880_06053	CP020659.1	6013257	6014150	-	894	0	0	117	0	0	1269	39	0	1493	0	820	1
gene-Y880_06054	CP020659.1	6014297	6015181	-	885	0	0	1033	0	0	5774	470	0	5544	0	4383	14
gene-Y880_0605502	CP020659.1	6014780	6015391	+	612	0	0	1348	0	0	7842	612	0	7839	0	6071	17
gene-Y880_06056	CP020659.1	6015436	6015843	+	408	0	0	989	0	0	11403	487	0	8111	0	7422	24
gene-Y880_06057	CP020659.1	6015929	6016255	+	327	0	0	387	0	0	2911	222	0	2024	0	1362	8
gene-Y880_06058	CP020659.1	6016306	6016842	+	537	0	0	339	0	0	2943	198	0	2490	0	1602	5
gene-Y880_06059	CP020659.1	6016927	6018975	+	2049	0	0	1731	0	0	11935	783	0	12504	0	7335	38
gene-Y880_06060	CP020659.1	6019036	6019911	+	876	0	0	498	0	0	5005	214	0	6261	0	3671	7
gene-Y880_06061	CP020659.1	6019923	6025286	+	5364	0	0	4567	0	0	15058	1583	0	20282	1	9940	47
gene-Y880_06062	CP020659.1	6025291	6027264	+	1974	0	0	1617	0	0	5275	672	0	6563	0	4078	33
gene-Y880_06063	CP020659.1	6027257	6028288	+	1032	0	0	530	0	0	1343	186	0	1888	0	980	5
gene-Y880_06064	CP020659.1	6028285	6028791	+	507	0	0	176	0	0	488	74	0	587	0	283	0
gene-Y880_06065	CP020659.1	6028799	6029593	+	795	0	0	168	0	0	394	64	0	622	0	230	0
gene-Y880_06066	CP020659.1	6029669	6030280	+	612	0	0	92	0	0	110	52	0	157	0	87	0
gene-Y880_06067	CP020659.1	6030288	6031295	-	1008	0	0	152	0	0	100	48	0	147	0	36	0
gene-Y880_06068	CP020659.1	6031304	6031663	-	360	0	0	41	0	0	24	24	0	22	1	22	1
gene-Y880_06069	CP020659.1	6031740	6032462	-	723	0	0	161	0	0	741	50	0	960	0	492	2
gene-Y880_06070	CP020659.1	6032555	6033958	-	1404	0	0	147	0	0	482	123	0	539	0	371	4
gene-Y880_06071	CP020659.1	6034007	6034141	+	135	0	0	15	0	0	20	14	0	20	0	25	1
gene-Y880_06072	CP020659.1	6034132	6035622	+	1491	0	0	270	0	0	1822	158	0	2035	0	1208	2
gene-Y880_06073	CP020659.1	6035803	6036372	+	570	0	0	66	0	0	605	27	0	528	0	411	2
gene-Y880_06074	CP020659.1	6036384	6036959	+	576	0	0	710	0	0	4769	312	0	3532	0	2663	23
gene-Y880_06075	CP020659.1	6037028	6037459	-	432	0	0	61	0	0	203	34	0	175	0	139	3
