Geneid	5_R1	5_R2	30_R1	30_R2	60_R1	60_R2	120_R1	120_R2	Entity	Symbol
gene-Syncc8109_2092	1116	285	189	77	8	80	18	24	host	ilvN
gene-Syncc8109_0834	589	183	121	46	8	55	17	10	host	gap3
gene-Syncc8109_1532	2156	611	374	125	20	149	42	42	host	carA
gene-Syncc8109_2090	249	57	44	16	1	14	4	13	host	gene-Syncc8109_2090
gene-Syncc8109_0591	209	53	50	15	2	18	5	4	host	gene-Syncc8109_0591
gene-Syncc8109_0386	8150	146	15114	2464	3	7763	3115	40	host	gene-Syncc8109_0386
gene-BSV9_gp172	0	1	21308	5661	8186	76747	37515	41480	phage	gene-BSV9_gp172
gene-Syncc8109_1276	1472	472	285	101	14	115	28	42	host	argC
gene-Syncc8109_0270	254	74	56	31	3	21	10	15	host	gene-Syncc8109_0270
gene-Syncc8109_2217	5849	1904	630	225	23	229	62	72	host	rpl21
gene-Syncc8109_2544	317	95	62	29	2	17	6	5	host	gene-Syncc8109_2544
gene-BSV9_gp193	1	0	150265	34689	30343	309688	106455	136192	phage	nrdA
gene-Syncc8109_1762	1796	693	660	145	26	193	44	69	host	gene-Syncc8109_1762
gene-Syncc8109_1326	1752	634	385	128	11	107	28	29	host	gene-Syncc8109_1326
gene-Syncc8109_1629	307	106	95	30	5	32	16	19	host	gene-Syncc8109_1629
gene-Syncc8109_1404	910	329	273	72	13	93	33	20	host	gene-Syncc8109_1404
gene-Syncc8109_1642	696	225	229	74	10	73	60	44	host	gene-Syncc8109_1642
gene-Syncc8109_1579	636	251	456	90	13	126	39	49	host	gene-Syncc8109_1579
gene-Syncc8109_1736	212	68	58	17	3	23	7	3	host	gene-Syncc8109_1736
gene-Syncc8109_1646	118	35	26	11	1	17	3	8	host	gene-Syncc8109_1646
gene-Syncc8109_2268	15728	5142	4720	1474	153	1564	453	469	host	atpC
gene-Syncc8109_1510	1318	382	196	81	4	65	29	26	host	gene-Syncc8109_1510
gene-Syncc8109_1903	989	426	315	91	7	99	32	34	host	gene-Syncc8109_1903
gene-Syncc8109_2608	1435	418	276	105	8	87	37	40	host	gene-Syncc8109_2608_gene_fpaA
gene-Syncc8109_0497	604	231	189	61	14	52	26	42	host	gene-Syncc8109_0497
gene-BSV9_gp94	0	0	75762	17685	17480	176819	83908	100775	phage	gene-BSV9_gp94
gene-Syncc8109_0598	197	73	52	16	2	12	6	5	host	gene-Syncc8109_0598
gene-BSV9_gp77	0	0	46972	12620	5192	46459	10152	11761	phage	gene-BSV9_gp77
gene-Syncc8109_1712	1510	464	357	104	15	154	52	50	host	dnaA
gene-Syncc8109_1069	662	194	203	54	8	58	21	18	host	gene-Syncc8109_1069
gene-Syncc8109_1660	1950	650	359	93	18	128	27	24	host	ndhD3
gene-Syncc8109_0564	1084	446	224	68	14	58	33	25	host	gene-Syncc8109_0564
gene-BSV9_gp148	0	0	60130	14464	19849	231916	60593	77763	phage	46
gene-Syncc8109_2194	99	30	20	12	0	14	6	5	host	gene-Syncc8109_2194
gene-Syncc8109_0579	214	65	58	24	1	22	8	7	host	gene-Syncc8109_0579
gene-Syncc8109_1424	117	39	25	12	1	13	2	4	host	gene-Syncc8109_1424
gene-Syncc8109_2558	526	149	92	21	4	37	9	15	host	yccC
gene-Syncc8109_1573	63	31	13	7	1	4	0	1	host	gene-Syncc8109_1573
gene-BSV9_gp118	0	0	1600	478	364	3127	4766	4999	phage	gene-BSV9_gp118
gene-Syncc8109_0845	753	296	291	77	5	80	53	66	host	gene-Syncc8109_0845
gene-Syncc8109_1482	1040	261	168	45	7	75	19	20	host	gene-Syncc8109_1482
gene-Syncc8109_2476	1473	468	299	96	7	127	41	41	host	gene-Syncc8109_2476
gene-Syncc8109_1678	323	80	52	28	3	13	4	8	host	gene-Syncc8109_1678
gene-Syncc8109_2283	64	22	19	8	2	10	7	4	host	gene-Syncc8109_2283
gene-Syncc8109_0782	256	62	60	27	2	25	9	14	host	gene-Syncc8109_0782
gene-Syncc8109_0150	5593	2415	1055	239	54	307	235	162	host	psaC
gene-Syncc8109_1599	529	133	127	37	5	30	21	21	host	gene-Syncc8109_1599
gene-Syncc8109_2677	3146	1049	485	129	15	98	95	43	host	urtC
gene-Syncc8109_1208	1405	387	299	105	11	129	60	51	host	gene-Syncc8109_1208
gene-Syncc8109_0415	1350	378	234	78	11	109	27	27	host	gene-Syncc8109_0415
gene-Syncc8109_2479	727	239	333	78	14	87	31	45	host	gene-Syncc8109_2479
gene-Syncc8109_1718	531	205	140	42	6	56	19	10	host	gene-Syncc8109_1718
gene-Syncc8109_2067	264	70	73	11	1	19	7	6	host	gene-Syncc8109_2067
gene-Syncc8109_2734	3128	924	636	203	38	291	184	182	host	gene-Syncc8109_2734
gene-Syncc8109_1720	665	155	106	31	2	44	11	11	host	gene-Syncc8109_1720
gene-Syncc8109_1247	3552	1055	399	159	16	197	61	76	host	gene-Syncc8109_1247
gene-Syncc8109_2317	199	63	40	11	1	20	2	6	host	gene-Syncc8109_2317
gene-Syncc8109_2724	11834	3051	1161	570	86	812	277	199	host	gene-Syncc8109_2724
gene-Syncc8109_0305	5410	1771	4301	346	35	449	132	102	host	gene-Syncc8109_0305_gene_cysD
gene-Syncc8109_1305	2090	800	630	190	19	178	62	79	host	gene-Syncc8109_1305
gene-BSV9_gp13	0	0	944	264	481	4861	11738	14072	phage	gene-BSV9_gp13
gene-Syncc8109_1963	2584	731	556	153	14	189	98	81	host	chlL
gene-Syncc8109_2647	247	75	32	12	0	8	4	3	host	gene-Syncc8109_2647
gene-Syncc8109_0005	3362	1198	1055	281	45	290	79	84	host	purF
gene-Syncc8109_1200	116	37	20	3	0	3	1	1	host	gene-Syncc8109_1200
gene-Syncc8109_0694	878	271	156	55	5	51	11	17	host	gene-Syncc8109_0694
gene-Syncc8109_0968	2553	863	512	154	21	190	72	72	host	gene-Syncc8109_0968
gene-Syncc8109_0286	141	30	49	266	6	10	5	11	host	gene-Syncc8109_0286
gene-Syncc8109_0259	2207	730	317	101	15	110	53	55	host	psbI
gene-Syncc8109_2702	272	59	67	19	2	21	8	7	host	moaA
gene-Syncc8109_2032	261	106	56	16	3	15	12	10	host	gene-Syncc8109_2032
gene-Syncc8109_0487	432	150	238	67	13	60	34	26	host	gene-Syncc8109_0487
gene-Syncc8109_1649	632	226	174	58	3	65	17	15	host	gene-Syncc8109_1649
gene-Syncc8109_1931	112	42	41	9	2	9	4	2	host	gene-Syncc8109_1931
gene-Syncc8109_0527	564	180	188	51	1	42	16	28	host	invA
gene-Syncc8109_2079	220	72	49	21	2	16	7	2	host	gene-Syncc8109_2079
gene-Syncc8109_2062	475	158	154	49	7	34	13	11	host	gene-Syncc8109_2062
gene-Syncc8109_2482	280384	7706	3662	1191	101	1513	345	326	host	gene-Syncc8109_2482_gene_psbD1
gene-BSV9_gp93	0	0	15961	3977	2115	17647	9898	12391	phage	gene-BSV9_gp93
gene-Syncc8109_1297	1355	462	430	109	15	103	45	34	host	gene-Syncc8109_1297
gene-Syncc8109_0750	542	164	157	53	9	53	28	16	host	priA
gene-Syncc8109_0957	1854	741	572	216	22	178	106	94	host	psbY
gene-Syncc8109_1071	149	65	74	16	3	11	9	9	host	gene-Syncc8109_1071
gene-Syncc8109_1334	203	78	41	17	2	13	5	6	host	cobU/cobP
gene-Syncc8109_0243	3372	961	629	179	17	225	80	69	host	lytB
gene-Syncc8109_2468	2337	586	366	139	11	211	51	47	host	gene-Syncc8109_2468
gene-Syncc8109_2686	132	44	30	10	2	11	5	2	host	ureB
gene-Syncc8109_0894	1383	416	273	112	4	91	23	27	host	gene-Syncc8109_0894
gene-Syncc8109_0278	525	154	125	30	6	43	18	12	host	gene-Syncc8109_0278
gene-Syncc8109_2239	773	234	147	62	9	71	29	22	host	gene-Syncc8109_2239
gene-Syncc8109_0584	94	36	38	9	0	10	5	5	host	gene-Syncc8109_0584
gene-Syncc8109_1990	82	36	34	4	1	8	1	1	host	gene-Syncc8109_1990
gene-Syncc8109_2096	37317	12546	6146	2220	237	3166	791	841	host	psbC
gene-Syncc8109_0648	1595	478	379	129	14	155	52	52	host	trxA
gene-Syncc8109_1941	166	44	29	9	1	14	2	4	host	gene-Syncc8109_1941
gene-Syncc8109_1685	407	131	77	23	2	35	10	1	host	gene-Syncc8109_1685
gene-Syncc8109_2081	7607	2426	1603	515	61	707	169	150	host	gene-Syncc8109_2081
gene-BSV9_gp44	0	0	27378	7241	9716	97017	50548	59974	phage	gene-BSV9_gp44
gene-Syncc8109_2089	825	251	195	60	6	76	27	31	host	gene-Syncc8109_2089
gene-Syncc8109_0982	5716	1922	1867	889	81	664	202	147	host	rbpD
gene-Syncc8109_1302	2346	684	603	172	20	222	60	60	host	ilvE
gene-Syncc8109_1592	876	291	250	67	9	86	23	27	host	gene-Syncc8109_1592
gene-Syncc8109_2699	387	125	80	30	4	45	7	8	host	gene-Syncc8109_2699
gene-Syncc8109_0853	462	135	69	29	2	29	10	8	host	gene-Syncc8109_0853
gene-Syncc8109_1690	360	113	57	20	4	25	4	8	host	gene-Syncc8109_1690
gene-Syncc8109_2306	124	34	65	12	2	24	7	4	host	gene-Syncc8109_2306
gene-Syncc8109_1347	3581	1087	616	217	31	205	115	78	host	recJ
gene-Syncc8109_2369	180	55	29	10	0	11	3	4	host	gene-Syncc8109_2369
gene-Syncc8109_2433	2572	825	792	238	32	294	101	108	host	gene-Syncc8109_2433
gene-Syncc8109_2579	7637	2263	2772	1000	142	1213	519	367	host	gene-Syncc8109_2579
gene-Syncc8109_0450	133	57	92	21	1	24	10	6	host	gene-Syncc8109_0450
gene-Syncc8109_1786	174	60	39	17	0	13	6	6	host	gene-Syncc8109_1786
gene-Syncc8109_2742	2115	657	398	150	19	198	57	71	host	gene-Syncc8109_2742
gene-BSV9_gp143	0	0	2818	561	1286	18364	14937	21451	phage	gene-BSV9_gp143
gene-BSV9_gp178	0	0	87049	24060	14963	132385	24184	30362	phage	gene-BSV9_gp178
gene-Syncc8109_2715	156	43	40	14	0	15	9	5	host	gene-Syncc8109_2715
gene-Syncc8109_2166	3391	846	446	216	18	240	45	34	host	nusA
gene-Syncc8109_1681	1822	561	417	140	23	212	52	54	host	clpB1
gene-Syncc8109_1992	2079	662	281	110	10	114	57	43	host	rrf
gene-Syncc8109_1756	368	110	95	26	0	26	10	14	host	gene-Syncc8109_1756
gene-Syncc8109_2000	310	95	63	17	3	26	10	3	host	gene-Syncc8109_2000
gene-Syncc8109_0677	889	257	199	58	5	74	29	18	host	gene-Syncc8109_0677
gene-Syncc8109_0836	272	89	106	39	5	46	32	20	host	gene-Syncc8109_0836
gene-Syncc8109_1380	319	111	145	33	5	44	5	12	host	gene-Syncc8109_1380
gene-Syncc8109_2074	2490	735	511	190	24	265	74	61	host	pntA-2
gene-Syncc8109_0353	7746	2933	718	338	43	327	114	95	host	rps9
gene-Syncc8109_0254	492	132	118	31	4	43	9	14	host	cinA
gene-Syncc8109_2424	687	237	209	47	8	46	17	17	host	gene-Syncc8109_2424
gene-Syncc8109_2179	687	225	168	44	7	56	33	28	host	hup
gene-Syncc8109_0664	175	59	30	19	1	7	4	1	host	coxC
gene-Syncc8109_1454	1043	284	204	60	10	83	26	18	host	gene-Syncc8109_1454
gene-Syncc8109_1456	2289	651	353	129	20	119	28	26	host	gene-Syncc8109_1456
gene-Syncc8109_2478	611	218	380	84	24	131	53	47	host	arnT
gene-BSV9_gp220	0	0	51202	12146	9484	91870	42518	51339	phage	gene-BSV9_gp220
gene-Syncc8109_1170	213	56	50	19	3	9	4	5	host	gene-Syncc8109_1170
gene-Syncc8109_0659	743	213	173	48	7	63	20	21	host	gene-Syncc8109_0659
gene-Syncc8109_0781	228	72	61	17	2	20	5	7	host	gene-Syncc8109_0781
gene-Syncc8109_2591	40	15	31	8	2	7	4	3	host	gene-Syncc8109_2591
gene-Syncc8109_2613	245	85	55	15	3	18	11	15	host	gene-Syncc8109_2613
gene-Syncc8109_2662	2417	813	467	138	22	185	53	44	host	pyrG
gene-Syncc8109_2665	607	184	136	45	5	44	17	17	host	exsB
gene-Syncc8109_2711	1266	286	167	59	5	80	23	20	host	gene-Syncc8109_2711
gene-Syncc8109_0503	2292	747	486	186	13	213	80	62	host	psbT
gene-Syncc8109_2381	1440	467	238	74	9	104	54	35	host	pgm
gene-Syncc8109_2107	164	43	40	11	4	23	4	8	host	recO
gene-Syncc8109_0644	1767	554	295	117	11	113	42	27	host	gene-Syncc8109_0644
gene-Syncc8109_2304	120	51	33	13	0	16	1	2	host	gene-Syncc8109_2304
gene-Syncc8109_2045	453	131	80	29	2	22	11	7	host	gene-Syncc8109_2045
gene-Syncc8109_0721	300	97	80	27	1	19	12	2	host	gene-Syncc8109_0721
gene-Syncc8109_1966	2421	827	1078	294	34	347	163	163	host	gene-Syncc8109_1966
gene-Syncc8109_1399	501	154	102	36	1	36	14	9	host	gene-Syncc8109_1399
gene-Syncc8109_2646	2504	730	482	150	20	104	36	40	host	gene-Syncc8109_2646
gene-Syncc8109_0436	256	103	76	10	1	21	7	4	host	rpcE
gene-Syncc8109_0546	87	21	15	2	0	8	1	1	host	gene-Syncc8109_0546
gene-Syncc8109_0339	282	95	77	19	2	29	5	4	host	gene-Syncc8109_0339
gene-Syncc8109_2739	1060	280	182	48	10	60	22	15	host	gene-Syncc8109_2739
gene-Syncc8109_1688	427	114	72	26	3	23	5	10	host	gene-Syncc8109_1688
gene-BSV9_gp205	0	0	148883	34459	50932	496855	426283	506411	phage	gene-BSV9_gp205
gene-Syncc8109_1520	439	156	135	48	5	33	13	15	host	dnaG
gene-Syncc8109_0080	192	44	40	16	1	20	11	7	host	cobH
gene-Syncc8109_1822	771	246	193	62	6	69	22	27	host	gene-Syncc8109_1822
gene-Syncc8109_2688	387	120	74	27	7	32	11	8	host	gene-Syncc8109_2688
gene-Syncc8109_2729	64	16	30	12	1	25	18	23	host	gene-Syncc8109_2729
gene-Syncc8109_2758	88	24	29	10	0	8	2	3	host	gene-Syncc8109_2758
gene-BSV9_gp195	0	0	26713	9277	16054	100338	130482	90627	phage	gene-BSV9_gp195
gene-Syncc8109_0837	722	279	242	61	6	67	26	28	host	gene-Syncc8109_0837
gene-Syncc8109_1440	360	104	114	43	5	34	15	9	host	gene-Syncc8109_1440
gene-Syncc8109_1602	931	360	248	59	6	84	43	29	host	gene-Syncc8109_1602
gene-Syncc8109_0549	221	60	40	16	5	23	12	4	host	gene-Syncc8109_0549
gene-Syncc8109_0015	2012	460	286	148	20	152	58	51	host	gene-Syncc8109_0015
gene-Syncc8109_2325	49	10	11	1	2	4	2	3	host	gene-Syncc8109_2325
gene-Syncc8109_2156	20484	6013	3413	1213	108	1520	317	301	host	rpoC1
gene-Syncc8109_2604	120	34	36	7	1	15	8	3	host	gene-Syncc8109_2604
gene-Syncc8109_1635	299	116	135	26	2	48	15	19	host	gene-Syncc8109_1635
gene-Syncc8109_0291	211	79	74	18	0	20	6	6	host	gene-Syncc8109_0291
gene-Syncc8109_0168	1308	322	189	65	7	86	28	26	host	gene-Syncc8109_0168
gene-Syncc8109_1205	2694	850	566	177	22	200	41	47	host	gene-Syncc8109_1205
gene-Syncc8109_1299	697	208	171	43	6	49	13	14	host	gene-Syncc8109_1299
gene-Syncc8109_0974	672	176	147	48	4	74	24	14	host	recC
gene-Syncc8109_1714	238	78	37	14	2	25	6	5	host	gene-Syncc8109_1714
gene-BSV9_gp18	0	0	17856	5189	4292	38413	20798	27256	phage	gene-BSV9_gp18
gene-Syncc8109_2040	3736	1539	1440	370	50	384	193	206	host	trxA_1
gene-Syncc8109_1996	552	204	109	45	1	43	12	13	host	gene-Syncc8109_1996
gene-Syncc8109_1832	734	224	141	38	5	63	9	18	host	ribF
gene-Syncc8109_2490	2007	543	387	129	8	159	46	48	host	gene-Syncc8109_2490
gene-Syncc8109_0062	6408	2092	1276	324	40	421	91	109	host	rpl20
gene-Syncc8109_1410	126	38	40	8	2	16	1	7	host	gene-Syncc8109_1410
gene-Syncc8109_1755	167	45	42	15	0	18	5	6	host	gene-Syncc8109_1755
gene-Syncc8109_0777	108	39	22	5	0	11	0	2	host	gene-Syncc8109_0777
gene-Syncc8109_0303	554	215	119	28	5	51	2	12	host	gene-Syncc8109_0303
gene-Syncc8109_0882	753	228	174	51	5	39	14	11	host	gene-Syncc8109_0882
gene-Syncc8109_2328	40	12	15	4	1	1	2	0	host	gene-Syncc8109_2328
gene-Syncc8109_0969	233	58	50	11	0	13	5	4	host	gene-Syncc8109_0969
gene-BSV9_gp103	2	0	6948	1661	2906	30802	76143	81755	phage	gene-BSV9_gp103
gene-Syncc8109_0935	36	18	18	4	0	6	0	0	host	gene-Syncc8109_0935
gene-Syncc8109_0634	936	279	206	63	4	75	20	26	host	gene-Syncc8109_0634
gene-Syncc8109_0975	45	17	12	5	0	8	6	8	host	gene-Syncc8109_0975
gene-BSV9_gp228	0	0	57770	14286	14113	131735	43629	55048	phage	gene-BSV9_gp228
gene-Syncc8109_1673	3163	784	517	178	23	241	115	72	host	gene-Syncc8109_1673
gene-Syncc8109_1957	831	257	238	66	9	62	23	25	host	ham1
gene-Syncc8109_1997	913	315	245	69	10	73	24	38	host	gene-Syncc8109_1997
gene-Syncc8109_0147	22772	6875	3630	1170	117	1681	493	383	host	tktA
gene-Syncc8109_2244	1202	332	245	65	3	95	28	30	host	ftrV
gene-Syncc8109_0341	1562	488	274	82	18	127	27	35	host	gene-Syncc8109_0341
gene-Syncc8109_2510	868	270	215	57	11	89	34	24	host	ndhD1
gene-Syncc8109_0459	1976	580	438	107	15	111	80	70	host	mpeC
gene-Syncc8109_0734	378	103	79	27	5	27	8	7	host	gene-Syncc8109_0734
gene-Syncc8109_0778	819	297	163	45	4	58	19	18	host	gene-Syncc8109_0778
gene-BSV9_gp115	0	0	7263	2294	1428	11675	11305	11937	phage	gene-BSV9_gp115
gene-Syncc8109_1691	456	125	55	19	2	18	3	7	host	gene-Syncc8109_1691
gene-Syncc8109_0338	52509	15417	5787	1419	307	3844	2670	2492	host	psaB
gene-Syncc8109_1292	789	247	153	53	5	73	25	31	host	gene-Syncc8109_1292
gene-Syncc8109_1835	112	26	34	12	2	9	2	1	host	gene-Syncc8109_1835
gene-BSV9_gp215	0	0	28720	6392	4243	43926	11764	16112	phage	gene-BSV9_gp215
gene-Syncc8109_1130	322	93	75	32	4	16	8	8	host	gene-Syncc8109_1130
gene-Syncc8109_1921	257	81	73	22	5	17	7	18	host	gene-Syncc8109_1921
gene-Syncc8109_2310	681	257	269	10836	10	53	25	23	host	gene-Syncc8109_2310
gene-Syncc8109_2201	137	35	25	8	3	12	3	1	host	gene-Syncc8109_2201
gene-Syncc8109_2636	449	130	58	27	1	15	8	8	host	gene-Syncc8109_2636
gene-Syncc8109_2560	1375	387	241	89	5	117	29	30	host	argS
gene-BSV9_gp74	2	0	82724	21886	7083	58189	11322	11834	phage	gene-BSV9_gp74
gene-Syncc8109_1988	228	40	58	19	1	18	21	8	host	gene-Syncc8109_1988
gene-Syncc8109_1378	472	147	127	35	3	34	11	18	host	gene-Syncc8109_1378
gene-Syncc8109_1576	39	16	14	5	1	5	0	0	host	gene-Syncc8109_1576
gene-Syncc8109_2623	128	52	26	8	1	8	2	4	host	gene-Syncc8109_2623
gene-Syncc8109_0641	1023	326	223	70	4	91	30	21	host	sppA
gene-Syncc8109_0708	2445	775	588	248	20	193	50	59	host	gene-Syncc8109_0708
gene-Syncc8109_1448	1153	365	269	80	9	75	25	27	host	gene-Syncc8109_1448
gene-Syncc8109_0649	916	255	270	82	9	104	44	21	host	gene-Syncc8109_0649
gene-Syncc8109_0884	159	53	36	11	3	11	3	3	host	gene-Syncc8109_0884
gene-Syncc8109_1001	1703	519	330	91	8	102	31	30	host	gene-Syncc8109_1001
gene-Syncc8109_1709	798	237	168	60	5	42	16	22	host	gene-Syncc8109_1709
gene-BSV9_gp199	2	0	4791	1296	1290	13690	29256	36207	phage	gene-BSV9_gp199
gene-Syncc8109_1235	3757	1332	875	268	21	316	104	96	host	gene-Syncc8109_1235
gene-Syncc8109_1488	343	109	60	17	3	12	7	6	host	gene-Syncc8109_1488
gene-Syncc8109_2596	703	189	262	88	8	86	32	34	host	thiO
gene-Syncc8109_2566	828	274	172	48	5	68	17	22	host	rluD
gene-Syncc8109_1575	39	10	13	6	0	7	1	2	host	gene-Syncc8109_1575
gene-Syncc8109_0048	357	105	40	14	1	17	2	5	host	gene-Syncc8109_0048
gene-Syncc8109_0558	398	115	118	32	7	34	10	13	host	dnaJ3
gene-Syncc8109_2746	1921	583	371	100	11	122	52	44	host	gene-Syncc8109_2746
gene-Syncc8109_0266	501	136	103	33	1	30	12	9	host	gene-Syncc8109_0266
gene-Syncc8109_2336	583	169	128	29	5	45	8	8	host	gene-Syncc8109_2336
gene-Syncc8109_2128	694	228	124	34	6	45	17	12	host	rfbB
gene-Syncc8109_0624	48	21	107	45	15	76	68	19	host	gene-Syncc8109_0624
gene-BSV9_gp35	0	0	4867	1355	4837	48561	63176	66926	phage	gene-BSV9_gp35
gene-Syncc8109_1857	650	179	164	45	9	45	19	19	host	gene-Syncc8109_1857
gene-Syncc8109_0421	502	159	70	17	5	27	10	8	host	gene-Syncc8109_0421
gene-Syncc8109_0152	703	233	155	44	5	52	16	16	host	manC
gene-Syncc8109_1117	106	29	19	5	0	9	2	2	host	gene-Syncc8109_1117
gene-Syncc8109_1089	561	199	224	74	10	65	35	31	host	gene-Syncc8109_1089
gene-Syncc8109_1770	13	7	6	1	0	1	2	0	host	gene-Syncc8109_1770
gene-Syncc8109_0613	179	58	93	20	2	19	3	7	host	gene-Syncc8109_0613
gene-BSV9_gp165	0	0	1595	421	1003	10226	27603	31951	phage	gene-BSV9_gp165
gene-Syncc8109_0292	301	102	91	27	6	20	5	10	host	gene-Syncc8109_0292
gene-Syncc8109_2225	313	115	125	30	3	32	15	8	host	gene-Syncc8109_2225
gene-Syncc8109_0684	632	192	157	51	4	49	18	15	host	cobM
gene-Syncc8109_1411	5129	1439	1000	350	53	555	215	165	host	nrdJ
gene-Syncc8109_0128	830	220	154	57	9	80	15	20	host	mreB
gene-Syncc8109_0138	584	206	259	73	11	77	58	46	host	gene-Syncc8109_0138
gene-Syncc8109_2147	2045	725	627	149	25	171	64	63	host	gene-Syncc8109_2147
gene-Syncc8109_0054	321	75	59	23	1	25	12	12	host	gene-Syncc8109_0054
gene-Syncc8109_1733	601	198	123	33	7	38	16	13	host	gene-Syncc8109_1733
gene-Syncc8109_1187	304	92	93	23	6	25	8	12	host	gene-Syncc8109_1187
gene-BSV9_gp231	0	0	64896	16418	16615	162848	72467	85790	phage	gene-BSV9_gp231
gene-Syncc8109_2660	1723	484	390	139	17	159	50	59	host	aspS
gene-Syncc8109_2064	413	145	65	29	2	25	8	10	host	gene-Syncc8109_2064
gene-Syncc8109_2649	93	27	39	50	1	16	13	15	host	gene-Syncc8109_2649
gene-Syncc8109_0392	1089	306	219	74	7	113	43	53	host	gene-Syncc8109_0392
gene-Syncc8109_0555	610	175	116	25	6	43	18	5	host	gene-Syncc8109_0555
gene-Syncc8109_1944	646	192	160	47	9	44	14	15	host	gene-Syncc8109_1944
gene-Syncc8109_0326	32286	10872	6853	2256	247	2770	583	519	host	fusA
gene-Syncc8109_0849	800	236	178	61	12	63	23	20	host	gene-Syncc8109_0849
gene-Syncc8109_1167	351	116	70	21	4	30	3	6	host	udk
gene-Syncc8109_1506	90	33	23	10	0	3	0	5	host	gene-Syncc8109_1506
gene-Syncc8109_2152	453	127	128	42	10	51	15	11	host	gene-Syncc8109_2152
gene-Syncc8109_2365	2331	726	478	194	13	197	55	54	host	sufC
gene-Syncc8109_0628	680	227	145	49	4	64	24	24	host	cysQ
gene-Syncc8109_0462	2791	941	916	227	37	237	93	109	host	gene-Syncc8109_0462
gene-Syncc8109_2659	448	153	146	34	7	64	51	37	host	gcvT
gene-Syncc8109_1400	247	79	55	15	1	18	7	2	host	gene-Syncc8109_1400
gene-Syncc8109_2333	85	16	25	6	0	7	1	3	host	gene-Syncc8109_2333
gene-Syncc8109_1074	377	109	83	23	5	38	12	11	host	gene-Syncc8109_1074
gene-Syncc8109_2631	156	40	22	8	1	11	1	4	host	gene-Syncc8109_2631
gene-Syncc8109_1021	261	93	93	23	3	20	7	8	host	gene-Syncc8109_1021
gene-Syncc8109_1674	11622	4549	1688	487	57	547	144	209	host	petE
gene-Syncc8109_2404	1253	369	173	73	5	80	31	16	host	gene-Syncc8109_2404
gene-Syncc8109_0269	1002	291	180	45	10	79	19	21	host	rph
gene-Syncc8109_0914	137	40	40	18	1	19	5	2	host	acuC
gene-Syncc8109_1893	772	293	393	86	4	108	52	59	host	gene-Syncc8109_1893
gene-Syncc8109_1142	4499	1250	981	268	28	190	71	58	host	gene-Syncc8109_1142
gene-Syncc8109_1833	234	80	52	22	0	11	5	6	host	gene-Syncc8109_1833
gene-Syncc8109_2442	2558	744	433	140	11	137	45	35	host	gene-Syncc8109_2442
gene-Syncc8109_2643	2471	717	433	160	19	191	70	51	host	gene-Syncc8109_2643
gene-Syncc8109_2532	194	62	35	12	3	10	6	0	host	gene-Syncc8109_2532
gene-Syncc8109_2335	66761	26510	91134	23349	4569	30257	23603	24182	host	ssrA
gene-Syncc8109_2242	838	227	148	47	5	52	8	17	host	gene-Syncc8109_2242_gene_dnaK
gene-Syncc8109_0627	462	136	95	22	1	25	17	6	host	gene-Syncc8109_0627
gene-Syncc8109_2349	1411	462	288	121	19	121	54	35	host	psbX
gene-Syncc8109_2312	55	20	17	10	1	6	3	2	host	gene-Syncc8109_2312
gene-Syncc8109_1522	488	152	94	33	8	32	10	15	host	gene-Syncc8109_1522
gene-Syncc8109_1663	832	224	172	31	2	53	23	15	host	folB
gene-Syncc8109_1502	71	26	30	5	0	5	4	1	host	gene-Syncc8109_1502
gene-Syncc8109_1937	519	151	95	36	6	32	10	10	host	gene-Syncc8109_1937
gene-Syncc8109_2111	79	22	25	11	0	6	2	2	host	gene-Syncc8109_2111
gene-Syncc8109_0940	39	9	15	3	0	2	1	4	host	gene-Syncc8109_0940
gene-Syncc8109_0458	72	24	32	10	0	9	3	7	host	gene-Syncc8109_0458
gene-Syncc8109_1918	728	228	222	60	4	39	17	20	host	gene-Syncc8109_1918
gene-Syncc8109_2406	1472	434	280	107	14	160	30	42	host	gene-Syncc8109_2406
gene-Syncc8109_0011	1775	582	395	99	12	126	26	35	host	gene-Syncc8109_0011
gene-Syncc8109_0704	1322	440	288	94	10	99	25	24	host	gene-Syncc8109_0704
gene-Syncc8109_1171	234	59	51	24	1	15	10	5	host	petF3
gene-Syncc8109_1120	26	14	13	8	2	7	3	3	host	gene-Syncc8109_1120
gene-Syncc8109_0520	555	157	72	29	6	27	9	9	host	minE
gene-Syncc8109_0211	405	111	103	38	3	37	5	8	host	gene-Syncc8109_0211
gene-Syncc8109_2344	1062	302	180	64	8	73	27	15	host	gene-Syncc8109_2344
gene-Syncc8109_1042	39	12	31	10	1	21	5	6	host	gene-Syncc8109_1042
gene-Syncc8109_1147	1879	771	1049	295	50	285	146	190	host	gene-Syncc8109_1147
gene-BSV9_gp128	0	0	504	125	925	9911	60437	67617	phage	19
gene-Syncc8109_2207	1248	405	264	67	7	102	32	35	host	lpxC
gene-Syncc8109_0988	380	91	76	27	2	22	14	4	host	recR
gene-Syncc8109_0187	921	300	186	80	4	59	21	34	host	gene-Syncc8109_0187
gene-Syncc8109_1601	51	16	25	10	0	6	5	1	host	gene-Syncc8109_1601
gene-Syncc8109_0195	1961	584	337	103	11	129	40	40	host	rub
gene-BSV9_gp142	3	0	5752	1459	4517	53632	56824	67879	phage	uvsW
gene-Syncc8109_0498	491	157	82	30	2	3586	19	15	host	gene-Syncc8109_0498
