Geneid	5_R1	5_R2	30_R1	30_R2	60_R1	60_R2	120_R1	120_R2	Entity	Symbol
gene-SynWH7803_0340	37	56	7	6	2	4	0	3	host	gene-SynWH7803_0340
gene-SynWH7803_2467	530	246	80	44	23	61	19	12	host	gene-SynWH7803_2467
gene-SynWH7803_0823	38	33	6	8	1	4	3	1	host	gene-SynWH7803_0823_gene_hli
gene-SynWH7803_0647	128	69	12	8	4	7	3	3	host	gene-SynWH7803_0647
gene-SynWH7803_0518	12468	33130	1658	11637	254	943	753	325	host	psbB
gene-SynWH7803_2242	262	150	36	30	6	41	44	17	host	gene-SynWH7803_2242
gene-SynWH7803_0574	422	270	50	50	8	27	21	7	host	gene-SynWH7803_0574
gene-SynWH7803_0265	62	33	11	6	3	9	3	1	host	gene-SynWH7803_0265
gene-SynWH7803_1559	780	397	133	78	18	76	16	22	host	gene-SynWH7803_1559
gene-SynWH7803_2303	370	241	47	46	10	30	18	6	host	gene-SynWH7803_2303
gene-SynWH7803_2040	694	386	94	96	23	54	32	19	host	gene-SynWH7803_2040
gene-SynWH7803_1950	12	12	4	7	2	2	3	0	host	gene-SynWH7803_1950
gene-SynWH7803_0793	142	60	17	23	0	13	2	3	host	gene-SynWH7803_0793
gene-SynWH7803_0524	332	111	84	76	18	92	45	49	host	hemK
gene-SynWH7803_1838	150	108	23	18	4	21	9	5	host	gene-SynWH7803_1838
gene-SynWH7803_0397	1493	1065	125	94	20	79	56	34	host	psaI
gene-SynWH7803_2033	4417	2130	214	99	24	167	118	42	host	gene-SynWH7803_2033
gene-SynWH7803_1960	1013	615	121	84	22	61	31	14	host	purC
gene-SynWH7803_0817	20	13	7	10	0	4	0	2	host	gene-SynWH7803_0817
gene-SynWH7803_1381	183	89	26	29	3	13	2	0	host	gene-SynWH7803_1381
gene-SynWH7803_0868	116	47	10	14	2	6	3	4	host	por%2C pcr
gene-SynWH7803_1994	399	211	47	38	12	34	13	7	host	pyR
gene-SynWH7803_0696	912	449	105	103	19	81	31	15	host	gene-SynWH7803_0696
gene-BSV9_gp219	0	0	15996	25313	21444	44530	4522	4185	phage	gene-BSV9_gp219
gene-SynWH7803_1393	1017	593	59	61	7	29	15	14	host	gene-SynWH7803_1393
gene-SynWH7803_0544	260	155	43	49	11	31	18	6	host	gene-SynWH7803_0544
gene-SynWH7803_0660	340	136	52	38	8	14	14	6	host	trpF
gene-SynWH7803_2353	83	81	11	20	2	7	4	2	host	gene-SynWH7803_2353_gene_hupE
gene-SynWH7803_2019	1942	1613	622	588	106	321	226	129	host	atpF
gene-SynWH7803_0950	360	199	46	50	10	23	22	6	host	gene-SynWH7803_0950
gene-SynWH7803_0608	235	221	69	65	16	47	25	11	host	gene-SynWH7803_0608
gene-SynWH7803_0527	196	110	29	18	4	15	8	7	host	gene-SynWH7803_0527
gene-SynWH7803_1798	140	95	27	28	7	27	7	6	host	gene-SynWH7803_1798
gene-SynWH7803_2470	91	28	6	13	1	3	1	0	host	gene-SynWH7803_2470_gene_trpE
gene-SynWH7803_0409	614	331	90	96	19	52	20	18	host	truA
gene-SynWH7803_1113	285	122	135	66	22	162	99	35	host	gene-SynWH7803_1113
gene-SynWH7803_1199	84	34	6	13	0	4	1	0	host	gene-SynWH7803_1199
gene-SynWH7803_1222	573	310	70	56	13	45	22	11	host	ilvA
gene-SynWH7803_0881	13	11	1	5	1	5	0	0	host	gene-SynWH7803_0881
gene-SynWH7803_1483	49	35	7	17	3	6	5	1	host	gene-SynWH7803_1483
gene-SynWH7803_2178	527	290	85	80	8	41	14	11	host	ktrB/ntpJ
gene-SynWH7803_0738	1615	711	261	152	35	156	84	38	host	gene-SynWH7803_0738
gene-SynWH7803_2500	322	168	45	51	8	23	10	10	host	ppK
gene-SynWH7803_2409	94	54	22	12	2	10	5	5	host	gene-SynWH7803_2409
gene-SynWH7803_2334	124	88	18	13	3	12	1	3	host	yccC
gene-SynWH7803_0737	521	230	42	21	2	30	12	5	host	gene-SynWH7803_0737
gene-SynWH7803_1760	357	179	38	39	5	25	8	6	host	panB
gene-SynWH7803_2321	218	147	40	32	6	17	10	5	host	gshB
gene-SynWH7803_1293	540	325	80	80	14	44	21	8	host	gene-SynWH7803_1293
gene-SynWH7803_0407	2707	1885	270	285	44	135	96	54	host	rpsI
gene-SynWH7803_0484	602	442	120	88	17	75	51	27	host	gene-SynWH7803_0484
gene-BSV9_gp159	0	0	9875	21067	25902	38467	16864	26915	phage	gene-BSV9_gp159
gene-SynWH7803_1692	95	50	11	21	6	16	5	4	host	gene-SynWH7803_1692_gene_ribD
gene-SynWH7803_0949	96	66	18	19	2	7	3	3	host	dcd
gene-SynWH7803_1238	4018	1775	469	359	82	233	63	52	host	htpG
gene-SynWH7803_2050	165	99	20	25	3	6	8	4	host	gene-SynWH7803_2050
gene-SynWH7803_2226	918	501	98	96	18	47	28	15	host	gene-SynWH7803_2226
gene-SynWH7803_2047	135	69	13	20	5	6	1	3	host	gene-SynWH7803_2047
gene-SynWH7803_0708	6	4	1	1	0	0	0	1	host	gene-SynWH7803_0708
gene-SynWH7803_0038	68	40	17	25	3	10	1	4	host	gene-SynWH7803_0038
gene-SynWH7803_0497	288	103	46	23	3	26	9	5	host	cpeR
gene-SynWH7803_1718	556	329	68	68	9	36	22	15	host	gene-SynWH7803_1718
gene-SynWH7803_2418	2595	1438	301	305	56	170	123	74	host	rplI
gene-SynWH7803_1905	185	161	37	38	11	20	20	24	host	serS
gene-SynWH7803_1727	240	119	41	21	5	17	5	2	host	gene-SynWH7803_1727
gene-SynWH7803_1410	306	146	45	31	6	25	15	9	host	gene-SynWH7803_1410
gene-SynWH7803_2375	1204	586	131	124	28	82	38	28	host	nusG
gene-SynWH7803_1847	290	153	39	40	3	10	6	4	host	gene-SynWH7803_1847
gene-SynWH7803_2175	1063	590	105	100	20	78	37	11	host	ndh
gene-SynWH7803_0584	293	158	37	43	13	29	18	14	host	queA
gene-SynWH7803_0890	126	69	14	13	3	6	5	3	host	gene-SynWH7803_0890
gene-SynWH7803_2390	406	264	66	52	7	27	17	4	host	gene-SynWH7803_2390
gene-SynWH7803_2013	150	88	14	16	4	6	9	2	host	gene-SynWH7803_2013
gene-SynWH7803_2343	264	129	33	23	6	14	11	6	host	gene-SynWH7803_2343
gene-SynWH7803_1435	1117	641	179	129	33	127	60	35	host	tpiA%2C tpi%2C cbbJ%2C tim
gene-SynWH7803_1747	535	344	79	75	17	68	17	16	host	argD
gene-SynWH7803_1367	196	146	19	28	6	11	2	3	host	udk
gene-SynWH7803_1297	252	189	55	57	7	31	12	10	host	gnd
gene-SynWH7803_1640	1164	815	206	215	31	115	80	69	host	gene-SynWH7803_1640
gene-SynWH7803_0199	276	169	47	62	9	18	21	24	host	glmS
gene-RNA_2	187	108	36	102	19	588	13	49	host	gene-RNA_2
gene-SynWH7803_1793	31	9	8	8	0	6	2	0	host	gene-SynWH7803_1793
gene-SynWH7803_1508	144	85	31	46	3	10	8	6	host	recB
gene-BSV9_gp3	0	0	2375	4492	8497	13278	3566	4809	phage	gene-BSV9_gp3
gene-BSV9_gp111	0	1	533	828	2856	5453	14186	18527	phage	15
gene-SynWH7803_2238	318	168	38	36	5	27	12	10	host	gene-SynWH7803_2238
gene-SynWH7803_0739	1117	566	105	70	9	56	31	15	host	gene-SynWH7803_0739
gene-SynWH7803_1366	294	194	40	54	9	26	11	9	host	ksgA
gene-SynWH7803_0889	41	31	6	10	2	7	3	1	host	gene-SynWH7803_0889
gene-SynWH7803_2339	105	71	14	10	3	7	5	4	host	gene-SynWH7803_2339_gene_def
gene-SynWH7803_1970	240	200	37	35	10	21	14	10	host	gene-SynWH7803_1970
gene-SynWH7803_0999	258	108	19	28	5	12	3	3	host	gene-SynWH7803_0999
gene-SynWH7803_0442	239	130	48	38	20	32	15	6	host	gene-SynWH7803_0442
gene-SynWH7803_0763	137	77	9	15	2	12	3	5	host	gene-SynWH7803_0763
gene-SynWH7803_1854	291	175	34	35	8	22	10	4	host	gene-SynWH7803_1854
gene-SynWH7803_1863	3151	1868	500	568	112	222	125	114	host	groL2
gene-SynWH7803_1419	87	37	16	15	4	5	3	6	host	gene-SynWH7803_1419
gene-SynWH7803_1579	19	5	2	2	1	2	2	1	host	gene-SynWH7803_1579
gene-SynWH7803_0179	391	201	34	29	4	29	14	6	host	gene-SynWH7803_0179
gene-SynWH7803_0693	401	210	47	35	7	36	10	7	host	gene-SynWH7803_0693
gene-SynWH7803_1779	1133	434	112	121	19	60	37	20	host	gene-SynWH7803_1779
gene-SynWH7803_0381	1924	1246	187	177	25	91	50	37	host	rpsG
gene-SynWH7803_0610	567	275	75	66	13	58	15	12	host	gene-SynWH7803_0610
gene-BSV9_gp1	0	0	8894	13574	23896	48035	5963	6941	phage	gene-BSV9_gp1
gene-SynWH7803_0882	171	80	41	41	8	19	8	1	host	gene-SynWH7803_0882
gene-SynWH7803_0066	102	86	26	25	6	18	8	1	host	gene-SynWH7803_0066
gene-SynWH7803_2237	328	198	54	58	15	28	15	11	host	gene-SynWH7803_2237
gene-SynWH7803_2118	321	70	21	28	1	16	6	1	host	gene-SynWH7803_2118
gene-SynWH7803_2091	508	363	74	88	7	44	31	17	host	gene-SynWH7803_2091_gene_uup
gene-SynWH7803_2331	238	120	17	23	9	13	9	3	host	hisC
gene-SynWH7803_0636	294	124	44	43	6	29	13	7	host	gene-SynWH7803_0636_gene_phr
gene-SynWH7803_1775	1258	667	180	110	20	116	73	20	host	gene-SynWH7803_1775
gene-SynWH7803_0475	116	77	23	21	6	11	13	8	host	gene-SynWH7803_0475
gene-RNA_8	10	15	3	4	1	10	1	3	host	gene-RNA_8
gene-SynWH7803_1533	896	476	172	115	29	69	53	29	host	lysA
gene-SynWH7803_1784	206	140	22	22	4	12	6	9	host	gene-SynWH7803_1784
gene-SynWH7803_1476	2338	1134	320	241	52	167	93	43	host	ctpA
gene-SynWH7803_2097	370	189	50	51	9	25	8	8	host	gene-SynWH7803_2097
gene-SynWH7803_1724	223	126	32	22	4	14	6	4	host	trmD
gene-SynWH7803_1043	165	72	18	24	1	14	4	6	host	dnaQ
gene-SynWH7803_1277	5308	2733	639	513	95	398	158	88	host	metH
gene-SynWH7803_1523	1157	528	123	112	20	81	34	13	host	gene-SynWH7803_1523
gene-SynWH7803_0932	75	62	13	24	3	5	2	3	host	gene-SynWH7803_0932
gene-SynWH7803_0861	619	311	58	41	13	44	20	9	host	gene-SynWH7803_0861
gene-RNA_14	27	12	56	11	3	22	2	6	host	gene-RNA_14
gene-SynWH7803_0822	214	106	36	35	5	17	5	6	host	gene-SynWH7803_0822
gene-SynWH7803_1744	1244	733	147	149	32	82	68	47	host	lpdA
gene-SynWH7803_1641	569	278	69	104	23	41	32	18	host	petM
gene-SynWH7803_1814	202	92	35	23	4	14	5	4	host	gene-SynWH7803_1814
gene-SynWH7803_0113	389	200	44	56	5	28	13	7	host	gene-SynWH7803_0113_gene_wcaG
gene-SynWH7803_1261	98	69	10	17	1	7	3	0	host	gene-SynWH7803_1261
gene-SynWH7803_1109	166	68	11	9	1	8	1	0	host	gene-SynWH7803_1109
gene-SynWH7803_0342	845	546	173	91	20	97	40	22	host	gene-SynWH7803_0342
gene-SynWH7803_1024	174	70	45	35	2	36	5	3	host	gene-SynWH7803_1024
gene-SynWH7803_1341	355	203	44	46	12	28	15	8	host	gene-SynWH7803_1341
gene-BSV9_gp136	0	0	156	248	2711	3918	9464	13150	phage	gene-BSV9_gp136
gene-SynWH7803_0126	1319	714	162	115	18	75	33	13	host	gene-SynWH7803_0126
gene-RNA_45	36607	17178	15923	17010	6715	20110	6441	6479	host	ssrA
gene-SynWH7803_1499	808	459	125	86	17	91	20	14	host	gene-SynWH7803_1499
gene-SynWH7803_2511	616	301	54	44	9	28	25	12	host	gene-SynWH7803_2511
gene-SynWH7803_1716	200	96	23	22	1	12	10	5	host	thiE
gene-SynWH7803_0629	202	132	48	28	5	12	16	5	host	gene-SynWH7803_0629_gene_pyrC
gene-SynWH7803_1786	187	76	29	30	5	19	6	2	host	gene-SynWH7803_1786
gene-BSV9_gp112	0	0	272	434	1500	2788	7548	9162	phage	gene-BSV9_gp112
gene-SynWH7803_0731	314	159	39	39	11	18	13	5	host	gene-SynWH7803_0731
gene-SynWH7803_1422	1001	489	116	105	18	73	36	24	host	cbiX
gene-SynWH7803_2186	628	435	93	98	14	51	29	14	host	gene-SynWH7803_2186
gene-BSV9_gp50	0	0	8559	15372	35011	65676	10495	11278	phage	gene-BSV9_gp50
gene-BSV9_gp100	0	0	3314	6301	21084	39074	18250	20906	phage	6
gene-SynWH7803_0316	87	54	9	9	1	5	0	1	host	gene-SynWH7803_0316
gene-SynWH7803_1588	187	82	17	27	4	14	6	1	host	crtL
gene-SynWH7803_1770	706	411	61	85	15	30	26	12	host	glyQ
gene-SynWH7803_1186	50	34	10	9	1	7	2	1	host	gene-SynWH7803_1186
gene-SynWH7803_2276	640	394	112	67	29	56	24	23	host	rbcR
gene-SynWH7803_0657	576	274	77	65	13	43	28	7	host	gene-SynWH7803_0657
gene-SynWH7803_0865	58	42	7	4	1	3	3	5	host	gene-SynWH7803_0865
gene-SynWH7803_1616	601	207	43	32	7	13	5	5	host	gene-SynWH7803_1616
gene-SynWH7803_1527	90	56	7	5	4	6	2	1	host	gene-SynWH7803_1527
gene-SynWH7803_0807	153	81	24	13	4	8	4	6	host	gene-SynWH7803_0807
gene-SynWH7803_1282	218	117	30	26	9	20	10	9	host	gene-SynWH7803_1282
gene-SynWH7803_0103	112	51	20	18	1	9	3	1	host	rfbC
gene-SynWH7803_2380	852	462	105	103	19	50	29	23	host	gene-SynWH7803_2380
gene-SynWH7803_0046	1552	912	177	174	34	112	49	48	host	gene-SynWH7803_0046
gene-SynWH7803_1638	529	272	71	71	9	40	25	8	host	gene-SynWH7803_1638
gene-SynWH7803_2128	605	312	68	95	16	57	21	17	host	accC
gene-SynWH7803_0460	342	186	45	36	4	28	14	6	host	mrp
gene-SynWH7803_0537	383	177	55	48	14	38	14	6	host	masA
gene-SynWH7803_1492	91	77	16	7	0	5	4	1	host	gene-SynWH7803_1492
gene-SynWH7803_0679	1701	1242	467	561	90	291	239	135	host	rbcS%2C cbbS
gene-SynWH7803_2137	513	310	83	94	24	50	24	18	host	gene-SynWH7803_2137
gene-SynWH7803_2278	2597	1361	276	276	56	158	96	55	host	gene-SynWH7803_2278_gene_ndhF
gene-SynWH7803_0901	14	10	6	8	3	2	0	0	host	gene-SynWH7803_0901
gene-SynWH7803_2445	957	498	120	75	13	62	14	13	host	gene-SynWH7803_2445
gene-RNA_38	745	504	99	126	31	62	28	25	host	gene-RNA_38
gene-SynWH7803_0181	34	34	9	12	2	1	1	0	host	gene-SynWH7803_0181
gene-RNA_34	253	128	23	28	3	23	9	5	host	gene-RNA_34
gene-SynWH7803_2529	1662	861	256	212	35	130	77	50	host	uvrA
gene-SynWH7803_1581	69	29	8	8	2	5	1	1	host	gene-SynWH7803_1581
gene-BSV9_gp70	52	0	35012	49792	20067	33419	3488	3198	phage	gene-BSV9_gp70
gene-SynWH7803_2531	1147	688	132	173	22	89	50	31	host	gene-SynWH7803_2531
gene-SynWH7803_0707	119	49	16	10	1	8	2	3	host	gene-SynWH7803_0707
gene-SynWH7803_2162	309	205	18	15	5	19	11	6	host	gene-SynWH7803_2162
gene-SynWH7803_0918	21	21	6	6	0	2	1	0	host	gene-SynWH7803_0918
gene-BSV9_gt26	0	0	3135	4841	5362	12070	1787	1946	phage	gene-BSV9_gt26
gene-SynWH7803_0169	1506	1229	343	531	71	169	100	92	host	ahcY
gene-SynWH7803_2466	384	169	44	66	12	36	19	11	host	gene-SynWH7803_2466
gene-SynWH7803_0359	29	20	3	11	0	5	3	3	host	gene-SynWH7803_0359
gene-SynWH7803_0553	1982	813	270	154	32	148	59	26	host	gene-SynWH7803_0553
gene-SynWH7803_2362	73	46	9	8	4	8	0	3	host	gene-SynWH7803_2362
gene-SynWH7803_0401	89	50	4	21	5	5	4	1	host	gene-SynWH7803_0401
gene-SynWH7803_1009	153	62	27	12	4	10	5	5	host	gene-SynWH7803_1009
gene-SynWH7803_0503	5342	3583	707	559	109	425	412	147	host	cpeC
gene-SynWH7803_1074	84	46	13	14	4	4	0	2	host	gene-SynWH7803_1074
gene-BSV9_gp31	0	0	6768	12694	36577	61202	18875	26342	phage	gene-BSV9_gp31
gene-SynWH7803_1810	255	125	17	46	11	29	20	5	host	gene-SynWH7803_1810
gene-SynWH7803_0502	5735	3214	533	380	76	381	304	121	host	mpeD
gene-SynWH7803_0967	117	67	16	17	1	9	3	1	host	gene-SynWH7803_0967
gene-SynWH7803_1945	182	117	20	11	1	14	4	3	host	gene-SynWH7803_1945
gene-SynWH7803_0811	97	68	25	21	1	9	13	6	host	gene-SynWH7803_0811
gene-SynWH7803_0470	319	221	47	36	8	32	6	14	host	gene-SynWH7803_0470
gene-BSV9_gp123	0	0	183	308	703	1485	1439	1733	phage	gene-BSV9_gp123
gene-SynWH7803_0016	293	208	40	50	10	21	12	8	host	gene-SynWH7803_0016_gene_msrB
gene-SynWH7803_2174	1092	520	107	98	24	91	31	20	host	cysH
gene-SynWH7803_2061	6437	4412	788	666	122	363	180	127	host	rpoC1
gene-SynWH7803_2452	371	194	43	39	10	27	9	6	host	gene-SynWH7803_2452
gene-SynWH7803_2212	1446	718	175	157	33	100	62	26	host	gene-SynWH7803_2212
gene-SynWH7803_1303	1037	620	177	119	31	91	58	13	host	ccmC
gene-SynWH7803_1881	76	34	17	6	2	5	3	0	host	gene-SynWH7803_1881
gene-SynWH7803_0686	537	334	104	91	14	79	24	16	host	gene-SynWH7803_0686_gene_ndhD
gene-SynWH7803_1951	572	313	63	52	13	25	29	6	host	pepA
gene-BSV9_gp231	0	0	18533	34945	65111	118084	29758	37209	phage	gene-BSV9_gp231
gene-SynWH7803_0998	58	50	5	5	1	6	2	2	host	gene-SynWH7803_0998
gene-SynWH7803_1235	3066	1592	502	309	74	355	88	52	host	gene-SynWH7803_1235
gene-SynWH7803_0249	1624	1312	153	160	15	105	51	32	host	psbE
gene-SynWH7803_2406	1171	525	97	88	17	47	40	14	host	dfa
gene-SynWH7803_1415	134	44	22	20	3	7	7	4	host	gene-SynWH7803_1415
gene-BSV9_gp84	93	1	39014	59690	8910	20037	1909	2112	phage	gene-BSV9_gp84
gene-SynWH7803_0671	180	114	34	39	7	18	7	4	host	chlB
gene-SynWH7803_1811	49	15	7	7	2	4	3	3	host	gene-SynWH7803_1811
gene-SynWH7803_0979	2199	1232	269	248	37	163	81	50	host	gene-SynWH7803_0979
gene-SynWH7803_1042	309	181	41	26	8	22	3	6	host	gene-SynWH7803_1042
gene-SynWH7803_0349	239	106	44	23	4	30	5	4	host	gene-SynWH7803_0349
gene-SynWH7803_1027	140	97	18	23	4	15	4	3	host	gene-SynWH7803_1027
gene-SynWH7803_1015	166	136	38	27	11	17	5	4	host	gene-SynWH7803_1015
gene-SynWH7803_1425	428	242	78	74	16	59	22	17	host	gene-SynWH7803_1425
gene-SynWH7803_1292	3967	2455	477	467	123	335	143	84	host	rpsR
gene-BSV9_gp63	115	6	58841	76893	32526	60436	6745	6813	phage	gene-BSV9_gp63
gene-SynWH7803_0018	234	116	68	58	3	37	3	6	host	gene-SynWH7803_0018
gene-RNA_23	25	16	6	8	1	22	11	1	host	gene-RNA_23
gene-SynWH7803_0005	801	459	108	84	19	61	32	19	host	gene-SynWH7803_0005_gene_gyrA
gene-SynWH7803_0055	307	146	41	37	6	12	11	5	host	thiG
gene-BSV9_gp29	0	0	10403	16232	43059	76864	24947	35024	phage	gene-BSV9_gp29
gene-SynWH7803_2059	634	355	51	73	14	37	15	10	host	gene-SynWH7803_2059_gene_hli
gene-SynWH7803_2239	3554	2405	419	372	59	229	125	52	host	gene-SynWH7803_2239_gene_psbD
gene-SynWH7803_1574	69	23	8	6	0	6	2	0	host	gene-SynWH7803_1574
gene-SynWH7803_1654	166	80	25	20	3	22	4	4	host	gene-SynWH7803_1654
gene-SynWH7803_1645	661	318	75	83	15	56	34	17	host	gene-SynWH7803_1645_gene_ppiB
gene-SynWH7803_1643	170	77	15	23	1	8	6	5	host	gene-SynWH7803_1643_gene_mhpC
gene-RNA_18	517	362	212	313	64	148	27	36	host	gene-RNA_18
gene-SynWH7803_0628	335	238	31	29	3	22	13	2	host	lepB
gene-SynWH7803_1321	259	141	33	38	9	21	7	5	host	recG
gene-SynWH7803_1816	522	367	74	82	20	46	24	18	host	gene-SynWH7803_1816
gene-SynWH7803_0047	83	56	13	13	3	8	3	4	host	cbiD
gene-SynWH7803_0483	653	554	116	100	27	68	32	22	host	gene-SynWH7803_0483
gene-SynWH7803_2244	152	79	18	28	4	10	7	3	host	tmk
gene-SynWH7803_2298	547	251	85	63	14	48	11	9	host	gene-SynWH7803_2298
gene-SynWH7803_2010	277	133	23	40	6	13	6	9	host	ald
gene-SynWH7803_0380	13111	7230	2099	1948	396	1083	726	406	host	fusA
gene-SynWH7803_0813	212	114	22	39	6	11	3	3	host	gene-SynWH7803_0813
gene-SynWH7803_0695	488	250	55	57	12	44	17	10	host	hisG
gene-SynWH7803_0180	177	76	16	9	2	14	3	3	host	gene-SynWH7803_0180
gene-SynWH7803_1095	65	50	11	13	3	5	3	0	host	gene-SynWH7803_1095
gene-SynWH7803_0549	128	73	16	32	2	13	10	7	host	aroQ
gene-BSV9_gp187	0	0	1746	3277	2248	3644	13923	20987	phage	gene-BSV9_gp187
gene-SynWH7803_2201	210	132	40	29	8	17	20	14	host	uppP
gene-SynWH7803_0750	135	74	8	10	1	2	1	4	host	gene-SynWH7803_0750
gene-SynWH7803_1207	300	187	47	24	9	17	12	6	host	gene-SynWH7803_1207
gene-SynWH7803_1720	35	20	6	3	0	1	0	2	host	gene-SynWH7803_1720
gene-SynWH7803_0449	345	181	58	37	7	33	17	6	host	gene-SynWH7803_0449
gene-SynWH7803_1082	18	12	3	7	2	6	0	0	host	gene-SynWH7803_1082
gene-SynWH7803_1257	136	86	22	20	10	12	0	4	host	gene-SynWH7803_1257
gene-SynWH7803_0525	108	75	13	13	2	9	5	4	host	gene-SynWH7803_0525
gene-SynWH7803_1338	175	106	12	19	5	16	4	2	host	gene-SynWH7803_1338
gene-SynWH7803_1604	563	312	64	70	15	39	51	12	host	gene-SynWH7803_1604
gene-SynWH7803_1457	444	211	41	48	11	21	10	6	host	gene-SynWH7803_1457
gene-SynWH7803_0144	91	41	15	20	1	4	3	4	host	gene-SynWH7803_0144
gene-SynWH7803_0390	4624	2895	622	695	128	387	326	158	host	gene-SynWH7803_0390
gene-SynWH7803_1996	679	359	91	58	13	58	26	14	host	secG
gene-SynWH7803_0424	1884	1173	356	512	67	181	129	72	host	rplN
gene-BSV9_gp158	0	0	30807	55484	59527	102606	17679	16727	phage	gene-BSV9_gp158
gene-SynWH7803_2496	62	83	5	7	1	1	1	0	host	gene-SynWH7803_2496
gene-SynWH7803_2058	827	423	70	91	14	45	18	4	host	gene-SynWH7803_2058
gene-SynWH7803_0013	655	436	90	103	21	63	45	25	host	argH
gene-SynWH7803_1175	344	195	67	63	9	46	23	7	host	gene-SynWH7803_1175
gene-SynWH7803_0463	259	162	27	31	3	15	10	5	host	gene-SynWH7803_0463
gene-SynWH7803_1785	219	137	22	36	3	17	4	8	host	dppC
gene-SynWH7803_0405	345	180	48	46	9	25	14	5	host	prfA
gene-SynWH7803_0859	490	665	34	62	7	16	4	2	host	gene-SynWH7803_0859
gene-SynWH7803_1167	903	513	102	104	20	63	45	30	host	gene-SynWH7803_1167
gene-SynWH7803_0639	745	415	80	77	15	45	20	21	host	pyrH
gene-SynWH7803_0684	242	221	46	49	7	12	8	14	host	csoS1/ccmK2
gene-SynWH7803_1001	62	19	11	9	1	5	1	1	host	gene-SynWH7803_1001
gene-SynWH7803_2533	1110	643	142	133	28	65	53	39	host	thrC
gene-SynWH7803_2258	538	327	98	82	22	63	24	16	host	gene-SynWH7803_2258
gene-SynWH7803_0165	57	20	6	8	3	3	1	1	host	csck
gene-SynWH7803_2043	117	46	12	16	3	7	5	1	host	gene-SynWH7803_2043
gene-BSV9_gp167	0	0	175	278	895	2034	9271	10463	phage	gene-BSV9_gp167
gene-SynWH7803_1240	1242	690	139	127	30	97	43	30	host	hisZ
gene-SynWH7803_2268	1484	819	234	201	53	137	48	47	host	gene-SynWH7803_2268
gene-SynWH7803_0645	1878	944	191	219	42	98	66	30	host	ilvB
gene-SynWH7803_2405	1761	863	164	162	35	94	86	21	host	gene-SynWH7803_2405_gene_dfa
gene-SynWH7803_1281	308	157	33	30	4	9	11	5	host	gene-SynWH7803_1281
gene-SynWH7803_0118	242	163	36	44	5	24	8	5	host	gene-SynWH7803_0118
gene-SynWH7803_1391	155	74	27	18	2	9	3	0	host	gene-SynWH7803_1391
gene-SynWH7803_0691	101	70	18	17	7	9	1	7	host	gene-SynWH7803_0691
gene-SynWH7803_1753	211	108	21	21	2	16	6	7	host	gene-SynWH7803_1753
gene-SynWH7803_0200	449	246	48	47	6	25	25	10	host	manC
gene-SynWH7803_0322	510	217	65	60	7	31	8	11	host	gene-SynWH7803_0322_gene_dcd
gene-SynWH7803_0143	117	70	19	20	4	7	11	6	host	gene-SynWH7803_0143
gene-SynWH7803_1827	191	62	15	11	3	7	6	2	host	gene-SynWH7803_1827
gene-SynWH7803_1613	51	31	5	6	1	7	2	1	host	gene-SynWH7803_1613
gene-SynWH7803_0211	25	19	11	9	1	5	5	2	host	gene-SynWH7803_0211
gene-SynWH7803_0063	36	25	6	6	1	2	2	4	host	gene-SynWH7803_0063
gene-SynWH7803_0648	116	87	19	20	6	10	8	1	host	gene-SynWH7803_0648
gene-SynWH7803_0153	596	186	49	26	7	32	21	9	host	gene-SynWH7803_0153_gene_rpoD
gene-SynWH7803_2336	543	293	53	76	18	28	23	28	host	argS
gene-SynWH7803_0888	34	32	12	7	1	6	2	0	host	gene-SynWH7803_0888
gene-SynWH7803_1308	204	181	60	37	10	37	23	12	host	gene-SynWH7803_1308
gene-BSV9_gp13	0	0	325	602	1719	3033	5256	7745	phage	gene-BSV9_gp13
gene-SynWH7803_0026	717	362	108	66	17	56	34	14	host	gene-SynWH7803_0026
gene-SynWH7803_0653	189	132	31	29	5	25	13	9	host	gene-SynWH7803_0653
gene-SynWH7803_0786	210	141	50	30	8	24	5	4	host	gene-SynWH7803_0786
gene-SynWH7803_0395	342	188	57	52	11	31	12	12	host	gene-SynWH7803_0395
gene-SynWH7803_2382	277	168	25	38	8	18	20	5	host	gene-SynWH7803_2382
gene-SynWH7803_0828	58	25	9	10	2	4	3	3	host	gene-SynWH7803_0828
gene-SynWH7803_0698	124	94	13	21	3	7	4	3	host	gene-SynWH7803_0698
gene-SynWH7803_0773	463	328	61	77	16	38	29	8	host	thrB
gene-BSV9_gt27	2	1	1949	2586	2995	7260	1106	1069	phage	gene-BSV9_gt27
gene-SynWH7803_1316	487	309	70	72	8	48	18	3	host	gene-SynWH7803_1316
gene-SynWH7803_1388	97	64	15	12	2	12	2	4	host	gene-SynWH7803_1388
gene-SynWH7803_0736	54	21	7	4	1	2	2	0	host	gene-SynWH7803_0736
gene-SynWH7803_1974	34	21	5	4	3	6	2	3	host	nagB
gene-SynWH7803_2027	8679	6612	1293	1090	235	908	595	336	host	apcB
gene-SynWH7803_2383	162	117	21	35	2	17	7	4	host	argJ
gene-SynWH7803_2475	57	138	23	39	3	9	1	1	host	gene-SynWH7803_2475
gene-SynWH7803_2472	97	54	17	19	4	12	5	5	host	gene-SynWH7803_2472
gene-SynWH7803_0609	587	459	153	125	24	73	81	32	host	hemC
gene-SynWH7803_1725	353	193	33	28	12	23	12	5	host	gene-SynWH7803_1725
