Geneid	30_R1	480_R1	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-SynWH7803_0844	1792.4760754157774	1971.7779007172614	host	gene-SynWH7803_0844	None	None	4.270320860425875
gene-SynWH7803_1595	1816.8859446798126	2052.6379222325986	host	petG	None	None	7.181632266865583
gene-SynWH7803_2248	261.0608095434626	232.99709183811345	host	gene-SynWH7803_2248	None	None	0.7970444853155594
gene-SynWH7803_0713	292.4873229609233	315.6971327425225	host	ctaE%2C coxC	None	None	0.4428716198237483
gene-SynWH7803_2084	233.90225776159178	250.6714654637954	host	gene-SynWH7803_2084_gene_psbA	None	None	0.2901584562694597
gene-SynWH7803_0091	1287.470665905967	861.1010697019153	host	gene-SynWH7803_0091	None	None	42.305087969467564
gene-SynWH7803_0673	1318.2542692135492	1420.5969107243577	host	gene-SynWH7803_0673	None	None	1.9121185459312426
gene-SynWH7803_0845	2188.152548956658	2448.838484201036	host	mtnA	None	None	7.3277213982403
gene-SynWH7803_1624	161.02874779358442	163.55022478955914	host	gene-SynWH7803_1624	None	None	0.009793989719406575
gene-SynWH7803_0252	318.4787320640667	369.6570945969875	host	ndhC	None	None	1.9031306684466436
gene-SynWH7803_0052	129.19609302658242	138.91222906210282	host	gene-SynWH7803_0052	None	None	0.17605439981365323
gene-SynWH7803_2266	335.25440901432887	315.57181963576824	host	gene-SynWH7803_2266	None	None	0.2976250092505934
gene-SynWH7803_1016	65.65290616815467	80.98616576522622	host	gene-SynWH7803_1016	None	None	0.8016582714666873
gene-SynWH7803_0866	48.8930414387733	50.860877050625156	host	ggt	None	None	0.01940964853267345
gene-SynWH7803_0125	223.3748835923507	243.09365770377943	host	gene-SynWH7803_0125	None	None	0.416780573645061
gene-SynWH7803_1466	193.5866129999693	184.80505015289262	host	gene-SynWH7803_1466	None	None	0.10189950459612064
gene-SynWH7803_2302	107.19281986062046	102.86752111173143	host	cysC	None	None	0.04453056007750492
gene-SSBP1_gp23	4.20575450157364	121.52116695310082	phage	gene-SSBP1_gp23	early	early	54.73332934360273
gene-SynWH7803_0644	137.4452015344202	128.51639107806653	host	hemH	None	None	0.14987813725730312
gene-SynWH7803_0350	111.49372717897181	137.70903013202877	host	gene-SynWH7803_0350	None	None	1.3788814303986434
gene-SynWH7803_0073	138.13752079095997	141.40330966154005	host	dapA	None	None	0.019076599525622788
gene-SynWH7803_1835	2296.4754738751303	1731.345773886587	host	gene-SynWH7803_1835	None	None	39.64569902234582
gene-SynWH7803_0260	16.85187395484738	20.907671487412095	host	gene-SynWH7803_0260	None	None	0.21781901016674035
gene-SynWH7803_0258	41.66139255696906	44.707338839561864	host	chlD	None	None	0.053710345204940425
gene-SynWH7803_0637	49.206593679842385	60.393962906187355	host	gene-SynWH7803_0637	None	None	0.570969865961993
gene-SynWH7803_0552	12988.845604193286	10088.006394795388	host	gene-SynWH7803_0552	None	None	182.3227041354904
gene-SynWH7803_1963	153.85743545150726	147.66061079213756	host	nblS	None	None	0.06367883504382739
gene-SynWH7803_2252	47.892555765667396	61.5043501631498	host	gene-SynWH7803_2252_gene_plsC	None	None	0.8468290083080263
gene-SynWH7803_0024	94.70736062802864	116.89928566556385	host	gene-SynWH7803_0024	None	None	1.163672184918737
gene-SSBP1_gp17	4.6231194521114825	28.952429466113777	phage	gene-SSBP1_gp17	early	early	8.814678312468821
gene-SynWH7803_1911	83.55432276459632	79.12499301161542	host	gene-SynWH7803_1911	None	None	0.06029949771743115
gene-SynWH7803_0698	63.82065561118095	56.98494183835349	host	gene-SynWH7803_0698	None	None	0.19339742433517143
gene-SynWH7803_2396	94.05487034134354	105.63844702433953	host	gene-SynWH7803_2396	None	None	0.3359632924649552
gene-SynWH7803_1809	39.96126813296837	42.659098814374225	host	futB	None	None	0.0440465871458398
gene-SynWH7803_1531	97.64939775082256	109.1514847982267	host	uppS	None	None	0.31986808957327256
gene-SynWH7803_2416	51.349597661086435	45.612659040914835	host	gene-SynWH7803_2416	None	None	0.16971791834820774
gene-SynWH7803_0237	26.96455368384802	37.56593654499062	host	gene-SynWH7803_0237	None	None	0.8708233748881496
gene-SynWH7803_1964	593.1671534071268	540.9863714357222	host	kaiC	None	None	1.2003815830509126
gene-SynWH7803_0894	206.62116987218192	310.36313215617747	host	gene-SynWH7803_0894	None	None	10.408821598942458
gene-SynWH7803_1547	48.72240187615365	54.67246502631603	host	rsuA	None	None	0.1712041059268228
gene-SynWH7803_0919	27.901590839708053	33.38741894194348	host	gene-SynWH7803_0919	None	None	0.24551147158756567
gene-SynWH7803_1729	176.96771654683502	188.11765588193018	host	phoH%2C psiH	None	None	0.1702631172939687
gene-SynWH7803_1863	174.02005148268117	222.00418721282674	host	groL2	None	None	2.9069903515922713
gene-SynWH7803_1147	98.89895434003469	107.40231959002143	host	gene-SynWH7803_1147	None	None	0.17524666522223456
gene-SynWH7803_2105	598.3319175250789	778.4077775114612	host	gene-SynWH7803_2105	None	None	11.776850579213706
gene-SynWH7803_2442	38.73912224822026	43.69761403072199	host	gene-SynWH7803_2442	None	None	0.14912429741239994
gene-SynWH7803_1150	304.96676412757546	366.19831476450116	host	gene-SynWH7803_1150	None	None	2.7931301190398234
gene-SynWH7803_0344	100.31684984122782	108.44106697107884	host	pyrB	None	None	0.15808479261724873
gene-SynWH7803_2065	73.80097780142316	73.44985331214005	host	hisD	None	None	0.00041863399358079366
gene-SynWH7803_1519	120.52947077927496	120.68651512808378	host	gene-SynWH7803_1519	None	None	5.112208338932344e-05
gene-SynWH7803_1905	297.28563274973106	169.09962422223944	host	serS	None	None	17.61596505954485
gene-SynWH7803_1940	129.05471797696976	135.65153520346138	host	gene-SynWH7803_1940	None	None	0.08220054682666215
gene-SynWH7803_0518	1571.4424255623355	1467.7107731042051	host	psbB	None	None	1.7702720162997245
gene-SynWH7803_2055	610.2467316008812	580.8397639647025	host	gene-SynWH7803_2055	None	None	0.3630171900927433
gene-SynWH7803_0339	103.88053704267061	116.36394032440693	host	gene-SynWH7803_0339	None	None	0.35377812728247665
gene-SynWH7803_1303	341.9806858683513	305.89863676589613	host	ccmC	None	None	1.004750593164838
gene-SynWH7803_2209	320.48970836524893	315.9768315967981	host	gene-SynWH7803_2209	None	None	0.01599931453461616
gene-SynWH7803_0967	73.84485806508324	75.53207615929117	host	gene-SynWH7803_0967	None	None	0.009528595938201087
gene-SynWH7803_0642	91.59198692315928	90.82299473325921	host	gene-SynWH7803_0642	None	None	0.001620889311715439
gene-SynWH7803_0718	99.94586568887064	113.74447846572593	host	gene-SynWH7803_0718	None	None	0.4455084653423694
gene-SynWH7803_1161	220.31183011830157	184.31237734900282	host	gene-SynWH7803_1161	None	None	1.6014373037649903
gene-SynWH7803_0047	23.166123156208904	21.011378715995967	host	cbiD	None	None	0.0525485077909051
gene-SynWH7803_1080	21.216794473820904	20.802526116033842	host	umuC	None	None	0.002042135258905462
gene-SynWH7803_1430	146.40031145953958	166.98456317386373	host	gene-SynWH7803_1430	None	None	0.6760240409405737
gene-SynWH7803_1457	115.39087264798606	151.8185944126761	host	gene-SynWH7803_1457	None	None	2.483031248036621
gene-SynWH7803_0153	53.80845459691219	60.102371885506	host	gene-SynWH7803_0153_gene_rpoD	None	None	0.1738789720824924
gene-SynWH7803_1509	31.769863000734713	34.90844264483694	host	recD	None	None	0.07386722028251683
gene-SynWH7803_1043	47.161965009099276	61.51211880659595	host	dnaQ	None	None	0.9474518062698738
gene-SynWH7803_2072	120.82474274169384	150.92518404032154	host	gene-SynWH7803_2072	None	None	1.667041049653917
gene-SynWH7803_0270	37.53522834737765	50.942910723287454	host	gene-SynWH7803_0270	None	None	1.0158777556889407
gene-SynWH7803_0565	182.4517004394008	162.06567538546776	host	gene-SynWH7803_0565	None	None	0.6031481235228706
gene-SynWH7803_1325	0.2654519606515907	0.3095505619311083	host	gene-SynWH7803_1325_gene_proA	None	None	0.0016910244376625134
gene-SynWH7803_0736	48.69101146537288	45.29630722696791	host	gene-SynWH7803_0736	None	None	0.0613062327268188
gene-SynWH7803_1928	2254.2844128434713	1217.4388073149019	host	hup	None	None	154.82927951480883
gene-SynWH7803_2306	110.55796491723845	130.67566880717703	host	chlM	None	None	0.838859000618469
gene-SynWH7803_1782	19.30989892896419	27.52173669969232	host	gene-SynWH7803_1782_gene_spoU	None	None	0.7199650264990289
gene-SynWH7803_0662	26.461205405734155	34.535443747321814	host	lplA	None	None	0.5344008703918943
gene-SynWH7803_1310	104.13837367392622	108.52810870912684	host	gene-SynWH7803_1310	None	None	0.04530514978979903
gene-SynWH7803_0766	57.864680292182264	63.93938829221448	host	gene-SynWH7803_0766	None	None	0.1514812999045527
gene-SynWH7803_2417	112.57667395407178	159.70589576521908	host	gene-SynWH7803_2417_gene_desC	None	None	4.078783946424163
gene-SynWH7803_0948	772.6698088698116	719.7153452764124	host	gene-SynWH7803_0948	None	None	0.9394944752277684
gene-SynWH7803_0162	27.542242169375903	27.34916559903398	host	gene-SynWH7803_0162	None	None	0.000339566459766161
gene-SynWH7803_1391	33.73672613661227	43.85355251896798	host	gene-SynWH7803_1391	None	None	0.659555409673526
gene-SynWH7803_0447	27.66064445939969	31.713695653180334	host	gene-SynWH7803_0447	None	None	0.1383360551734886
gene-SynWH7803_2184	230.61553850295462	252.57874835319384	host	gene-SynWH7803_2184	None	None	0.4991600687833207
gene-SynWH7803_0035	72.1987856103475	111.98475250610859	host	gene-SynWH7803_0035	None	None	4.297135286948778
gene-SynWH7803_0375	61.80542826293349	76.9656273066192	host	pheA	None	None	0.8280964430978778
gene-SynWH7803_2476	168.7909473298221	514.63941735654	host	gene-SynWH7803_2476	None	None	87.50793818965974
gene-SynWH7803_1587	35.52952912270862	39.8345495068255	host	gene-SynWH7803_1587	None	None	0.12295778602140972
gene-SynWH7803_0767	351.7364339476989	411.0711378175404	host	gene-SynWH7803_0767	None	None	2.307663959846794
gene-SynWH7803_1097	86.51837831808632	114.34355542646668	host	gene-SynWH7803_1097	None	None	1.9272951989434142
gene-SynWH7803_0420	236.02071188090295	444.37874863089064	host	rplF	None	None	31.902635141460944
gene-SynWH7803_0738	267.48898505552137	338.22288964880204	host	gene-SynWH7803_0738	None	None	4.130086818467668
gene-SynWH7803_0563	29.573797526938453	36.5108438827702	host	gene-SynWH7803_0563	None	None	0.36409830723458203
gene-SynWH7803_1920	641.0455282398559	580.5023410740525	host	gene-SynWH7803_1920	None	None	1.5003413309755276
gene-SynWH7803_1668	171.03401639732803	230.8357234140516	host	gene-SynWH7803_1668	None	None	4.4495066533158
gene-SynWH7803_1256	136.79173399377183	158.96482205067096	host	gene-SynWH7803_1256	None	None	0.8311664169925015
gene-SynWH7803_0429	423.97682538268043	915.4957869112527	host	rplV	None	None	90.18134724247408
gene-SynWH7803_0536	149.14836003977385	204.95783148141987	host	gene-SynWH7803_0536	None	None	4.397970407147604
gene-SynWH7803_1489	36.59200229940568	39.295803361825996	host	gene-SynWH7803_1489	None	None	0.048166764880381366
gene-SynWH7803_1656	21.72973159146381	33.51368505657265	host	gene-SynWH7803_1656	None	None	1.25681545144607
gene-SynWH7803_1857	44.71477552871322	49.40770913489301	host	gene-SynWH7803_1857	None	None	0.11699449876787738
gene-SynWH7803_0925	78.28750863059953	296.44625480935804	host	gene-SynWH7803_0925	None	None	63.50273604571222
gene-SynWH7803_2113	207.4838887442996	217.24860340195602	host	gene-SynWH7803_2113	None	None	0.11224671305888292
gene-SynWH7803_0019	78.72519105858231	80.62965668358468	host	pilC%2CpulF	None	None	0.01138022899273224
gene-SynWH7803_2203	2073.948780670176	1866.2827946331433	host	psbU	None	None	5.472414619870816
gene-SynWH7803_0424	338.6666575693397	783.424263553564	host	rplN	None	None	88.14318178551247
gene-SynWH7803_0434	411.1269057976644	527.2013572637013	host	rplC	None	None	7.1794055521592135
gene-SynWH7803_1312	188.8729171334713	256.6420901610427	host	gene-SynWH7803_1312	None	None	5.154327842658805
gene-SynWH7803_1733	63.070565634085604	43.12969718434233	host	gene-SynWH7803_1733	None	None	1.8721151152413553
gene-SynWH7803_0886	132.0516467160756	135.42587446936045	host	gene-SynWH7803_0886	None	None	0.021282934133265954
gene-SynWH7803_1036	120.6573965433141	132.07859154967682	host	amiC	None	None	0.2580631598167361
gene-SynWH7803_1702	566.1556450833432	713.3999092898222	host	gene-SynWH7803_1702	None	None	8.472032834998133
gene-SynWH7803_1876	27.207597022525775	42.38406420885429	host	ribE	None	None	1.6548330085979368
gene-SynWH7803_0327	67.95179822150352	90.01093030976182	host	gene-SynWH7803_0327	None	None	1.5402535554167567
gene-SynWH7803_0520	2772.433367437344	2512.5688453841894	host	psbM	None	None	6.388792956234352
gene-SynWH7803_0048	60.89517135117982	94.06840307839434	host	guaA	None	None	3.5507160546544974
gene-SynWH7803_0147	175.9578265455118	171.6953335557428	host	gyrB	None	None	0.026130708092137418
gene-SynWH7803_0929	29.110676926252655	45.09831462617009	host	gene-SynWH7803_0929	None	None	1.7221939948022127
gene-SynWH7803_1991	28.66832288856581	32.082093874395916	host	gene-SynWH7803_1991_gene_dnaK	None	None	0.09591565757620076
gene-SSBP1_gp40	3.267538487369409	40.47950523103739	phage	gene-SSBP1_gp40	early	early	15.826560508238634
gene-SynWH7803_0743	115.16244846585383	130.4661243368301	host	gene-SynWH7803_0743	None	None	0.4767411471955229
gene-SynWH7803_0630	77.06435938474138	80.18337817642575	host	gmpB	None	None	0.030932967220263043
gene-SynWH7803_2125	133.527200510694	134.0718586965021	host	gene-SynWH7803_2125	None	None	0.0005542854676818338
gene-SynWH7803_0806	56.51368819430554	67.2609149567451	host	gene-SynWH7803_0806	None	None	0.46658555205521857
gene-SynWH7803_1739	18.781252906498164	29.789942272509023	host	lnt	None	None	1.2475628930961562
gene-SSBP1_gp52	2.6082198459371413	51.705742117911285	phage	gene-SSBP1_gp52	early	early	22.19104081241099
gene-SynWH7803_1141	172.58437295869246	334.19442843214136	host	purS	None	None	25.768451599052653
gene-SynWH7803_0106	569.7189645312109	452.7084671056562	host	gene-SynWH7803_0106	None	None	6.695563951104204
gene-SynWH7803_1709	67.4854400482391	88.16720509416253	host	gene-SynWH7803_1709	None	None	1.3740062207855788
gene-SynWH7803_1892	65.68102794354414	65.60932711250335	host	gene-SynWH7803_1892	None	None	1.9578777015816202e-05
gene-SynWH7803_1409	482.39831056732714	363.61490513653285	host	gene-SynWH7803_1409	None	None	8.338816193313086
gene-SynWH7803_0596	36.21340422238508	50.54923381086573	host	gene-SynWH7803_0596	None	None	1.1843577757006165
gene-SynWH7803_1885	55.25609166295124	64.01027453200629	host	gene-SynWH7803_1885	None	None	0.32127967066417173
gene-SynWH7803_2326	217.3456579204033	282.3154495598248	host	gene-SynWH7803_2326	None	None	4.223936746804806
gene-SynWH7803_1525	107.44300833353459	104.36651970788283	host	recR	None	None	0.022342673512576638
gene-SynWH7803_0585	697.737654615678	1015.5921130702859	host	gene-SynWH7803_0585_gene_cysK	None	None	29.48394951893175
gene-SynWH7803_2242	571.5609826900478	477.70983166647324	host	gene-SynWH7803_2242	None	None	4.197218881882009
gene-SynWH7803_1872	426.9482630825492	432.69444373430537	host	gene-SynWH7803_1872_gene_ctaD%2C coxA	None	None	0.019204834648618403
gene-SynWH7803_2231	193.52991256853588	220.8139339859035	host	gene-SynWH7803_2231	None	None	0.8983092555781066
gene-SynWH7803_0208	78.2540385738696	81.17696632710617	host	gene-SynWH7803_0208	None	None	0.026793742710042794
gene-SynWH7803_1969	210.03283086646542	252.39828188313945	host	gene-SynWH7803_1969	None	None	1.9406473638572672
gene-SynWH7803_0915	24.530114925434432	27.058988775702055	host	gene-SynWH7803_0915	None	None	0.06198210951304535
gene-SynWH7803_0683	109.48313305683762	140.12690615988564	host	gene-SynWH7803_0683	None	None	1.8810157494822746
gene-SynWH7803_0354	84.3163911016336	109.5912172756767	host	cysD	None	None	1.6472196307147173
gene-SynWH7803_0727	271.33400995899456	309.9156181110409	host	gene-SynWH7803_0727	None	None	1.2804657549120115
gene-SynWH7803_0156	128.12279650858915	133.76563001880788	host	gene-SynWH7803_0156	None	None	0.06079224356391413
gene-SynWH7803_2310	118.67400299013993	140.82210941525253	host	gene-SynWH7803_2310	None	None	0.9451752738626392
gene-SynWH7803_2378	136.65865879487063	174.4809476623593	host	gloA	None	None	2.298848339278211
gene-SynWH7803_1417	69.83421696835164	69.57767980525522	host	gene-SynWH7803_1417	None	None	0.00023603192257126305
gene-RNA_4	212.7884439715096	154.82129523827365	host	gene-RNA_4	None	None	4.5703227823672306
gene-SSBP1_gp45	12.461494819477451	90.09641077539314	phage	gene-SSBP1_gp45	early	early	29.384278766821563
gene-SynWH7803_0669	300.1608512416468	310.0886135387551	host	por	None	None	0.0807542406148214
gene-SynWH7803_0682	155.64948833649925	202.43260878286085	host	gene-SynWH7803_0682	None	None	3.0560873837393046
gene-SynWH7803_1383	1381.9493815902458	1233.8458898162808	host	psbY	None	None	4.192729552539975
gene-SynWH7803_1761	25.797884425357015	28.150513804067558	host	hemN	None	None	0.05129776949107938
gene-SynWH7803_0240	34.09690416686167	44.88755365831914	host	uvrD	None	None	0.7370951175306423
gene-SynWH7803_2355	62.17630046770855	40.93344571051817	host	gene-SynWH7803_2355	None	None	2.1882455100562384
gene-SynWH7803_0029	322.03126086123314	257.1342385627094	host	gap1	None	None	3.6359412874248447
gene-SynWH7803_1132	213.43142036268657	332.3791341801893	host	gene-SynWH7803_1132	None	None	12.961052607584831
gene-SynWH7803_1527	55.9416020450277	68.3864322752984	host	gene-SynWH7803_1527	None	None	0.6228434331280166
gene-SynWH7803_1301	698.696338483649	814.7683055944508	host	rpe%2C cbbE%2C ppe	None	None	4.450946905726267
gene-SynWH7803_0016	284.9864630276335	314.79144976865865	host	msrB	None	None	0.7405551418949968
gene-SynWH7803_1723	42.074960148248095	68.56064278199621	host	ispF	None	None	3.170278671586019
gene-SynWH7803_2290	310.7521256079008	362.8540379173367	host	ndhI%2C frxB	None	None	2.0149825026047625
gene-SynWH7803_0228	35.237140368432435	49.05573074699941	host	gene-SynWH7803_0228	None	None	1.132678466896266
gene-SynWH7803_1333	88.00173784025867	104.4942944212917	host	gene-SynWH7803_1333_gene_devC	None	None	0.7065195562290731
gene-SynWH7803_2372	1456.720422817779	2699.2263769289243	host	rplJ	None	None	185.73638215192503
gene-SynWH7803_0697	46.4635735411945	40.065915390900635	host	gene-SynWH7803_0697	None	None	0.23650913875234922
gene-SynWH7803_0183	40.671740850466925	42.61790732173073	host	gene-SynWH7803_0183	None	None	0.02273730299617068
gene-SynWH7803_0955	175.56861590108232	485.0351576510411	host	gene-SynWH7803_0955	None	None	72.48637102670328
gene-SynWH7803_0848	65.68987983410257	71.62041870394154	host	gene-SynWH7803_0848	None	None	0.12807229924172836
gene-SynWH7803_1191	98.0123657758031	141.58909996329314	host	gene-SynWH7803_1191	None	None	3.9626881175153645
gene-SynWH7803_0233	27.97628578660547	36.484702947016714	host	kdsB	None	None	0.5615269327836189
gene-SynWH7803_1899	562.4665616245959	637.6765026580978	host	rnpA	None	None	2.3566087238289586
gene-SynWH7803_2130	806.4106842692092	703.049726255192	host	psbX	None	None	3.538843273757635
gene-SSBP1_gp06	2.990758756674589	38.363632975328684	phage	gene-SSBP1_gp06	early	early	15.128263022188474
gene-SynWH7803_0296	153.0894638572805	203.63242003154582	host	lytB	None	None	3.5806471851189445
gene-SynWH7803_0826	542.2717850917873	722.3009366407579	host	gene-SynWH7803_0826	None	None	12.814800940446423
gene-SynWH7803_1285	390.51464749037865	374.77438770980564	host	gene-SynWH7803_1285	None	None	0.16187072240955105
gene-SynWH7803_1214	1033.1781075405538	1178.7921096734012	host	gene-SynWH7803_1214_gene_clpP	None	None	4.792884970180855
gene-SynWH7803_0895	66.93975751195742	93.94616452073588	host	gene-SynWH7803_0895	None	None	2.266655809001079
gene-SynWH7803_2413	186.00218882856961	203.2199439077726	host	gcvH	None	None	0.3808250675305703
gene-SynWH7803_2521	748.223753232339	853.8399482009031	host	gene-SynWH7803_2521	None	None	3.4813786211055215
gene-SynWH7803_1918	119.68209349806787	125.80713235854093	host	gene-SynWH7803_1918	None	None	0.0764108911733225
gene-SynWH7803_1836	111.63618377901687	141.5879078649209	host	gltX	None	None	1.7713673487662418
gene-SynWH7803_0230	25.814090944481784	29.128304366742707	host	gene-SynWH7803_0230	None	None	0.09995933510065294
gene-SynWH7803_1240	82.7595457476747	107.15726767917972	host	hisZ	None	None	1.567130431230353
gene-SynWH7803_1999	899.3844241826707	1021.6329358333817	host	groS	None	None	3.8897874927817235
gene-SynWH7803_2047	304.77990010029185	300.40126851815484	host	gene-SynWH7803_2047	None	None	0.015840227295783146
gene-SynWH7803_0303	206.88399817973405	305.73301162896723	host	glyA	None	None	9.53063132213763
gene-SynWH7803_1756	73.37497119129605	56.895218395614584	host	ddl	None	None	1.0423806592588987
gene-SynWH7803_2427	219.01077145231625	188.5485370662461	host	gene-SynWH7803_2427	None	None	1.1384204757399268
gene-SynWH7803_0696	102.59283112035371	110.3740588060686	host	gene-SynWH7803_0696	None	None	0.14215238884752104
gene-SSBP1_gp50	3.6944666994215507	54.77588237653882	phage	gene-SSBP1_gp50	early	early	22.313113131825308
gene-SynWH7803_1947	224.30690675059415	244.2921916318887	host	gene-SynWH7803_1947	None	None	0.42617624870085663
gene-SynWH7803_0378	1137.4666131109568	1411.5013814754536	host	rpsJ	None	None	14.730481989588137
gene-SynWH7803_0735	79.61884798174242	84.36228872953114	host	gene-SynWH7803_0735_gene_petJ	None	None	0.06860615366814805
gene-SynWH7803_0746	62.64783210567255	79.0472133192095	host	hisIE	None	None	0.9490088498877118
gene-SynWH7803_2517	295.5786174439281	345.5258292536019	host	rpsF	None	None	1.9456455031713529
gene-SynWH7803_1669	66.64378616751758	98.88261678612045	host	gene-SynWH7803_1669	None	None	3.13950578611339
gene-SynWH7803_1354	81.43870080319867	85.15894251625777	host	gene-SynWH7803_1354	None	None	0.041537797677743384
gene-SynWH7803_1714	50.13919092072105	64.6232320172649	host	gene-SynWH7803_1714	None	None	0.9140075693580195
gene-SynWH7803_1897	341.35639920724935	531.3726090237612	host	gene-SynWH7803_1897	None	None	20.685779693640825
gene-SynWH7803_0551	487.7965389842035	416.5257504283385	host	gene-SynWH7803_0551	None	None	2.8084706972524893
gene-SynWH7803_2099	92.81201949979675	111.04987389565069	host	hemB	None	None	0.8157957512911949
gene-SynWH7803_0548	49.30127063837801	67.6307344204248	host	gene-SynWH7803_0548	None	None	1.4366008791537135
gene-SynWH7803_1135	130.79637570417233	147.2799102351009	host	cobW	None	None	0.4885474317138475
gene-SynWH7803_1304	1035.0596538654113	1030.4209852423228	host	gene-SynWH7803_1304	None	None	0.005208774700527099
gene-SynWH7803_1609	31.271021705818125	39.235533724767976	host	gene-SynWH7803_1609	None	None	0.4498408077986949
gene-SynWH7803_2497	26.48595678580462	63.397529069399106	host	trpD	None	None	7.579057239957621
gene-SynWH7803_1075	50.718653692567585	67.2165622268033	host	gene-SynWH7803_1075_gene_arsB	None	None	1.153942797671607
gene-SynWH7803_1219	465.3348738225962	601.611517113109	host	gene-SynWH7803_1219	None	None	8.703025599178766
gene-RNA_39	758.3998387702521	769.8647968697717	host	gene-RNA_39	None	None	0.0430047457614207
gene-SynWH7803_1550	51.09522094219489	59.58349042073946	host	frhB	None	None	0.32549492966232985
gene-SynWH7803_2303	112.0288384271023	113.78304780182714	host	gene-SynWH7803_2303	None	None	0.006813747898223501
gene-SynWH7803_0070	185.88215837679672	190.83253794249467	host	gene-SynWH7803_0070_gene_clpP	None	None	0.03252628326412441
gene-SynWH7803_1793	30.98476762741258	37.46217626828129	host	gene-SynWH7803_1793	None	None	0.3064915707904982
gene-SynWH7803_0063	128.60262653700732	99.2804320028203	host	gene-SynWH7803_0063	None	None	1.8864743562111692
gene-SynWH7803_0064	325.04651310097165	272.10247724757966	host	clpX	None	None	2.3470448562670487
gene-SynWH7803_0688	296.4055553489994	358.1020935197077	host	gene-SynWH7803_0688	None	None	2.9078826113254723
gene-SynWH7803_0799	274.4021159248935	333.93798703524743	host	gene-SynWH7803_0799	None	None	2.91327164822875
gene-SynWH7803_0198	3540.2194965441336	3162.4478158321117	host	psaC	None	None	10.6458694797871
gene-SynWH7803_2324	20.73534777520027	28.742309589074214	host	gene-SynWH7803_2324	None	None	0.6478827101374387
gene-SynWH7803_0263	76.4182844076779	82.95879189517936	host	degT	None	None	0.13420448908465676
gene-SynWH7803_0261	32.86635959875016	37.2073154038798	host	gene-SynWH7803_0261	None	None	0.1344577496569252
gene-SynWH7803_0001	239.60578808281414	220.65795889655834	host	dnaN	None	None	0.39001576077598105
gene-SynWH7803_0726	38.04909751547115	51.73277780006444	host	gene-SynWH7803_0726	None	None	1.0427667358969002
gene-SynWH7803_0516	1250.3202679689582	922.7912829779897	host	gene-SynWH7803_0516	None	None	24.682404352981372
gene-SynWH7803_1050	162.24570725438232	134.61044771975733	host	gene-SynWH7803_1050	None	None	1.2863259810338297
gene-SynWH7803_1387	152.03023679762492	197.21564570650568	host	gene-SynWH7803_1387	None	None	2.923042590543087
gene-SynWH7803_1951	62.20657130532671	76.56488767343387	host	pepA	None	None	0.7428085373023557
gene-SynWH7803_1433	76.9824392531299	92.65258566330752	host	mdlB	None	None	0.7237700134077936
gene-SynWH7803_0849	286.6642268272593	317.54625294578886	host	gene-SynWH7803_0849	None	None	0.7892113502762873
gene-SynWH7803_2126	186.27225734505862	213.4261399714432	host	gene-SynWH7803_2126_gene_msrB	None	None	0.9223621443540742
gene-SynWH7803_2071	372.42067374781186	346.2691547773174	host	gene-SynWH7803_2071	None	None	0.475797706687746
gene-SynWH7803_1339	196.5914983772223	127.36141837359239	host	gene-SynWH7803_1339	None	None	7.39737741116811
gene-SynWH7803_0331	38.26411938686606	54.292307170967455	host	gene-SynWH7803_0331	None	None	1.3878172116006045
gene-SynWH7803_1056	252.97351558013065	264.6092149958073	host	gene-SynWH7803_1056_gene_msrA	None	None	0.13079020308630046
gene-SynWH7803_2319	51.12328249690625	70.07902273618281	host	menF	None	None	1.4823154036876838
gene-RNA_27	214.96078563598607	246.31196171659897	host	gene-RNA_27	None	None	1.0654176376978695
gene-SynWH7803_1153	55.608118943740614	44.445079985345345	host	lpxD	None	None	0.6227359051007053
gene-SynWH7803_1158	68.1134775991945	83.5551084392242	host	gene-SynWH7803_1158	None	None	0.7860690510405263
gene-SynWH7803_1690	44.861381350118826	66.18041833093395	host	gene-SynWH7803_1690	None	None	2.046532652995694
gene-SynWH7803_1759	233.54307349914802	209.3960569910077	host	ftsZ	None	None	0.6581924762429183
gene-SynWH7803_2316	25.96094465539564	26.473693457551278	host	menE	None	None	0.002507038701647155
gene-SynWH7803_1500	115.0405719770374	109.28973750397417	host	gene-SynWH7803_1500	None	None	0.07371294858257194
gene-SynWH7803_2075	128.7442009160215	148.89382028886308	host	gene-SynWH7803_2075	None	None	0.7311807639105337
gene-SynWH7803_2183	268.5780067671588	311.8192417073666	host	gene-SynWH7803_2183	None	None	1.6107970911894454
gene-SynWH7803_2255	80.64367361747551	96.53186868792122	host	gene-SynWH7803_2255	None	None	0.7123859741357937
gene-SynWH7803_2050	56.52027141851129	77.14104935717094	host	gene-SynWH7803_2050	None	None	1.590648963843228
gene-SynWH7803_1371	80.1354513633171	110.74545809410317	host	pdxJ	None	None	2.4543379291363303
gene-SynWH7803_0542	138.29244371841068	138.06267109064862	host	recQ	None	None	9.552104817231226e-05
gene-SynWH7803_0210	75.15487327256466	68.964536697585	host	gene-SynWH7803_0210	None	None	0.1329462385374316
gene-SynWH7803_0994	140.72953875585225	179.87431899391348	host	gene-SynWH7803_0994_gene_hupE	None	None	2.3897307890195356
gene-SynWH7803_2246	189.50066259963987	214.3673221897285	host	ycf3	None	None	0.7655357473950788
