# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-M" "-O" "--primary" "-a" "dualGenome.gff3" "-t" "gene" "-o" "countData.tsv" "-g" "ID" "SRR13084821_sorted.bam" "SRR13084827_sorted.bam" "SRR13084839_sorted.bam" "SRR13084830_sorted.bam" "SRR13084822_sorted.bam" "SRR13084838_sorted.bam" "SRR13084833_sorted.bam" "SRR13084829_sorted.bam" "SRR13084817_sorted.bam" "SRR13084834_sorted.bam" "SRR13084835_sorted.bam" "SRR13084831_sorted.bam" "SRR13084828_sorted.bam" "SRR13084826_sorted.bam" "SRR13084823_sorted.bam" "SRR13084840_sorted.bam" "SRR13084818_sorted.bam" "SRR13084820_sorted.bam" "SRR13084836_sorted.bam" "SRR13084825_sorted.bam" "SRR13084832_sorted.bam" "SRR13084824_sorted.bam" "SRR13084819_sorted.bam" "SRR13084837_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR13084821_sorted.bam	SRR13084827_sorted.bam	SRR13084839_sorted.bam	SRR13084830_sorted.bam	SRR13084822_sorted.bam	SRR13084838_sorted.bam	SRR13084833_sorted.bam	SRR13084829_sorted.bam	SRR13084817_sorted.bam	SRR13084834_sorted.bam	SRR13084835_sorted.bam	SRR13084831_sorted.bam	SRR13084828_sorted.bam	SRR13084826_sorted.bam	SRR13084823_sorted.bam	SRR13084840_sorted.bam	SRR13084818_sorted.bam	SRR13084820_sorted.bam	SRR13084836_sorted.bam	SRR13084825_sorted.bam	SRR13084832_sorted.bam	SRR13084824_sorted.bam	SRR13084819_sorted.bam	SRR13084837_sorted.bam
gene-b3812	U00096.3	3997183	3997899	+	717	420	282	396	1132	305	494	348	1602	1896	375	1710	665	303	664	2189	638	1701	342	1015	773	565	1425	467	850
gene-b3813	U00096.3	3997983	4000145	+	2163	1784	1124	1685	5465	909	2905	1517	6973	6370	1371	6580	5225	901	3420	6854	1965	7142	1885	5024	4541	2922	6157	3223	5845
gene-b4482	U00096.3	4000292	4001056	-	765	69	36	49	231	29	144	45	195	200	63	181	163	71	121	237	72	225	57	250	147	136	169	102	200
gene-b4799	U00096.3	4001218	4001274	+	57	94	59	90	321	59	476	69	224	221	56	225	190	81	208	278	102	226	121	579	152	500	222	133	172
gene-b3816	U00096.3	4001426	4002376	+	951	730	503	572	2824	428	1688	473	2159	2430	445	2108	2209	507	2405	2661	738	3814	1137	3136	2571	1648	3277	1989	3188
gene-b3817	U00096.3	4002419	4002799	-	381	31	22	26	184	23	138	33	82	97	39	86	87	32	97	115	34	174	35	235	77	122	113	79	139
gene-b3818	U00096.3	4002813	4003193	-	381	11	2	7	38	1	40	16	21	15	10	19	20	4	17	19	9	27	7	58	18	41	14	13	21
gene-b3819	U00096.3	4003288	4004178	-	891	276	170	225	871	148	537	226	813	936	160	745	939	144	706	1034	237	1286	313	1014	971	512	1081	767	1119
gene-b3820	U00096.3	4004230	4004697	-	468	626	401	538	1150	333	923	533	1508	1618	472	1744	1067	357	970	1756	527	1485	529	1260	962	967	1177	841	1358
gene-b3821	U00096.3	4004862	4005731	+	870	1267	864	1050	2526	639	1928	1008	3601	3135	764	3421	2591	620	2322	3850	897	3470	1297	2676	2300	1986	2814	1764	2595
gene-b3822	U00096.3	4005864	4007693	+	1830	1603	1060	1369	3382	705	2673	1194	4120	4304	904	4251	3409	744	3046	4599	1089	4662	1800	3701	3531	2737	3844	2497	3881
gene-b3823	U00096.3	4007757	4008377	+	621	186	119	156	256	116	231	131	486	711	104	502	192	127	234	720	285	428	135	362	211	238	394	156	213
gene-b3824	U00096.3	4008439	4009059	-	621	193	145	184	267	120	261	144	529	600	142	519	226	145	310	738	238	416	165	344	240	270	372	184	266
gene-b3825	U00096.3	4009170	4010192	+	1023	806	520	673	1384	536	1142	602	2355	2579	574	2205	1272	556	1289	2771	837	1743	717	1485	1165	1250	1623	882	1370
gene-b3826	U00096.3	4010200	4011000	+	801	408	271	320	576	211	357	265	846	1098	232	897	441	233	484	1262	429	939	252	654	555	371	786	388	538
gene-b3827	U00096.3	4011076	4011975	+	900	525	323	383	1434	273	1018	362	1742	2766	291	2013	1757	286	1495	2880	493	2783	748	1688	2238	924	2574	1544	2012
gene-b3828	U00096.3	4011863	4012816	-	954	229	155	181	600	131	501	174	904	1173	130	951	621	143	578	1324	272	975	309	806	735	415	857	531	747
gene-b3829	U00096.3	4013053	4015314	+	2262	7668	6902	7418	8802	3311	9700	3991	12062	18014	2710	15756	8952	4493	15235	20049	6942	20911	6778	21683	15732	5526	20166	8552	14357
gene-b3830	U00096.3	4015354	4016169	-	816	257	192	238	868	421	358	225	1332	2235	455	1510	474	442	439	2578	983	1635	205	1090	909	331	1708	532	731
gene-b3831	U00096.3	4016431	4017192	+	762	1237	814	1122	2065	875	1522	864	3404	3942	1029	3984	1880	937	1942	4760	1642	3631	1091	2506	2330	1221	3447	1367	2277
gene-b3832	U00096.3	4017333	4018760	+	1428	222	141	266	655	127	434	201	833	590	245	887	585	284	364	757	297	753	228	748	501	473	671	304	760
gene-b3833	U00096.3	4018855	4019610	+	756	2097	1355	1852	3935	1057	2837	1611	5475	5637	1461	5672	3656	1130	3479	6238	1778	5209	1973	3917	3452	2619	4502	2521	4282
gene-b3834	U00096.3	4019624	4020229	+	606	1521	1001	1294	2908	754	2088	1137	4174	4114	961	4152	2945	740	2668	4726	1356	4116	1359	2889	2739	1946	3501	1959	3425
gene-b4707	U00096.3	4019978	4020229	+	252	644	433	564	1279	307	921	504	1898	1698	412	1927	1366	311	1186	2031	601	1783	626	1355	1167	819	1530	850	1655
gene-b3835	U00096.3	4020226	4021866	+	1641	1736	1081	1529	4503	928	2859	1341	5188	4807	1245	4984	3546	1157	3156	5435	1483	4863	1706	3881	3280	2819	3935	2447	4363
gene-b3836	U00096.3	4021945	4022214	+	270	1149	726	959	2741	665	2585	859	3179	2850	887	3217	2085	680	2066	3448	858	2894	1180	3555	1876	2734	2124	1542	2826
gene-b3838	U00096.3	4022218	4022733	+	516	933	582	723	1839	443	1421	693	2455	2066	459	2329	1863	421	1750	2718	791	2829	974	1928	1865	1316	2094	1390	2010
gene-b3839	U00096.3	4022736	4023512	+	777	823	544	569	1453	282	1441	599	1723	1833	372	1440	1586	345	1575	2058	687	2337	939	1555	1559	1475	7024	1121	1491
gene-b4483	U00096.3	4023554	4024336	+	783	571	368	435	704	200	663	452	845	899	302	746	720	193	747	945	425	932	411	663	721	641	818	502	880
gene-b3842	U00096.3	4024333	4024821	-	489	269	146	217	602	114	564	221	546	540	154	478	546	124	510	689	222	749	299	744	559	613	601	389	588
gene-b3843	U00096.3	4024988	4026481	+	1494	2583	1660	2165	4830	1326	3875	1945	6839	7426	1687	6809	4806	1487	4739	7760	2367	6672	2518	5027	4497	3887	5657	3405	5361
gene-b3844	U00096.3	4026527	4027228	+	702	3190	2021	2780	4651	1773	3776	2360	8005	8867	2228	7922	4631	1705	4676	9213	2569	6830	2703	4733	4460	3841	5795	3298	5459
gene-b3845	U00096.3	4027609	4028772	-	1164	310	185	297	404	163	365	234	590	579	201	624	435	185	356	689	381	673	218	458	469	280	578	316	531
gene-b3846	U00096.3	4028782	4030971	-	2190	304	220	285	343	161	301	206	453	471	182	502	351	182	350	600	443	629	215	437	408	254	441	237	506
gene-b3847	U00096.3	4031161	4032492	+	1332	1727	1221	1532	2327	1158	1810	1309	4281	5005	1249	4255	2339	1189	2457	5984	2077	4441	1409	2611	2673	1748	3753	1829	2658
gene-b3848	U00096.3	4032492	4033106	+	615	539	338	401	771	317	586	382	1450	1551	312	1176	688	364	722	1773	670	1552	463	848	842	571	1237	542	733
gene-b3849	U00096.3	4033145	4034596	+	1452	801	510	594	1892	463	1426	602	2307	2710	524	2454	1659	529	1528	2968	872	2856	875	2184	1699	1346	2471	1195	1899
gene-b3850	U00096.3	4034608	4035153	+	546	379	251	334	969	294	676	280	1444	1346	382	1534	784	305	728	1694	461	1253	380	996	744	536	1078	547	984
gene-b3851	U00096.3	4035531	4037072	+	1542	298726	207231	333466	841676	324026	565323	285312	755453	597337	365927	675233	597507	292746	578616	723689	409946	367405	201422	778898	550036	539195	377792	586330	964953
gene-b3852	U00096.3	4037141	4037217	+	77	6047	4610	17515	28752	25149	27327	3958	22751	20260	4686	12954	38433	4458	24440	19791	4379	20807	9712	39862	15292	24820	40764	12762	19751
gene-b3853	U00096.3	4037260	4037335	+	76	5863	4273	9586	36616	2466	25655	6753	12379	10978	4424	11058	28574	2458	28208	17692	17850	24848	13995	32948	14994	21202	18380	32642	41085
gene-b3854	U00096.3	4037519	4040423	+	2905	287832	232875	447757	1091047	386999	624686	313749	1011479	868422	430444	708205	805718	350564	813494	1040411	601608	452105	238013	877987	757590	716406	575071	1252791	1179192
gene-b3855	U00096.3	4040517	4040636	+	120	7779	6861	6959	11526	6632	13987	4389	8360	16256	7114	10333	10846	8203	10042	19897	7163	10611	9432	17051	12538	22064	9720	6484	7165
gene-b3856	U00096.3	4040906	4041433	-	528	59	52	65	124	56	106	54	225	261	81	221	93	72	98	337	131	201	62	186	94	92	157	61	111
gene-b3857	U00096.3	4041415	4041999	-	585	57	37	51	79	39	68	56	135	162	52	140	76	61	71	231	116	140	43	82	60	67	101	36	76
gene-b3858	U00096.3	4042069	4042338	+	270	546	306	584	1277	394	1118	513	1917	1370	581	2022	1004	414	727	1801	660	1220	384	1773	620	1071	858	618	1363
gene-b3859	U00096.3	4042415	4043401	+	987	430	283	406	1146	280	1020	333	1443	1414	428	1483	877	361	802	1625	594	1308	424	1554	813	862	1050	586	1103
gene-b3860	U00096.3	4043418	4044044	+	627	1755	1108	1564	4257	1001	3061	1351	6500	6069	1462	6260	3748	992	3408	6514	1435	5374	1826	5015	3317	3204	4280	2783	4946
gene-b3861	U00096.3	4044199	4045629	+	1431	78	36	50	142	45	165	64	143	124	52	176	109	76	122	222	100	211	75	202	97	145	86	87	199
gene-b3862	U00096.3	4045670	4046602	-	933	56	42	55	334	40	257	58	199	255	48	212	242	62	184	347	95	340	122	475	218	232	269	216	285
gene-b3863	U00096.3	4046966	4049752	+	2787	2811	1850	2727	5361	1893	3767	2356	8326	7898	2432	9000	4584	1943	4564	10654	3061	7573	2293	5525	4506	3257	5829	3250	5776
gene-b3864	U00096.3	4049899	4050009	+	111	1093	1147	902	1521	861	1157	743	2076	5257	5827	3387	2171	431	2034	4619	909	2051	4879	2381	1372	1086	1642	1987	1487
gene-b4837	U00096.3	4049917	4049964	+	48	1044	1124	845	1288	831	962	703	1914	5098	5742	3140	2046	391	1940	4428	854	1827	4845	1997	1231	933	1467	1870	1290
gene-b3865	U00096.3	4050133	4050765	-	633	2180	1366	1755	4018	1113	3647	1562	5439	4884	1621	5219	3702	1065	3778	5585	1492	4739	2089	4715	3266	3354	3880	2694	4757
gene-b4457	U00096.3	4051036	4051281	+	246	24022	17086	20657	54563	16907	55203	17490	60616	75148	22109	82926	33949	18632	69026	86594	19941	57260	18540	128745	30352	56874	48871	37625	65231
gene-b3866	U00096.3	4051347	4051856	+	510	227	149	170	741	129	433	185	708	766	176	653	617	161	593	897	322	1164	264	926	767	358	686	584	845
gene-b3867	U00096.3	4052045	4053418	+	1374	1041	647	902	1701	506	7025	789	2400	2411	614	2397	1756	519	1486	2344	978	2318	832	1947	1439	1433	1668	1003	1767
gene-b4686	U00096.3	4053647	4053757	-	111	2015	1334	1698	3548	803	4827	1460	3975	5491	1076	4487	2478	949	3208	4899	1180	3824	2053	6165	2358	5922	3489	2218	3178
gene-b3868	U00096.3	4053869	4055278	-	1410	2025	1245	1750	4480	1612	2012	1481	8674	9858	1803	9888	1238	1618	2453	11686	2398	6187	1450	4803	1672	2000	5636	1112	2115
gene-b3869	U00096.3	4055290	4056339	-	1050	426	287	307	1196	287	520	255	1796	2190	291	1737	271	355	707	2533	723	1458	409	1238	319	547	1365	252	362
gene-b4836	U00096.3	4056428	4056621	-	194	6908	4333	5924	9578	5547	8308	3670	13461	23082	5063	16175	9113	5582	8116	23575	8698	13152	5031	13257	6850	9030	12086	7179	10678
gene-b3870	U00096.3	4056625	4058034	-	1410	3046	2248	2553	30761	2598	3780	2196	12819	36509	2179	12058	3629	2397	5506	21604	5595	10419	2488	8147	12146	4300	10353	3156	4061
gene-b3871	U00096.3	4058407	4060230	+	1824	29614	18813	21930	50206	9644	47125	20087	69216	60070	12214	57969	69566	9625	70967	70348	16327	78720	41462	44472	67017	48042	62002	44701	67666
gene-b3872	U00096.3	4060447	4061157	+	711	135	83	110	136	63	220	105	184	162	84	295	144	114	238	316	132	172	123	207	141	171	128	90	204
gene-b3873	U00096.3	4061165	4062145	+	981	130	71	83	100	46	186	104	168	146	82	254	110	79	228	290	89	154	107	188	87	146	111	71	166
gene-b3874	U00096.3	4062247	4063512	+	1266	50	19	43	61	29	73	33	77	88	37	95	40	32	49	144	82	139	26	132	47	98	62	46	66
gene-b3875	U00096.3	4063603	4064295	-	693	15	4	5	7	2	13	12	14	8	8	14	8	15	5	26	16	29	5	17	10	11	9	9	6
gene-b3876	U00096.3	4064363	4065766	-	1404	43	22	28	50	26	78	39	52	60	25	72	40	30	45	99	62	96	32	80	44	91	51	38	59
gene-b3877	U00096.3	4065809	4067194	-	1386	29	23	15	34	14	32	41	54	56	27	90	40	37	37	138	86	97	33	62	55	61	50	26	43
gene-b3878	U00096.3	4067240	4069276	-	2037	58	23	26	28	25	56	50	104	64	44	99	44	70	49	162	155	129	49	68	51	73	44	35	57
gene-b3879	U00096.3	4069475	4070401	-	927	20	13	13	23	13	15	26	45	40	18	52	21	21	31	67	44	62	11	46	19	32	19	12	24
gene-b3880	U00096.3	4070515	4071756	-	1242	72	35	40	68	43	92	68	174	188	49	194	83	90	85	249	164	156	58	119	88	84	110	66	88
gene-b3881	U00096.3	4071773	4072651	-	879	42	24	29	32	15	38	29	73	63	21	93	43	38	45	117	86	90	29	65	38	43	48	27	32
gene-b3882	U00096.3	4072675	4073571	-	897	39	9	16	28	14	39	30	44	42	15	48	34	39	26	80	82	66	15	57	36	33	47	30	24
gene-b3883	U00096.3	4073739	4074635	+	897	50	27	38	83	35	65	35	130	125	31	145	61	48	55	174	115	147	31	79	74	69	98	43	90
gene-b3884	U00096.3	4074669	4075454	+	786	322	215	266	481	141	489	246	657	753	207	766	487	197	531	918	345	757	260	605	489	480	629	392	544
gene-b3885	U00096.3	4075553	4076152	+	600	513	338	497	1186	533	807	411	1860	2308	663	2100	873	591	900	2629	849	1724	432	1520	959	784	1574	633	1148
gene-b3886	U00096.3	4076146	4077018	+	873	418	253	388	850	370	692	342	1605	1803	540	1580	612	430	590	1929	666	1243	295	1378	644	669	1149	417	765
gene-b3887	U00096.3	4077015	4077452	+	438	728	436	811	1454	653	859	614	3113	3304	958	2929	1170	742	982	3743	1147	2573	531	1845	1165	844	2457	845	1440
gene-b3888	U00096.3	4077449	4078438	+	990	1060	697	1151	2276	923	1038	907	4219	4690	1280	4721	1552	973	1318	5645	1628	3910	767	2282	1641	1023	3582	1135	1925
gene-b3889	U00096.3	4079291	4079509	+	219	10	2	3	7	7	2	2	12	4	3	14	5	11	6	19	11	16	4	18	6	5	5	3	17
gene-b3890	U00096.3	4079751	4079969	+	219	24	19	28	45	17	59	23	71	56	28	89	40	19	37	80	202	67	19	90	35	68	31	21	63
gene-b3891	U00096.3	4080299	4081228	-	930	5072	3263	4580	10211	2171	9464	3503	14399	12299	2701	16139	11341	2146	7455	11854	3385	10872	4524	10887	6818	7179	7592	6016	17472
gene-b3892	U00096.3	4081225	4081860	-	636	7170	4309	6597	11213	3437	11141	4651	18322	13980	3795	20393	11429	3476	7740	11237	4767	9987	4477	12024	5701	7973	6577	5371	20148
gene-b3893	U00096.3	4081857	4082759	-	903	9800	6150	9098	14815	4603	14093	6508	24359	19198	5377	26380	15485	4582	11138	15229	7009	14109	6499	14713	7749	9671	8939	7452	27272
gene-b3894	U00096.3	4082772	4085822	-	3051	14389	9269	13925	21915	6925	21013	10028	34118	26097	7467	37715	22130	6836	17505	22070	11808	19269	9757	22044	11251	16007	13218	10713	34149
gene-b3895	U00096.3	4086016	4086849	+	834	350	230	316	799	249	560	303	1226	1332	342	1157	793	292	699	1410	410	1236	375	887	702	589	896	580	965
gene-b3896	U00096.3	4087002	4088057	+	1056	23	9	10	41	10	38	22	43	39	17	41	29	26	24	73	41	87	14	73	33	41	33	36	38
gene-b3897	U00096.3	4088107	4089855	-	1749	52	37	31	62	25	69	35	86	101	43	83	53	65	46	175	84	130	39	97	52	86	56	31	57
gene-b3898	U00096.3	4089855	4090925	-	1071	61	43	49	69	27	74	54	151	125	51	149	72	67	83	199	98	157	54	105	70	70	94	59	81
gene-b3899	U00096.3	4090915	4092366	-	1452	44	17	15	28	18	29	57	44	70	28	64	23	56	33	116	114	85	36	58	32	46	40	35	41
gene-b3900	U00096.3	4092377	4092823	-	447	12	3	2	4	3	9	13	14	14	12	18	3	19	5	15	23	18	3	10	3	6	5	4	8
gene-b3901	U00096.3	4093124	4093438	-	315	13	4	9	20	17	27	16	31	41	10	39	14	31	21	48	29	33	11	37	15	33	26	11	15
gene-b3902	U00096.3	4093448	4094272	-	825	24	16	20	24	10	28	33	49	48	12	46	17	38	19	78	70	75	25	30	35	26	32	24	34
gene-b3903	U00096.3	4094723	4095982	-	1260	34	15	9	11	12	29	41	51	21	17	35	13	56	20	99	75	71	23	29	20	44	17	11	12
gene-b3904	U00096.3	4095979	4097448	-	1470	34	19	13	12	14	40	37	50	39	10	48	24	43	18	153	67	65	20	28	24	37	30	13	23
gene-b3905	U00096.3	4097736	4098572	+	837	39	12	19	23	14	40	30	50	56	18	44	32	30	34	91	39	52	16	47	26	44	33	13	44
gene-b3906	U00096.3	4098646	4099494	+	849	52	20	38	65	31	65	38	103	104	29	100	45	49	42	133	53	111	27	92	46	70	76	37	51
gene-b3907	U00096.3	4099491	4100525	-	1035	68	36	30	76	33	66	53	200	214	58	163	62	89	43	303	99	182	33	86	54	80	101	53	63
gene-b3908	U00096.3	4100810	4101430	+	621	635	376	239	4891	706	895	659	6855	11877	673	3728	4110	708	2651	12744	1217	9739	1347	3424	5343	1933	8446	3900	2218
gene-b3909	U00096.3	4101690	4102673	+	984	60	49	42	236	46	85	74	248	296	64	219	151	71	104	289	127	317	63	175	132	110	229	102	123
gene-b3910	U00096.3	4102822	4103496	+	675	483	305	405	692	404	580	347	1166	1514	412	1374	545	428	670	1737	681	1161	325	914	602	547	949	454	711
gene-b3911	U00096.3	4103602	4104975	-	1374	1507	972	1498	2512	958	1791	1207	4389	4721	1251	4525	2392	972	2470	5605	1836	4411	1309	2712	2544	1718	3909	1740	2887
gene-b3912	U00096.3	4104972	4105670	-	699	1107	704	1026	1574	757	1334	880	3089	3448	855	3425	1573	750	1593	4341	1344	2880	915	2007	1609	1274	2632	1063	1757
gene-b4484	U00096.3	4105820	4106320	+	501	299	185	314	539	219	639	263	1020	921	332	1065	516	247	457	1242	437	739	282	898	518	597	593	346	631
gene-b4716	U00096.3	4106330	4106387	+	58	16	2	13	18	8	38	8	20	39	18	30	19	13	18	50	20	35	11	59	21	32	18	14	39
gene-b3915	U00096.3	4106469	4107371	+	903	1020	649	825	2189	653	1976	728	2562	3278	850	2765	1765	771	1696	3732	1064	2863	1083	3009	1709	2184	2393	1268	2033
gene-b3916	U00096.3	4107552	4108514	+	963	4247	2876	3825	8315	2627	5544	3213	15010	16952	3341	15327	8344	2659	7745	19261	4545	14966	4213	8991	9390	4714	13129	5979	9979
gene-b3917	U00096.3	4108834	4109823	+	990	2051	1255	1932	663	463	505	1839	1623	834	878	1081	349	511	412	1156	852	656	216	603	269	422	383	175	391
gene-b3918	U00096.3	4109930	4110685	+	756	185	107	172	388	96	334	190	506	515	125	540	372	134	365	601	165	553	199	448	369	339	434	276	434
gene-b3919	U00096.3	4110740	4111507	-	768	4937	3242	4457	11328	3182	6971	3742	18135	16433	4127	18686	10246	3349	9660	22209	5560	16971	4902	11821	10931	6669	13978	7790	12314
gene-b3920	U00096.3	4111615	4112214	-	600	60	52	63	98	40	108	32	171	175	58	186	78	65	83	224	97	129	46	150	68	113	90	60	98
gene-b3921	U00096.3	4112315	4112755	+	441	129	105	151	260	72	298	105	412	463	113	433	274	97	259	512	141	423	154	338	233	240	347	234	321
gene-b3922	U00096.3	4112967	4113266	+	300	190	111	199	358	177	264	147	683	685	229	688	238	214	183	912	312	487	127	503	235	292	374	192	300
gene-b3923	U00096.3	4113293	4113721	+	429	434	269	405	833	453	611	360	1377	1281	539	1333	525	494	484	1825	666	1075	272	1036	454	644	748	326	567
gene-b3924	U00096.3	4113726	4114472	-	747	1157	687	1114	1469	1054	927	1020	3233	2472	1416	3007	1075	944	990	3277	1523	1814	598	1433	932	965	1304	651	1151
gene-b3925	U00096.3	4114569	4115579	-	1011	527	353	435	891	255	741	403	1235	1380	308	1247	1031	275	1135	1417	505	1362	607	904	1150	650	1160	837	1355
gene-b3926	U00096.3	4115714	4117222	-	1509	164	78	105	213	87	160	111	335	365	103	342	185	147	183	498	259	362	133	223	256	174	289	152	250
gene-b3927	U00096.3	4117245	4118090	-	846	30	15	12	36	12	39	24	63	56	19	56	27	31	19	100	63	84	27	53	27	41	33	23	39
gene-b3928	U00096.3	4118515	4118760	+	246	2697	1940	2575	5179	1766	5373	2011	7275	7124	2359	7360	4322	1953	4326	9304	2808	6354	2375	8151	3718	5436	4568	3064	4918
gene-b3929	U00096.3	4118845	4119330	-	486	2113	1341	1952	4677	1245	3783	1550	6300	6822	1813	6532	4367	1308	4102	7529	1920	5759	2219	5536	3724	3688	5151	3071	5224
gene-b3930	U00096.3	4119423	4120349	-	927	308	171	239	1051	134	681	272	995	1079	207	900	1127	170	794	1223	338	1556	430	1076	1301	613	1274	895	1230
gene-b3931	U00096.3	4120416	4121747	-	1332	1278	772	1166	3315	1237	1797	1172	4493	3753	1957	4945	3700	1409	2338	6526	2861	5329	1384	3457	4008	1775	3762	2408	4029
gene-b3932	U00096.3	4121757	4122287	-	531	597	361	682	1651	736	791	581	2107	2010	1124	2413	1564	836	965	3141	1575	2571	563	1786	1794	750	1936	1201	1898
gene-b3933	U00096.3	4122380	4123339	-	960	656	461	668	1567	438	1119	591	2271	2159	570	2311	1542	441	1476	2864	831	2317	752	1850	1519	1140	1798	1158	1925
gene-b3934	U00096.3	4123431	4124456	-	1026	425	279	345	539	226	604	307	976	1049	261	1240	544	269	788	1500	417	883	416	667	593	496	781	410	688
gene-b3935	U00096.3	4124612	4126810	-	2199	462	307	376	989	229	678	323	1071	1213	233	1081	948	246	832	1388	475	1360	526	969	993	688	1187	740	1034
gene-b3936	U00096.3	4127013	4127225	+	213	6899	4804	4773	17114	2037	19243	4443	12831	14425	2491	12312	18704	2413	19795	16321	4034	22862	11155	21239	19299	20220	18805	14014	17053
gene-b3937	U00096.3	4127286	4127894	-	609	239	144	186	657	106	590	195	600	582	118	600	710	111	597	662	216	998	330	834	805	459	810	549	934
gene-b3938	U00096.3	4128078	4128395	-	318	1505	1038	1353	2921	699	3050	1221	4657	3568	1051	4569	2956	750	3041	4235	1074	3464	1530	3718	2416	3043	2699	1954	4009
gene-b3939	U00096.3	4128672	4129832	+	1161	437	307	378	840	264	670	351	1864	2184	316	1873	798	300	899	2241	540	1520	421	1003	912	639	1386	592	973
gene-b3940	U00096.3	4129835	4132267	+	2433	1341	995	1164	2482	625	1974	986	4275	4950	811	4340	2552	743	2565	5041	1401	4870	1471	2823	2947	1748	4242	1948	2917
gene-b3941	U00096.3	4132616	4133506	+	891	396	289	362	793	174	748	247	1883	1761	193	1985	757	190	1113	2237	309	1291	566	1046	895	618	1183	589	1089
gene-b3942	U00096.3	4133835	4136015	+	2181	2144	1350	2179	3742	1380	2276	1791	7697	7474	1986	8305	3523	1617	2466	8412	2746	6002	1571	4009	3221	2090	5184	2121	3797
gene-b3943	U00096.3	4136108	4137013	+	906	155	114	138	256	82	227	104	370	540	82	401	272	121	287	559	165	485	187	319	268	234	382	212	290
gene-b3944	U00096.3	4137040	4137657	-	618	37	20	31	59	18	54	28	72	84	26	73	43	31	52	86	49	108	36	89	47	58	83	33	68
gene-b3945	U00096.3	4137932	4139035	-	1104	171	87	131	289	109	216	129	491	458	137	485	254	112	253	571	204	433	123	268	237	205	296	181	343
gene-b3946	U00096.3	4139046	4139708	-	663	37	15	28	69	24	64	32	87	104	24	95	63	32	68	129	54	108	36	84	78	65	72	33	82
gene-b3947	U00096.3	4139720	4142221	-	2502	85	47	55	71	44	88	75	135	124	46	150	81	109	74	204	162	191	67	93	77	101	82	58	86
gene-b3949	U00096.3	4142530	4143609	+	1080	44	13	12	13	17	33	31	44	41	26	54	19	44	33	99	75	75	15	39	23	40	35	19	30
gene-b3950	U00096.3	4143624	4143944	+	321	21	8	9	15	5	18	13	22	30	12	22	14	15	14	54	30	48	16	19	18	20	15	15	26
gene-b3951	U00096.3	4143995	4146292	+	2298	136	87	115	179	83	177	111	300	312	106	297	154	119	153	418	192	378	108	205	177	154	217	110	218
gene-b3952	U00096.3	4146258	4147136	+	879	54	28	44	71	38	59	41	145	143	43	136	62	46	55	186	86	148	36	86	79	70	73	45	96
gene-b3953	U00096.3	4147138	4147479	+	342	24	19	12	29	20	23	16	56	73	24	63	26	26	28	88	54	63	11	45	29	23	33	19	17
gene-b3954	U00096.3	4147466	4148317	-	852	75	50	52	76	41	87	58	124	166	37	147	66	53	76	225	98	141	54	96	80	83	105	55	73
gene-b3955	U00096.3	4148532	4150265	-	1734	1694	1157	1397	3832	684	2981	1355	4721	4372	889	4279	4183	761	3786	5569	1333	6213	2096	3590	4471	2954	4828	2695	3899
gene-b3956	U00096.3	4150447	4153098	-	2652	3726	2751	4100	6988	3553	3193	2994	13441	18004	3879	15096	5250	4097	3823	21668	8270	14992	2167	8366	6268	2850	13889	3472	5488
gene-b3957	U00096.3	4153696	4154847	-	1152	605	390	569	729	527	508	466	1747	2049	622	2130	560	622	572	2850	915	1433	351	879	586	436	1408	364	586
gene-b3958	U00096.3	4155001	4156005	+	1005	191	139	143	174	123	270	137	435	533	118	457	236	139	360	647	196	367	201	292	296	316	321	215	259
gene-b3959	U00096.3	4156013	4156789	+	777	111	89	84	197	86	169	107	374	477	82	373	162	99	239	463	187	366	109	206	201	184	313	125	205
gene-b3960	U00096.3	4156850	4158223	+	1374	429	242	301	773	236	487	292	1180	1536	272	1120	553	247	766	1548	503	1306	346	797	733	488	1149	534	691
gene-b4458	U00096.3	4158278	4158394	-	117	28	18	14	34	12	44	15	37	67	14	43	34	8	24	82	13	49	49	47	25	38	30	28	27
gene-b3961	U00096.3	4158490	4159407	+	918	1493	970	1231	1689	749	1626	941	2930	3508	828	3119	1444	784	1935	4038	1441	2756	1053	1816	1568	1531	2485	1348	1742
gene-b3962	U00096.3	4159390	4160790	-	1401	3218	2114	2705	3127	1366	4081	2239	5563	5313	1602	5871	3009	1513	4805	6674	2515	4158	2806	3125	2789	3886	3515	2062	3223
gene-b3963	U00096.3	4161067	4161771	+	705	2375	1489	2234	2280	1018	3685	1825	4311	4898	1618	4774	2802	1171	3978	5586	1791	3506	2290	2672	2504	3365	3277	1901	3459
gene-b3964	U00096.3	4161771	4162130	+	360	1217	787	1094	1739	583	2175	953	2629	3023	820	2595	1603	608	2099	3306	1017	2277	1203	2005	1568	2091	2088	1148	1897
gene-b3965	U00096.3	4162170	4163270	-	1101	1363	881	1191	3324	702	2706	1107	3874	3654	874	3618	3100	778	3359	4462	1221	4466	1679	3461	3114	2639	3520	2461	4068
gene-b3966	U00096.3	4163639	4165483	+	1845	1392	953	1274	3815	774	2787	1166	4782	5227	1004	4276	3256	801	3788	5466	1318	4592	1875	3300	3147	2717	3836	2444	4045
