Geneid	8_R1	8_R2	24_R1	24_R2	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-PA4558	34.5497881201723	59.50665513371838	63.53642470808171	56.098583710872596	host	gene-PA4558			2.3522190052842467
gene-PA0824	4.845385291672406	12.80362251543674	8.087211017464051	10.5113131061635	host	gene-PA0824			0.9609013021482818
gene-PA1015	12.742754841747853	30.793553370301005	28.182853902038154	21.699210167161496	host	gene-PA1015			2.076696814682063
gene-PA3329	0.33392045762554484	0.9322146247417881	1.9632122895790045	1.2410070437168204	host	gene-PA3329			0.30843433797358355
gene-PA1200	22.08861162908525	32.44651420949276	48.07919642802739	36.1663058646983	host	gene-PA1200			2.487942125861047
gene-PA1623	23.427315364181325	34.824792737937265	24.467349071914295	32.72189578234609	host	gene-PA1623			0.860198126302488
gene-PA3138	9.626629864571905	13.484084809823537	13.58118536074148	13.550351470687671	host	uvrB			0.22853687986103147
gene-PA3894	2.877180495717891	4.456794155272749	5.554047960169314	7.74318479389509	host	gene-PA3894			0.6075195333944099
gene-PA0058	0.629475586077091	1.7573237394068602	2.735421230863919	1.619605591914554	host	gene-PA0058			0.33032932322012065
gene-PA4967	97.44381989233064	151.30354530637723	88.05068088087599	89.74814443590711	host	parE			6.354058693309126
gene-PA1258	1.999010307136708	3.88957199487882	4.258240522343806	0.5714824536034838	host	gene-PA1258			0.8269497662670752
gene-F358_gp09	2264.6070176108174	4507.304973256121	6856.837697129453	7204.70127267349	phage	gene-F358_gp09			761.2765161504911
gene-PA3304	6.3791261316320576	9.057534785277252	4.6274865536519405	6.949706201513695	host	gene-PA3304			0.3704455591110758
gene-PA0705	110.94507204608729	199.10211706307086	168.0165446420151	139.41504949808188	host	migA			6.958239709790353
gene-PA3953	1.2708484770456734	1.3546380277995713	3.3135257177990773	1.089940762027263	host	gene-PA3953			0.46464652376475973
gene-PA4248	394.1943508653738	557.0258524038696	432.30231927623856	402.22733006939137	host	rplF			9.583353879731394
gene-PA3031	159.2544878018911	277.5125062433106	239.65377659750942	225.73556917337612	host	gene-PA3031			8.085236609721465
gene-PA3269	15.744251939483732	25.950654709997	19.768993683942234	12.612718011108466	host	gene-PA3269			1.3415214111472478
gene-PA3349	143.17027518058853	224.4119366898503	176.42095865446066	169.56674551003948	host	gene-PA3349			4.8210757134894795
gene-PA3660	8.557046412107534	19.54549154396524	15.917917663936745	14.314555341291387	host	gene-PA3660			1.076411975765708
gene-PA2630	25.665925498980876	54.19643760891017	36.35882292155097	35.458288236659236	host	gene-PA2630			2.7926129344112884
gene-PA5179	6.540979304304466	14.429725386502527	16.591495520936316	15.391149889906071	host	gene-PA5179			1.1737176529483038
gene-PA3928	0.8650687878837214	8.56239876218175	9.950835746950789	6.6773212999986	host	gene-PA3928			1.8400969400266203
gene-PA4108	3.6833169835916526	7.327635789618747	11.207278621987468	8.254134522648872	host	gene-PA4108			0.9468785592743202
gene-PA1299	28.599174127435834	43.29939189429448	47.14042587855488	49.9018478486562	host	gene-PA1299			1.5976742896553937
gene-PA0421	15.57645992509341	35.88096989414501	41.008655486729594	30.206929690469856	host	gene-PA0421			2.951516096904394
gene-PA4865	6.346692790315224	6.319089413978763	10.108472748882683	7.118068580526561	host	ureA			0.3235536527188707
gene-PA4043	17.15817180292341	35.64031730090049	21.844773879623727	23.28790998434197	host	ispA			1.9046776307660256
gene-PA1373	3.3805170363399326	7.721574006484689	10.637749231137464	7.498174036641455	host	fabF2			0.9138634610517891
gene-PA4251	1159.0335798197416	1308.367463164303	1590.8843368016758	1678.6662094098333	host	rplE			30.65462320614735
gene-PA5499	30.81807556835758	63.24178316518032	69.54923413136677	67.21041856129544	host	np20			4.263944288133243
gene-PA3704	15.304976749792129	19.746550991505067	14.29043398568595	15.762525129390635	host	wspE			0.2640945340019493
gene-PA4620	16.162368520294198	33.16282905198855	33.40163865726482	27.018420445364708	host	gene-PA4620			1.7828064787271498
gene-PA4935	751.2566307120767	777.4046476149446	576.1107433095352	512.6115968472735	host	rpsF			19.38748953952438
gene-PA2924	0.6431598379483321	0.8161483769972572	0.4932153370227783	0.9193413384056044	host	hisQ			0.03701449494247054
gene-PA4448	28.511961070045107	46.73698665008783	30.782154480703554	38.070320911481055	host	hisD			1.4077805328847832
gene-PA4922	86.37334468017535	173.10014100582094	191.6036762282001	226.77497685744686	host	azu			15.773339404644313
gene-PA2574	1.673670944704537	4.018944749391193	4.64025917599324	5.852099694602776	host	alkB1			0.5711357119462327
gene-PA5019	22.79874837745163	38.88844632186931	36.18680268407266	38.348725793420876	host	gene-PA5019			1.270317182918803
gene-PA2820	14.333988636445387	28.084361592952128	28.286600530285696	26.390085086170178	host	gene-PA2820			1.3790762739341493
gene-PA0820	51.128438286101726	81.59676799396193	78.83558800259537	53.83744295386326	host	gene-PA0820			2.9262208904806895
gene-PA1517	4.9468496705195335	15.187227080046048	14.562355743595944	14.096567188885933	host	gene-PA1517			1.4491708913014472
gene-PA0405	53.72077172757911	78.44474558275742	58.31189747713163	57.64754055665459	host	gene-PA0405			1.4972995260346411
gene-PA2942.1	28.034507452505927	49.50203180158364	17.83928053667065	28.13629338104249	host	gene-PA2942.1			4.311036036587297
gene-PA2972	7.409112468247625	14.978225654529975	10.38392911624813	13.366175106560238	host	gene-PA2972			0.7273250085307709
gene-PA2819.3	819.4364093228553	706.8918824239664	744.8200556592666	639.3535144748661	host	gene-PA2819.3			5.822611681956114
gene-PA3178	27.002504307513306	35.45711282288084	50.11746321440454	44.63912943147213	host	gene-PA3178			1.9814746227370894
gene-PA5035	28.16178955702634	38.56386452481182	30.772647282725227	23.62207179560174	host	gltD			0.9715948949053275
gene-PA3751	6.132327727307701	16.293967343808184	7.581829673184333	7.4060644875619	host	purT			1.7500675523964218
gene-PA2849	2.2708055681947688	10.126683151426494	20.15044238757535	14.745751204163575	host	ohrR			3.637075218495532
gene-PA2081	19.58531905278799	41.577801897308866	36.22290208819937	28.654237042828886	host	kynB			2.1733173091164733
gene-PA3229	4.986295372857855	9.702078459135933	14.020615760310438	2.3758259307111125	host	gene-PA3229			2.562319986746307
gene-PA3804	54.83492066645694	81.66643328677726	69.21549715249736	61.36867612402928	host	gene-PA3804			1.4957927365346708
gene-F358_gp75	831.0939088757076	1090.558523237335	1536.3127409187475	1737.2882240367326	phage	gene-F358_gp75			98.32007898057401
gene-PA4883	0.24053132150913234	1.2819501336249601	1.2911816139945904	0.6188736814632849	host	gene-PA4883			0.23476192045824124
gene-PA3860	3.972756660944674	6.464720319532776	6.75021938347657	4.743394646497163	host	gene-PA3860			0.24611044496580975
gene-PA4517	9.271061668484277	10.931771106202861	16.29552835632108	16.25444436255899	host	gene-PA4517			0.7486386306169532
gene-PA1980	2.3999917256774044	2.15954305063876	1.5058344360429956	2.806838599556934	host	eraR			0.10036384381863082
gene-PA2117	8.293549388426504	14.580852655712466	17.923676620654483	14.355219797856318	host	gene-PA2117			0.8747103652842856
gene-PA3097	14.910781472594564	20.345064032572346	12.793080448325357	10.762349201095548	host	xcpX			0.8680747158641173
gene-PA4202	2.6615610718127	5.6527549520435025	3.9746804148331845	3.2438123360788658	host	gene-PA4202			0.3245331686826766
gene-PA5372	5.527512486281928	11.423172835338836	10.698033733643536	12.71700990171738	host	betA			0.7398483994498989
gene-F358_gp83	2200.9103481575153	3066.8429620490174	2701.598116995805	3322.027502797051	phage	gene-F358_gp83			62.89946505083056
gene-PA3458	7.177880891870625	17.820961396459097	24.650361464281893	34.52766773480289	host	gene-PA3458			4.721871558554204
gene-PA3877	5.136345928059597	7.73451725793234	20.04448441434393	13.019746084179369	host	narK1			2.829900449987562
gene-PA1169	6.828494878120046	11.547428785911631	12.071553219551673	7.705849410834148	host	gene-PA1169			0.554470379484489
gene-PA4698	32.723192967128774	75.42694909594651	47.09459172602347	40.367442404536995	host	gene-PA4698			5.323963648241882
gene-PA1230	15.689202107527496	5.119476182982795	9.739757412924561	4.485271378281888	host	gene-PA1230			2.2978006523482017
gene-PA2900	14.42742500681629	22.664742706390495	29.270199074919695	28.663019950734732	host	gene-PA2900			1.5016870179171158
gene-PA3715	6.071620858243583	13.308091072679156	14.250487909252662	14.359562845395	host	gene-PA3715			0.9895649675201201
gene-PA0745	4.5154689477447	5.913338790111995	9.280156707595864	6.970829928569968	host	gene-PA0745			0.4541997867510199
gene-PA4355	2.1548885744455686	3.5709114078388993	7.096045851424548	5.326980402998027	host	gene-PA4355			0.7593089695209123
gene-PA4829	2.634023552851075	7.139554391937545	8.160535811281438	5.5121192212951415	host	lpd3			0.7445827156549487
gene-PA2724	0.8218153484895355	1.8771412670936916	1.0503659955114721	0.7048283594442968	host	gene-PA2724			0.18841443249349643
gene-PA3057	4.4826291735792845	5.363260763124832	7.36620308540513	6.041385938093971	host	gene-PA3057			0.1907994644143295
gene-PA0207	9.762504475345487	14.73996833892362	14.338553254163319	12.913969270355235	host	gene-PA0207			0.2954881219132059
gene-PA2343	0.6862076468501092	1.2688430036020977	0.9772788984082884	0.42037476706419286	host	mtlY			0.12004516265489314
gene-PA2947	8.6204407184217	22.840739893307852	17.187807199278637	20.40552033635936	host	gene-PA2947			1.675286709089606
gene-PA2121	1.1429220078331288	3.3564777623529585	7.13692391652166	3.780867358608479	host	gene-PA2121			1.1922022418220248
gene-PA3022	15.214276711813705	28.88983214040105	37.25089813077861	25.31093662539742	host	gene-PA3022			2.343425196886856
gene-PA3541	1.892665651066809	2.806231389190569	3.743122456731792	2.990180918854592	host	alg8			0.15180489143356735
gene-PA3133	4.631224615797382	6.015148811681443	3.1336886053933424	6.308408520993153	host	gene-PA3133			0.316580433364509
gene-PA1771	20.630735454663117	29.967418447964572	17.167406241178604	11.168496852915561	host	estX			2.349837844470778
gene-F358_gp12	997.752537886427	1771.7557798800071	2559.01579379768	2640.5907225817614	phage	gene-F358_gp12			223.26344827073768
gene-PA0627	19.294795138449963	17.955264293939656	18.08456235750187	18.999720993715826	host	gene-PA0627			0.01779526776121083
gene-PA2815	3.2026627551430424	4.462811345786472	8.016763995153736	5.959945686477509	host	gene-PA2815			0.5945408180966654
gene-PA2168	0.19038193401301978	2.4642008911654636	1.3139713611803745	1.4695263092661013	host	gene-PA2168			0.4783635985740498
gene-PA0186	3.760849899867366	7.317669346297441	6.302195973068833	3.703335447927661	host	gene-PA0186			0.4738342824996174
gene-PA4158	3.522065779240866	2.1170766170229602	2.4166315385451917	3.3386606499993	host	fepC			0.12422194336945543
gene-PA0768	128.549221879521	221.96372175809617	169.9602745579195	163.66856430885457	host	lepB			6.510632101556911
gene-PA4328	12.125144485911179	29.1726216590954	34.837712821619846	26.205749495404344	host	gene-PA4328			2.73630449776149
gene-PA0300	51.05081213714886	76.20785470211888	60.72713837092957	53.66655062942716	host	spuD			1.5838507235100683
gene-PA3982	139.3512982221386	202.63798274589044	158.06377229349036	216.17654900223212	host	gene-PA3982			5.51664161250918
gene-PA2744	138.23421353220235	207.51049951054443	124.29385568102371	110.37546134324259	host	thrS			9.615375164981314
gene-PA5072	7.685495388652137	12.688084490540692	15.347014267750957	15.858638087496676	host	gene-PA5072			0.8138406688269711
gene-PA2436	20.063629887261765	37.54282534187383	37.813175838413	45.206232709185926	host	gene-PA2436			2.4287447681129337
gene-PA0271	5.709454000032562	7.508565068374766	12.33903632621898	8.45794031333156	host	gene-PA0271			0.6911658351183645
gene-PA2544	5.593869178794317	12.777180053326807	12.551432316111878	11.194332767644713	host	gene-PA2544			0.8059187363791781
gene-PA3516	1.5281690364474834	3.3354163010342455	2.7344238726125103	3.757142907781582	host	gene-PA3516			0.24822471028866983
gene-PA0895	88.56221421314748	158.01194056665815	224.928006645695	203.55165938349543	host	aruC			16.165392707611236
gene-PA0874	10.526623564922138	22.35696340583498	17.419552914325088	17.58111188726223	host	gene-PA0874			1.0475481986682482
gene-PA1276	16.78285561072003	29.740250195520535	26.309769935763264	21.526986640858944	host	cobC			1.0154313751961275
gene-PA2029	7.396338136405819	10.88741934914341	8.69703044283499	1.2686910469997341	host	gene-PA2029			1.8046834724898273
gene-PA1796.2	10956.312465744304	9726.061686265182	12178.330328905724	13519.906302172165	host	gene-PA1796.2			171.3300127853553
gene-PA0336	158.71308917704155	287.43725652372154	334.41027382096496	271.44702193098476	host	ygdP			15.820910411362032
gene-PA2035	2.5858204455186105	2.376128186194546	2.2564824641367616	2.06477747251313	host	gene-PA2035			0.015402145029862629
gene-PA1133	8.00743160066727	17.64833669917146	9.372496575333136	5.421756611109974	host	gene-PA1133			2.0709711207366683
gene-PA0764	71.70792599123202	109.31239050646543	132.76361106673082	147.68044048671985	host	mucB			7.128553744491471
gene-PA2079	3.0489524656114964	4.562774082061425	5.401882262630428	4.959346665599528	host	gene-PA2079			0.174355723515198
gene-PA4555	19.978614506383533	28.804409098506646	25.752076648574374	22.23854996177695	host	pilY2			0.4678622034937075
gene-PA1674	107.55847033527876	196.99669341477752	240.7992900918718	206.10420488805204	host	folE2			12.864625460274292
gene-PA1010	134.80015579661116	295.3454348567207	196.29297081988454	180.2724821049679	host	dapA			17.023975613885728
gene-PA3776	2.115564263438408	5.823474557980429	3.619082836019726	2.0935495825078116	host	gene-PA3776			0.6795612372010182
gene-PA4064	22.870946294134306	45.8501739281608	22.366091240593224	18.175573864818887	host	gene-PA4064			4.3136653575508195
gene-PA4481	107.596055741549	175.67004112281427	144.14907205452818	136.2803966671198	host	mreB			4.168922956458843
gene-PA3334	3.081807556835758	2.3464265838671143	5.199311677781787	5.814833965415447	host	gene-PA3334			0.5023864165637455
gene-PA2597	1.412495130216389	4.204014296095247	2.264851677821612	1.8722003297739132	host	gene-PA2597			0.46347949529795285
gene-PA3534	1.4729549631533636	2.616782989689641	2.9583565734178023	1.3835890981979082	host	gene-PA3534			0.22652886968643907
gene-PA0460	18.139551215364875	22.759122098441647	26.05778438605663	22.56911534386401	host	gene-PA0460			0.35394349594462793
gene-PA2966	900.6680110408098	967.0841717811803	620.8061906635653	685.7355405935272	host	acpP			26.16416703348127
gene-PA1368	7.993235600045587	10.670066149795721	11.542969466462916	10.950806931997704	host	gene-PA1368			0.18043489655217754
gene-PA2801	4.748266457939539	13.07046511902274	20.447124712623328	20.361708161724128	host	gene-PA2801			2.8445550185759676
gene-PA5362	56.589432721494184	101.87795780691935	66.06731617405046	72.37499261407878	host	gene-PA5362			3.858646654373782
gene-PA2324	1.0566197337722598	2.413467343406175	2.430847018183693	0.9062078907140958	host	gene-PA2324			0.30661977465857626
gene-PA1474	15.502804748382717	28.861522930162643	28.91595799408053	23.932711434274903	host	gene-PA1474			1.230700278362427
gene-PA4523	10.819111635700002	14.82741905124538	17.347800085442135	16.02734700332111	host	gene-PA4523			0.40388448972933844
gene-F358_gp27	205.021302728442	278.0427290356821	2039.352708939372	2179.6684529281147	phage	gene-F358_gp27			744.7449575330734
gene-PA5097	2.8447454370791614	4.572523599330787	4.443856134856229	3.3434165768511512	host	gene-PA5097			0.14024217333517724
gene-PA1598	3.059312611165424	7.53596859052212	7.038218860434537	3.5498654599749253	host	gene-PA1598			0.760244732310359
gene-PA3323	2.532992512467746	1.414284516303466	4.014412503393161	5.64828205856046	host	gene-PA3323			0.7440881106280931
gene-PA1668	17.173106937402018	20.065992855139463	19.428148965253577	21.1448507833289	host	gene-PA1668			0.10842335975495823
gene-PA2209	2.0208574143185296	1.7437924339121724	1.5497203212464343	1.7331844904367952	host	gene-PA2209			0.01606679591656498
gene-PA1137	2.2481270931324677	3.993917589561046	3.103208959383438	2.9564229058757734	host	gene-PA1137			0.12542874984875257
gene-PA2832	8.330730929893921	15.599986785892778	11.568414525907173	17.186225750833536	host	tpm			0.9114201910665979
gene-PA0411	69.37902341713999	115.15698256402003	82.54677185223102	83.65063955571698	host	pilJ			3.2289368231310087
gene-PA1225	5.4263405785433445	12.394521285116241	14.654867190963891	9.105438136361728	host	gene-PA1225			1.1662755770548385
gene-PA0393	20.69535001670728	28.362645422510525	23.04671666063858	32.566157045856926	host	proC			0.8163225357338639
gene-PA3122	11.086233895731317	19.023377941687745	9.516738885506628	16.31985127572365	host	gene-PA3122			1.0582483411978012
gene-PA2432	6.305075132673813	10.216572142214845	14.257426955467198	10.953725979560547	host	bexR			0.7663996063155349
gene-PA0572	3.0417840820716573	6.135245266907953	6.3431193235433065	4.714111754724842	host	gene-PA0572			0.3457192587559632
gene-PA3142	39.15708425156022	90.17639420352047	102.68872262000393	84.16479821599543	host	gene-PA3142			7.274782662420385
gene-PA1963	94.73961208429925	186.02680871647595	113.439527515239	107.8624972542845	host	gene-PA1963			10.090718529088818
gene-PA5139	37.823308810000306	87.90147459563231	67.27404376071068	59.6131937746863	host	gene-PA5139			5.081284238177263
gene-PA3572	96.11060855216601	202.9857844755551	322.37334655460575	224.35045068413376	host	gene-PA3572			30.556409977248325
gene-PA4343	0.5603286466974106	1.6211674579445519	3.0078662598737615	1.2494684553785258	host	gene-PA4343			0.494802159676628
gene-PA5384	0.4455625383377	1.0177271930026037	0.5694755397351355	0.8916503342367609	host	gene-PA5384			0.07371922968406165
gene-PA1293	19.918575395593823	44.86049468817127	43.04720300248712	38.82529098633837	host	gene-PA1293			2.679877485246341
gene-PA3311	1.8239269213925915	2.154881556612656	1.7845503903332667	2.5352244561644346	host	gene-PA3311			0.04405399857513648
gene-PA3234	5.984959603130313	14.21458423270223	8.151753486904251	6.5120011470396975	host	gene-PA3234			1.2296310746091434
gene-PA1192	67.23943760368927	118.90836681008038	99.6892817558161	86.88611412786058	host	gene-PA1192			3.8013340216221683
gene-PA1724	21.94129016541439	29.998334124846554	20.444444352826167	16.389788645451112	host	pscK			1.1007892372880668
gene-PA3735	21.08743213358255	33.14951599335668	31.940065548616943	34.46160787240412	host	thrC			0.9360282410941113
gene-PA4090	3.5583757357278856	11.998222531939058	7.406704545668527	10.027455010650819	host	gene-PA4090			1.2103687579052735
gene-PA0592	40.8769121293308	72.43392696071568	49.621007698735276	57.38193707000036	host	ksgA			2.4419079830431887
gene-PA1135	3.2084571824591452	2.957140352270884	5.050389923623654	4.2000046076475215	host	gene-PA1135			0.17982305536877755
gene-PA1087	49.19685518003264	103.84004191150103	98.74395235985577	92.36455273990488	host	flgL			5.450164726829661
gene-PA4075	6.539175891207057	17.089386445942566	16.399262639598472	14.39971917144262	host	gene-PA4075			1.2954155543206318
gene-PA0053	51.62934071687199	117.04527900701842	125.00591071287123	70.15115201057354	host	gene-PA0053			10.49791675218611
gene-PA0606	22.607339189495523	37.81389267286209	22.79711323110098	20.915845179177325	host	gene-PA0606			1.7974962796574376
gene-PA4833	11.250093605536359	28.248242368885652	22.57777003944077	19.091952649025124	host	gene-PA4833			1.869241727534278
gene-PA3721	32.027757039265076	54.20903285345334	58.13334042447606	58.29655122506566	host	nalC			2.338438968227296
gene-PA0254	4.663016665473823	11.708527018089425	13.16233283711358	11.316962391077439	host	gene-PA0254			1.0515380841041202
gene-PA4824	0.19038193401301978	0.14495299359796845	1.0219777253625135	1.1429649072069676	host	gene-PA4824			0.33804924116057417
gene-PA0974	137.8856733792988	182.2533521141875	217.11638054128773	188.3813978878393	host	gene-PA0974			4.435585723451443
gene-PA4741	935.2258665810913	888.0963905872154	1068.4322906342697	1100.9418974519913	host	rpsO			7.9086943316192775
gene-PA2825	14.732543442434356	24.036565005468	31.126699623083876	27.591451631904786	host	ospR			1.5286353877027337
gene-PA5135	10.12935196975474	28.375391246765105	18.613462525110275	18.194406487980682	host	gene-PA5135			2.2209643138633677
gene-PA0363	58.86252433556297	109.10883614982082	82.95265449551852	95.41613915977166	host	coaD			3.9471074556121564
gene-PA0531	5.15783691520629	1.7279124634335237	6.486779118723569	5.839163814643128	host	gene-PA0531			0.7022192487054217
gene-PA0867	19.64652317482796	38.422735310823995	32.200282549898574	27.42222835962967	host	mliC			1.599866509367952
gene-PA4772	56.66062370736158	98.15509713982988	26.376602954377546	25.89624962814509	host	gene-PA4772			16.851586413330793
gene-PA0520	5.478768989930236	9.92511474555285	6.809269212281269	8.911622935502603	host	nirQ			0.3894024653178684
gene-PA5316	1003.0308341944432	1485.0801163715914	1117.6426023125869	1147.1750690803503	host	rpmB			27.15942546560075
gene-PA3925	4.654158351139716	5.075943222243145	6.462966278504263	4.6389213453221565	host	gene-PA3925			0.1067094658548117
gene-PA0246	5.991721465083067	7.254290952513469	13.18188400741489	13.900001510953262	host	gene-PA0246			1.2128758464567135
gene-PA2052	0.9422086797969197	6.934662005823829	3.131027298722096	3.5016950341818562	host	cynS			1.2688448238863714
gene-PA2589	1.0957537979860472	2.6882516911465215	3.081073586833652	2.819313437777187	host	gene-PA2589			0.2500984605042021
gene-PA0423	30.561258271954596	49.47049380986499	38.797893959205005	35.021159109888494	host	pasP			1.2711071901051334
gene-PA1259	0.4243452746073333	1.3569695906701384	1.8874046459793066	2.2564212539869053	host	gene-PA1259			0.32038821665479306
gene-PA2570.1	222.74029790095685	366.3661921293205	311.63272501312787	357.2750649596952	host	gene-PA2570.1			10.292309410387366
gene-PA1747	11.74021926413622	14.897946564235646	28.209829593736682	10.068976563489953	host	gene-PA1747			3.1333411861071925
gene-PA1298	14.471096353837472	25.7086738754136	11.097345083012511	17.007814760503685	host	gene-PA1298			1.714250187384986
gene-PA4669.1	293.8811686198579	518.0909897178589	721.4753949969202	773.0557446385047	host	gene-PA4669.1			61.97128746190008
gene-PA0816	16.882037328293507	38.81546348905599	37.813175838413	42.57641140778768	host	gene-PA0816			2.970940057025459
gene-PA4089	0.9706480493970892	0.4434191969512657	0.14887077101737403	1.498453992519371	host	gene-PA4089			0.34731743964950573
gene-PA0266	38.68498478838329	62.16107146769273	55.170043436373064	54.570551670324235	host	gabT			1.403323627138264
gene-PA3495	17.825290657378655	35.42773659021896	30.00200336475022	17.670344786068284	host	nth			2.365549267592089
gene-PA2496	2.5801179545601696	2.400994643957047	4.177036865871204	1.7210925056197943	host	gene-PA2496			0.29800825093721384
gene-PA2687	3.6402559060610296	4.451386449931349	4.483441430505345	6.1495091763596355	host	pfeS			0.17791677285505045
gene-PA3406	0.7384031417376857	0.6871398981041799	1.069590664314511	0.9147522801440123	host	hasD			0.026794372729979015
gene-PA0691	1.7172261013214172	2.801703383721928	5.455632334895409	5.680706180595824	host	gene-PA0691			0.7384670881839348
gene-PA0019	108.24621099039679	180.60542605291965	189.96086560244163	171.41092055124614	host	def			6.312862768767661
gene-PA4592	3.4935470279919523	5.851816905514746	3.7506996276968363	4.879580949998978	host	gene-PA4592			0.19725250890262758
gene-PA2459	29.536531831851622	39.21552548086821	68.70017590444341	67.20294159850077	host	gene-PA2459			5.742725716750979
gene-PA3224	47.913385411937064	130.69153350142872	133.77302773023467	116.89511848142205	host	gene-PA3224			11.337352348469253
gene-PA1043	21.73245032672327	30.451402777297663	33.19156545816252	21.771364880612722	host	gene-PA1043			0.9813768619451271
gene-PA5404	8.400779117893029	16.963795154476326	13.724782341349904	16.602623578021213	host	gene-PA5404			0.8432278981744576
gene-PA1450	14.910078465453001	33.5203797695302	29.98044655759888	30.508998987374557	host	gene-PA1450			1.9249570336472208
gene-PA0318	16.658419226139234	29.932793177980486	24.69779502959408	15.811014549696385	host	gene-PA0318			1.5710770040051512
gene-PA2917	5.125300022837963	17.896759033939855	15.31501387003824	16.21863106678274	host	gene-PA2917			1.8343658110494505
gene-PA5168	16.12471821206956	37.186969177495875	13.44070231223211	14.230183939491488	host	gene-PA5168			4.772428213317857
gene-PA1793	101.29121704877045	151.30210935972045	142.3688849337839	133.74755013551413	host	ppiB			2.697212432775539
gene-PA4273	349.6257538617118	452.9412419478657	420.0196298947858	427.81866196959425	host	rplA			3.5626582727442293
gene-PA2422	7.044131558481732	3.2179564578749	11.884140977786943	3.624831562856383	host	gene-PA2422			1.8745970175336788
gene-PA4609	13.576244743769859	21.086829211845433	18.74001005207693	15.555903439717737	host	radA			0.4830031576730039
gene-PA3672	4.642723072635687	11.823552136888836	14.85517622223368	7.002515519154376	host	gene-PA3672			1.6668717051314037
gene-PA0539	4.450263619979434	9.893957581071444	8.054069943921903	9.618235374366215	host	gene-PA0539			0.5874854875154443
gene-PA3236	3.275767473000246	5.9070879034416865	9.122759205770969	3.1051878772720767	host	gene-PA3236			1.1155888188318046
gene-PA3596	1.2396097435317015	2.411969225874576	2.851831697310478	2.480680818155905	host	gene-PA3596			0.16278488086394544
gene-PA0375	78.51271632891098	132.4055000896443	102.29814534856375	107.36046260821162	host	ftsX			3.48432478252943
gene-PA1082	38.95781155816805	70.0703877563981	72.30687440856838	48.2619113298881	host	flgG			3.5121219346085173
gene-PA2180	0.3222805288194257	0.8997191258401136	0.7414348203610392	0.8292098346403491	host	gene-PA2180			0.07195983627457314
gene-PA0667	87.28119259181271	180.591046008344	174.80153384230653	191.34202025807	host	gene-PA0667			10.890061666869949
gene-PA2581.1	4267.887005736871	4951.0869258290095	3033.7408777386213	3650.058431165451	host	gene-PA2581.1			127.65586793496195
gene-PA0396	18.410380391749907	41.46374704859694	34.061476930163145	25.064653408959064	host	pilU			2.574281387918736
gene-PA0795	6.163615113671516	15.676126539027104	14.984476595541324	13.159295434305752	host	prpC			1.1372705819454585
gene-PA3788	8.591705916026962	17.918166640439782	25.495247345596646	15.698449823986609	host	gene-PA3788			2.14735696459108
gene-PA3851	11.197643393761798	24.081254502158114	17.324761838316714	14.99515314514958	host	gene-PA3851			1.3002617524321625
gene-PA0310	40.843870109479916	52.04434586019419	57.93692607001477	50.638741360933594	host	gene-PA0310			0.7489238732806793
gene-PA4509	3.976525879788075	6.418612074578429	4.269229530143403	3.137623019461708	host	gene-PA4509			0.32887454651055714
gene-PA2147	1.0417377656909605	3.119755908690924	2.8226736893463227	1.9655776784502923	host	katE			0.2932589449710431
gene-PA0712	8.600393181867231	31.86774709252081	18.027211736917828	23.11181364689438	host	gene-PA0712			3.476704364284874
gene-PA1467	4.717828852439926	7.531739651919133	6.8857326372418735	6.65671228364058	host	gene-PA1467			0.1707177504679067
gene-PA0586	3.1413019112148266	6.305455221511628	8.248820211854573	5.306622783460922	host	gene-PA0586			0.5892706238213133
gene-PA3978	55.23676932470648	128.63033600740377	135.34224138885526	133.33966013093743	host	gene-PA3978			9.929754183752179
gene-PA4461	135.09014282195753	346.10761709801864	306.7242321107633	274.53355851743555	host	gene-PA4461			23.79893387672244
gene-PA4344	3.2711077753146127	8.209610455594031	7.897100605073969	6.961695343896985	host	gene-PA4344			0.5878904229003643
gene-PA0803	6.373261886245377	5.874047502470055	17.234576742678037	8.918236384805388	host	gene-PA0803			2.1626525930136014
gene-PA2262	1.4702201188574258	4.391477276228361	4.4231008434840895	2.424868209097351	host	gene-PA2262			0.5119348719886017
gene-PA1047	23.964386497939127	46.713591837598734	40.69967781081094	37.98540624180714	host	gene-PA1047			1.864418403765647
gene-PA3094.3	4233.430380705962	2725.312729093657	2383.7227031820617	2452.246247424486	host	gene-PA3094.3			192.12844575931987
gene-PA2664	4.129935000023554	11.720222124493608	8.925445058305607	11.27009813324637	host	fhp			1.0063758794162199
gene-PA4078	1.0438380434443697	0.7190662111850835	2.09649664426685	1.4068146690521246	host	gene-PA4078			0.19897080815376686
gene-PA3333	1.9366041444768511	2.155026228083392	3.541415259790946	2.17197863031173	host	fabH2			0.16512571797057374
gene-PA4937	41.13617158737675	61.35451787915071	47.840979375671694	41.63549623855481	host	rnr			1.3855870315427632
gene-PA1599	4.345230578220532	5.034478494121012	3.911707845353069	5.022914745465103	host	gene-PA1599			0.049384670041928654
gene-PA5441	34.596858676194344	67.1576698554228	73.30810520171894	63.549783144446266	host	gene-PA5441			3.712200379884316
gene-PA1403	2.103224114617768	1.9572089040787304	3.0465591907726117	5.01062814770827	host	gene-PA1403			0.4896138641873014
gene-PA1689	17.514866342986675	28.43828852572754	37.70529231248315	35.5330017443102	host	gene-PA1689			2.081858276014245
