Geneid	8_R1	8_R2	24_R1	24_R2	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-PA4714	7.056044631968102	6.481736185128235	3.086699939519669	5.7368396730479985	host	gene-PA4714			0.4128804898766132
aphA	2.390668599506289	1.7417236419263502	0.9899706973452504	0.7772826775388703	host	aphA			0.2765680256913572
gene-PA5515	135.1485486637684	83.86709953083061	87.3779942315255	88.36753218784722	host	gene-PA5515			4.517817555450524
gene-PA1517	7.498551760553873	8.078784276924459	9.522077796513855	9.60157922383776	host	gene-PA1517			0.09554750343503038
gene-PA3904	25.788369508728625	19.707981643970985	19.801044333428965	21.308817645819396	host	gene-PA3904			0.28211105655551133
prfA	53.32841997433404	30.79030927202115	19.569418345895855	25.580607712334174	host	prfA			5.041360314176238
pqsD	41.89279657153619	24.95566906396326	6.230550078339473	6.26983934946295	host	pqsD			11.113736450175553
gene-PA1491	8.540017282853022	3.6354529246160068	4.386439391033667	4.457876068210389	host	gene-PA1491			0.7042924031364708
sucB	116.30612789872272	83.89511535596104	47.39335115635432	59.98934095679059	host	sucB			8.9679170085877
gene-PA3575	5.979698840650934	4.008403046231387	5.4848413359425505	6.167864561207689	host	gene-PA3575			0.13257317259389712
gene-PA0135	0.6086294967195027	2.7954583892157427	3.495576458618706	1.366347969128612	host	gene-PA0135			0.6277802320506228
gene-PA4000	60.964092183066924	34.70443414856698	28.52142095907152	31.191772209536026	host	gene-PA4000			4.321915768604168
gene-PA0260	34.111264052542836	21.732837033704868	19.476747492582607	20.653769259427783	host	gene-PA0260			1.448660115967002
gcp	39.89726516653372	27.583490877916507	30.002304165959437	35.113544738805174	host	gcp			0.6808251628438541
gene-PA2377	4.105742981399563	3.1532770630353575	2.7762728108772734	2.810497399087606	host	gene-PA2377			0.08977931123139947
gene-PA3952	3.72468572211154	7.527354100127806	7.856771519442706	5.686000142363338	host	gene-PA3952			0.43953270947712947
gene-PA2037	16.622958800546417	10.737545098289463	14.015584609794882	18.118279086321866	host	gene-PA2037			0.5283078115861904
acnB	76.70900338481631	46.664876076529	40.32624114533761	43.71276961372909	host	acnB			4.068537174577341
gene-PA2669	5.721117269163326	8.759102952875992	7.429525909017566	7.837932503934693	host	gene-PA2669			0.1631391992787945
gene-PA4089	0.788342930790222	0.10345397188436212	0.9996297746729942	0.657353235541403	host	gene-PA4089			0.1724317192732254
gene-PA2472	0.8282241035537108	0.29262036590899754	0.7650775767902046	0.9439669042843996	host	gene-PA2472			0.08690489109246481
gene-PA3136	3.7765802198128697	2.4358179559964137	3.2304625137234666	2.8501404547047957	host	gene-PA3136			0.0793530107946532
gene-PA1356	1.6279601985424097	0.35606109564536553	0.5261880306026187	1.009394190743793	host	gene-PA1356			0.277270481399361
gene-PA4939	119.85378582867473	77.9005789201351	98.5752561330475	112.66663215819752	host	gene-PA4939			2.5056404289919683
gene-PA3667	13.02194602309563	8.432270753141815	4.569861489659597	5.782846852426419	host	gene-PA3667			1.322953995358037
gene-PA0900	105.28035387068594	64.74512182692872	48.502351893017746	47.00518735033174	host	gene-PA0900			8.326286594141918
gene-PA2022	7.119892636734095	3.7621697705084114	4.638603362287978	4.498113820836175	host	gene-PA2022			0.32012828443039404
hpcD	2.8387223091268408	2.6076718714668985	1.4821632312394373	4.411948022453457	host	hpcD			0.38522306465847894
gene-PA3971	4.966247629482053	1.6423318036642487	3.630191461128643	3.4784942047399245	host	gene-PA3971			0.40811639623141227
gene-PA4735	23.719783719258416	13.440276431823493	14.8807848323951	17.018748505835003	host	gene-PA4735			0.8983236335944061
nrdJa	26.737466421191865	18.698003446343446	23.510940289823946	26.613484075699365	host	nrdJa			0.44606521749289013
gcvT1	36.21261207766814	23.65685700569001	23.210240363736947	29.921128075205896	host	gcvT1			0.9972669424069728
gene-PA2056	8.26805984081743	4.452301500963545	3.5230258660255576	7.72327054709442	host	gene-PA2056			0.6944752400688566
gene-PA1118	20.701411171314664	13.253905783957094	12.904921224222727	15.60393351761877	host	gene-PA1118			0.6210118302054602
gene-PA1752	18.73846953665836	10.228193005098865	16.87349752565111	23.614470881642408	host	gene-PA1752			1.3263030149031079
gene-PA1763	7.1095755537848335	4.072214530723049	4.148790241289878	4.018341483478239	host	gene-PA1763			0.3562643312040916
gene-PA0112	3.755482006294362	2.862611858900814	1.9608248849895178	1.39917085330321	host	gene-PA0112			0.3217186008950268
gene-PA0246	8.376536240707258	3.925892757763144	6.456244893417636	6.780025480277635	host	gene-PA0246			0.39839717052935536
pcaH	4.410027894980063	2.737219672773748	3.04936082734806	3.050371841079626	host	pcaH			0.12632811565021618
gene-PA0188	1.2648728656313475	0.9831646171595503	1.0668317763316828	0.9174050649863537	host	gene-PA0188			0.016124104688087528
gene-PA0253	12.053926321822102	7.7675063921730505	9.487422212157231	11.551226038381637	host	gene-PA0253			0.28601863145989165
coaB	5.858975516613045	3.4825349089747926	5.218478327598353	4.178061621263153	host	coaB			0.17961983435182038
gene-PA0254	5.813207687982857	4.705594544100383	5.920165068657508	5.866223936673304	host	gene-PA0254			0.04557469636635043
gene-PA5020	5.092841495844225	3.4540888516332955	4.6471973218574805	3.2696866043274033	host	gene-PA5020			0.14521316788538796
gene-PA2198	6.2186057273514415	2.9704783927144676	1.9481275915622036	2.345365992225983	host	gene-PA2198			0.8415131504095567
gene-PA3022	18.396901255859763	10.843053097798162	12.048457012994993	12.652686955759748	host	gene-PA3022			0.627778426655583
gene-PA3577	5.269450116334641	3.457540639293155	4.323476146186294	4.393887416513588	host	gene-PA3577			0.09424309955540104
gene-JG005_00172	3101.126926309596	2579.0532481410773	2077.5237165646004	2095.202774155883	phage	gene-JG005_00172			71.50589296610899
gene-PA1408	2.0887742504989864	1.3333782960442415	2.606343968414285	2.209492891662679	host	gene-PA1408			0.10313753296738423
serS	28.0696503018669	20.61568727784631	13.256696499334682	19.039914955290556	host	serS			1.3787168321897227
gene-JG024_gp41	62.51445555349814	50.04498709592632	148.6012756312795	187.3877154650216	phage	gene-JG024_gp41			29.673782266809837
gene-PA2919	0.33262309704437937	0.9166503090219063	0.8683514458513698	0.44803503173752157	host	gene-PA2919			0.10133957306678121
gene-PA5279	223.3436164692606	118.02329748041882	109.08126957483695	138.37134343430927	host	gene-PA5279			13.892394214299953
gene-PA4828	2.0701411171314663	2.938909543399182	2.2599988945973806	2.4504372130556553	host	gene-PA4828			0.042986357054746016
gene-PA2160	1.3963675343146191	0.6230324276104263	0.6874146173852685	0.8777404108516579	host	gene-PA2160			0.10286358095138831
gbcA	2.9936078733994145	3.6054912154861647	3.8554804195800823	5.1673373660394155	host	gbcA			0.1610742162173065
gene-PA1520	33.11646726958002	17.888783338373663	19.818451844930877	23.958386120220545	host	gene-PA1520			1.4514682706507929
gene-JG024_gp28	48.349659530157446	38.701905982000994	785.1765913825498	991.4057496305247	phage	gene-JG024_gp28			394.35874728292725
cbpA	9.786121644621478	6.223573150727679	5.334158881658414	5.359576958604487	host	cbpA			0.5022221305956689
gene-PA1426	1.6826815497539191	3.312265822516132	3.3887597601124044	3.129970221718148	host	gene-PA1426			0.168646103602715
gene-PA3425	5.721117269163326	2.0564850411100157	0.9091262093956949	2.345365992225983	host	gene-PA3425			1.1657612514301476
gene-PA3953	2.211772140140461	2.0317506849454623	1.3087936225100028	0.7282493814840127	host	gene-PA3953			0.2232056805758043
gene-PA5021	20.7509912081898	16.03939631630539	19.978849629484245	21.326689173059393	host	gene-PA5021			0.21901970436352536
gene-PA5220	5.1155975581934845	3.7402008959360993	4.088223960395135	2.8593573923297306	host	gene-PA5220			0.16523285960130987
gene-PA2018	6.043818912452653	4.195325601712115	2.127544058726473	3.6713743805285626	host	gene-PA2018			0.48815569018524796
gene-PA5160	5.552849114187934	4.894792826607173	3.777839584421607	5.615958064485091	host	gene-PA5160			0.1100477488139254
gene-PA4875	0.28894531662441036	4.512265157542179	2.5647066946155612	2.724415041474626	host	gene-PA4875			0.8909996995056572
gene-PA5115	3.3739922356604226	2.2908423107521827	1.761640163993856	3.2273839722084032	host	gene-PA5115			0.16660529448430073
gene-PA0880	2.0271675363177137	0.20690794376872423	0.3528105087081156	0.7079188690445879	host	gene-PA0880			0.626413042331972
gene-PA4505	39.69575212911784	18.191983055973218	8.777563599725907	9.840227866284398	host	gene-PA4505			8.068734597271499
gene-PA5467	12.056900030054942	8.035210146853183	6.542059322628998	9.871581773654814	host	gene-PA5467			0.46602624888415045
gene-PA1012	120.18868887590148	72.18470220057884	73.37947261550967	76.90972896585203	host	gene-PA1012			4.672796240341123
gene-PA0803	6.032470589934119	5.183958890477628	8.43305118433616	9.3487944717657	host	gene-PA0803			0.3984875401001534
gene-PA1464	63.82621453410335	39.90866282904124	33.698548734877036	47.280763536734206	host	gene-PA1464			2.7486618971002668
gene-PA2428	2.3447201922800516	0.7753959991070551	2.3994970444706047	1.5580846677473155	host	gene-PA2428			0.2487692684988564
gene-PA3332	1.4101345381740593	1.6654632375186746	2.208792550996583	0.814035480199159	host	gene-PA3332			0.16495505708563216
gene-PA1995	11.298004691204888	9.495162024546245	8.660163831398368	14.570551032136205	host	gene-PA1995			0.4674024365120448
gene-PA2205	7.736101967736572	5.784313270767165	6.293636516975589	6.058335334815543	host	gene-PA2205			0.08788280188544126
rnhB	71.79718949172786	43.31853391051048	40.000910267010724	40.50207113637773	host	rnhB			3.6047318217125217
gene-PA5048	53.970696113396215	36.43923689380052	36.46397673008682	40.889030435524596	host	gene-PA5048			1.22844419171515
gene-PA2407	3.688141635781389	1.9005600746806401	2.1135346512231457	1.8982784049088701	host	gene-PA2407			0.2335849749873997
gene-PA0224	21.59118969396887	8.155026887160407	10.014321272079016	10.481616489614202	host	gene-PA0224			2.224552945966394
gene-PA3338	4.423544280280922	2.979901004586678	2.6175872450200055	4.3694962889040765	host	gene-PA3338			0.18206314115718375
gene-PA3018	16.6137248209328	10.901066993753966	10.891933157482422	11.94629652309741	host	gene-PA3018			0.4436800109250661
selA	17.38292560460072	9.580852483636214	9.712946023318308	12.186425490117236	host	selA			0.8167151860414116
popD	13.04646674555826	13.404978505583868	3.9862025156177068	4.816376591178357	host	popD			2.2204409371646596
gene-PA4036	5.034881560215443	3.391725654503481	4.030871561680857	3.9686440751300154	host	gene-PA4036			0.08507903002375944
pntAA	4.678125380951244	3.1701847148478794	5.565830125312211	7.609788930476618	host	pntAA			0.49091116314315547
gene-PA4978	2.585583844743827	1.017915838139104	0.5785687395313861	1.271468138847658	host	gene-PA4978			0.4102849966828365
gene-PA0165	15.071760547795856	12.338091256201668	9.36823602871908	12.475393607735576	host	gene-PA0165			0.33113182735421337
gene-PA3988	34.79429493024811	23.371644898298925	18.741362070749854	15.375356041069372	host	gene-PA3988			2.335159566020025
gene-PA4099	1.117919466388236	0.7852988854302615	0.17167407894992598	0.6200392853011218	host	gene-PA4099			0.17243284352902044
gene-PA5412	40.24580704262268	26.37138037005505	29.710883050153722	39.71115910180787	host	gene-PA5412			1.0895344034388685
gene-PA2213	0.8917808692940437	0.4411059041016687	0.6088872008799533	0.5852032309025662	host	gene-PA2213			0.04220478650748191
pvdN	2.0718999456082137	0.4297690701177473	1.3609582941053713	1.0503001912226946	host	pvdN			0.2846764277031415
gene-PA1965	31.41506357620933	20.881075789445447	20.403157722343437	18.23342566660378	host	gene-PA1965			1.1490053541546632
gene-PA0678	1.334927362804776	0.5255461771725596	0.4978548289547854	0.42812236366029843	host	gene-PA0678			0.19677402136730276
gene-PA3846	7.111886108075957	3.629462549534251	5.033559872857775	4.754287021862982	host	gene-PA3846			0.30833770227465723
gene-PA1114	34.99076186943641	17.59641218211695	30.538059597494424	32.45320417389226	host	gene-PA1114			1.5589141367115118
murB	21.790726069313255	18.31682999851421	12.256014465739865	13.863609482058486	host	murB			0.8492241260909568
accB	287.6956741404105	154.48379666569187	102.6468841609325	120.50144745317571	host	accB			31.602098653926728
alg44	2.1270820616120054	1.0106657253318454	0.8042270313884994	1.0867721539069113	host	alg44			0.20913840283076512
gene-PA5227	53.12466035651659	44.7965551018515	45.94488850068447	49.5398735092631	host	gene-PA5227			0.22038979395507913
gene-PA3144	77.9502227923503	24.306510694230884	54.14171264883291	56.19106023041416	host	gene-PA3144			6.854663076118028
gene-PA0734	11.63084279994742	11.261703796554848	4.431455070916221	9.738607612932062	host	gene-PA0734			0.8950124640371402
gene-PA0215	15.468205949960103	10.705570275737324	19.582289938888223	21.596394789086162	host	gene-PA0215			1.0342083609212738
gene-PA0451	1.4818209143103207	1.0061131770195397	1.311914751975448	1.4752865234240011	host	gene-PA0451			0.028223788590627782
gene-PA2834	14.39218563023899	9.279174690703005	15.729101002290248	12.482442665470575	host	gene-PA2834			0.4528495903530447
gene-PA1737	4.040789120178292	1.8743255269790586	1.5666760351724016	3.4309666346482657	host	gene-PA1737			0.3935770358049902
gene-PA1407	11.387574182251843	5.941684487141995	5.660324010727973	6.176414991659719	host	gene-PA1407			0.7715825655035474
gene-PA5309	22.039304025526903	13.317817898804636	8.79166368404246	9.31166140961149	host	gene-PA5309			2.106056748408772
gene-PA3481	17.633580624133536	11.302842440560529	9.370582671011988	9.676738356705375	host	gene-PA3481			0.9281179333376178
gene-PA2106	10.391417080725224	5.255461771725596	6.522914289570862	8.230434011591859	host	gene-PA2106			0.48836574164619817
cupA5	0.6009576963406855	0.7728620252537641	0.43928367260716356	0.26982501911363344	host	cupA5			0.06701807617967515
gene-PA2371	1.5144133947785274	1.7621254175785823	2.5829879949301215	2.8860484044394235	host	gene-PA2371			0.14617275769071664
kdsB	18.285139507325923	16.17857839531213	9.898525422748085	8.814283957712025	host	kdsB			1.2191350726975025
gene-PA3093	20.016241384070078	13.455672900798778	16.537322602546354	17.38888420765019	host	gene-PA3093			0.3254497761027046
gene-PA3470	14.770204714506626	14.941999154906105	15.130882056468966	12.843670909808951	host	gene-PA3470			0.05868386317006191
gene-PA1304	13.842761813545765	7.721840761088046	5.742799123469673	7.191704617626942	host	gene-PA1304			1.1131346982850556
ssb	56.349558645072506	37.832992874771605	32.66047642962417	33.192378435590605	host	ssb			2.3258352659483412
gene-PA4534	12.691210843566532	8.69741912926419	6.416016457656742	8.773493508813157	host	gene-PA4534			0.5566523447907358
gene-PA4799	12.598315230022868	5.582226234216306	5.339686507442516	6.188919143068562	host	gene-PA4799			1.212940001661764
gene-PA1144	1.0927976806267026	0.8857519839986959	0.9733341599790186	0.7792789091344757	host	gene-PA1144			0.014211258129982604
potC	10.574049427441945	8.281953375676522	6.799495912962243	6.246921648739763	host	potC			0.35161412065432
gene-PA3965	14.639329482859099	7.264903037385383	8.346389779536107	11.105997786717152	host	gene-PA3965			0.7858883711513515
hcnA	5.721117269163326	3.253381096782512	4.694059815859405	4.5258649872660115	host	hcnA			0.16895639745608482
gene-PA3473	13.253921673561704	10.423332513922432	7.218895019844388	6.8927700549308035	host	gene-PA3473			0.7127597331659502
gene-PA4837	2.3804366634741623	1.8160622483395923	1.4535394865111504	1.720943210764246	host	gene-PA4837			0.06188333196135215
gene-PA0687	1.4832526253386398	0.5839401968583996	0.9219533869533062	1.1099468687489218	host	gene-PA0687			0.10303830137402892
gene-PA3411	5.877860208044512	1.7998156752484917	1.8413808742163293	4.046636040076793	host	gene-PA3411			0.8512295507234307
gene-PA2326	0.7912183457353534	0.16772750335294456	0.794449195140615	0.6285200657991614	host	gene-PA2326			0.10998128515707402
gene-PA1342	46.73189848574004	27.664889524430116	21.93518800840391	18.862817012755723	host	gene-PA1342			4.068887919187153
gene-PA5232	57.4508843090563	50.27920829095018	76.72248858501538	91.59187662777165	host	gene-PA5232			3.817788443182632
wbpE	101.94713133800758	61.678683293168454	76.21327673249506	91.15438659600521	host	wbpE			2.7973140122655495
gene-PA0812	2.5824487673306677	1.277369180627749	1.5557963404837043	1.3378823864384326	host	gene-PA0812			0.16416915732381107
gene-PA3615	29.086352502889177	18.180659070255214	20.541741261915934	18.024311276790716	host	gene-PA3615			0.9502453904215347
gene-PA3345	26.649648817897543	24.480569791371366	15.701575374727845	26.455766574905617	host	gene-PA3345			0.8608531995345694
serA	66.35100637773564	43.26142312091192	39.160532277541044	44.82754407789417	host	serA			2.307709917340385
xthA	33.67225846610887	20.84731145610707	19.124239001547288	19.763139370444033	host	xthA			1.536663872788094
cobV	14.302793172908313	12.92501777192677	9.410670547316064	11.642839889786163	host	cobV			0.2686529455531175
gene-PA4454	116.05177751688898	80.99398363387232	52.27475704025247	70.31503377838446	host	gene-PA4454			6.7676236719058105
eraR	1.3923073000176234	0.8138989469486542	0.3304346209876894	0.2841520112789591	host	eraR			0.2841975413391052
gene-PA3239	19.105969984705883	11.667909530510185	14.545534741477498	10.207842924586965	host	gene-PA3239			0.8307949965473178
gene-PA3352	83.99474716828959	45.02290498707596	67.44823064884258	82.37946882915679	host	gene-PA3352			3.511400458908545
pslL	24.668300584735125	18.67460432930584	18.166107382367027	21.24978136482436	host	pslL			0.3210786773748927
ureB	5.889385424138718	2.833827425930468	1.3178510178214906	3.1479585563257237	host	ureB			0.8244913425079775
vreR	2.234811433266924	1.5602152134810363	1.3535428162208227	1.4850494489466601	host	vreR			0.07007920033398844
gene-PA1424	9.114525061167063	7.342189239910759	9.298171070184962	7.114386337296136	host	gene-PA1424			0.1203413481241303
gene-PA2046	1.0516759685961996	1.3525085441940874	2.7455229537947723	0.47219378344885854	host	gene-PA2046			0.49711324041531146
gene-PA0591	28.155104671079357	20.4838864331037	14.70043786283815	14.057246113885387	host	gene-PA0591			1.6595963015220812
gene-PA0532	10.32509329641902	7.618864698655449	9.986555444714334	9.347760484653852	host	gene-PA0532			0.11666687994606292
gene-PA0138	1.7589195487718963	1.9559161933606588	1.305056347745554	2.119829179288856	host	gene-PA0138			0.05215175638816921
gene-PA1595	15.698187628801808	10.062286562938032	8.123533672457352	8.865265530429106	host	gene-PA1595			0.827905159637994
gacS	22.828864265181952	14.38725225844966	11.59689920146298	12.913021184699929	host	gacS			1.2451528413651265
gene-PA2411	2.355754169655487	0.30914481010150563	0.5271404071285962	0.7555100535181737	host	gene-PA2411			0.6581384386367302
pvdH	0.9129442450792541	0.6150008456274634	0.34955764586187055	0.9017896596248838	host	pvdH			0.07771467915495017
gene-PA0110	1.4032929150777969	0.09915965607029426	0.9581357085544925	1.3086004323201574	host	gene-PA0110			0.2806510802420517
ppsA	106.00681303658057	62.7403927420019	61.496386258392235	75.71603469431565	host	ppsA			4.2021930821837365
prtR	58.212924742654074	28.73122096993954	38.64670753948626	35.63244108441161	host	prtR			2.9724542572371817
gene-PA1500	2.215247427453813	1.5040883858473928	0.9554789646606991	0.648670247970149	host	gene-PA1500			0.2664500731291983
gene-PA4911	1.4101345381740593	1.7888308847422805	1.788070160330567	1.8391171960055073	host	gene-PA4911			0.017411252177703052
phzC2	9.088967090173263	6.79585573930034	7.835695460643051	6.801451343864347	host	phzC2			0.11641398601484113
gene-JG024_gp65	1342.9765537678845	1074.639553192461	2564.8575597152444	3888.963470937607	phage	gene-JG024_gp65			561.957220029076
fur	221.00464117545735	155.5227390966204	99.01779375878509	128.34157079505388	host	fur			13.473811104170444
gene-PA2800	48.81208563690412	35.89368571753013	29.680621930453373	33.83077571562443	host	gene-PA2800			1.378752455327139
gene-PA2137	1.1186542146408738	1.321205473338837	0.5840754976564521	1.6503040833832734	host	gene-PA2137			0.12825417972737876
gene-PA1293	28.524779604726753	16.404760615132158	12.446370723869634	17.23373921513913	host	gene-PA1293			1.9172206190179117
gene-PA1090	35.59518662940983	24.13707555792525	11.015882866918101	16.79556965128863	host	gene-PA1090			3.8504313866840465
opmD	1.6999221394030375	1.3461736095608596	1.4384739934964086	1.7633728503221309	host	opmD			0.019432516200363632
tsf	105.05154985618864	80.191097723744	45.68247240857531	52.924781852488614	host	tsf			7.791686354970662
gene-PA3090	5.100996166561706	4.134541603630277	3.1855746048505496	4.984781367093684	host	gene-PA3090			0.1361172714647977
gene-PA4129	6.844281395624837	4.997524997653174	1.007926954325639	3.8609808256480895	host	gene-PA4129			1.0729967238392863
gene-PA2839	3.8957024206365056	2.3516657733402475	1.3366530427190737	1.949039554406806	host	gene-PA2839			0.3747394323264106
gene-PA4466	99.64803155630628	74.21174040293836	49.07426171125742	69.2993672166615	host	gene-PA4466			4.440655699709242
gene-PA0939	6.560914299499226	8.919820438249864	3.151558091548641	9.544379299949773	host	gene-PA0939			0.8927624432205216
gene-PA3422	2.9777146196157243	1.9281984316058074	1.3508347748090592	1.819154753437104	host	gene-PA3422			0.17505926069956487
gene-PA5019	24.094311079809707	14.410137116021795	23.179692573916352	17.17092920917111	host	gene-PA5019			0.8343955628137344
gene-PA3956	4.14287802249758	2.3558966562907844	4.635200131648001	5.757507649224703	host	gene-PA3956			0.35622196268660233
gene-PA0601	11.794720436426761	7.845831554945795	4.034747665936886	6.269659259290625	host	gene-PA0601			1.07147175848804
gene-PA1327	4.484589640211739	1.7998156752484917	1.568583707665762	2.0135435368498054	host	gene-PA1327			0.5603363598950765
mutY	39.61391592271797	23.989116233298017	21.77415642366856	22.76504591036362	host	mutY			1.9734705550651424
exaA	1.4211108601287106	0.5474439345547495	1.364313713962633	0.9673918794247127	host	exaA			0.11473492321672321
gene-PA5470	19.954140719276964	12.177289471071504	6.338541968643852	6.954377907262408	host	gene-PA5470			2.6230799596042518
hisQ	1.1193490309232592	0.799744182653895	0.19481275915622037	0.6142625217734716	host	hisQ			0.16387464146675726
maiA	12.221165997508512	9.005838247323204	3.576140320661134	5.36660427686853	host	maiA			1.4749146856634996
gene-PA4198	11.791212116667483	7.1400451057639795	8.806785051935853	8.19051102381532	host	gene-PA4198			0.3323714553891526
gene-PA1648	2.1347452496878083	1.019716463170638	1.114600363331609	2.4153769173670563	host	gene-PA1648			0.22483672990602974
gene-PA2987	51.06348088924284	25.240046666840033	20.76578694456144	25.743673709573205	host	gene-PA2987			4.622769706650867
gene-PA1817	26.625199598798552	28.905039744490775	12.522963774478063	25.786139288154896	host	gene-PA1817			1.7550914933424977
gene-PA3448	1.1442234538326652	1.4333077559251624	0.3801800512018361	0.6071553521000596	host	gene-PA3448			0.19628348326447126
gene-PA4831	11.16688664836692	8.29070172544947	4.712315760695027	6.387494088835468	host	gene-PA4831			0.7527619455056715
gene-PA2168	1.2149090726022507	0.9131111186395823	1.0956650675838906	1.2397365743058835	host	gene-PA2168			0.014937209845575524
tpbA	1.1755720416089024	0.35996313504969835	1.8413808742163293	1.700760074814884	host	tpbA			0.2656949157205242
gene-PA2933	0.07278775151607285	0.20059014395899222	0.2660292979147708	0.49021644693927297	host	gene-PA2933			0.08895192481461411
nirL	19.124877728345975	9.15951908786461	4.523366731646335	9.02726583946572	host	nirL			2.726607196922839
leuS	112.09855061146676	65.8135344296758	39.56066117953071	56.47394428649405	host	leuS			10.550086749525137
gene-PA2714	2.1175563918331792	1.603939631630539	1.2608011902101708	1.3177272751622173	host	gene-PA2714			0.07303385697661474
gene-PA4126	2.8276786502761264	1.6310053774320814	0.9957096579095708	1.8010664953984967	host	gene-PA4126			0.23855106104663176
gene-PA1829	7.932641591697048	7.2869848095354905	5.9826252555070845	6.7276371432332605	host	gene-PA1829			0.07376272192158458
iscA	136.93600130358516	101.45960920414691	60.98721654696121	78.60802288318257	host	iscA			8.531719585178221
gene-PA2462	33.13429591122576	19.53989651267912	16.599583982474318	22.22082865117444	host	gene-PA2462			1.7070388667974288
flgJ	20.187982383706	11.074476800768402	7.933397399055058	7.526839560611232	host	flgJ			2.2267163935212957
gene-PA0856	50.48964147376377	33.456901442952564	28.810287642793316	37.688804800914795	host	gene-PA0856			1.7320178901826238
rplF	352.10584091957435	251.4059381249632	146.75529705200893	178.00750637358811	host	rplF			26.9142706577533
gene-PA0428	36.60621127691222	21.47348833291005	18.78624081134073	21.814172310878643	host	gene-PA0428			1.9807962825560101
folB	50.18098621681391	28.726888497991602	36.32652607881951	33.85069197415749	host	folB			1.6920546412437052
pslD	64.22343704877896	29.75368434965269	26.791176204064907	32.334066453877014	host	pslD			5.964030080746688
gene-PA1848	4.62090240970884	2.4929754558185517	1.8765297399064986	1.6795569651288629	host	gene-PA1848			0.5105832495449116
gene-PA4040	3.15001992498576	2.8936322255036764	2.178114876677186	2.025936185178198	host	gene-PA4040			0.08689552440874927
gene-JG005_00171	2035.1423677045482	2137.6019510649107	1838.383070570866	2249.8760911139248	phage	gene-JG005_00171			11.099943456975486
gene-PA4900	1.3438866068504456	0.9993607395898784	1.4367622580574344	1.235520915261264	host	gene-PA4900			0.021266787043404255
aruE	45.098897392053246	27.69770393206733	20.228155662937674	23.180318969354897	host	aruE			3.1984308393116097
gene-PA2844	4.897730664668355	3.716641699607431	1.9642411365709893	3.5375867766471307	host	gene-PA2844			0.3086650074076205
gene-PA2174	41.936345031245736	36.99232800486463	31.756371128475145	32.79500436193936	host	gene-PA2174			0.44910566672171753
gene-PA1540	12.222386893212558	7.883192657588395	8.554051152041312	10.158176083212535	host	gene-PA1540			0.28817365790661525
gene-PA2422	3.541644023767773	2.752860928046741	4.978548289547853	2.813375532624818	host	gene-PA2422			0.22827941628277293
gene-PA2060	1.2657339091069304	1.1627127813552203	0.39652154518522725	0.7956256315810855	host	gene-PA2060			0.12900033842216718
gene-PA1345	1.996993763764557	0.9420167326677955	1.6062863349295904	0.7997002641956517	host	gene-PA1345			0.17826154337649705
gene-PA0096	6.293228996079658	4.379551476437996	5.476403118502639	7.106831236760954	host	gene-PA0096			0.17512403946587615
cysD	72.82271818101684	36.839756537096086	44.66050671506163	59.475430324180664	host	cysD			3.57703031326956
motB	55.813773358647964	40.095548861872	27.25326003330075	36.27967961017873	host	motB			2.673864181704953
exsE	52.67614070997939	37.493233371456995	20.217763175846773	27.410273283128863	host	exsE			4.3075395088772614
gene-PA3446	4.478652407678361	4.114124114229633	5.657441238122561	6.162367355716416	host	gene-PA3446			0.13704043916693062
cobD	35.734135019854	17.378284133341825	14.363032285820164	22.445648522892963	host	cobD			2.9757859347419124
gene-PA3169	34.820727668863135	21.00720791762181	26.584615796833525	25.293803156643257	host	gene-PA3169			0.9297448923169377
gene-PA2588	3.586123069592172	2.374917127164628	3.439988176742977	5.204869552371558	host	gene-PA2588			0.2801356143949507
cobP	27.454786895122854	18.57533902075426	13.819763355469041	16.16530993820782	host	cobP			1.4014831399878422
gene-PA0613	2.145418975936247	3.722618754972297	5.351939411263943	5.458560136668805	host	gene-PA0613			0.4410725977485259
rimI	22.164593393778446	17.576213210075668	18.2986377529739	15.565508453609525	host	rimI			0.3110578530468934
gene-PA2731	30.820212385492752	19.15700581306427	23.029800797456847	33.72499393736931	host	gene-PA2731			1.2807090777642136
gene-PA0669	10.505346148318317	6.696639757576705	9.218997850122042	9.246945238360516	host	gene-PA0669			0.21455996659499565
gene-PA3401	6.803886266396282	4.905993725523894	3.8580566028976975	5.6170530065916395	host	gene-PA3401			0.21697352580693874
gene-JG024_gp16	1730.902840462145	1424.570771919137	2104.957875422441	2693.484281817249	phage	gene-JG024_gp16			112.51536593932248
gene-PA1307	55.76980593777428	42.47146431801499	27.72935617085374	36.98778095344206	host	gene-PA1307			2.5297807080203385
cheY	293.60773825346183	194.45208555384707	212.56409777053514	212.38294216460082	host	cheY			6.475026910106199
gene-PA4090	6.19296199239329	6.772502283151541	3.233490126201183	4.634314245807354	host	gene-PA4090			0.36699098128653884
gene-JG005_00080	1274.9479075635475	1162.1351756509341	1145.8690982556107	1258.2654371964447	phage	gene-JG005_00080			2.675200221204994
recF	200.62566639836254	129.04289242196495	106.52747786040636	122.08429889134617	host	recF			9.379109512285831
gene-PA2583.1	1469.0474145752935	2077.636170151257	596.0501432446831	475.04682799306534	host	gene-PA2583.1			373.4788362455618
gene-PA2745	7.052071633864516	2.8284603285328727	2.644853778822297	3.255513807000186	host	gene-PA2745			0.8279836102171146
