# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-M" "-O" "--primary" "-a" "dualGenome.gff3" "-t" "gene" "-o" "countData.tsv" "-g" "ID" "SRR2932968_sorted.bam" "SRR2932965_sorted.bam" "SRR2932967_sorted.bam" "SRR2932971_sorted.bam" "SRR2932970_sorted.bam" "SRR2932969_sorted.bam" "SRR2932964_sorted.bam" "SRR2932966_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR2932968_sorted.bam	SRR2932965_sorted.bam	SRR2932967_sorted.bam	SRR2932971_sorted.bam	SRR2932970_sorted.bam	SRR2932969_sorted.bam	SRR2932964_sorted.bam	SRR2932966_sorted.bam
gene-Syncc8109_2327	CP006882.1	1741150	1741287	-	138	1	11	4	0	0	1	28	14
gene-Syncc8109_2328	CP006882.1	1741269	1741394	-	126	1	12	4	0	2	1	40	15
gene-Syncc8109_2329	CP006882.1	1741467	1742042	-	576	0	40	12	3	6	10	104	44
gene-Syncc8109_2331	CP006882.1	1742954	1743145	-	192	4	56	591	11	5	16	171	69
gene-Syncc8109_2332	CP006882.1	1743885	1743995	+	111	1	27	6	5	3	3	90	26
gene-Syncc8109_2333	CP006882.1	1744285	1744509	-	225	0	16	6	3	1	7	85	25
gene-Syncc8109_2334	CP006882.1	1744895	1745173	+	279	0	23	10	1	0	6	85	17
gene-Syncc8109_2335	CP006882.1	1745223	1745479	-	257	4569	26510	23349	24182	23603	30257	66761	91134
gene-Syncc8109_2336	CP006882.1	1745564	1746679	+	1116	5	169	29	8	8	45	583	128
gene-Syncc8109_2337	CP006882.1	1746680	1747066	-	387	5	107	17	7	10	19	290	72
gene-Syncc8109_2338	CP006882.1	1747066	1747488	-	423	2	105	28	14	10	27	370	68
gene-Syncc8109_2339	CP006882.1	1747548	1747904	+	357	0	50	9	4	3	11	167	36
gene-Syncc8109_2340	CP006882.1	1747912	1748025	+	114	0	28	11	2	3	8	84	29
gene-Syncc8109_2341	CP006882.1	1748009	1751563	+	3555	12	460	119	65	40	147	1587	335
gene-Syncc8109_2342	CP006882.1	1751636	1752703	+	1068	6	354	74	23	41	95	1247	222
gene-Syncc8109_2343	CP006882.1	1752729	1753130	-	402	9	279	74	26	33	60	742	167
gene-Syncc8109_2344	CP006882.1	1753159	1754442	-	1284	8	302	64	15	27	73	1062	180
gene-Syncc8109_2346	CP006882.1	1754453	1754534	-	82	3	114	41	20	18	17	393	96
gene-Syncc8109_2347	CP006882.1	1754653	1755999	+	1347	12	534	89	32	31	108	1876	313
gene-Syncc8109_2348	CP006882.1	1756002	1756331	-	330	5	155	30	9	7	39	521	104
gene-Syncc8109_2349	CP006882.1	1756412	1756534	+	123	19	462	121	35	54	121	1411	288
gene-Syncc8109_2350	CP006882.1	1756584	1757516	+	933	17	1135	230	67	98	345	4353	552
gene-Syncc8109_2351	CP006882.1	1757522	1758052	+	531	3	68	20	5	5	19	306	64
gene-Syncc8109_2352	CP006882.1	1758049	1758525	+	477	1	74	21	8	2	20	259	65
gene-Syncc8109_2353	CP006882.1	1758526	1758726	-	201	0	64	5	12	5	14	240	49
gene-Syncc8109_2354	CP006882.1	1758736	1760712	-	1977	11	610	117	47	42	131	1919	381
gene-Syncc8109_2355	CP006882.1	1760768	1761109	-	342	2	103	25	7	4	36	274	65
gene-Syncc8109_2356	CP006882.1	1761186	1761536	+	351	5	68	10	10	6	16	222	34
gene-Syncc8109_2357	CP006882.1	1761530	1761679	-	150	5	138	18	14	10	26	366	53
gene-Syncc8109_2358	CP006882.1	1761760	1762389	-	630	6	459	98	36	56	130	1388	287
gene-Syncc8109_2359	CP006882.1	1762440	1762637	-	198	9	211	54	15	25	51	665	175
gene-Syncc8109_2360	CP006882.1	1762641	1763252	-	612	4	254	40	2570	21	53	844	167
gene-Syncc8109_2361	CP006882.1	1763296	1765233	+	1938	4	125	36	16	17	46	504	88
gene-Syncc8109_2362	CP006882.1	1765335	1765508	+	174	9	236	48	12	18	38	646	107
gene-Syncc8109_2363	CP006882.1	1765515	1766795	-	1281	25	860	176	57	50	209	2624	509
gene-Syncc8109_2364	CP006882.1	1766792	1767976	-	1185	8	554	128	25	45	148	2005	334
gene-Syncc8109_2365	CP006882.1	1767973	1768761	-	789	13	726	194	54	55	197	2331	478
gene-Syncc8109_2366	CP006882.1	1768804	1770243	-	1440	48	1470	310	117	106	354	4680	1068
gene-Syncc8109_2367	CP006882.1	1770249	1770605	-	357	65	1344	424	196	167	453	4305	1122
gene-Syncc8109_2368	CP006882.1	1770764	1771408	+	645	3	66	14	9	7	23	275	54
gene-Syncc8109_2369	CP006882.1	1771408	1771746	+	339	0	55	10	4	3	11	180	29
gene-Syncc8109_2370	CP006882.1	1771739	1771834	+	96	0	47	9	5	2	9	157	37
gene-Syncc8109_2371	CP006882.1	1771827	1772420	+	594	13	368	85	20	25	96	1121	244
gene-Syncc8109_2372	CP006882.1	1772511	1773299	+	789	121	4866	1042	484	472	1155	14171	3835
gene-Syncc8109_2373	CP006882.1	1773477	1774556	+	1080	8	513	93	22	30	95	1676	266
gene-Syncc8109_2374	CP006882.1	1774547	1774753	+	207	2	132	38	14	26	26	425	102
gene-Syncc8109_2377	CP006882.1	1776225	1776557	+	333	3	121	20	14	11	29	367	74
gene-Syncc8109_2378	CP006882.1	1776571	1776810	-	240	0	117	31	9	8	38	397	75
gene-Syncc8109_2379	CP006882.1	1776800	1776961	+	162	1	116	36	9	9	32	299	93
gene-Syncc8109_2380	CP006882.1	1776985	1777176	-	192	2	40	15	5	3	12	158	49
gene-Syncc8109_2381	CP006882.1	1777288	1778946	+	1659	9	467	74	35	54	104	1440	238
gene-Syncc8109_2382	CP006882.1	1779019	1779312	-	294	1	65	20	7	10	13	181	47
gene-Syncc8109_2383	CP006882.1	1779312	1782743	-	3432	23	595	134	49	61	130	1777	502
gene-Syncc8109_2384	CP006882.1	1782753	1783826	-	1074	2	84	20	6	15	38	202	54
gene-Syncc8109_2385	CP006882.1	1783979	1786147	+	2169	4	121	37	19	14	25	407	91
gene-Syncc8109_2386	CP006882.1	1786185	1786769	-	585	5	219	53	16	9	40	741	199
gene-Syncc8109_2387	CP006882.1	1786847	1786966	-	120	0	17	3	2	2	7	70	16
gene-Syncc8109_2388	CP006882.1	1786938	1787435	-	498	0	39	7	1	7	11	122	26
gene-Syncc8109_2389	CP006882.1	1787534	1787995	+	462	10	558	75	30	43	86	1655	287
gene-Syncc8109_2390	CP006882.1	1787973	1788698	-	726	10	420	102	36	41	95	1460	311
gene-Syncc8109_2391	CP006882.1	1788699	1789535	-	837	62	2196	290	59	776	177	3284	1493
gene-Syncc8109_2392	CP006882.1	1789534	1790679	+	1146	9	393	77	26	20	75	1217	249
gene-Syncc8109_2393	CP006882.1	1790676	1792352	+	1677	3	149	46	12	20	51	512	131
gene-Syncc8109_2394	CP006882.1	1792340	1794157	+	1818	20	729	172	42	66	154	2343	475
gene-Syncc8109_2395	CP006882.1	1794187	1795602	+	1416	17	529	150	50	61	178	1809	441
gene-Syncc8109_2396	CP006882.1	1795627	1796331	+	705	3	218	49	15	15	51	721	138
gene-Syncc8109_2397	CP006882.1	1796336	1797475	+	1140	4	163	37	19	13	50	552	139
gene-Syncc8109_2398	CP006882.1	1797472	1797765	-	294	3	75	17	10	3	25	244	54
gene-Syncc8109_2399	CP006882.1	1797871	1798170	+	300	2	237	33	11	15	34	658	86
gene-Syncc8109_2400	CP006882.1	1798218	1798448	+	231	7	176	26	10	8	31	582	56
gene-Syncc8109_2401	CP006882.1	1798426	1798602	-	177	1	70	10	3	5	15	242	28
gene-Syncc8109_2402	CP006882.1	1798673	1800397	+	1725	14	523	114	50	36	139	1692	354
gene-Syncc8109_2403	CP006882.1	1800512	1800700	+	189	2	305	46	19	32	48	939	107
gene-Syncc8109_2404	CP006882.1	1800711	1801928	-	1218	5	369	73	16	31	80	1253	173
gene-Syncc8109_2405	CP006882.1	1801986	1802258	+	273	7	201	44	19	17	45	686	125
gene-Syncc8109_2406	CP006882.1	1802292	1802675	+	384	14	434	107	42	30	160	1472	280
gene-Syncc8109_2407	CP006882.1	1802774	1802878	+	105	22	714	150	57	82	142	2122	381
gene-Syncc8109_2408	CP006882.1	1802898	1805396	+	2499	32	906	207	115	111	250	3236	1182
gene-Syncc8109_2409	CP006882.1	1805498	1805638	+	141	12	874	121	31	23	65	1809	531
gene-Syncc8109_2410	CP006882.1	1805750	1805926	+	177	6	275	61	25	16	42	875	173
gene-Syncc8109_2411	CP006882.1	1805916	1807079	+	1164	7	257	51	17	18	53	857	173
gene-Syncc8109_2412	CP006882.1	1807079	1807348	+	270	4	92	19	6	10	18	289	83
gene-Syncc8109_2413	CP006882.1	1807341	1807694	+	354	5	131	34	13	14	33	411	127
gene-Syncc8109_2414	CP006882.1	1807670	1807999	-	330	4	160	33	10	14	37	496	121
gene-Syncc8109_2415	CP006882.1	1808074	1808928	-	855	12	519	145	46	39	119	1471	540
gene-Syncc8109_2416	CP006882.1	1809141	1809255	-	115	1964	27143	15836	4698	14710	9449	78202	60566
gene-Syncc8109_2417	CP006882.1	1809365	1812229	-	2865	1377130	6820928	6099836	10514089	9587968	13550011	19401979	17223298
gene-Syncc8109_2418	CP006882.1	1812350	1812505	+	156	1069	10239	8080	3520	2632	13030	29704	29114
gene-Syncc8109_2419	CP006882.1	1812666	1812738	-	73	88	560	1240	125	357	474	1423	5005
gene-Syncc8109_2420	CP006882.1	1812748	1812821	-	74	64	726	1182	7399	471	651	1730	3320
gene-Syncc8109_2421	CP006882.1	1813009	1814476	-	1468	424464	1707386	1939593	3241996	2982968	4161892	4936239	4896563
gene-Syncc8109_2422	CP006882.1	1813801	1813920	+	120	43133	131721	211478	295124	335230	354216	321987	327412
gene-Syncc8109_2424	CP006882.1	1815098	1815901	-	804	8	237	47	17	17	46	687	209
gene-Syncc8109_2425	CP006882.1	1815895	1817496	-	1602	17	1114	200	77	71	243	3022	860
gene-Syncc8109_2426	CP006882.1	1817620	1819017	-	1398	15	523	109	40	57	144	1523	337
gene-Syncc8109_2427	CP006882.1	1819038	1819901	-	864	1	93	22	8	18	27	289	96
gene-Syncc8109_2428	CP006882.1	1820012	1820722	+	711	4	200	59	31	30	64	538	188
gene-Syncc8109_2429	CP006882.1	1820835	1821242	+	408	81	2505	526	240	290	647	7550	1925
gene-Syncc8109_2430	CP006882.1	1821274	1822971	+	1698	8	349	81	25	39	127	1363	291
gene-Syncc8109_2431	CP006882.1	1822985	1823914	-	930	7	383	76	45	29	104	1223	269
gene-Syncc8109_2432	CP006882.1	1824000	1825376	+	1377	11	483	101	27	25	110	1584	288
gene-Syncc8109_2433	CP006882.1	1825373	1826596	+	1224	32	825	238	108	101	294	2572	792
gene-Syncc8109_2434	CP006882.1	1826589	1826687	-	99	16	329	77	55	38	97	909	396
gene-Syncc8109_2435	CP006882.1	1826706	1827230	-	525	11	212	44	11	11	33	723	113
gene-Syncc8109_2436	CP006882.1	1826883	1827002	+	120	2	73	24	3	1	7	241	32
gene-Syncc8109_2439	CP006882.1	1827558	1827965	-	408	8	383	83	19	25	91	1086	319
gene-Syncc8109_2440	CP006882.1	1827975	1829150	-	1176	3	181	30	12	12	49	546	127
gene-Syncc8109_2441	CP006882.1	1829184	1829861	-	678	5	99	27	5	6	32	450	69
gene-Syncc8109_2442	CP006882.1	1829873	1830793	-	921	11	744	140	35	45	137	2558	433
gene-Syncc8109_2443	CP006882.1	1830845	1831420	+	576	4	104	24	0	7	21	329	58
gene-Syncc8109_2444	CP006882.1	1831424	1831687	-	264	1	87	13	7	5	21	296	37
gene-Syncc8109_2445	CP006882.1	1831686	1832363	+	678	2	134	35	17	15	36	526	3541
gene-Syncc8109_2446	CP006882.1	1832329	1833069	-	741	3	184	52	17	15	51	599	131
gene-Syncc8109_2447	CP006882.1	1833551	1833622	-	72	6	155	37	13	11	27	526	112
gene-Syncc8109_2448	CP006882.1	1833849	1834544	+	696	4	232	43	29	39	59	637	211
gene-Syncc8109_2449	CP006882.1	1834621	1834785	-	165	2	54	14	9	11	11	160	67
gene-Syncc8109_2451	CP006882.1	1835175	1835291	-	117	0	12	8	2	2	3	36	7
gene-Syncc8109_2452	CP006882.1	1836598	1836837	-	240	6	174	16	8	3	18	420	77
gene-Syncc8109_2453	CP006882.1	1837207	1837347	+	141	5	130	20	8	5	21	353	38
gene-Syncc8109_2454	CP006882.1	1837347	1837769	+	423	7	201	48	7	10	44	743	83
gene-Syncc8109_2455	CP006882.1	1837750	1839351	+	1602	8	426	88	46	47	115	1512	335
gene-Syncc8109_2456	CP006882.1	1839417	1840619	+	1203	11	218	42	25	27	68	613	134
gene-Syncc8109_2457	CP006882.1	1840616	1841413	+	798	6	108	24	5	14	29	381	63
gene-Syncc8109_2458	CP006882.1	1841389	1841520	-	132	1	35	6	1	2	13	117	30
gene-Syncc8109_2459	CP006882.1	1841668	1842105	-	438	7	328	64	29	20	86	1017	20203
gene-Syncc8109_2460	CP006882.1	1842105	1843571	-	1467	18	1061	216	57	64	259	3485	674
gene-Syncc8109_2461	CP006882.1	1843642	1844034	+	393	4	248	51	22	17	48	709	152
gene-Syncc8109_2462	CP006882.1	1844084	1844503	+	420	6	241	52	20	13	56	832	121
gene-Syncc8109_2463	CP006882.1	1844536	1844703	+	168	2	80	18	4	4	10	243	39
gene-Syncc8109_2464	CP006882.1	1844697	1845887	+	1191	4	139	40	11	10	41	619	112
gene-Syncc8109_2465	CP006882.1	1845884	1846156	+	273	3	138	27	7	10	26	398	72
gene-Syncc8109_2466	CP006882.1	1846104	1847033	-	930	5	260	62	25	25	70	868	181
gene-Syncc8109_2467	CP006882.1	1847116	1847370	+	255	6	265	33	13	17	42	710	103
gene-Syncc8109_2468	CP006882.1	1847349	1849415	-	2067	11	586	139	47	51	211	2337	366
gene-Syncc8109_2469	CP006882.1	1849412	1850080	-	669	1	126	34	9	5	31	322	96
gene-Syncc8109_2470	CP006882.1	1850077	1851045	-	969	1	70	19	7	11	22	194	60
gene-Syncc8109_2471	CP006882.1	1851163	1852665	-	1503	45	2119	352	132	106	402	7026	1129
gene-Syncc8109_2472	CP006882.1	1852879	1854300	-	1422	1042	36072	8071	3203	2990	10898	137900	25839
gene-Syncc8109_2473	CP006882.1	1854283	1854444	+	162	44	1978	320	120	103	382	5859	877
gene-Syncc8109_2474	CP006882.1	1854536	1854733	-	198	172	1564	1046	241	373	512	4014	2857
gene-Syncc8109_2475	CP006882.1	1854732	1856327	+	1596	2	338	58	24	19	92	1312	204
gene-Syncc8109_2476	CP006882.1	1856351	1857481	+	1131	7	468	96	41	41	127	1473	299
gene-Syncc8109_2477	CP006882.1	1857462	1858973	+	1512	27	727	146	49	59	139	2171	625
gene-Syncc8109_2478	CP006882.1	1859005	1860624	-	1620	24	218	84	47	53	131	611	380
gene-Syncc8109_2479	CP006882.1	1860659	1862218	-	1560	14	239	78	45	31	87	727	333
gene-Syncc8109_2480	CP006882.1	1862533	1863006	-	474	53	2845	469	154	93	589	9073	1325
gene-Syncc8109_2481	CP006882.1	1863196	1863855	+	660	2	125	24	8	12	32	360	115
gene-Syncc8109_2482	CP006882.1	1863908	1864963	-	1056	101	7706	1191	326	345	1513	280384	3662
gene-Syncc8109_2483	CP006882.1	1865128	1865391	+	264	4	168	42	14	23	43	586	79
gene-Syncc8109_2484	CP006882.1	1865381	1866070	+	690	6	290	44	22	17	72	949	134
gene-Syncc8109_2485	CP006882.1	1866088	1866159	+	72	9	1058	4078	124	8345	10025	278	311
gene-Syncc8109_2486	CP006882.1	1866222	1866470	+	249	7	315	57	20	21	50	994	180
gene-Syncc8109_2487	CP006882.1	1866439	1867227	+	789	41	1208	277	204	167	365	3794	55424
gene-Syncc8109_2488	CP006882.1	1867246	1868178	-	933	8	273	48	40	26	77	958	248
gene-Syncc8109_2489	CP006882.1	1868184	1868813	-	630	2	116	29	7	7	27	394	93
gene-Syncc8109_2490	CP006882.1	1868810	1871125	-	2316	8	543	129	48	46	159	2007	387
gene-Syncc8109_2491	CP006882.1	1871211	1871732	+	522	17	410	124	65	56	159	1453	352
gene-Syncc8109_2492	CP006882.1	1871734	1873131	-	1398	9	301	61	26	30	88	1103	180
gene-Syncc8109_2493	CP006882.1	1873222	1873968	+	747	16	1177	160	63	72	235	3606	703
gene-Syncc8109_2494	CP006882.1	1873949	1875268	+	1320	16	866	198	74	54	221	3143	601
gene-Syncc8109_2495	CP006882.1	1875296	1876315	+	1020	10	379	64	23	28	81	1262	204
gene-Syncc8109_2496	CP006882.1	1876344	1877240	+	897	10	276	1243	24	31	91	1043	172
gene-Syncc8109_2497	CP006882.1	1877237	1877890	+	654	7	126	35	8	12	45	483	71
gene-Syncc8109_2498	CP006882.1	1877853	1878428	-	576	6	78	15	6	11	17	303	41
gene-Syncc8109_2499	CP006882.1	1878428	1879051	-	624	2	54	22	5	3	18	195	48
gene-Syncc8109_2500	CP006882.1	1879048	1879299	-	252	0	52	22	4	3	22	229	64
gene-Syncc8109_2501	CP006882.1	1879332	1880525	+	1194	4	196	45	10	16	41	641	98
gene-Syncc8109_2502	CP006882.1	1880587	1881018	+	432	87	3795	888	248	254	892	11068	2729
gene-Syncc8109_2503	CP006882.1	1881089	1881997	-	909	11	549	121	23	27	109	1976	318
gene-Syncc8109_2504	CP006882.1	1882001	1883419	-	1419	35	2261	424	102	106	477	6496	1319
gene-Syncc8109_2505	CP006882.1	1883508	1883855	+	348	5	257	31	9	8	41	706	99
gene-Syncc8109_2506	CP006882.1	1883852	1884487	+	636	8	336	57	20	26	63	1067	157
gene-Syncc8109_2507	CP006882.1	1884478	1885467	-	990	4	313	55	27	31	80	1039	176
gene-Syncc8109_2508	CP006882.1	1885549	1886280	+	732	3	88	16	8	8	29	383	92
gene-Syncc8109_2509	CP006882.1	1886315	1888324	+	2010	30	1433	330	91	122	342	4780	862
gene-Syncc8109_2510	CP006882.1	1888417	1890054	+	1638	11	270	57	24	34	89	868	215
gene-Syncc8109_2511	CP006882.1	1890122	1890523	+	402	5	191	20	19	16	31	507	58
gene-Syncc8109_2512	CP006882.1	1890581	1891483	+	903	1	64	14	4	9	22	229	28
gene-Syncc8109_2513	CP006882.1	1891530	1892708	+	1179	19	699	141	44	75	190	1952	502
gene-Syncc8109_2514	CP006882.1	1892689	1893594	-	906	6	237	62	33	24	81	848	235
gene-Syncc8109_2515	CP006882.1	1893662	1893940	+	279	12	219	67	21	19	48	624	170
gene-Syncc8109_2516	CP006882.1	1893897	1894019	-	123	5	103	29	14	6	17	316	74
gene-Syncc8109_2517	CP006882.1	1894149	1894655	-	507	0	62	15	1	3	17	145	43
gene-Syncc8109_2518	CP006882.1	1894659	1895609	-	951	8	294	50	20	25	59	1034	162
gene-Syncc8109_2519	CP006882.1	1895628	1895957	-	330	8	306	73	19	21	73	1030	211
gene-Syncc8109_2520	CP006882.1	1895957	1896556	-	600	21	950	180	65	57	199	3116	539
gene-Syncc8109_2521	CP006882.1	1896553	1897200	-	648	11	891	129	36	29	127	2667	340
gene-Syncc8109_2522	CP006882.1	1897260	1898381	-	1122	36	1359	229	91	83	296	4257	818
gene-Syncc8109_2523	CP006882.1	1898406	1899596	-	1191	9	464	184	24	27	93	1450	236
gene-Syncc8109_2524	CP006882.1	1899610	1900083	-	474	1	27	8	3	5	9	100	21
gene-Syncc8109_2525	CP006882.1	1900076	1901692	-	1617	10	405	105	31	37	134	1777	234
gene-Syncc8109_2526	CP006882.1	1901710	1902066	+	357	3	76	12	8	6	19	274	64
gene-Syncc8109_2527	CP006882.1	1902066	1903040	+	975	7	250	37	18	18	58	727	138
gene-Syncc8109_2528	CP006882.1	1903051	1904307	-	1257	5	525	76	38	30	119	1496	226
gene-Syncc8109_2529	CP006882.1	1904383	1904733	+	351	1	77	18	7	3	18	279	53
gene-Syncc8109_2530	CP006882.1	1904765	1905409	+	645	8	353	74	24	23	78	1292	184
gene-Syncc8109_2531	CP006882.1	1905369	1906454	-	1086	6	281	55	22	20	70	946	195
gene-Syncc8109_2532	CP006882.1	1906479	1906622	+	144	3	62	12	0	6	10	194	35
gene-Syncc8109_2533	CP006882.1	1906748	1907059	-	312	2	105	16	12	6	25	309	87
gene-Syncc8109_2534	CP006882.1	1907097	1907651	-	555	2	93	21	7	10	39	359	67
gene-Syncc8109_2535	CP006882.1	1907663	1908850	+	1188	6	94	27	18	11	39	349	90
gene-Syncc8109_2536	CP006882.1	1908878	1909591	+	714	6	157	45	16	12	51	471	98
gene-Syncc8109_2537	CP006882.1	1909555	1910514	-	960	2	73	24	10	7	25	255	61
gene-Syncc8109_2538	CP006882.1	1910511	1911248	-	738	0	55	14	5	7	24	211	42
gene-Syncc8109_2539	CP006882.1	1911288	1911800	-	513	1	43	9	6	4	12	101	10
gene-Syncc8109_2540	CP006882.1	1911827	1912999	+	1173	4	81	19	3	8	17	245	60
gene-Syncc8109_2541	CP006882.1	1912996	1913880	-	885	4	111	22	11	4	19	395	72
gene-Syncc8109_2542	CP006882.1	1913935	1915119	+	1185	31	1160	212	68	81	261	3689	700
gene-Syncc8109_2543	CP006882.1	1915196	1915354	-	159	1	73	11	2	3	14	213	52
gene-Syncc8109_2544	CP006882.1	1915506	1915964	+	459	2	95	29	5	6	17	317	62
gene-Syncc8109_2545	CP006882.1	1916161	1916370	-	210	7	116	39	14	13	52	380	123
gene-Syncc8109_2546	CP006882.1	1916425	1917618	-	1194	5	156	23	12	7	33	515	78
gene-Syncc8109_2547	CP006882.1	1917615	1918583	-	969	3	59	22	14	7	24	183	48
gene-Syncc8109_2548	CP006882.1	1918580	1919524	-	945	4	74	20	9	11	34	356	67
gene-Syncc8109_2549	CP006882.1	1919595	1921001	+	1407	6	302	157	32	43	103	1140	217
gene-Syncc8109_2550	CP006882.1	1920968	1921891	-	924	6	4854	81	25	21	79	1245	178
gene-Syncc8109_2551	CP006882.1	1921895	1922152	-	258	4	240	50	19	15	66	636	172
gene-Syncc8109_2552	CP006882.1	1922288	1923358	+	1071	19	579	135	33	48	149	2196	378
gene-Syncc8109_2553	CP006882.1	1923363	1923527	+	165	2	118	28	15	15	30	408	97
gene-Syncc8109_2554	CP006882.1	1923530	1924048	+	519	1	87	17	3	13	22	278	68
gene-Syncc8109_2555	CP006882.1	1924096	1924560	+	465	10	187	34	9	27	60	641	142
gene-Syncc8109_2556	CP006882.1	1924575	1925168	+	594	3	169	27	12	11	32	577	76
gene-Syncc8109_2557	CP006882.1	1925204	1925926	+	723	6	267	44	24	25	60	970	147
gene-Syncc8109_2558	CP006882.1	1925910	1926893	-	984	4	149	21	15	9	37	526	92
gene-Syncc8109_2559	CP006882.1	1926890	1928008	-	1119	1	144	29	11	16	31	548	95
gene-Syncc8109_2560	CP006882.1	1928005	1929777	-	1773	5	387	89	30	29	117	1375	241
gene-Syncc8109_2561	CP006882.1	1929821	1930660	-	840	3	127	28	13	16	33	470	91
gene-Syncc8109_2562	CP006882.1	1930684	1932036	-	1353	2	110	32	7	2	33	388	86
gene-Syncc8109_2563	CP006882.1	1932091	1932564	+	474	0	49	8	3	1	13	129	42
gene-Syncc8109_2564	CP006882.1	1932561	1934903	-	2343	14	484	70	38	29	114	1476	311
gene-Syncc8109_2565	CP006882.1	1934915	1936555	+	1641	5	176	29	16	9	31	513	131
gene-Syncc8109_2566	CP006882.1	1936560	1937561	-	1002	5	274	48	22	17	68	828	172
gene-Syncc8109_2567	CP006882.1	1937558	1938424	-	867	5	200	57	21	17	41	791	180
gene-Syncc8109_2568	CP006882.1	1938543	1939748	+	1206	13	565	148	66	66	214	1991	347
gene-Syncc8109_2569	CP006882.1	1939891	1940778	+	888	3	118	17	8	6	24	338	73
gene-Syncc8109_2570	CP006882.1	1940775	1941476	-	702	3	165	40	11	16	42	521	100
gene-Syncc8109_2571	CP006882.1	1941571	1942647	+	1077	7	246	57	24	18	61	799	166
gene-Syncc8109_2572	CP006882.1	1942649	1943551	-	903	2	83	22	8	9	28	300	68
gene-Syncc8109_2573	CP006882.1	1943945	1945126	-	1182	5	215	61	15	20	47	736	125
gene-Syncc8109_2574	CP006882.1	1945135	1945893	-	759	3	127	19	4	6	22	363	81
gene-Syncc8109_2575	CP006882.1	1945945	1946673	+	729	3	37	24	11	15	23	120	34
gene-Syncc8109_2576	CP006882.1	1946818	1946946	-	129	21	578	283	91	91	429	1718	864
gene-Syncc8109_2577	CP006882.1	1946943	1947332	-	390	322	6830	3118	807	973	4320	24708	7216
gene-Syncc8109_2578	CP006882.1	1947387	1947914	-	528	443	9156	4115	1486	1364	6822	31482	11431
gene-Syncc8109_2579	CP006882.1	1947988	1948140	+	153	142	2263	1000	367	519	1213	7637	2772
gene-Syncc8109_2580	CP006882.1	1948153	1948860	-	708	94	4250	943	237	295	1330	13883	2587
gene-Syncc8109_2581	CP006882.1	1948932	1949357	-	426	67	3490	967	213	250	1211	10419	2438
gene-Syncc8109_2582	CP006882.1	1949467	1950135	-	669	9	1080	181	56	53	255	3595	490
gene-Syncc8109_2583	CP006882.1	1950157	1950399	-	243	10	735	99	22	29	115	2315	293
gene-Syncc8109_2584	CP006882.1	1950470	1953235	-	2766	30	854	288	94	99	284	2754	941
gene-Syncc8109_2585	CP006882.1	1953262	1953654	-	393	4	163	25	8	13	40	464	109
gene-Syncc8109_2586	CP006882.1	1953773	1955065	+	1293	22	1073	221	53	66	295	3601	669
gene-Syncc8109_2587	CP006882.1	1955087	1956739	-	1653	13	499	131	32	32	128	1854	292
gene-Syncc8109_2588	CP006882.1	1956739	1957050	-	312	5	175	39	16	26	37	573	112
gene-Syncc8109_2589	CP006882.1	1957096	1957695	-	600	1	90	14	6	3	15	261	44
gene-Syncc8109_2590	CP006882.1	1957804	1958040	+	237	4	78	28	8	13	26	204	86
gene-Syncc8109_2591	CP006882.1	1958149	1958253	-	105	2	15	8	3	4	7	40	31
gene-Syncc8109_2592	CP006882.1	1960802	1962004	-	1203	5	250	70	38	40	92	831	210
gene-Syncc8109_2593	CP006882.1	1962055	1962681	+	627	1	71	12	6	1	21	199	69
gene-Syncc8109_2594	CP006882.1	1962678	1963499	-	822	3	206	41	14	21	54	641	117
gene-Syncc8109_2595	CP006882.1	1963499	1964980	-	1482	18	1078	257	66	92	313	3529	759
gene-Syncc8109_2596	CP006882.1	1965105	1966184	+	1080	8	189	88	34	32	86	703	262
gene-Syncc8109_2597	CP006882.1	1966189	1966644	-	456	15	644	221	100	96	275	2172	802
gene-Syncc8109_2598	CP006882.1	1966755	1968695	+	1941	13	327	57	25	23	61	1021	239
gene-Syncc8109_2599	CP006882.1	1968686	1971355	-	2670	10	569	156	43	56	1073	2166	328
gene-Syncc8109_2600	CP006882.1	1971381	1971797	+	417	14	167	58	29	45	51	591	233
gene-Syncc8109_2601	CP006882.1	1971794	1974991	+	3198	17	1342	268	100	80	318	4762	707
gene-Syncc8109_2602	CP006882.1	1974994	1975881	+	888	13	415	106	23	24	104	1313	282
gene-Syncc8109_2603	CP006882.1	1975896	1976375	+	480	2	89	24	5	6	18	273	55
gene-Syncc8109_2604	CP006882.1	1976436	1976543	-	108	1	34	7	3	8	15	120	36
gene-Syncc8109_2605	CP006882.1	1976542	1976934	+	393	5	234	58	33	33	67	729	185
gene-Syncc8109_2606	CP006882.1	1977051	1978187	-	1137	15	451	86	68	63	184	1534	328
gene-Syncc8109_2607	CP006882.1	1978270	1980018	+	1749	19	689	121	64	56	158	2002	451
gene-Syncc8109_2608	CP006882.1	1980018	1981820	+	1803	8	418	105	40	37	87	1435	276
gene-Syncc8109_2609	CP006882.1	1982001	1982156	-	156	13	1204	186	85	67	220	3313	468
gene-Syncc8109_2610	CP006882.1	1982216	1982626	+	411	13	1499	175	74	78	240	4731	485
gene-Syncc8109_2611	CP006882.1	1982663	1983178	+	516	5	497	52	17	23	80	1481	137
