# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-M" "-O" "--primary" "-a" "dualGenome.gff3" "-t" "gene" "-o" "countData.tsv" "-g" "ID" "SRR9623113_sorted.bam" "SRR9623111_sorted.bam" "SRR9623115_sorted.bam" "SRR9623114_sorted.bam" "SRR9623109_sorted.bam" "SRR9623110_sorted.bam" "SRR9623112_sorted.bam" "SRR9623108_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR9623113_sorted.bam	SRR9623111_sorted.bam	SRR9623115_sorted.bam	SRR9623114_sorted.bam	SRR9623109_sorted.bam	SRR9623110_sorted.bam	SRR9623112_sorted.bam	SRR9623108_sorted.bam
gene-FLV31_RS19780	NZ_VIQP01000060.1	31	454	-	424	9	59	50	34	94	77	10	298
gene-FLV31_RS19795	NZ_VIQP01000064.1	1	419	+	419	0	0	0	0	0	0	0	0
gene-FLV31_RS19800	NZ_VIQP01000065.1	1	409	+	409	0	0	0	0	0	0	0	0
gene-FLV31_RS20310	NZ_VIQP01000068.1	1	314	+	314	4	5	10	11	38	12	2	173
gene-FLV31_RS13635	NZ_VIQP01000006.1	209	1339	-	1131	0	8	13	8	31	9	2	81
gene-FLV31_RS13640	NZ_VIQP01000006.1	1429	1809	+	381	1	14	5	8	41	18	4	132
gene-FLV31_RS13645	NZ_VIQP01000006.1	2038	2114	-	77	3	1	5	2	4	0	1	14
gene-FLV31_RS13650	NZ_VIQP01000006.1	2252	2635	+	384	6	75	19	5	692	136	25	2414
gene-FLV31_RS13655	NZ_VIQP01000006.1	2691	3536	+	846	3	61	21	12	378	85	9	1635
gene-FLV31_RS13660	NZ_VIQP01000006.1	3613	4173	-	561	7	49	21	8	507	121	28	1558
gene-FLV31_RS13665	NZ_VIQP01000006.1	4287	4559	-	273	566	220	254	433	3505	1104	2907	11471
gene-FLV31_RS13670	NZ_VIQP01000006.1	4732	5679	-	948	5	36	16	4	177	74	8	794
gene-FLV31_RS13675	NZ_VIQP01000006.1	5676	7577	-	1902	2	49	25	10	210	72	10	789
gene-FLV31_RS13680	NZ_VIQP01000006.1	7577	8119	-	543	0	24	3	7	108	40	8	527
gene-FLV31_RS13685	NZ_VIQP01000006.1	8303	8590	+	288	2	54	10	3	278	61	8	971
gene-FLV31_RS13690	NZ_VIQP01000006.1	8678	9352	+	675	7	149	38	16	983	255	17	4149
gene-FLV31_RS13695	NZ_VIQP01000006.1	9369	10679	+	1311	13	270	67	42	1555	505	33	6714
gene-FLV31_RS13700	NZ_VIQP01000006.1	10746	11516	-	771	10	20	38	25	100	27	17	696
gene-FLV31_RS13705	NZ_VIQP01000006.1	11687	12523	-	837	1	8	14	7	41	25	4	232
gene-FLV31_RS13710	NZ_VIQP01000006.1	12595	13164	-	570	4	9	20	3	60	26	3	368
gene-FLV31_RS13715	NZ_VIQP01000006.1	13196	14296	-	1101	1	15	9	4	101	24	4	591
gene-FLV31_RS13720	NZ_VIQP01000006.1	14308	15303	-	996	2	29	17	6	181	38	4	928
gene-FLV31_RS13725	NZ_VIQP01000006.1	15309	15752	-	444	1	19	13	4	210	23	10	527
gene-FLV31_RS13730	NZ_VIQP01000006.1	15912	19637	+	3726	13	11	47	29	39	24	4	67
gene-FLV31_RS13735	NZ_VIQP01000006.1	19803	22865	+	3063	4	13	33	26	17	17	3	42
gene-FLV31_RS13740	NZ_VIQP01000006.1	22882	24474	+	1593	2	10	23	9	11	21	2	16
gene-FLV31_RS13745	NZ_VIQP01000006.1	24550	26346	+	1797	14	10	57	54	27	21	6	39
gene-FLV31_RS13750	NZ_VIQP01000006.1	26361	27851	+	1491	2	13	16	29	24	33	3	108
gene-FLV31_RS13755	NZ_VIQP01000006.1	27898	28308	-	411	2	20	8	4	51	19	2	261
gene-FLV31_RS13760	NZ_VIQP01000006.1	28310	28969	-	660	4	35	16	11	213	68	10	663
gene-FLV31_RS13765	NZ_VIQP01000006.1	29062	30372	-	1311	2	20	14	8	63	34	0	189
gene-FLV31_RS13770	NZ_VIQP01000006.1	30393	31085	-	693	0	14	15	5	73	38	2	166
gene-FLV31_RS13775	NZ_VIQP01000006.1	31088	31585	-	498	0	10	9	0	66	23	3	85
gene-FLV31_RS13780	NZ_VIQP01000006.1	31733	32578	+	846	6	258	56	13	1725	578	68	11022
gene-FLV31_RS13785	NZ_VIQP01000006.1	32633	34372	-	1740	21	154	48	27	594	345	23	1889
gene-FLV31_RS13790	NZ_VIQP01000006.1	34481	37012	-	2532	9	122	75	38	382	190	19	3050
gene-FLV31_RS13795	NZ_VIQP01000006.1	37100	37651	-	552	3	12	16	5	108	30	3	503
gene-FLV31_RS13800	NZ_VIQP01000006.1	37655	38605	-	951	7	22	38	14	148	44	4	675
gene-FLV31_RS13805	NZ_VIQP01000006.1	38645	39232	-	588	0	15	5	1	69	21	3	400
gene-FLV31_RS13810	NZ_VIQP01000006.1	39236	39763	-	528	2	19	6	1	96	19	3	496
gene-FLV31_RS13815	NZ_VIQP01000006.1	39747	40511	-	765	1	15	5	6	78	23	3	303
gene-FLV31_RS13820	NZ_VIQP01000006.1	40740	43922	+	3183	16	191	47	15	1238	301	57	6122
gene-FLV31_RS13825	NZ_VIQP01000006.1	43974	45128	+	1155	3	94	15	12	653	174	18	3393
gene-FLV31_RS13830	NZ_VIQP01000006.1	45173	45895	+	723	7	67	17	7	422	112	17	1870
gene-FLV31_RS13835	NZ_VIQP01000006.1	45961	46677	-	717	12	68	35	15	671	112	45	2070
gene-FLV31_RS13840	NZ_VIQP01000006.1	46907	47458	+	552	3	37	31	4	292	82	13	4006
gene-FLV31_RS13845	NZ_VIQP01000006.1	47498	49924	-	2427	28	569	72	48	3014	1123	72	10048
gene-FLV31_RS13850	NZ_VIQP01000006.1	50201	51439	+	1239	3	10	7	3	94	32	3	621
gene-FLV31_RS13855	NZ_VIQP01000006.1	51503	52621	-	1119	2	17	14	2	122	20	5	1577
gene-FLV31_RS13860	NZ_VIQP01000006.1	52621	53793	-	1173	5	28	36	5	432	27	18	4607
gene-FLV31_RS13865	NZ_VIQP01000006.1	53940	55484	+	1545	6	25	20	6	150	52	5	845
gene-FLV31_RS13870	NZ_VIQP01000006.1	55495	56358	+	864	3	17	8	3	59	29	0	294
gene-FLV31_RS13875	NZ_VIQP01000006.1	56360	56821	-	462	1	9	5	0	30	10	1	185
gene-FLV31_RS13880	NZ_VIQP01000006.1	56924	57622	-	699	0	22	8	3	69	36	3	378
gene-FLV31_RS13885	NZ_VIQP01000006.1	57622	58101	-	480	3	13	6	2	84	17	2	455
gene-FLV31_RS13890	NZ_VIQP01000006.1	58166	58984	-	819	0	32	16	9	381	74	8	2226
gene-FLV31_RS13895	NZ_VIQP01000006.1	59180	59743	+	564	12	11	26	23	85	17	23	419
gene-FLV31_RS13900	NZ_VIQP01000006.1	59765	60250	-	486	2	15	12	10	52	10	6	241
gene-FLV31_RS13905	NZ_VIQP01000006.1	60255	61031	-	777	2	17	13	10	81	25	5	450
gene-FLV31_RS13910	NZ_VIQP01000006.1	61287	62711	-	1425	2	86	22	13	596	145	26	3103
gene-FLV31_RS13915	NZ_VIQP01000006.1	62832	63200	+	369	1	9	3	1	40	17	1	87
gene-FLV31_RS13920	NZ_VIQP01000006.1	63197	64462	+	1266	2	15	7	3	38	20	5	140
gene-FLV31_RS13925	NZ_VIQP01000006.1	64643	66547	+	1905	1245	5567	2331	1726	86719	13377	1116	118188
gene-FLV31_RS13930	NZ_VIQP01000006.1	66763	67704	+	942	8	48	30	20	371	80	15	1558
gene-FLV31_RS13935	NZ_VIQP01000006.1	67771	68565	+	795	3	15	25	11	86	31	2	276
gene-FLV31_RS13940	NZ_VIQP01000006.1	68630	69004	+	375	0	15	13	5	92	32	2	307
gene-FLV31_RS13945	NZ_VIQP01000006.1	69196	69783	-	588	1	10	7	5	46	15	4	226
gene-FLV31_RS13950	NZ_VIQP01000006.1	69784	70428	-	645	1	3	17	1	56	15	1	191
gene-FLV31_RS13955	NZ_VIQP01000006.1	70546	70968	+	423	2	30	14	7	227	46	5	944
gene-FLV31_RS13960	NZ_VIQP01000006.1	70970	72076	+	1107	2	34	23	12	311	74	7	1181
gene-FLV31_RS13965	NZ_VIQP01000006.1	72101	73855	+	1755	7	76	21	14	400	127	8	1422
gene-FLV31_RS13970	NZ_VIQP01000006.1	73895	74239	+	345	10	143	27	9	1712	295	93	6966
gene-FLV31_RS13975	NZ_VIQP01000006.1	74349	75179	+	831	8	93	26	17	605	173	20	2578
gene-FLV31_RS13980	NZ_VIQP01000006.1	75338	75937	+	600	8	62	20	13	376	103	20	1475
gene-FLV31_RS13985	NZ_VIQP01000006.1	75940	76848	+	909	0	34	17	11	179	53	9	715
gene-FLV31_RS13990	NZ_VIQP01000006.1	76885	77649	+	765	16	156	30	32	1109	299	42	4047
gene-FLV31_RS13995	NZ_VIQP01000006.1	78089	80071	+	1983	7	38	21	12	303	84	5	1287
gene-FLV31_RS14000	NZ_VIQP01000006.1	80097	80777	+	681	3	39	10	6	250	72	13	1127
gene-FLV31_RS14005	NZ_VIQP01000006.1	80831	81574	-	744	1	6	6	5	32	9	3	188
gene-FLV31_RS14010	NZ_VIQP01000006.1	81623	82675	+	1053	14	42	85	47	412	95	19	987
gene-FLV31_RS14015	NZ_VIQP01000006.1	82666	83625	+	960	32	60	177	95	452	131	14	1173
gene-FLV31_RS14020	NZ_VIQP01000006.1	83609	84688	+	1080	24	60	156	85	287	148	6	741
gene-FLV31_RS14025	NZ_VIQP01000006.1	84778	85230	+	453	6	28	78	29	70	58	4	148
gene-FLV31_RS14030	NZ_VIQP01000006.1	85326	86672	+	1347	12	60	187	88	277	139	14	1046
gene-FLV31_RS14035	NZ_VIQP01000006.1	86669	88297	-	1629	11	75	85	29	532	176	24	2912
gene-FLV31_RS14040	NZ_VIQP01000006.1	88374	89357	+	984	7	49	72	26	288	69	7	1032
gene-FLV31_RS14045	NZ_VIQP01000006.1	89442	89618	+	177	1	9	10	3	103	24	3	383
gene-FLV31_RS14050	NZ_VIQP01000006.1	89667	91358	+	1692	16	273	111	41	1540	433	30	7953
gene-FLV31_RS14055	NZ_VIQP01000006.1	91568	92362	-	795	3	34	19	4	205	60	10	1344
gene-FLV31_RS14060	NZ_VIQP01000006.1	92371	92835	-	465	1	12	4	1	57	11	1	285
gene-FLV31_RS14065	NZ_VIQP01000006.1	92988	93875	+	888	482	705	2166	1435	4263	1427	520	9987
gene-FLV31_RS14070	NZ_VIQP01000006.1	93957	95354	-	1398	32	382	98	31	3512	857	60	14399
gene-FLV31_RS14075	NZ_VIQP01000006.1	95499	95678	+	180	1	14	15	5	377	56	16	756
gene-FLV31_RS14080	NZ_VIQP01000006.1	95771	98245	-	2475	14	156	73	51	677	300	26	2885
gene-FLV31_RS14085	NZ_VIQP01000006.1	98258	98731	-	474	4	21	27	16	207	40	13	647
gene-FLV31_RS14090	NZ_VIQP01000006.1	98837	99178	-	342	0	30	5	1	145	44	3	586
gene-FLV31_RS14095	NZ_VIQP01000006.1	99199	100297	-	1099	2	82	13	6	440	137	7	2102
gene-FLV31_RS14100	NZ_VIQP01000006.1	100568	102964	+	2397	4	29	26	16	129	44	9	1070
gene-FLV31_RS14105	NZ_VIQP01000006.1	103049	104071	+	1023	5	25	14	3	105	52	3	731
gene-FLV31_RS14110	NZ_VIQP01000006.1	104073	104393	-	321	1	14	6	3	107	28	8	356
gene-FLV31_RS14115	NZ_VIQP01000006.1	104610	105710	+	1101	88	70	72	57	1520	201	602	6218
gene-FLV31_RS14120	NZ_VIQP01000006.1	106088	106540	-	453	20	40	89	65	212	62	24	1007
gene-FLV31_RS14125	NZ_VIQP01000006.1	106555	106881	-	327	19	19	79	54	186	47	20	649
gene-FLV31_RS14130	NZ_VIQP01000006.1	106944	109082	+	2139	3	86	23	18	528	150	12	2420
gene-FLV31_RS14135	NZ_VIQP01000006.1	109171	110211	+	1041	15	307	64	29	2054	553	71	8291
gene-FLV31_RS14140	NZ_VIQP01000006.1	110334	111593	+	1260	18	406	98	34	3992	797	78	16614
gene-FLV31_RS14145	NZ_VIQP01000006.1	111678	112796	-	1119	31	60	183	107	424	147	14	2012
gene-FLV31_RS14150	NZ_VIQP01000006.1	112894	113955	-	1062	37	35	204	135	474	100	57	3143
gene-FLV31_RS14155	NZ_VIQP01000006.1	114068	114334	+	267	0	8	3	2	141	18	4	310
gene-FLV31_RS14160	NZ_VIQP01000006.1	114434	116866	+	2433	1	80	30	8	406	119	7	2290
gene-FLV31_RS14165	NZ_VIQP01000006.1	116866	118137	+	1272	4	49	25	21	123	59	8	603
gene-FLV31_RS14170	NZ_VIQP01000006.1	118137	119594	+	1458	15	68	45	38	155	106	22	478
gene-FLV31_RS14175	NZ_VIQP01000006.1	119654	120871	-	1218	104	343	450	300	2101	628	131	4350
gene-FLV31_RS14180	NZ_VIQP01000006.1	121064	123841	-	2778	18	122	64	34	724	208	23	3136
gene-FLV31_RS14185	NZ_VIQP01000006.1	124091	124672	+	582	2	14	38	10	555	105	5	3316
gene-FLV31_RS14190	NZ_VIQP01000006.1	125454	126035	+	582	94	113	627	352	617	228	38	1157
gene-FLV31_RS14195	NZ_VIQP01000006.1	126106	126249	+	144	19	26	159	82	122	74	9	175
gene-FLV31_RS14200	NZ_VIQP01000006.1	126268	126930	-	663	7	23	24	26	110	66	2	352
gene-FLV31_RS14205	NZ_VIQP01000006.1	127034	127486	+	453	7	38	34	19	392	85	19	1569
gene-FLV31_RS14210	NZ_VIQP01000006.1	127525	128991	-	1467	11	193	58	30	1532	375	31	6863
gene-FLV31_RS14215	NZ_VIQP01000006.1	129079	129843	+	765	2	15	18	11	109	33	3	506
gene-FLV31_RS14220	NZ_VIQP01000006.1	129862	130359	+	498	4	18	8	4	152	32	4	578
gene-FLV31_RS14225	NZ_VIQP01000006.1	130401	131054	-	654	1	62	17	7	379	115	9	1697
gene-FLV31_RS14230	NZ_VIQP01000006.1	131080	131400	-	321	0	25	10	3	194	39	9	604
gene-FLV31_RS14235	NZ_VIQP01000006.1	131490	131810	-	321	42	38	112	85	490	83	64	2930
gene-FLV31_RS14240	NZ_VIQP01000006.1	131861	133114	-	1254	6	31	76	47	215	83	9	1328
gene-FLV31_RS14245	NZ_VIQP01000006.1	133111	135027	-	1917	10	23	133	58	114	45	15	404
gene-FLV31_RS14250	NZ_VIQP01000006.1	135088	135438	-	351	2	9	30	14	14	5	0	57
gene-FLV31_RS14255	NZ_VIQP01000006.1	135455	136462	-	1008	0	12	75	36	34	20	4	212
gene-FLV31_RS14260	NZ_VIQP01000006.1	136472	137164	-	693	6	17	99	30	68	17	5	283
gene-FLV31_RS14265	NZ_VIQP01000006.1	137181	137621	-	441	22	34	102	56	189	89	31	330
gene-FLV31_RS14270	NZ_VIQP01000006.1	138271	139803	+	1533	2	10	16	7	20	11	3	44
gene-FLV31_RS14275	NZ_VIQP01000006.1	139836	141614	+	1779	1	5	7	7	25	20	0	67
gene-FLV31_RS14280	NZ_VIQP01000006.1	141646	142410	-	765	0	16	6	6	69	11	2	259
gene-FLV31_RS14285	NZ_VIQP01000006.1	142410	142964	-	555	0	21	9	4	45	35	2	274
gene-FLV31_RS14290	NZ_VIQP01000006.1	142961	143629	-	669	2	36	13	2	113	43	2	580
gene-FLV31_RS14295	NZ_VIQP01000006.1	143891	144490	+	600	8	66	12	7	529	112	20	1212
gene-FLV31_RS14300	NZ_VIQP01000006.1	144554	144853	+	300	49	83	127	131	668	138	51	1724
gene-FLV31_RS14305	NZ_VIQP01000006.1	144957	145910	+	954	21	59	55	33	319	91	16	1020
gene-FLV31_RS14310	NZ_VIQP01000006.1	145953	148145	+	2193	16	74	96	56	312	105	10	1163
gene-FLV31_RS14315	NZ_VIQP01000006.1	148170	149012	+	843	7	15	46	18	67	28	2	232
gene-FLV31_RS14320	NZ_VIQP01000006.1	149009	150268	-	1260	6	11	52	31	31	23	5	65
gene-FLV31_RS14325	NZ_VIQP01000006.1	150255	151586	-	1332	12	13	75	41	25	21	1	19
gene-FLV31_RS14330	NZ_VIQP01000006.1	151829	152827	+	999	4	15	59	31	29	24	5	39
gene-FLV31_RS14335	NZ_VIQP01000006.1	152902	153246	+	345	0	9	12	7	24	11	2	105
gene-FLV31_RS14340	NZ_VIQP01000006.1	153482	154291	+	810	9	6	37	25	20	18	4	67
gene-FLV31_RS14345	NZ_VIQP01000006.1	154294	155019	+	726	4	12	42	21	25	18	9	91
gene-FLV31_RS14350	NZ_VIQP01000006.1	155177	161137	+	5961	31	119	262	120	391	242	97	2727
gene-FLV31_RS14355	NZ_VIQP01000006.1	161215	162699	-	1485	4	15	11	3	43	34	3	55
gene-FLV31_RS14360	NZ_VIQP01000006.1	162699	162830	-	132	2	5	2	1	8	5	1	11
gene-FLV31_RS14365	NZ_VIQP01000006.1	162831	163460	-	630	4	7	7	5	23	13	1	35
gene-FLV31_RS14370	NZ_VIQP01000006.1	163450	164586	-	1137	2	7	7	6	19	21	2	40
gene-FLV31_RS14375	NZ_VIQP01000006.1	164587	164874	-	288	1	4	1	3	12	4	2	22
gene-FLV31_RS14380	NZ_VIQP01000006.1	164877	165275	-	399	1	9	4	6	74	21	2	81
gene-FLV31_RS14385	NZ_VIQP01000006.1	165277	165453	-	177	0	1	1	1	48	7	1	35
gene-FLV31_RS14390	NZ_VIQP01000006.1	165663	166019	+	357	0	27	3	2	127	48	5	111
gene-FLV31_RS14395	NZ_VIQP01000006.1	166094	170422	+	4329	8	75	25	16	530	169	5	391
gene-FLV31_RS14400	NZ_VIQP01000006.1	170428	171552	+	1125	3	45	10	7	239	152	2	221
gene-FLV31_RS14405	NZ_VIQP01000006.1	171612	171821	-	210	1	2	2	4	15	7	1	30
gene-FLV31_RS14410	NZ_VIQP01000006.1	171837	175031	-	3195	2	12	25	14	28	28	5	154
gene-FLV31_RS14415	NZ_VIQP01000006.1	175171	176247	-	1077	0	5	9	2	7	4	1	62
gene-FLV31_RS14420	NZ_VIQP01000006.1	176256	177572	-	1317	2	1	6	4	14	8	0	59
gene-FLV31_RS14425	NZ_VIQP01000006.1	177680	178396	-	717	1	12	6	6	53	29	1	225
gene-FLV31_RS14430	NZ_VIQP01000006.1	178496	179116	-	621	3	1	5	3	19	6	0	54
gene-FLV31_RS14435	NZ_VIQP01000006.1	179709	180746	-	1038	3	10	5	1	102	24	4	739
gene-FLV31_RS14440	NZ_VIQP01000006.1	180756	182111	-	1356	7	34	18	14	217	65	13	1341
gene-FLV31_RS14445	NZ_VIQP01000006.1	182303	182443	-	141	0	1	0	1	4	4	1	13
gene-FLV31_RS14450	NZ_VIQP01000006.1	182495	183952	-	1458	1	15	12	8	80	35	2	262
gene-FLV31_RS14455	NZ_VIQP01000006.1	184167	184625	+	459	9	28	25	21	344	71	16	943
gene-FLV31_RS14460	NZ_VIQP01000006.1	184638	185156	+	519	10	27	21	15	155	38	11	539
gene-FLV31_RS14465	NZ_VIQP01000006.1	185169	185660	+	492	9	55	35	20	230	100	8	671
gene-FLV31_RS14470	NZ_VIQP01000006.1	185713	186126	-	414	6	40	55	29	127	98	7	127
gene-FLV31_RS14475	NZ_VIQP01000006.1	186277	186630	-	354	2	28	46	22	97	40	2	239
gene-FLV31_RS14480	NZ_VIQP01000006.1	186746	187435	-	690	4	15	61	25	35	31	3	140
gene-FLV31_RS14485	NZ_VIQP01000006.1	187465	187941	-	477	8	7	32	14	22	22	6	74
gene-FLV31_RS14490	NZ_VIQP01000006.1	188566	191067	-	2502	29	105	174	99	423	220	37	2186
gene-FLV31_RS14495	NZ_VIQP01000006.1	191137	191694	-	558	10	15	45	42	56	30	6	58
gene-FLV31_RS14500	NZ_VIQP01000006.1	192073	192876	-	804	7	17	81	43	56	20	4	155
gene-FLV31_RS14505	NZ_VIQP01000006.1	192969	195815	-	2847	29	12	115	81	139	46	27	790
gene-FLV31_RS14510	NZ_VIQP01000006.1	196217	198010	+	1794	4	25	10	15	110	79	7	577
gene-FLV31_RS14515	NZ_VIQP01000006.1	198351	198578	+	228	15	72	34	19	837	149	28	2010
gene-FLV31_RS14520	NZ_VIQP01000006.1	198725	199981	-	1257	1	36	51	25	197	100	3	356
gene-FLV31_RS14525	NZ_VIQP01000006.1	200163	200690	+	528	5	14	16	14	50	10	2	138
gene-FLV31_RS14530	NZ_VIQP01000006.1	200741	201232	-	492	2	12	15	6	51	16	0	164
gene-FLV31_RS14535	NZ_VIQP01000006.1	201259	203574	-	2316	9	23	53	33	100	62	6	427
gene-FLV31_RS14540	NZ_VIQP01000006.1	203589	208565	-	4977	12	53	39	30	158	105	12	838
gene-FLV31_RS14545	NZ_VIQP01000006.1	208750	209985	-	1236	1	6	8	3	9	21	3	393
gene-FLV31_RS14550	NZ_VIQP01000006.1	210076	211206	-	1131	1	7	6	2	7	30	0	437
gene-FLV31_RS14555	NZ_VIQP01000006.1	211217	211846	-	630	1	1	6	1	7	14	1	179
gene-FLV31_RS14560	NZ_VIQP01000006.1	211836	212552	-	717	4	2	7	3	10	16	2	165
gene-FLV31_RS14565	NZ_VIQP01000006.1	212556	214835	-	2280	4	23	18	14	93	56	12	900
gene-FLV31_RS14570	NZ_VIQP01000006.1	214894	215127	-	234	0	7	3	1	23	12	2	103
gene-FLV31_RS14575	NZ_VIQP01000006.1	215304	216503	+	1200	2	7	4	5	65	11	3	285
gene-FLV31_RS14580	NZ_VIQP01000006.1	216510	216851	+	342	0	2	5	2	9	3	0	93
gene-FLV31_RS14585	NZ_VIQP01000006.1	216855	217295	+	441	2	6	3	1	41	18	3	190
gene-FLV31_RS14590	NZ_VIQP01000006.1	217396	218685	-	1290	4	18	16	7	144	94	14	1034
gene-FLV31_RS14595	NZ_VIQP01000006.1	218815	219264	-	450	1	8	9	13	49	16	4	142
gene-FLV31_RS14600	NZ_VIQP01000006.1	219383	220168	-	786	1	13	7	7	22	16	2	100
gene-FLV31_RS14605	NZ_VIQP01000006.1	220233	220676	-	444	1	4	7	3	23	11	2	86
gene-FLV31_RS14610	NZ_VIQP01000006.1	220737	221180	-	444	1	3	6	5	38	17	1	130
gene-FLV31_RS14615	NZ_VIQP01000006.1	221304	222017	-	714	0	5	10	4	31	7	2	203
gene-FLV31_RS14620	NZ_VIQP01000006.1	222208	223080	-	873	1	15	14	7	83	20	2	300
gene-FLV31_RS14625	NZ_VIQP01000006.1	223270	224595	-	1326	1	4	5	3	18	7	0	61
gene-FLV31_RS14630	NZ_VIQP01000006.1	224588	225208	-	621	0	1	6	2	7	4	0	22
gene-FLV31_RS14635	NZ_VIQP01000006.1	225210	226226	-	1017	2	6	8	10	14	13	1	81
gene-FLV31_RS14640	NZ_VIQP01000006.1	226365	227066	-	702	1	9	5	0	11	7	0	33
gene-FLV31_RS14645	NZ_VIQP01000006.1	227053	227583	-	531	1	2	8	2	3	2	2	14
gene-FLV31_RS14650	NZ_VIQP01000006.1	227846	228418	-	573	0	3	4	2	13	3	0	44
gene-FLV31_RS14655	NZ_VIQP01000006.1	228610	229329	-	720	2	29	13	5	140	56	3	824
gene-FLV31_RS14660	NZ_VIQP01000006.1	229340	230866	-	1527	4	17	12	6	89	26	1	444
gene-FLV31_RS14665	NZ_VIQP01000006.1	230872	231339	-	468	2	5	2	1	30	4	0	86
gene-FLV31_RS14670	NZ_VIQP01000006.1	231476	232048	-	573	1	5	3	4	24	8	0	66
gene-FLV31_RS14675	NZ_VIQP01000006.1	232220	232585	-	366	2	3	4	2	17	2	3	68
gene-FLV31_RS14680	NZ_VIQP01000006.1	232658	233434	-	777	1	10	7	4	47	14	1	151
gene-FLV31_RS14685	NZ_VIQP01000006.1	233530	234285	-	756	2	5	14	7	30	7	2	77
gene-FLV31_RS14690	NZ_VIQP01000006.1	235005	237500	+	2496	4	79	41	16	393	121	12	2459
gene-FLV31_RS14695	NZ_VIQP01000006.1	237609	238169	-	561	3	3	7	5	13	7	0	77
gene-FLV31_RS14700	NZ_VIQP01000006.1	238475	238873	+	399	1	2	15	5	23	11	1	165
gene-FLV31_RS14705	NZ_VIQP01000006.1	238833	239159	+	327	0	2	10	3	9	10	1	80
gene-FLV31_RS14710	NZ_VIQP01000006.1	239244	241001	-	1758	0	16	15	4	19	12	0	240
gene-FLV31_RS14715	NZ_VIQP01000006.1	241143	242957	-	1815	10	8	22	16	47	30	2	915
gene-FLV31_RS14720	NZ_VIQP01000006.1	243176	243721	+	546	1	3	7	2	12	4	2	46
gene-FLV31_RS14725	NZ_VIQP01000006.1	243793	244644	-	852	1	14	19	6	39	24	3	376
gene-FLV31_RS14730	NZ_VIQP01000006.1	244830	245276	-	447	3	18	7	6	185	40	3	460
gene-FLV31_RS14735	NZ_VIQP01000006.1	245539	245691	+	153	0	1	3	4	2	5	1	10
gene-FLV31_RS14740	NZ_VIQP01000006.1	245875	248004	+	2130	6	13	17	12	70	36	7	1857
gene-FLV31_RS14745	NZ_VIQP01000006.1	248059	248493	-	435	2	25	11	7	106	44	3	556
gene-FLV31_RS14750	NZ_VIQP01000006.1	248598	249368	-	771	2	42	24	12	247	66	6	1187
gene-FLV31_RS14755	NZ_VIQP01000006.1	249595	250365	-	771	1	4	10	6	19	7	2	57
gene-FLV31_RS14760	NZ_VIQP01000006.1	250460	251260	-	801	1	12	23	7	6	6	1	40
gene-FLV31_RS14765	NZ_VIQP01000006.1	251271	251930	-	660	1	4	18	2	21	11	3	69
gene-FLV31_RS14770	NZ_VIQP01000006.1	252001	253161	-	1161	6	9	20	10	80	32	9	336
gene-FLV31_RS14775	NZ_VIQP01000006.1	253339	253986	-	648	2	2	10	12	10	12	3	33
gene-FLV31_RS14785	NZ_VIQP01000006.1	254433	257165	-	2733	12	25	87	45	240	61	15	1106
gene-FLV31_RS14790	NZ_VIQP01000006.1	257169	258272	-	1104	9	7	39	27	79	25	9	351
gene-FLV31_RS14795	NZ_VIQP01000006.1	258265	259515	-	1251	19	10	62	42	81	21	13	307
gene-FLV31_RS14800	NZ_VIQP01000006.1	260294	260896	-	603	2	2	10	3	6	3	1	30
gene-FLV31_RS14805	NZ_VIQP01000006.1	260973	262178	-	1206	8	5	20	8	30	10	2	137
gene-FLV31_RS14810	NZ_VIQP01000006.1	262255	262791	-	537	0	4	10	5	17	12	0	87
gene-FLV31_RS14815	NZ_VIQP01000006.1	263281	263961	-	681	3	4	16	9	27	12	4	71
gene-FLV31_RS14820	NZ_VIQP01000006.1	264225	265049	-	825	0	3	11	11	49	8	3	119
gene-FLV31_RS14825	NZ_VIQP01000006.1	265260	265811	-	552	3	3	11	5	14	10	0	60
gene-FLV31_RS14830	NZ_VIQP01000006.1	266037	266885	-	849	6	6	12	5	11	5	2	58
gene-FLV31_RS19825	NZ_VIQP01000075.1	1	225	-	225	1	4	3	2	18	11	3	88
gene-FLV31_RS14835	NZ_VIQP01000007.1	229	954	-	726	0	48	11	8	268	70	11	1100
gene-FLV31_RS14840	NZ_VIQP01000007.1	1165	2655	+	1491	9	39	26	14	391	84	18	1165
gene-FLV31_RS14845	NZ_VIQP01000007.1	2726	3607	-	882	3	9	5	8	63	15	2	253
gene-FLV31_RS14850	NZ_VIQP01000007.1	3607	5103	-	1497	3	4	8	11	38	17	3	225
gene-FLV31_RS14855	NZ_VIQP01000007.1	5115	6083	-	969	3	4	4	1	12	8	4	102
gene-FLV31_RS14860	NZ_VIQP01000007.1	6112	7626	-	1515	2	11	11	7	39	32	2	200
gene-FLV31_RS14865	NZ_VIQP01000007.1	7645	8709	-	1065	2	15	9	5	35	18	5	227
gene-FLV31_RS14870	NZ_VIQP01000007.1	8869	9642	-	774	0	7	8	3	24	12	2	68
gene-FLV31_RS14875	NZ_VIQP01000007.1	9996	11939	+	1944	24	600	119	26	4114	1047	75	19517
gene-FLV31_RS14880	NZ_VIQP01000007.1	11970	12527	+	558	38	583	125	49	4339	1013	119	15456
