# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-M" "-O" "--primary" "-a" "dualGenome.gff3" "-t" "gene" "-o" "countData.tsv" "-g" "ID" "SRR2932976_sorted.bam" "SRR2932978_sorted.bam" "SRR2932974_sorted.bam" "SRR2932979_sorted.bam" "SRR2932973_sorted.bam" "SRR2932975_sorted.bam" "SRR2932977_sorted.bam" "SRR2932972_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR2932976_sorted.bam	SRR2932978_sorted.bam	SRR2932974_sorted.bam	SRR2932979_sorted.bam	SRR2932973_sorted.bam	SRR2932975_sorted.bam	SRR2932977_sorted.bam	SRR2932972_sorted.bam
gene-SynWH7803_2142	CT971583.1	1962552	1964480	+	1929	6	13	42	9	136	57	16	224
gene-SynWH7803_2143	CT971583.1	1964474	1965148	-	675	9	7	20	2	109	39	15	191
gene-SynWH7803_2144	CT971583.1	1965135	1966247	-	1113	7	8	35	8	174	55	23	277
gene-SynWH7803_2145	CT971583.1	1966349	1967767	+	1419	5	9	27	7	104	45	15	145
gene-SynWH7803_2146	CT971583.1	1967833	1968582	+	750	2	2	13	2	91	22	7	97
gene-SynWH7803_2147	CT971583.1	1968546	1969814	-	1269	15	24	100	15	390	103	53	759
gene-SynWH7803_2148	CT971583.1	1969811	1971007	-	1197	16	31	96	11	367	97	62	970
gene-SynWH7803_2149	CT971583.1	1971010	1971798	-	789	27	48	150	28	525	117	97	1157
gene-SynWH7803_2150	CT971583.1	1971851	1973290	-	1440	76	131	448	84	1756	395	280	3604
gene-SynWH7803_2151	CT971583.1	1973296	1973655	-	360	36	60	207	34	918	161	122	1781
gene-SynWH7803_2152	CT971583.1	1973867	1974940	+	1074	3	6	17	7	60	20	8	90
gene-SynWH7803_2153	CT971583.1	1974982	1975647	+	666	13	19	61	12	214	72	46	418
gene-SynWH7803_2154	CT971583.1	1975644	1976024	+	381	1	1	4	1	54	15	7	72
gene-SynWH7803_2155	CT971583.1	1976085	1976675	+	591	4	19	55	8	193	51	31	316
gene-SynWH7803_2156	CT971583.1	1976768	1977526	+	759	85	194	431	73	2027	354	328	2809
gene-SynWH7803_2157	CT971583.1	1977685	1978755	+	1071	20	54	87	16	394	58	37	868
gene-SynWH7803_2158	CT971583.1	1978766	1978951	+	186	4	4	16	4	56	12	7	88
gene-SynWH7803_2159	CT971583.1	1978991	1980394	+	1404	4	6	15	3	32	17	5	61
gene-SynWH7803_2160	CT971583.1	1980523	1981002	+	480	3	2	13	0	27	13	8	35
gene-SynWH7803_2161	CT971583.1	1981212	1981964	+	753	0	7	18	3	87	11	6	162
gene-SynWH7803_2162	CT971583.1	1981939	1982364	+	426	5	11	18	6	205	15	19	309
gene-SynWH7803_2163	CT971583.1	1982371	1982610	-	240	7	15	48	7	223	35	38	435
gene-SynWH7803_2164	CT971583.1	1982722	1984380	+	1659	36	70	168	32	638	163	73	1093
gene-SynWH7803_2165	CT971583.1	1984432	1984725	-	294	2	3	15	4	62	8	12	111
gene-SynWH7803_2166	CT971583.1	1984722	1988129	-	3408	21	58	141	32	324	111	99	615
gene-SynWH7803_2167	CT971583.1	1988141	1989151	-	1011	11	23	76	13	199	54	50	508
gene-SynWH7803_2168	CT971583.1	1989339	1991552	+	2214	3	6	33	4	115	36	16	228
gene-SynWH7803_2169	CT971583.1	1991623	1992252	-	630	7	104	51	22	194	38	64	435
gene-SynWH7803_2170	CT971583.1	1992417	1992911	-	495	0	1	15	3	46	13	5	87
gene-SynWH7803_2171	CT971583.1	1992938	1993603	-	666	2	5	10	2	58	16	8	92
gene-SynWH7803_2172	CT971583.1	1993602	1994075	+	474	5	13	29	3	119	28	19	189
gene-SynWH7803_2173	CT971583.1	1994068	1994748	-	681	5	5	29	8	119	35	20	214
gene-SynWH7803_2174	CT971583.1	1994753	1995526	-	774	24	31	107	20	520	98	91	1092
gene-SynWH7803_2175	CT971583.1	1995596	1996771	+	1176	20	37	105	11	590	100	78	1063
gene-SynWH7803_2176	CT971583.1	1996768	1998474	+	1707	9	0	51	5	171	41	26	377
gene-SynWH7803_2177	CT971583.1	1998467	2000269	+	1803	6	9	44	7	138	48	18	286
gene-SynWH7803_2178	CT971583.1	2000266	2001678	+	1413	8	14	85	11	290	80	41	527
gene-SynWH7803_2179	CT971583.1	2001703	2002407	+	705	10	11	51	5	164	40	34	328
gene-SynWH7803_2180	CT971583.1	2002421	2003584	+	1164	5	0	20	7	79	24	7	136
gene-SynWH7803_2181	CT971583.1	2003585	2003905	-	321	3	5	27	3	128	24	7	195
gene-SynWH7803_2182	CT971583.1	2004072	2004386	+	315	8	4	25	3	255	36	15	309
gene-SynWH7803_2183	CT971583.1	2004485	2004712	+	228	8	12	22	2	141	25	10	204
gene-SynWH7803_2184	CT971583.1	2004690	2004881	-	192	4	8	10	0	101	22	10	114
gene-SynWH7803_2185	CT971583.1	2004910	2006658	+	1749	32	43	189	32	773	172	97	1436
gene-SynWH7803_2186	CT971583.1	2006774	2006953	+	180	14	29	93	14	435	98	51	628
gene-SynWH7803_2187	CT971583.1	2006954	2008141	-	1188	15	38	107	16	474	119	68	587
gene-SynWH7803_2188	CT971583.1	2008323	2008583	+	261	4	9	30	7	135	36	23	261
gene-SynWH7803_2189	CT971583.1	2008682	2009023	+	342	24	28	88	22	444	89	55	750
gene-SynWH7803_2190	CT971583.1	2009305	2011776	+	2472	16	21	77	19	291	83	51	533
gene-SynWH7803_2191	CT971583.1	2011845	2011991	+	147	8	11	93	10	1598	119	57	1554
gene-SynWH7803_2192	CT971583.1	2012097	2012273	+	177	0	4	13	0	76	17	7	125
gene-SynWH7803_2193	CT971583.1	2012263	2013414	+	1152	11	11	35	6	196	29	14	268
gene-SynWH7803_2194	CT971583.1	2013460	2013741	+	282	5	5	28	2	68	8	13	153
gene-SynWH7803_2195	CT971583.1	2013734	2014111	+	378	9	17	88	16	326	53	56	539
gene-SynWH7803_2196	CT971583.1	2014128	2014475	-	348	5	9	29	7	145	32	21	246
gene-SynWH7803_2197	CT971583.1	2014526	2015458	-	933	6	6	54	10	185	59	24	379
gene-RNA_47	CT971583.1	2015575	2015689	-	115	15926	30186	73415	28593	44867	48083	63285	58461
gene-RNA_48	CT971583.1	2015804	2018668	-	2865	1583305	2339122	3164725	2098994	3597331	3836341	3506976	7697198
gene-RNA_49	CT971583.1	2019109	2019181	-	73	73	27	185	42	376	697	140	547
gene-RNA_50	CT971583.1	2019191	2019264	-	74	54	57	284	39	562	350	169	925
gene-RNA_51	CT971583.1	2019450	2020913	-	1464	432632	635291	808118	656454	2039820	1072798	804309	4125057
gene-SynWH7803_2198	CT971583.1	2021531	2022334	-	804	9	11	47	11	122	37	27	203
gene-SynWH7803_2199	CT971583.1	2022349	2023998	-	1650	37	61	187	34	738	163	114	1374
gene-SynWH7803_2200	CT971583.1	2024089	2025486	-	1398	20	24	63	25	355	77	40	557
gene-SynWH7803_2201	CT971583.1	2025506	2026366	-	861	8	20	40	14	132	29	17	210
gene-SynWH7803_2202	CT971583.1	2026514	2027233	+	720	8	19	26	7	72	24	16	180
gene-SynWH7803_2203	CT971583.1	2027348	2027725	+	378	136	267	558	177	2175	592	316	3262
gene-SynWH7803_2204	CT971583.1	2027779	2029461	+	1683	29	46	111	43	445	142	74	766
gene-SynWH7803_2205	CT971583.1	2029483	2030424	-	942	18	57	99	13	456	105	67	780
gene-SynWH7803_2206	CT971583.1	2030495	2031901	+	1407	25	35	179	14	814	195	108	1298
gene-SynWH7803_2207	CT971583.1	2031898	2033124	+	1227	20	65	144	33	616	154	82	941
gene-SynWH7803_2208	CT971583.1	2033360	2034934	+	1575	74	191	582	66	2511	406	351	5276
gene-SynWH7803_2209	CT971583.1	2034960	2035334	-	375	10	21	57	7	247	47	41	505
gene-SynWH7803_2210	CT971583.1	2035359	2036540	-	1182	7	11	37	4	186	49	24	306
gene-SynWH7803_2211	CT971583.1	2036743	2037429	-	687	5	11	18	3	92	25	15	174
gene-SynWH7803_2212	CT971583.1	2037442	2038362	-	921	33	62	175	26	718	157	100	1446
gene-SynWH7803_2213	CT971583.1	2038414	2038989	+	576	10	12	27	7	126	33	19	255
gene-SynWH7803_2214	CT971583.1	2038993	2039256	-	264	3	3	17	4	70	13	13	126
gene-SynWH7803_2215	CT971583.1	2039288	2039977	+	690	4	11	26	3	90	28	12	171
gene-SynWH7803_2216	CT971583.1	2039946	2040674	-	729	5	27	27	8	72	18	16	171
gene-SynWH7803_2217	CT971583.1	2040734	2040940	+	207	2	6	19	2	87	15	20	168
gene-SynWH7803_2218	CT971583.1	2040942	2041364	+	423	16	16	80	10	265	62	44	567
gene-SynWH7803_2219	CT971583.1	2041378	2043003	+	1626	6	6	40	4	136	29	11	261
gene-SynWH7803_2220	CT971583.1	2043040	2044248	+	1209	12	17	28	8	184	52	28	321
gene-SynWH7803_2221	CT971583.1	2044245	2045063	+	819	2	5	15	2	75	29	8	122
gene-SynWH7803_2222	CT971583.1	2045033	2045395	-	363	2	5	9	0	34	14	2	82
gene-SynWH7803_2223	CT971583.1	2045610	2046059	-	450	8	16	45	8	195	37	27	353
gene-SynWH7803_2224	CT971583.1	2046064	2047530	-	1467	24	33	118	22	603	128	66	984
gene-SynWH7803_2225	CT971583.1	2047601	2047993	+	393	8	15	57	6	276	48	36	520
gene-SynWH7803_2226	CT971583.1	2048057	2048476	+	420	18	28	98	15	501	96	47	918
gene-SynWH7803_2227	CT971583.1	2048478	2049683	+	1206	10	15	40	4	238	38	29	456
gene-SynWH7803_2228	CT971583.1	2049680	2049955	+	276	1	2	12	1	64	13	7	116
gene-SynWH7803_2229	CT971583.1	2049891	2050838	-	948	3	13	24	3	85	26	15	99
gene-SynWH7803_2230	CT971583.1	2050871	2052148	-	1278	7	7	19	6	116	18	3	182
gene-SynWH7803_2231	CT971583.1	2052182	2052439	+	258	12	13	52	16	310	46	26	477
gene-SynWH7803_2232	CT971583.1	2052418	2054514	-	2097	7	18	72	22	271	64	26	469
gene-SynWH7803_2233	CT971583.1	2054514	2055221	-	708	0	4	13	4	49	14	13	86
gene-SynWH7803_2234	CT971583.1	2055227	2056195	-	969	5	8	30	4	112	34	22	176
gene-SynWH7803_2235	CT971583.1	2056396	2058264	-	1869	760	842	2439	685	8657	3812	1667	25651
gene-SynWH7803_2236	CT971583.1	2058453	2060225	-	1773	240	221	1042	208	5268	1182	604	11078
gene-SynWH7803_2237	CT971583.1	2060440	2062104	+	1665	15	15	54	11	198	58	28	328
gene-SynWH7803_2238	CT971583.1	2062351	2063946	+	1596	5	12	38	10	168	36	27	318
gene-SynWH7803_2239	CT971583.1	2064063	2065118	-	1056	59	125	419	52	2405	372	229	3554
gene-SynWH7803_2240	CT971583.1	2065274	2065537	+	264	15	29	70	14	362	71	30	721
gene-SynWH7803_2241	CT971583.1	2065543	2066247	+	705	4	20	64	7	273	56	25	496
gene-RNA_52	CT971583.1	2066271	2066342	+	72	17	49	75	27	79	939	113	59
gene-SynWH7803_2242	CT971583.1	2066657	2067454	+	798	6	44	36	17	150	30	41	262
gene-SynWH7803_2243	CT971583.1	2067456	2068430	-	975	4	7	26	7	88	37	17	134
gene-SynWH7803_2244	CT971583.1	2068434	2069075	-	642	4	7	18	3	79	28	10	152
gene-SynWH7803_2245	CT971583.1	2069078	2071381	-	2304	12	35	75	9	339	83	45	673
gene-SynWH7803_2246	CT971583.1	2071503	2072024	+	522	17	23	75	14	381	84	62	718
gene-SynWH7803_2247	CT971583.1	2072037	2073431	-	1395	6	16	52	8	232	48	37	449
gene-SynWH7803_2248	CT971583.1	2073522	2074268	+	747	26	47	159	40	608	142	111	968
gene-SynWH7803_2249	CT971583.1	2074249	2075556	+	1308	10	30	94	17	432	97	43	723
gene-SynWH7803_2250	CT971583.1	2075609	2076622	+	1014	11	13	33	12	238	51	25	448
gene-SynWH7803_2251	CT971583.1	2076650	2077546	+	897	13	19	45	12	240	71	37	375
gene-SynWH7803_2252	CT971583.1	2077549	2078214	+	666	3	6	27	0	101	21	13	161
gene-SynWH7803_2253	CT971583.1	2078205	2078792	-	588	5	3	13	1	67	14	6	99
gene-SynWH7803_2254	CT971583.1	2078792	2079442	-	651	2	4	9	2	52	21	11	83
gene-SynWH7803_2255	CT971583.1	2079439	2079690	-	252	3	5	11	3	60	13	3	132
gene-SynWH7803_2256	CT971583.1	2079689	2080954	+	1266	9	13	52	5	171	41	12	329
gene-SynWH7803_2257	CT971583.1	2081019	2081456	+	438	95	120	497	66	1679	342	230	3001
gene-SynWH7803_2258	CT971583.1	2081774	2082292	-	519	22	24	98	16	327	82	63	538
gene-SynWH7803_2259	CT971583.1	2082371	2083273	+	903	4	24	65	18	138	41	42	349
gene-SynWH7803_2260	CT971583.1	2083270	2084469	+	1200	14	18	88	7	187	62	67	466
gene-SynWH7803_2261	CT971583.1	2084475	2085200	+	726	3	11	26	11	71	36	14	183
gene-SynWH7803_2262	CT971583.1	2085221	2086186	+	966	15	33	86	14	308	59	35	515
gene-SynWH7803_2263	CT971583.1	2086183	2087376	+	1194	11	36	106	21	484	114	53	825
gene-SynWH7803_2264	CT971583.1	2087349	2087765	-	417	8	18	40	11	173	46	22	310
gene-SynWH7803_2265	CT971583.1	2087806	2088855	-	1050	2	30	101	16	295	86	36	599
gene-SynWH7803_2266	CT971583.1	2088868	2089146	-	279	2	5	30	4	104	31	25	242
gene-SynWH7803_2267	CT971583.1	2089143	2089913	-	771	21	39	167	19	563	102	100	946
gene-SynWH7803_2268	CT971583.1	2089989	2091623	-	1635	53	48	234	47	819	201	137	1484
gene-SynWH7803_2269	CT971583.1	2091620	2092561	-	942	18	27	134	11	446	111	73	997
gene-SynWH7803_2270	CT971583.1	2092564	2093598	-	1035	27	43	201	15	744	130	141	1587
gene-SynWH7803_2271	CT971583.1	2093598	2093972	-	375	12	10	103	10	308	79	69	561
gene-SynWH7803_2272	CT971583.1	2093969	2096644	-	2676	78	54	541	33	1419	398	313	3196
gene-SynWH7803_2273	CT971583.1	2096650	2098071	-	1422	84	109	515	74	1998	351	307	4637
gene-SynWH7803_2274	CT971583.1	2098180	2098527	+	348	3	8	35	5	390	46	19	532
gene-SynWH7803_2275	CT971583.1	2098524	2099156	+	633	14	14	62	3	444	53	22	681
gene-SynWH7803_2276	CT971583.1	2099147	2100160	-	1014	29	24	112	23	394	67	56	640
gene-SynWH7803_2277	CT971583.1	2100250	2100993	+	744	10	12	49	11	157	42	23	268
gene-SynWH7803_2278	CT971583.1	2101028	2103040	+	2013	56	96	276	55	1361	276	158	2597
gene-SynWH7803_2279	CT971583.1	2103144	2103551	+	408	9	6	32	5	110	27	27	332
gene-SynWH7803_2280	CT971583.1	2103892	2105547	+	1656	9	12	40	3	133	47	21	218
gene-SynWH7803_2281	CT971583.1	2105601	2106503	+	903	3	6	7	3	28	11	5	55
gene-SynWH7803_2282	CT971583.1	2106550	2107728	+	1179	39	80	265	30	1071	141	160	2320
gene-SynWH7803_2283	CT971583.1	2107709	2108602	-	894	5	19	46	3	159	54	31	319
gene-SynWH7803_2284	CT971583.1	2108691	2108969	+	279	21	29	161	14	627	108	97	1308
gene-SynWH7803_2285	CT971583.1	2108926	2109111	-	186	15	5	91	9	346	74	44	696
gene-SynWH7803_2286	CT971583.1	2109178	2109687	-	510	1	5	11	3	39	14	9	85
gene-SynWH7803_2287	CT971583.1	2109695	2110636	-	942	6	16	43	3	158	53	1116	271
gene-SynWH7803_2288	CT971583.1	2110652	2110984	-	333	7	18	71	6	236	50	32	390
gene-SynWH7803_2289	CT971583.1	2111006	2111605	-	600	19	44	158	26	534	110	67	838
gene-SynWH7803_2290	CT971583.1	2111602	2112258	-	657	27	69	207	50	961	202	117	1776
gene-SynWH7803_2291	CT971583.1	2112340	2113494	-	1155	57	126	321	64	1305	320	207	2155
gene-SynWH7803_2292	CT971583.1	2113519	2114709	-	1191	26	24	90	18	452	121	69	849
gene-SynWH7803_2293	CT971583.1	2114735	2115235	-	501	3	1	19	2	34	20	9	86
gene-SynWH7803_2294	CT971583.1	2115213	2116922	-	1710	13	31	85	13	339	78	50	592
gene-SynWH7803_2295	CT971583.1	2116921	2117271	+	351	3	3	16	1	58	15	7	95
gene-SynWH7803_2296	CT971583.1	2117366	2118361	+	996	7	9	50	7	145	26	33	274
gene-SynWH7803_2297	CT971583.1	2118554	2119588	+	1035	6	7	63	8	219	38	33	417
gene-SynWH7803_2298	CT971583.1	2119606	2120829	-	1224	14	11	85	9	251	63	48	547
gene-SynWH7803_2299	CT971583.1	2120886	2122136	-	1251	17	52	112	15	643	116	67	880
gene-SynWH7803_2300	CT971583.1	2122175	2123134	-	960	3	7	26	2	141	35	12	204
gene-SynWH7803_2301	CT971583.1	2123174	2123500	+	327	5	5	22	4	141	34	25	278
gene-SynWH7803_2302	CT971583.1	2123539	2124162	+	624	9	12	44	11	156	41	23	247
gene-SynWH7803_2303	CT971583.1	2124143	2125222	-	1080	10	18	47	6	241	46	30	370
gene-SynWH7803_2304	CT971583.1	2125219	2125740	-	522	2	9	28	6	137	39	5	212
gene-SynWH7803_2305	CT971583.1	2125856	2127010	+	1155	2	3	12	2	56	19	9	112
gene-SynWH7803_2306	CT971583.1	2127037	2127753	+	717	9	17	37	5	136	37	18	264
gene-SynWH7803_2307	CT971583.1	2127754	2128326	-	573	13	11	72	8	234	29	28	354
gene-SynWH7803_2308	CT971583.1	2128368	2129312	-	945	4	3	12	3	27	7	5	53
gene-SynWH7803_2309	CT971583.1	2129309	2130022	-	714	2	7	33	6	153	28	16	204
gene-SynWH7803_2310	CT971583.1	2130056	2130571	-	516	9	9	49	14	227	47	31	407
gene-SynWH7803_2311	CT971583.1	2130595	2131773	+	1179	7	3	22	4	72	25	13	120
gene-SynWH7803_2312	CT971583.1	2131861	2132631	+	771	25	23	94	11	348	57	74	718
gene-SynWH7803_2313	CT971583.1	2132888	2133805	-	918	5	4	23	0	125	29	10	175
gene-SynWH7803_2314	CT971583.1	2133850	2135034	+	1185	57	93	333	58	1596	274	188	2872
gene-SynWH7803_2315	CT971583.1	2135024	2135485	+	462	3	5	40	1	116	26	24	233
gene-SynWH7803_2316	CT971583.1	2135509	2136747	-	1239	2	4	12	3	41	16	8	84
gene-SynWH7803_2317	CT971583.1	2136744	2137754	-	1011	1	3	9	3	34	9	4	52
gene-SynWH7803_2318	CT971583.1	2137759	2138739	-	981	4	17	38	7	163	52	20	223
gene-SynWH7803_2319	CT971583.1	2138810	2140249	+	1440	10	15	30	5	151	32	21	159
gene-SynWH7803_2320	CT971583.1	2140202	2142223	-	2022	9	8	31	1	117	39	12	172
gene-SynWH7803_2321	CT971583.1	2142259	2143182	-	924	6	10	40	5	147	32	17	218
gene-SynWH7803_2322	CT971583.1	2143206	2143460	-	255	6	9	18	2	135	29	11	163
gene-SynWH7803_2323	CT971583.1	2143513	2144307	+	795	0	1	14	4	91	10	3	112
gene-SynWH7803_2324	CT971583.1	2144304	2145335	+	1032	2	3	11	2	28	15	7	64
gene-SynWH7803_2325	CT971583.1	2145427	2146497	+	1071	33	49	235	41	1225	206	124	1990
gene-SynWH7803_2326	CT971583.1	2146500	2146673	+	174	3	10	34	1	185	38	29	301
gene-SynWH7803_2327	CT971583.1	2146670	2147272	+	603	3	10	32	7	157	40	23	294
gene-SynWH7803_2328	CT971583.1	2147250	2147723	+	474	2	12	28	11	138	40	20	233
gene-SynWH7803_2329	CT971583.1	2147727	2148335	+	609	4	7	21	3	91	33	11	199
gene-SynWH7803_2330	CT971583.1	2148362	2149105	+	744	8	16	24	11	83	37	18	215
gene-SynWH7803_2331	CT971583.1	2149119	2150231	-	1113	9	9	17	3	120	23	13	238
gene-SynWH7803_2332	CT971583.1	2150247	2151725	-	1479	4	14	33	8	199	42	28	363
gene-SynWH7803_2333	CT971583.1	2151795	2153504	+	1710	6	6	53	7	261	50	27	385
gene-SynWH7803_2334	CT971583.1	2153496	2154494	-	999	3	1	18	3	88	13	12	124
gene-SynWH7803_2335	CT971583.1	2154494	2156002	-	1509	3	10	12	2	83	35	12	140
gene-SynWH7803_2336	CT971583.1	2156002	2157795	-	1794	18	23	53	28	293	76	28	543
gene-SynWH7803_2337	CT971583.1	2157826	2158701	-	876	8	4	22	5	84	24	10	202
gene-SynWH7803_2338	CT971583.1	2158701	2159207	-	507	7	10	21	3	96	20	13	205
gene-SynWH7803_2339	CT971583.1	2159295	2159828	+	534	3	5	14	4	71	10	7	105
gene-SynWH7803_2340	CT971583.1	2159833	2161215	-	1383	10	10	23	5	124	30	7	213
gene-SynWH7803_2341	CT971583.1	2161293	2161742	+	450	5	2	5	3	27	7	3	48
gene-SynWH7803_2342	CT971583.1	2161856	2164249	-	2394	15	19	70	11	410	61	49	833
gene-SynWH7803_2343	CT971583.1	2164248	2165852	+	1605	6	11	33	6	129	23	14	264
gene-SynWH7803_2344	CT971583.1	2165857	2166549	+	693	3	4	15	2	106	16	10	148
gene-SynWH7803_2345	CT971583.1	2166741	2168330	+	1590	20	23	69	13	341	90	65	615
gene-SynWH7803_2346	CT971583.1	2168406	2169197	+	792	3	3	18	2	102	24	17	173
gene-SynWH7803_2347	CT971583.1	2169303	2169509	+	207	1	1	3	0	8	2	3	30
gene-SynWH7803_2348	CT971583.1	2169555	2170556	-	1002	1	0	16	3	93	22	8	162
gene-SynWH7803_2349	CT971583.1	2170553	2171419	-	867	12	8	44	7	167	38	15	253
gene-SynWH7803_2350	CT971583.1	2171416	2171799	-	384	5	7	20	8	155	17	19	278
gene-SynWH7803_2351	CT971583.1	2171900	2173108	+	1209	13	49	60	22	208	74	37	501
gene-SynWH7803_2352	CT971583.1	2173202	2173726	-	525	2	3	6	1	17	7	7	26
gene-SynWH7803_2353	CT971583.1	2173750	2174340	-	591	2	4	11	2	81	20	7	83
gene-SynWH7803_2354	CT971583.1	2174342	2175355	-	1014	2	4	15	2	61	10	8	86
gene-SynWH7803_2355	CT971583.1	2175361	2176215	-	855	1	0	17	2	34	15	16	67
gene-SynWH7803_2356	CT971583.1	2176215	2178122	-	1908	17	15	102	10	400	79	66	619
gene-SynWH7803_2357	CT971583.1	2178399	2178626	+	228	0	2	4	1	29	6	4	58
gene-SynWH7803_2358	CT971583.1	2178640	2179089	-	450	1	1	1	0	9	5	2	19
gene-SynWH7803_2359	CT971583.1	2179167	2180075	+	909	5	14	27	4	70	27	14	205
gene-SynWH7803_2360	CT971583.1	2180078	2180797	-	720	8	31	70	15	273	43	46	488
gene-SynWH7803_2361	CT971583.1	2180877	2181953	+	1077	2	4	10	3	45	24	6	45
gene-SynWH7803_2362	CT971583.1	2181955	2183088	-	1134	4	0	9	3	46	8	8	73
gene-SynWH7803_2363	CT971583.1	2183162	2183986	+	825	5	3	12	1	41	14	5	54
gene-SynWH7803_2364	CT971583.1	2183996	2186317	-	2322	7	18	58	15	132	52	47	307
gene-SynWH7803_2365	CT971583.1	2186408	2187154	-	747	1	1	6	0	29	3	7	30
gene-SynWH7803_2366	CT971583.1	2187151	2187843	-	693	0	0	4	2	21	4	1	22
gene-SynWH7803_2367	CT971583.1	2187840	2188757	-	918	3	5	5	3	28	9	2	36
gene-SynWH7803_2368	CT971583.1	2188803	2189981	-	1179	7	4	12	6	107	37	23	208
gene-SynWH7803_2369	CT971583.1	2189996	2190718	-	723	3	7	8	4	34	39	7	83
gene-SynWH7803_2370	CT971583.1	2190734	2191483	+	750	1	14	19	9	34	13	13	80
gene-SynWH7803_2371	CT971583.1	2191741	2192133	-	393	779	747	1878	710	5256	3158	1214	8684
gene-SynWH7803_2372	CT971583.1	2192181	2192708	-	528	1253	1430	3712	1152	6882	6377	2319	10123
gene-SynWH7803_2373	CT971583.1	2192950	2193657	-	708	62	107	305	57	1275	380	141	2217
gene-SynWH7803_2374	CT971583.1	2193738	2194163	-	426	58	82	293	47	1099	308	131	1867
gene-SynWH7803_2375	CT971583.1	2194274	2194942	-	669	28	38	131	28	586	124	82	1204
gene-SynWH7803_2376	CT971583.1	2195006	2195254	-	249	21	25	84	14	466	88	84	619
gene-SynWH7803_2377	CT971583.1	2195348	2198113	-	2766	11	30	70	14	349	80	48	641
gene-SynWH7803_2378	CT971583.1	2198125	2198643	-	519	11	24	68	13	294	56	41	648
gene-SynWH7803_2379	CT971583.1	2198673	2199965	+	1293	32	46	116	31	366	140	60	687
gene-SynWH7803_2380	CT971583.1	2199986	2201668	-	1683	19	29	105	23	462	103	50	852
gene-SynWH7803_2381	CT971583.1	2201665	2201979	-	315	5	7	24	5	156	22	11	328
gene-SynWH7803_2382	CT971583.1	2202019	2202633	-	615	8	20	25	5	168	38	18	277
gene-SynWH7803_2383	CT971583.1	2202719	2204011	-	1293	2	7	21	4	117	35	17	162
gene-SynWH7803_2384	CT971583.1	2204010	2204621	+	612	7	9	16	4	67	20	10	132
gene-SynWH7803_2385	CT971583.1	2204629	2206113	-	1485	45	66	217	49	897	200	98	1730
gene-SynWH7803_2386	CT971583.1	2206182	2207309	+	1128	6	3	22	6	46	22	9	75
gene-SynWH7803_2387	CT971583.1	2207302	2208648	-	1347	4	7	24	4	80	30	18	137
gene-SynWH7803_2388	CT971583.1	2208718	2209176	-	459	20	32	91	21	262	104	50	519
gene-SynWH7803_2389	CT971583.1	2209313	2211223	+	1911	11	14	52	9	241	56	26	470
gene-SynWH7803_2390	CT971583.1	2211227	2211889	+	663	7	17	66	4	264	52	27	406
gene-SynWH7803_2391	CT971583.1	2211947	2212522	+	576	9	4	58	11	235	48	29	442
gene-SynWH7803_2392	CT971583.1	2212734	2214455	+	1722	48	47	318	24	1200	200	169	3031
gene-SynWH7803_2393	CT971583.1	2214467	2221093	-	6627	84	86	600	46	1417	602	274	2330
gene-SynWH7803_2394	CT971583.1	2221447	2223309	+	1863	5	12	40	9	179	47	23	258
gene-SynWH7803_2395	CT971583.1	2223432	2224085	-	654	2	12	33	4	86	18	17	166
gene-SynWH7803_2396	CT971583.1	2224156	2225553	-	1398	13	10	78	12	300	72	58	604
gene-SynWH7803_2397	CT971583.1	2225680	2226030	-	351	8	10	40	4	94	37	25	219
gene-SynWH7803_2398	CT971583.1	2226072	2228747	-	2676	22	44	120	27	520	141	54	849
gene-SynWH7803_2399	CT971583.1	2228783	2229208	+	426	3	2	7	0	52	9	7	85
gene-SynWH7803_2400	CT971583.1	2229205	2232417	+	3213	14	12	82	20	401	119	44	692
gene-SynWH7803_2401	CT971583.1	2232414	2233316	+	903	6	12	42	8	207	42	20	326
gene-SynWH7803_2402	CT971583.1	2233309	2233788	+	480	1	2	9	0	33	15	3	98
gene-SynWH7803_2403	CT971583.1	2233963	2234376	+	414	26	27	110	21	174	95	99	712
gene-SynWH7803_2404	CT971583.1	2234467	2235771	-	1305	17	36	97	23	317	102	45	604
gene-SynWH7803_2405	CT971583.1	2235844	2237598	+	1755	35	86	164	21	863	162	94	1761
gene-SynWH7803_2406	CT971583.1	2237598	2239427	+	1830	17	40	97	14	525	88	47	1171
gene-SynWH7803_2407	CT971583.1	2239502	2240029	+	528	4	7	23	4	123	22	19	241
gene-SynWH7803_2408	CT971583.1	2240053	2240802	+	750	4	6	14	1	48	7	5	98
gene-SynWH7803_2409	CT971583.1	2240820	2241821	+	1002	2	5	22	5	54	12	10	94
gene-SynWH7803_2410	CT971583.1	2242059	2242265	+	207	0	11	8	3	13	11	7	54
gene-SynWH7803_2411	CT971583.1	2242272	2242532	-	261	2	17	30	3	49	18	21	141
gene-SynWH7803_2412	CT971583.1	2242630	2245566	-	2937	18	28	79	19	522	94	49	908
gene-SynWH7803_2413	CT971583.1	2245624	2246013	-	390	3	4	23	5	127	34	18	245
gene-SynWH7803_2414	CT971583.1	2246035	2247354	-	1320	9	8	24	8	137	27	24	239
gene-SynWH7803_2415	CT971583.1	2247475	2248386	+	912	24	48	132	25	400	115	73	957
