# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-M" "-O" "--primary" "-a" "dualGenome.gff3" "-t" "gene" "-o" "countData.tsv" "-g" "ID" "SRR13160338_sorted.bam" "SRR13160334_sorted.bam" "SRR13160330_sorted.bam" "SRR13160332_sorted.bam" "SRR13160348_sorted.bam" "SRR13160335_sorted.bam" "SRR13160333_sorted.bam" "SRR13160331_sorted.bam" "SRR13160339_sorted.bam" "SRR13160350_sorted.bam" "SRR13160346_sorted.bam" "SRR13160336_sorted.bam" "SRR13160344_sorted.bam" "SRR13160345_sorted.bam" "SRR13160327_sorted.bam" "SRR13160329_sorted.bam" "SRR13160337_sorted.bam" "SRR13160341_sorted.bam" "SRR13160343_sorted.bam" "SRR13160328_sorted.bam" "SRR13160349_sorted.bam" "SRR13160347_sorted.bam" "SRR13160342_sorted.bam" "SRR13160340_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR13160338_sorted.bam	SRR13160334_sorted.bam	SRR13160330_sorted.bam	SRR13160332_sorted.bam	SRR13160348_sorted.bam	SRR13160335_sorted.bam	SRR13160333_sorted.bam	SRR13160331_sorted.bam	SRR13160339_sorted.bam	SRR13160350_sorted.bam	SRR13160346_sorted.bam	SRR13160336_sorted.bam	SRR13160344_sorted.bam	SRR13160345_sorted.bam	SRR13160327_sorted.bam	SRR13160329_sorted.bam	SRR13160337_sorted.bam	SRR13160341_sorted.bam	SRR13160343_sorted.bam	SRR13160328_sorted.bam	SRR13160349_sorted.bam	SRR13160347_sorted.bam	SRR13160342_sorted.bam	SRR13160340_sorted.bam
gene-PA4720	NC_002516.2	5299189	5300280	+	1092	32	38	143	169	22	28	43	34	62	276	34	1	300	24	144	211	39	58	102	229	10	27	99	76
gene-PA4721	NC_002516.2	5300314	5301021	-	708	25	17	89	64	6	11	34	23	117	215	11	2	163	7	97	97	29	44	71	108	6	14	54	144
gene-PA4722	NC_002516.2	5301021	5302193	-	1173	17	18	79	112	10	9	50	29	157	176	20	4	198	18	120	82	18	37	115	119	5	24	77	164
gene-PA4723	NC_002516.2	5302386	5302832	+	447	368	421	1788	2247	107	423	999	617	835	151	204	34	373	147	2599	1745	516	222	632	2089	84	74	359	1083
gene-PA4724	NC_002516.2	5302900	5303781	+	882	36	44	190	198	2	23	35	34	66	177	5	0	97	8	139	258	59	25	40	243	2	15	179	42
gene-PA4724.1	NC_002516.2	5303851	5304027	+	177	2	6	19	14	0	5	6	0	11	44	3	0	74	1	15	21	4	22	11	23	1	3	3	12
gene-PA4725	NC_002516.2	5304011	5306962	+	2952	40	47	395	272	20	45	93	63	235	659	31	2	612	29	305	296	68	202	205	430	21	55	154	244
gene-PA4726	NC_002516.2	5306989	5308425	+	1437	45	45	363	252	23	57	116	85	471	237	61	4	269	49	280	260	68	225	324	441	14	30	265	431
gene-PA4726.1	NC_002516.2	5308433	5308493	+	61	3	1	21	5	3	5	24	3	18	27	7	0	33	8	21	14	1	11	11	11	2	5	10	21
gene-PA4726.11	NC_002516.2	5308587	5308993	+	407	5776	10887	21409	22487	13948	11371	46563	8861	25766	3255	24552	865	5184	18637	34002	11660	9151	23249	45820	11394	12555	3143	28419	75035
gene-PA4726.2	NC_002516.2	5308743	5308964	-	222	4741	8503	16466	18646	12397	8797	40404	7676	22552	2836	21789	731	3927	16129	32172	9536	7479	21357	39994	9153	10867	2674	24583	66263
gene-PA4727	NC_002516.2	5309326	5310729	+	1404	26	33	192	193	20	23	47	42	137	307	37	2	467	36	215	271	29	107	294	261	13	58	161	119
gene-PA4728	NC_002516.2	5310726	5311214	+	489	6	10	52	31	2	4	6	16	25	87	6	2	111	2	31	56	6	19	25	59	6	7	17	21
gene-PA4729	NC_002516.2	5311464	5312264	+	801	16	22	112	124	14	27	45	29	41	169	15	3	182	22	112	141	28	34	64	165	6	22	36	68
gene-PA4730	NC_002516.2	5312261	5313112	+	852	9	8	46	33	11	14	18	17	39	126	10	1	133	13	47	56	14	32	26	70	8	16	24	38
gene-PA4731	NC_002516.2	5313206	5313586	+	381	28	27	78	81	8	20	39	24	11	68	12	2	105	5	47	71	17	10	22	71	3	16	10	22
gene-PA4732	NC_002516.2	5313676	5315340	+	1665	38	51	302	322	18	49	92	77	200	295	35	4	339	53	224	252	70	126	188	268	13	45	170	213
gene-PA4733	NC_002516.2	5315534	5317471	+	1938	11	17	95	67	11	12	21	20	202	266	9	2	310	15	63	71	13	77	120	61	5	25	102	189
gene-PA4734	NC_002516.2	5317569	5318450	+	882	14	22	81	61	4	21	25	19	55	229	7	2	130	5	67	71	27	24	35	79	8	25	15	43
gene-PA4735	NC_002516.2	5318575	5321841	+	3267	34	65	577	485	31	48	112	108	400	707	74	2	709	79	321	309	52	259	457	318	25	93	344	334
gene-PA4736	NC_002516.2	5321846	5322139	+	294	14	22	161	116	3	18	31	33	88	131	18	2	103	13	157	134	16	36	112	129	4	13	60	79
gene-PA4737	NC_002516.2	5322136	5322450	+	315	18	40	336	216	5	32	38	53	105	135	18	8	106	21	170	205	40	35	107	211	7	13	82	81
gene-PA4738	NC_002516.2	5322510	5322707	-	198	27	38	137	116	22	25	75	36	223	49	41	2	81	29	107	116	46	30	128	146	6	8	124	139
gene-PA4739	NC_002516.2	5322757	5323101	-	345	21	15	62	75	22	18	57	19	180	38	40	3	82	19	69	59	24	36	103	82	10	7	106	96
gene-PA4740	NC_002516.2	5323374	5325479	-	2106	332	498	2642	4080	331	543	992	864	1346	274	1040	45	1703	957	1224	2519	443	1271	3582	2383	262	128	2554	1658
gene-PA4741	NC_002516.2	5325653	5325922	-	270	1459	2978	11195	11757	836	2717	6388	2451	1784	348	1962	105	4336	1046	17507	11449	2654	2667	3576	15428	432	511	1629	4956
gene-PA4742	NC_002516.2	5326018	5326932	-	915	246	284	1583	2061	124	293	601	461	407	190	329	16	972	198	1985	1763	371	380	936	1958	81	62	480	862
gene-PA4743	NC_002516.2	5326935	5327324	-	390	77	98	510	753	36	93	195	149	130	113	105	11	373	80	403	667	141	139	337	745	25	27	196	227
gene-PA4744	NC_002516.2	5327427	5329949	-	2523	1880	2198	10629	17174	687	2271	2882	3648	2639	823	1595	168	4777	1391	5583	10177	2701	2215	6919	14848	523	231	4413	3238
gene-PA4745	NC_002516.2	5329977	5331458	-	1482	1466	1725	8347	13635	631	1780	2883	2325	1552	304	1183	109	3011	929	3676	6446	2038	1256	8472	8095	495	196	5631	2212
gene-PA4746	NC_002516.2	5331503	5331961	-	459	225	367	1466	2154	201	372	1047	425	211	141	349	21	809	259	1156	925	357	152	2321	1220	120	61	1211	538
gene-PA4746.1	NC_002516.2	5332087	5332163	-	77	16	43	270	217	80	38	409	64	100	123	245	2	552	162	1386	254	42	91	824	370	43	83	401	370
gene-PA4746.2	NC_002516.2	5332254	5332339	-	86	38	81	417	276	73	53	314	83	301	119	221	3	356	124	1453	417	85	136	649	645	55	38	328	628
gene-PA4747	NC_002516.2	5332354	5332743	-	390	582	1057	4813	4267	284	1070	3153	1364	1499	145	605	42	414	384	10708	4280	1085	757	2203	5451	155	62	1093	2267
gene-PA4748	NC_002516.2	5332746	5333501	-	756	972	1881	8101	7586	441	1573	3424	1415	2061	265	738	56	805	509	7928	10279	1663	519	2588	10855	229	114	1299	2445
gene-PA4749	NC_002516.2	5333567	5334904	-	1338	120	158	1473	1420	51	129	319	275	1347	218	140	11	590	166	879	1088	211	490	1812	1434	56	59	1495	1113
gene-PA4750	NC_002516.2	5334921	5335772	-	852	62	66	671	546	19	62	129	120	644	235	59	7	288	54	445	559	97	244	817	690	14	32	523	641
gene-PA4751	NC_002516.2	5335782	5337701	-	1920	298	370	2023	1956	78	298	575	425	2619	628	205	24	673	210	1460	1657	529	1196	2068	2314	97	84	1456	2558
gene-PA4752	NC_002516.2	5337900	5338523	-	624	82	154	338	386	15	109	297	120	164	90	28	6	158	18	297	293	167	78	237	458	9	14	150	142
gene-PA4753	NC_002516.2	5338618	5338932	+	315	28	24	210	248	17	37	104	52	154	89	61	7	169	65	253	198	53	88	265	227	21	21	192	132
gene-PA4754	NC_002516.2	5338973	5339380	-	408	43	51	208	289	27	39	108	50	375	183	64	5	168	67	263	190	42	99	365	293	27	17	258	326
gene-PA4755	NC_002516.2	5339391	5339867	-	477	93	125	531	575	52	112	294	112	442	144	96	11	233	82	391	437	137	139	470	697	34	18	389	607
gene-PA4756	NC_002516.2	5339864	5343085	-	3222	206	293	1216	1512	190	257	450	338	1227	633	363	29	1217	358	912	1161	310	532	1513	1706	137	108	1436	1151
gene-PA4757	NC_002516.2	5343105	5343755	-	651	14	27	130	136	25	20	51	29	99	212	35	0	220	44	112	126	21	60	169	135	17	23	131	99
gene-PA4758	NC_002516.2	5343767	5344903	-	1137	54	58	283	388	82	64	124	100	216	227	124	9	423	112	228	365	67	155	400	403	51	32	315	203
gene-PA4758.1	NC_002516.2	5344950	5345060	-	111	30	32	59	68	3	29	36	21	7	44	2	4	67	4	66	58	51	33	11	220	1	10	4	14
gene-PA4759	NC_002516.2	5345086	5345892	-	807	180	220	213	523	12	163	255	122	73	146	9	13	227	13	427	363	307	190	34	1138	3	23	36	77
gene-PA4760	NC_002516.2	5345949	5347082	-	1134	232	260	302	729	11	194	512	203	81	194	18	22	312	20	706	427	393	379	66	1380	10	25	58	116
gene-PA4761	NC_002516.2	5347198	5349111	-	1914	1277	1264	1286	3643	54	1155	1938	943	376	302	72	98	777	73	1801	1644	1867	2427	247	5617	49	49	197	342
gene-PA4762	NC_002516.2	5349201	5349761	-	561	117	137	150	371	9	132	292	130	49	136	13	4	189	10	199	149	214	301	46	471	10	19	28	38
gene-PA4763	NC_002516.2	5349929	5351605	+	1677	27	59	234	218	8	51	58	48	64	349	17	5	299	29	183	248	56	54	109	255	9	34	91	56
gene-PA4764	NC_002516.2	5351675	5352079	-	405	152	186	1664	1226	121	179	574	298	1475	62	212	23	221	193	1916	998	233	109	1247	1354	64	30	814	1815
gene-PA4765	NC_002516.2	5352177	5352707	+	531	110	123	683	707	58	112	329	179	427	72	106	11	260	96	823	620	184	113	446	853	38	32	292	745
gene-PA4766	NC_002516.2	5352775	5353080	-	306	18	38	179	119	10	23	56	35	84	73	14	0	90	8	169	140	45	23	75	204	5	10	39	71
gene-PA4767	NC_002516.2	5353073	5353507	-	435	44	66	306	284	20	32	133	70	133	87	25	3	118	22	370	314	79	28	127	391	16	19	78	140
gene-PA4768	NC_002516.2	5353783	5354262	+	480	46	72	402	330	20	61	116	83	153	117	53	3	181	44	414	338	106	46	184	441	13	15	119	147
gene-PA4769	NC_002516.2	5354285	5355058	-	774	57	86	513	438	18	80	138	76	174	228	36	4	289	25	409	433	85	57	268	493	15	31	103	183
gene-PA4770	NC_002516.2	5355387	5357075	+	1689	35	67	431	236	6	41	163	51	110	454	8	2	441	9	231	156	39	107	54	186	5	46	46	68
gene-PA4771	NC_002516.2	5357230	5358375	+	1146	19	37	238	170	2	33	99	41	23	192	1	2	186	5	102	97	32	17	23	80	3	26	22	11
gene-PA4772	NC_002516.2	5358442	5361258	+	2817	54	91	533	452	4	89	239	77	64	424	9	9	374	7	240	250	70	56	48	133	0	48	27	41
gene-PA4773	NC_002516.2	5361586	5362068	+	483	0	6	122	78	1	10	17	16	22	58	3	0	60	2	267	179	8	18	12	208	2	7	3	18
gene-PA4774	NC_002516.2	5362146	5363195	+	1050	5	6	58	50	2	10	22	13	8	333	8	0	221	5	126	113	6	19	5	111	1	20	8	3
gene-PA4775	NC_002516.2	5363198	5364058	+	861	2	6	29	28	3	8	13	9	22	138	2	0	80	4	72	58	4	14	12	74	4	10	12	15
gene-PA4776	NC_002516.2	5364071	5364736	+	666	2	3	30	14	0	3	8	4	14	158	2	0	116	2	45	46	6	20	13	54	1	17	9	14
gene-PA4777	NC_002516.2	5364760	5366193	+	1434	3	8	34	39	0	3	13	7	25	575	3	1	340	2	99	54	8	33	15	86	1	20	8	12
gene-PA4778	NC_002516.2	5366257	5366655	+	399	12	27	72	64	7	15	20	15	38	118	16	3	113	6	74	152	17	21	25	161	4	10	14	38
gene-PA4779	NC_002516.2	5367187	5368080	-	894	2	11	36	11	1	2	4	3	9	197	1	0	94	1	22	38	11	16	12	32	0	12	5	10
gene-PA4780	NC_002516.2	5368170	5369063	-	894	15	27	174	141	3	29	46	36	54	223	18	1	136	6	133	170	29	26	52	146	6	12	30	67
gene-PA4781	NC_002516.2	5369187	5370368	-	1182	6	5	29	12	3	1	8	7	154	204	8	0	129	7	98	27	6	26	38	48	1	19	33	77
gene-PA4782	NC_002516.2	5370476	5370721	-	246	1	2	35	24	0	3	6	3	7	141	4	0	111	1	254	100	3	5	6	129	0	8	0	6
gene-PA4783	NC_002516.2	5370755	5371645	-	891	2	4	24	17	5	9	10	5	13	188	4	0	155	4	40	41	6	22	14	43	0	25	8	12
gene-PA4784	NC_002516.2	5371800	5372267	+	468	11	7	16	30	6	12	34	6	14	162	15	0	148	9	42	29	13	37	71	29	3	12	33	17
gene-PA4785	NC_002516.2	5372591	5373868	-	1278	13	20	47	50	2	10	13	12	49	317	4	3	207	4	26	25	25	37	52	41	1	22	31	32
gene-PA4786	NC_002516.2	5374123	5375478	+	1356	3	10	44	22	3	3	10	7	39	198	6	0	174	3	28	20	10	32	43	22	3	31	36	36
gene-PA4787	NC_002516.2	5375590	5376591	-	1002	7	12	98	51	6	6	26	15	258	186	5	1	169	6	78	51	11	57	61	76	6	18	46	140
gene-PA4788	NC_002516.2	5376852	5377709	+	858	1	2	2	6	0	0	1	2	6	185	0	0	102	2	3	7	6	14	7	7	1	15	2	2
gene-PA4789	NC_002516.2	5377791	5378096	+	306	3	10	34	28	0	4	8	9	7	78	3	1	75	1	19	32	11	11	11	44	1	8	7	11
gene-PA4790	NC_002516.2	5378093	5378842	+	750	3	5	33	34	3	2	4	9	34	97	6	1	109	4	26	39	15	19	40	26	2	12	20	31
gene-PA4791	NC_002516.2	5378908	5379528	+	621	3	1	21	18	2	0	4	9	44	97	4	2	72	5	15	26	2	12	25	28	0	6	20	32
gene-PA4792	NC_002516.2	5379513	5380448	-	936	3	7	36	35	8	10	15	10	118	258	13	0	142	5	25	38	7	30	54	48	4	10	27	81
gene-PA4793	NC_002516.2	5380580	5381143	+	564	8	15	71	51	4	12	22	9	154	286	11	1	187	9	50	85	14	59	69	77	4	16	48	123
gene-PA4794	NC_002516.2	5381145	5381627	+	483	3	2	14	12	2	3	3	3	33	241	2	1	131	3	17	28	4	21	19	26	1	10	12	29
gene-PA4795	NC_002516.2	5381617	5381994	+	378	2	3	5	4	0	0	1	2	19	124	0	1	64	0	11	12	2	17	12	16	0	13	13	16
gene-PA4796	NC_002516.2	5381991	5382458	+	468	4	6	26	14	2	4	6	5	63	193	2	0	126	5	63	30	1	20	42	37	1	9	35	53
gene-PA4797	NC_002516.2	5382796	5383812	-	1017	8	10	77	58	4	12	17	12	46	218	9	0	257	5	58	69	25	27	42	80	4	19	21	57
gene-PA4798	NC_002516.2	5383947	5384675	+	729	23	50	126	115	8	37	41	25	83	411	19	4	353	12	76	140	43	68	38	230	7	59	37	58
gene-PA4799	NC_002516.2	5384698	5385276	-	579	2	2	32	37	2	6	8	6	31	248	6	0	240	3	24	30	7	43	25	43	0	32	21	19
gene-PA4800	NC_002516.2	5385273	5386073	-	801	4	9	46	42	6	10	14	3	28	245	7	0	190	4	24	33	9	33	39	44	1	11	23	31
gene-PA4801	NC_002516.2	5386369	5386737	-	369	16	39	111	62	8	31	17	25	20	46	7	4	27	5	60	79	21	12	30	132	2	8	10	25
gene-PA4802	NC_002516.2	5387000	5387722	+	723	3	5	23	13	0	1	8	6	18	217	4	1	197	1	19	24	11	31	7	20	0	26	5	10
gene-PA4802.1	NC_002516.2	5387766	5387857	-	92	5	1	18	14	1	2	11	5	17	86	2	2	76	2	69	29	6	18	2	33	0	11	5	8
gene-PA4803	NC_002516.2	5387990	5388607	-	618	3	10	52	17	0	4	8	6	26	229	0	0	109	3	21	35	12	19	13	45	1	10	10	18
gene-PA4804	NC_002516.2	5388702	5390099	-	1398	6	16	65	40	2	12	19	9	39	397	4	1	274	7	35	60	12	34	16	71	5	31	7	29
gene-PA4805	NC_002516.2	5390148	5391554	-	1407	2	3	14	7	3	2	9	3	18	448	3	0	327	3	13	12	2	40	13	15	1	28	6	11
gene-PA4806	NC_002516.2	5391836	5392519	+	684	1	2	49	37	0	5	6	8	17	255	0	1	188	4	9	19	4	24	19	16	2	22	15	20
gene-PA4807	NC_002516.2	5392523	5394448	-	1926	7	25	191	119	6	12	11	36	88	311	9	0	148	6	61	84	20	20	45	102	6	16	41	56
gene-PA4808	NC_002516.2	5394445	5395851	-	1407	12	17	110	87	6	12	14	25	56	350	6	1	141	12	40	63	13	31	35	67	2	19	30	49
gene-PA4809	NC_002516.2	5395930	5396859	-	930	1	11	85	80	2	3	13	23	13	304	3	1	159	1	20	36	7	20	14	21	0	17	8	4
gene-PA4810	NC_002516.2	5396992	5397618	-	627	15	55	397	432	4	32	131	104	17	133	7	3	134	5	118	148	33	27	29	120	3	8	17	12
gene-PA4811	NC_002516.2	5397690	5398619	-	930	27	69	622	734	4	62	151	180	36	239	5	6	395	4	146	241	31	72	101	225	3	21	65	32
gene-PA4812	NC_002516.2	5398628	5401708	-	3081	76	136	1241	1170	11	134	317	307	155	729	22	10	798	14	1234	1024	103	206	223	1119	5	80	129	173
gene-PA4813	NC_002516.2	5402016	5402945	-	930	7	5	15	9	0	1	6	3	6	501	1	0	253	1	10	13	6	21	6	6	0	14	3	7
gene-PA4814	NC_002516.2	5403305	5405350	+	2046	3	2	16	6	0	4	3	2	9	697	1	0	368	2	5	5	3	53	2	12	1	49	2	3
gene-PA4815	NC_002516.2	5405559	5406008	+	450	2	2	26	14	1	1	3	1	3	393	3	0	135	6	20	25	12	16	11	25	0	11	5	8
gene-PA4816	NC_002516.2	5406165	5407400	+	1236	9	9	50	32	2	10	6	9	14	241	4	2	92	1	29	44	7	15	14	64	1	10	14	25
gene-PA4817	NC_002516.2	5407376	5407870	+	495	1	1	11	5	0	0	2	1	1	110	0	0	117	1	5	7	3	25	0	13	1	15	1	0
gene-PA4818	NC_002516.2	5407873	5409309	-	1437	2	5	19	15	2	0	5	3	4	433	2	0	196	1	8	8	8	17	9	27	0	26	0	5
gene-PA4819	NC_002516.2	5409306	5410280	-	975	1	3	11	5	0	1	6	1	0	398	1	0	195	1	2	2	4	11	5	11	0	15	1	3
gene-PA4820	NC_002516.2	5410277	5410639	-	363	0	1	3	4	0	0	1	0	7	164	1	0	109	1	2	3	1	9	1	7	0	11	0	0
gene-PA4821	NC_002516.2	5410876	5412237	+	1362	6	18	46	29	7	11	11	12	12	200	4	2	129	6	38	46	5	26	13	60	4	24	8	19
gene-PA4822	NC_002516.2	5412569	5414236	-	1668	4	9	52	43	5	13	9	10	10	421	5	0	214	2	22	35	11	26	16	40	1	23	7	9
gene-PA4823	NC_002516.2	5414279	5414488	-	210	1	0	1	5	1	1	2	2	0	75	1	0	45	0	1	3	1	10	0	4	0	1	0	0
gene-PA4824	NC_002516.2	5414539	5415315	-	777	3	3	13	10	0	3	3	3	0	118	1	0	64	1	6	8	4	19	1	13	1	18	0	6
gene-PA4825	NC_002516.2	5415413	5418124	-	2712	5	12	68	54	3	8	24	14	13	635	2	0	458	1	42	31	19	49	9	38	2	48	11	16
gene-PA4826	NC_002516.2	5418351	5418569	-	219	2	7	28	17	0	1	7	5	5	67	0	1	70	3	56	27	2	7	1	33	0	5	1	7
gene-PA4827	NC_002516.2	5418899	5419738	-	840	2	6	26	22	2	3	11	5	46	198	5	0	179	3	30	18	6	13	20	30	5	12	18	33
gene-PA4828	NC_002516.2	5419863	5420318	+	456	4	2	11	9	0	3	5	3	18	106	1	0	65	2	7	10	3	14	9	15	1	14	5	19
gene-PA4829	NC_002516.2	5420323	5421726	-	1404	2	13	34	26	10	11	14	8	88	480	6	0	272	6	35	25	13	49	43	50	2	40	36	49
gene-PA4830	NC_002516.2	5421899	5422438	+	540	1	2	13	4	1	0	2	2	8	290	2	0	176	2	16	4	4	12	1	9	1	12	2	2
gene-PA4831	NC_002516.2	5422506	5423066	+	561	5	6	38	23	1	7	7	10	13	229	1	2	126	1	27	38	7	9216	11	51	1	7	2	14
gene-PA4832	NC_002516.2	5423071	5423868	-	798	4	6	14	11	0	4	7	3	19	292	1	0	154	1	13	21	3	23	6	26	1	13	6	8
gene-PA4833	NC_002516.2	5424099	5424716	+	618	3	9	52	15	14	12	9	2	153	222	28	0	167	19	38	34	8	30	115	49	9	17	73	127
gene-PA4834	NC_002516.2	5424761	5425615	-	855	3	4	27	10	3	4	8	2	25	273	2	0	150	5	18	6	6	21	27	7	2	21	11	28
gene-PA4835	NC_002516.2	5425597	5426898	-	1302	4	6	38	13	0	3	7	5	31	326	4	0	198	6	21	18	4	15	22	19	1	29	12	27
gene-PA4836	NC_002516.2	5426895	5427686	-	792	3	1	24	10	3	2	1	3	13	247	3	1	126	2	9	6	6	17	11	11	0	13	7	5
gene-PA4837	NC_002516.2	5427716	5429842	-	2127	3	5	27	24	3	4	17	1	24	871	4	0	498	7	18	16	15	77	12	20	1	52	8	10
gene-PA4838	NC_002516.2	5429984	5431138	+	1155	9	8	31	37	2	5	12	13	13	268	3	1	333	2	25	36	8	59	18	57	1	58	9	14
gene-PA4839	NC_002516.2	5431381	5433291	-	1911	104	127	493	742	50	129	156	131	171	453	65	9	446	64	444	826	156	102	224	1007	33	35	159	196
gene-PA4840	NC_002516.2	5433541	5433912	-	372	36	24	152	136	20	35	63	46	31	96	18	0	91	11	368	285	53	20	37	422	7	10	22	43
gene-PA4841	NC_002516.2	5434116	5434652	-	537	5	10	35	33	4	5	16	5	60	118	9	0	123	4	31	30	8	30	34	44	1	14	29	57
gene-PA4842	NC_002516.2	5434656	5435726	-	1071	34	35	239	213	26	52	116	59	340	191	45	6	240	45	193	166	46	155	178	236	24	35	150	291
gene-PA4843	NC_002516.2	5436079	5437707	+	1629	32	36	306	240	31	37	62	57	300	414	57	3	401	62	271	245	51	296	220	352	36	50	167	322
gene-PA4844	NC_002516.2	5437785	5439758	+	1974	4	9	33	25	5	5	6	11	10	262	6	1	187	6	24	33	8	35	26	27	1	22	16	23
gene-PA4845	NC_002516.2	5439918	5441693	+	1776	30	25	183	145	15	30	50	23	51	420	22	0	282	26	181	175	45	37	78	177	8	30	48	67
gene-PA4846	NC_002516.2	5441837	5442280	+	444	76	52	246	336	25	75	111	83	72	79	107	6	206	74	229	263	82	104	584	304	16	16	336	142
gene-PA4847	NC_002516.2	5442304	5442774	+	471	86	3909	412	519	81	87	172	119	162	23	239	14	304	212	265	385	113	187	1346	470	44	15	959	322
gene-PA4848	NC_002516.2	5442792	5444141	+	1350	136	187	1178	1387	215	211	362	299	591	333	691	23	1210	576	760	1073	204	622	3167	1202	98	45	2240	775
gene-PA4849	NC_002516.2	5444252	5445118	+	867	5	7	37	27	2	3	6	8	9	280	6	1	156	5	35	43	7	22	33	42	1	17	19	12
gene-PA4850	NC_002516.2	5445199	5446083	+	885	11	15	80	80	5	23	15	26	34	209	17	3	186	11	67	91	14	37	38	97	7	14	26	31
gene-PA4851	NC_002516.2	5446179	5447444	+	1266	25	32	175	135	11	29	29	37	112	172	20	2	143	19	156	222	43	38	85	208	10	20	56	85
gene-PA4852	NC_002516.2	5447648	5448646	+	999	284	328	859	1293	138	372	575	246	384	271	210	38	715	148	1020	1530	457	280	547	1851	82	93	292	605
gene-PA4853	NC_002516.2	5448643	5448966	+	324	84	84	263	331	38	76	144	66	87	58	62	9	234	45	289	359	109	86	142	482	32	29	98	183
gene-PA4854	NC_002516.2	5449046	5450653	+	1608	75	79	459	411	61	76	167	102	118	339	81	11	343	60	372	643	133	123	202	697	40	33	114	210
gene-PA4855	NC_002516.2	5450757	5452046	+	1290	37	67	289	314	32	39	58	75	87	424	49	5	285	31	280	455	58	86	131	510	14	36	58	145
gene-PA4856	NC_002516.2	5452150	5454978	+	2829	46	56	358	306	16	40	68	48	143	578	36	3	445	32	357	484	84	119	161	474	15	56	97	184
gene-PA4857	NC_002516.2	5455434	5456027	+	594	5	7	42	29	0	6	11	6	12	256	1	0	120	4	19	32	4	23	9	35	0	9	4	10
gene-PA4858	NC_002516.2	5456452	5457717	+	1266	3	5	23	13	6	5	11	9	11	193	5	1	276	5	25	20	1	38	18	25	3	31	6	13
gene-PA4859	NC_002516.2	5457864	5459453	+	1590	1	4	5	7	0	0	2	2	4	329	1	0	232	0	4	3	8	25	7	6	1	22	1	4
gene-PA4860	NC_002516.2	5459450	5460529	+	1080	1	1	5	4	0	4	3	0	7	151	0	0	134	2	3	3	7	20	2	6	0	17	0	2
gene-PA4861	NC_002516.2	5460526	5461383	+	858	1	1	14	15	1	2	2	3	8	174	1	0	192	0	6	8	3	23	7	11	1	17	3	8
gene-PA4862	NC_002516.2	5461520	5462218	+	699	2	5	9	4	2	1	3	4	3	340	1	0	140	1	11	4	7	10	4	13	0	12	3	9
gene-PA4863	NC_002516.2	5462302	5462754	+	453	5	2	37	26	2	2	7	7	25	151	3	0	93	2	24	31	8	16	7	47	1	13	3	25
gene-PA4864	NC_002516.2	5462763	5463605	+	843	2	1	7	7	1	3	0	2	10	71	3	0	78	1	11	6	2	16	2	6	0	13	0	4
gene-PA4865	NC_002516.2	5463607	5463909	+	303	2	1	5	2	1	1	4	0	7	131	1	0	76	3	6	9	2	9	3	6	0	5	2	3
gene-PA4866	NC_002516.2	5463918	5464436	+	519	2	1	17	10	1	4	1	2	23	351	2	0	93	3	10	9	4	20	11	12	3	11	6	25
gene-PA4867	NC_002516.2	5464453	5464758	+	306	2	4	17	17	4	1	3	3	21	345	2	1	109	2	15	11	2	20	12	15	1	12	6	20
gene-PA4868	NC_002516.2	5464821	5466521	+	1701	16	22	96	55	5	18	19	20	94	776	10	1	434	5	50	53	22	90	66	89	5	44	49	62
gene-PA4869	NC_002516.2	5466790	5468007	+	1218	21	11	80	49	7	20	39	14	31	234	6	3	244	7	83	94	30	64	40	93	4	38	11	41
gene-PA4870	NC_002516.2	5468017	5468283	-	267	14	13	41	32	0	12	19	8	5	82	2	1	71	5	20	34	18	25	12	58	0	23	6	8
gene-PA4871	NC_002516.2	5468409	5469023	+	615	6	9	30	21	1	2	7	6	18	114	2	1	64	0	13	29	7	5	8	41	0	10	5	10
gene-PA4872	NC_002516.2	5469115	5469978	-	864	12	17	107	71	6	21	21	21	86	457	15	2	166	15	51	93	21	35	54	112	1	11	39	65
gene-PA4873	NC_002516.2	5470186	5471451	+	1266	30	57	175	262	8	32	81	41	129	575	12	2	289	16	134	242	39	35	76	283	5	21	82	82
gene-PA4874	NC_002516.2	5471626	5472042	-	417	18	51	174	169	12	30	59	43	645	226	28	0	168	32	104	122	43	53	197	159	11	14	131	310
gene-PA4876	NC_002516.2	5472824	5473168	+	345	14	22	125	102	3	17	49	17	39	136	5	2	88	8	71	59	10	27	27	65	3	19	25	36
gene-PA4877	NC_002516.2	5473212	5473619	-	408	3	5	30	13	0	5	10	5	22	125	4	0	54	3	12	11	3	11	9	20	1	11	7	9
gene-PA4878	NC_002516.2	5473766	5474578	+	813	5	9	57	40	6	5	16	9	53	192	6	1	195	5	27	28	5	41	38	41	3	638	9	44
gene-PA4879	NC_002516.2	5474580	5476649	-	2070	13	22	145	101	5	10	36	19	118	729	19	0	405	11	88	85	25	53	69	116	5	39	48	88
gene-PA4880	NC_002516.2	5476945	5477478	+	534	5	14	49	31	1	6	24	5	19	196	1	0	226	1	37	22	10	45	10	50	1	21	4	20
gene-PA4881	NC_002516.2	5477754	5478095	+	342	3	4	8	13	0	5	12	1	10	179	1	0	179	2	11	12	4	33	6	6	0	19	5	8
