Geneid	0_R1	0_R2	0_R3	5_R1	5_R2	5_R3	15_R1	15_R2	15_R3	30_R1	30_R2	30_R3	Entity	Symbol
gene-SERP1672	160	119	60	123	41	67	14	8	25	54	2	11	host	leuD
gene-SERP1387	3296	2658	1524	1469	2683	1550	388	245	495	352	79	223	host	fumC
gene-SERP_tRNA-Phe-2	2806	1779	3852	2516	1546	3348	515	266	596	245	48	242	host	gene-SERP_tRNA-Phe-2
gene-SERP2138	54576	43872	98793	47868	54475	76009	9932	10297	13848	9902	2334	5788	host	gene-SERP2138
gene-SERP1051	2836	2108	3041	1945	2087	2320	352	154	388	182	30	155	host	fer
gene-SERP0232	2759	1683	4171	2874	2784	3383	302	229	514	151	39	181	host	gene-SERP0232
gene-SERP0280	584	272	770	559	324	486	51	21	78	45	13	15	host	gene-SERP0280
gene-SERP0657	3422	1251	2246	3157	4163	314	546	283	223	244	69	178	host	purN
gene-SERP_tRNA-Pro-1	1111	1089	1659	1002	719	1952	169	130	309	52	19	60	host	gene-SERP_tRNA-Pro-1
gene-SERP0180	44259	29284	81211	50237	34155	91421	10214	5634	19617	7245	1278	5618	host	rplJ
gene-SERP0342	17568	16643	16447	14309	13168	14254	2480	1585	3192	1166	278	954	host	norR
gene-SERP0319	1364	1112	806	919	1000	698	139	70	176	118	7	93	host	gene-SERP0319
gene-SERP2285	193	108	87	172	116	111	19	14	29	41	0	9	host	gene-SERP2285
gene-SERP0348	1991	2176	806	1348	1664	1052	232	166	276	131	32	82	host	gene-SERP0348
gene-SERP1396	2880	2819	2176	2187	1920	2095	190	99	234	100	14	76	host	gene-SERP1396
gene-SERP2269	3187	4288	2793	2688	3242	2267	490	318	508	321	88	204	host	gene-SERP2269
gene-SERP0223	3636	4333	2897	3007	3148	2863	444	272	706	740	88	345	host	gene-SERP0223
gene-SERP0484	2950	3084	1932	1884	2316	1467	302	152	359	118	45	130	host	gene-SERP0484
gene-SERP0285	1471	766	1718	1236	1145	1532	199	96	265	118	20	97	host	gene-SERP0285
gene-SERP2144	3206	2192	2960	1672	1551	1498	269	112	297	288	22	138	host	pyrD
gene-SERP2371	110	78	103	75	58	95	16	3	14	17	2	15	host	gene-SERP2371
gene-SERP1775	832	301	702	450	420	414	115	50	153	106	8	110	host	gene-SERP1775
gene-SERP0209	593	561	541	481	561	446	65	37	78	56	11	25	host	arsC-1
gene-SERP1343	31516	24119	27104	18353	17057	19167	2467	1172	3380	2420	329	1874	host	ermA-2
gene-SERP0887	191	154	131	160	102	132	25	14	21	23	3	13	host	gene-SERP0887
gene-SERP1197	28	27	27	19	19	17	1	0	4	0	0	0	host	gene-SERP1197
gene-SERP1853	1880	1840	1444	1237	1199	1212	178	89	239	150	34	123	host	moaE
gene-SERP1625	4850	2809	9062	3501	2413	9214	2628	1533	7646	1750	757	5184	host	gene-SERP1625
gene-SERP0846	5707	6908	5373	5432	6291	4737	675	371	776	344	81	264	host	gene-SERP0846
gene-FDH45_gp059	0	0	0	3401	3559	2746	59232	62832	48471	21024	28935	30894	phage	gene-FDH45_gp059
gene-SERP0153	1996	2685	1170	1253	1515	1010	289	152	236	136	44	111	host	folP
gene-SERP0048	263	138	401	238	146	333	36	30	44	28	2	9	host	gene-SERP0048
gene-SERP1101	5977	3690	2934	4372	3499	1964	848	350	763	417	92	334	host	gene-SERP1101
gene-SERP0844	3609	4290	2931	3060	3554	2729	421	245	453	187	45	203	host	gene-SERP0844
gene-SERP1016	14689	16227	11830	11228	13587	9376	1120	792	1371	853	163	564	host	gene-SERP1016
gene-FDH45_gp109	0	0	0	3946	2684	3221	15266	23169	19534	956	1383	1308	phage	gene-FDH45_gp109
gene-SERP0618	152	95	104	112	67	71	14	9	33	46	6	3	host	gene-SERP0618
gene-SERP0417	607	403	387	415	283	306	80	42	102	95	6	54	host	gene-SERP0417
gene-SERP1761	2272	1543	2680	2411	1925	1921	495	168	370	219	40	178	host	gene-SERP1761
gene-SERP1613	20	3	15	16	3	15	16	0	19	10	2	18	host	gene-SERP1613
gene-SERP1589	181	98	148	119	92	118	48	24	59	57	16	34	host	gene-SERP1589
gene-SERP2050	156	28	62	66	38	41	9	2	21	19	1	6	host	gene-SERP2050
gene-SERP2503	51	35	39	41	49	26	6	4	14	4	2	2	host	gene-SERP2503
gene-SERP1390	21804	15775	21125	17817	18943	14528	2298	1596	2253	1077	415	944	host	gene-SERP1390
gene-SERP0474	3370	1860	3532	2744	2608	2041	346	179	356	164	52	158	host	gene-SERP0474
gene-SERP2007	4478	4877	2922	3340	3576	2392	573	258	511	322	64	199	host	gpm
gene-SERP2367	565	479	417	321	333	334	54	29	80	43	5	32	host	gene-SERP2367
gene-SERP1406	939	937	788	704	893	644	136	60	140	123	15	45	host	mutY
gene-SERP0301	2148	1956	1594	1684	1786	1341	296	158	243	157	41	121	host	gene-SERP0301
gene-SERP1104	77	41	53	51	18	19	11	5	11	15	1	4	host	gene-SERP1104
gene-SERP0840	11561	8188	16869	12709	9818	17725	2552	1347	3555	1682	254	965	host	rpsO
gene-SERP0967	3039	3554	1559	3054	1486	1855	603	211	447	184	60	146	host	dapD
gene-SERP0807	22669	11587	27500	19002	12784	26879	3958	1512	5770	3914	424	2082	host	rplS
gene-SERP0059	30993	38934	19636	24985	36786	12312	5483	3154	4219	4099	822	2346	host	ahpF
gene-SERP1489	33155	17061	6370	26403	12614	6385	7523	3033	2327	1430	345	338	host	hld
gene-SERP2402	140	95	121	84	53	76	15	4	15	2	1	7	host	gene-SERP2402
gene-SERP2017	3540	3165	1174	1785	2353	1027	225	100	175	164	40	93	host	gene-SERP2017
gene-SERP2205	1425	1308	816	1002	1167	673	145	98	185	156	32	97	host	gene-SERP2205
gene-SERP0009	610	400	555	500	312	414	88	43	138	123	22	55	host	gene-SERP0009
gene-SERP1350	5886	3955	5574	4925	4579	4373	665	663	805	313	110	314	host	gene-SERP1350
gene-SERP0644	24346	21285	13908	18051	10716	12297	3365	1204	3527	1321	330	1242	host	qoxC
gene-SERP2117	286	221	335	274	174	281	35	14	50	20	1	14	host	gene-SERP2117
gene-SERP0146	16779	10948	11272	8696	6953	8915	1136	537	1384	1040	118	607	host	gene-SERP0146
gene-SERP0802	2321	2287	2195	2003	2068	1724	310	145	344	236	55	150	host	gene-SERP0802
gene-SERP0821	6499	6558	3934	4867	5605	3811	816	524	988	870	149	403	host	codY
gene-SERP1357	664	793	465	610	711	449	95	59	107	74	15	66	host	gene-SERP1357
gene-SERP1035	1909	1479	1346	1340	1304	1157	248	117	295	181	39	107	host	aroB
gene-SERP1994	768	868	648	711	685	572	132	66	161	88	26	48	host	gene-SERP1994
gene-SERP1341	1641	1881	1243	1318	1673	943	245	155	256	213	27	135	host	gene-SERP1341
gene-SERP0535	5348	3519	5169	4540	3314	4589	760	343	1151	478	68	337	host	mnhD
gene-SERP1564	10	7	3	11	2	13	1	3	2	7	2	4	host	gene-SERP1564
gene-SERP2058	396	129	114	128	177	124	41	22	56	31	1	22	host	gntK
gene-SERP2543	174	136	166	163	123	160	20	11	19	30	4	5	host	gene-SERP2543
gene-SERP0316	9488	5842	8483	5690	4643	6472	824	415	1207	788	105	481	host	gene-SERP0316
gene-SERP0125	969	897	1108	820	702	905	163	49	173	45	23	55	host	gene-SERP0125
gene-SERP1637	632	376	1300	463	357	1363	318	182	1129	235	85	691	host	gene-SERP1637
gene-SERP1576	72	49	69	63	46	42	9	6	18	7	6	9	host	gene-SERP1576
gene-SERP2026	5248	4183	543	776	1506	798	135	131	239	112	29	67	host	lrgA
gene-SERP1921	62	13	40	28	11	29	7	0	3	2	0	1	host	gene-SERP1921
gene-SERP0429	2572	2761	1621	1995	2513	1422	410	234	303	160	52	132	host	lgt
gene-SERP1286	153	226	102	138	168	65	21	23	24	21	12	9	host	gene-SERP1286
gene-SERP2077	3981	3713	3665	3820	5154	3184	624	385	641	561	113	344	host	gene-SERP2077
gene-SERP1507	100	87	124	90	51	113	50	22	107	39	9	43	host	gene-SERP1507
gene-FDH45_gp027	0	0	0	1765	1841	1619	24880	20227	20337	91404	83446	88175	phage	gene-FDH45_gp027
gene-SERP0546	5177	3824	2161	2243	2839	2107	508	249	662	261	58	240	host	gluD
gene-SERP0921	26595	14576	12575	16964	17714	9452	3532	1777	3261	1649	559	1554	host	acnA
gene-SERP0277	181	219	129	124	169	83	23	4	23	24	2	8	host	gene-SERP0277
gene-SERP1579	8456	7682	6050	6045	5962	5681	988	620	1164	680	154	540	host	gene-SERP1579
gene-SERP1768	1062	849	1007	975	772	908	132	69	166	144	11	54	host	gene-SERP1768
gene-SERP0257	2321	2258	120	362	684	152	91	84	71	77	18	23	host	gene-SERP0257
gene-SERP0283	1018	771	1173	1031	1140	1180	162	126	182	102	24	86	host	gene-SERP0283
gene-SERP2369	139	100	147	116	89	131	24	12	28	19	6	9	host	gene-SERP2369
gene-SERP2502	41	18	38	30	20	20	4	5	9	3	0	3	host	gene-SERP2502
gene-SERP0088	327	219	206	155	123	175	19	18	40	8	1	15	host	gene-SERP0088
gene-SERP1282	1671	1902	1148	1069	1960	685	192	97	129	106	19	108	host	gene-SERP1282
gene-SERP_tRNA-Met-1	1553	1075	1858	1019	490	1452	324	195	255	144	25	102	host	gene-SERP_tRNA-Met-1
gene-SERP1527	26	34	54	29	24	45	5	6	34	9	1	15	host	gene-SERP1527
gene-SERP0289	3885	5556	3955	4121	4973	3354	615	393	677	364	73	238	host	gene-SERP0289
gene-SERP1497	2035	1926	1733	1209	1043	1522	229	103	244	146	26	107	host	scrR
gene-SERP1228	13451	7814	10443	7929	5661	9124	1249	476	1577	638	106	538	host	valS
gene-SERP2109	2254	3517	2160	2572	3798	1932	333	259	379	281	75	159	host	gene-SERP2109
gene-SERP1537	433	316	362	319	341	318	103	53	131	78	35	69	host	gene-SERP1537
gene-SERP0992	3904	2167	2821	2582	1717	2221	443	166	478	383	39	214	host	gene-SERP0992
gene-FDH45_gp121	0	0	0	7506	4972	5935	39901	46978	46812	2071	3341	3024	phage	gene-FDH45_gp121
gene-SERP2211	191	87	90	176	96	63	42	9	31	27	5	16	host	gene-SERP2211
gene-SERP0485	6864	9105	5129	4610	7961	3852	806	556	819	304	123	340	host	gcvH
gene-SERP0292	45493	10846	32455	33441	5150	22821	3896	347	1804	2679	168	1326	host	sitA
gene-SERP1445	5522	5104	3517	5052	4925	2586	806	435	697	500	93	317	host	gene-SERP1445
gene-SERP0884	2834	3438	1580	1646	2267	1190	243	88	222	146	27	147	host	gene-SERP0884
gene-SERP1960	8857	8293	9149	7283	9159	6529	1118	559	1300	792	145	568	host	tagF
gene-SERP0943	207	156	197	144	131	105	16	12	28	22	3	25	host	trpA
gene-SERP0028	431	351	429	472	400	456	503	355	678	218	102	309	host	gene-SERP0028
gene-SERP0925	4420	2992	4267	3206	2421	3213	531	195	710	698	68	359	host	parE
gene-SERP1190	4969	5884	4073	4064	4658	3149	627	332	676	417	91	278	host	gene-SERP1190
gene-SERP2370	82	54	86	64	51	110	13	11	30	22	1	8	host	gene-SERP2370
gene-SERP1794	290	182	91	111	159	83	29	27	31	26	11	14	host	lacB
gene-SERP0743	15230	20932	10106	12493	13759	9985	2782	2442	2980	1058	442	1127	host	mraZ
gene-SERP1003	9454	10526	6373	5390	6857	4750	967	551	1007	490	129	462	host	thyA-1
gene-SERP2156	21495	22843	10977	10033	12365	7565	2101	1374	2165	791	328	842	host	ldh
gene-SERP1031	1987	1299	1932	1642	1578	1557	197	64	236	137	23	88	host	gene-SERP1031
gene-SERP2261	225	188	163	127	159	127	16	10	14	14	1	14	host	manA-2
gene-SERP2364	169	60	103	124	103	59	26	13	28	45	7	28	host	gene-SERP2364
gene-SERP1431	14614	22075	7605	13509	17538	7404	2454	1978	2450	1470	469	881	host	gene-SERP1431
gene-SERP0997	3922	4366	3053	3021	4005	2289	606	416	587	222	86	199	host	gene-SERP0997
gene-SERP2520	1431	699	1083	1019	626	867	218	131	282	300	36	100	host	mecR1
gene-FDH45_gp030	0	0	0	9627	8793	7839	19668	22010	16128	71300	61018	74044	phage	gene-FDH45_gp030
gene-FDH45_gp060	0	0	0	7416	7375	6879	217830	213992	191539	85178	102088	117647	phage	gene-FDH45_gp060
gene-SERP0822	7253	4141	9074	5689	4109	7374	1125	720	1930	1042	158	592	host	gene-SERP0822
gene-SERP1290	1087	898	465	572	651	543	123	85	179	75	15	66	host	gene-SERP1290
gene-SERP0435	3324	3175	3855	2587	2919	3067	371	199	525	273	54	222	host	gene-SERP0435
gene-SERP0909	5432	7305	3195	3876	3716	3308	881	544	936	551	145	397	host	lexA
gene-SERP2323	8	6	1	7	1	9	1	3	2	2	0	0	host	gene-SERP2323
gene-SERP2019	1832	2100	1297	1439	1465	1018	152	94	193	140	24	99	host	gene-SERP2019
gene-SERP0066	8873	6946	9241	7691	8786	6711	1195	1344	1766	627	227	664	host	gene-SERP0066
gene-FDH45_gp166	0	0	0	390	454	328	9029	10964	7989	1295	1998	1977	phage	gene-FDH45_gp166
gene-SERP1528	40	32	42	36	39	56	8	10	42	8	1	24	host	gene-SERP1528
gene-SERP0613	4384	4435	3022	3207	2986	2819	426	175	411	248	38	167	host	gene-SERP0613
gene-SERP1070	6479	5449	3180	3554	4497	2855	704	446	970	377	135	373	host	malA
gene-SERP1928	294	238	219	225	199	210	33	6	35	17	0	12	host	gene-SERP1928
gene-FDH45_gp180	1	0	0	11621	9023	9341	65705	72671	86396	5961	10128	10796	phage	gene-FDH45_gp180
gene-SERP0553	6249	4645	4853	4456	3330	4198	727	358	829	699	82	328	host	spsB
gene-SERP0824	32565	23745	34644	27326	21247	29643	4705	2527	7363	4137	641	2735	host	tsf
gene-SERP0696	17845	14580	25717	18922	16641	25962	3204	1459	4745	1720	388	1508	host	gene-SERP0696
gene-SERP0679	2779	3608	2463	1947	2249	1647	340	149	323	308	36	164	host	gene-SERP0679
gene-SERP1546	21	16	20	12	6	18	2	0	6	2	0	4	host	gene-SERP1546
gene-SERP1069	5923	4193	6637	5290	4163	6718	493	190	629	272	31	224	host	gene-SERP1069
gene-SERP0058	484	461	368	417	462	212	68	47	64	77	8	35	host	gene-SERP0058
gene-SERP1404	660	457	575	531	639	459	76	51	96	67	9	56	host	gene-SERP1404
gene-SERP1645	3199	1923	5679	2495	1682	6137	1684	949	5496	1134	499	3338	host	gene-SERP1645
gene-SERP1173	188	17	97	145	25	81	35	5	13	56	0	13	host	gene-SERP1173
gene-SERP2346	1875	4241	454	828	1873	572	105	123	110	54	51	46	host	gldA
gene-SERP1263	2449	2140	2695	2209	2489	2184	431	211	469	350	52	226	host	accA
gene-SERP2133	385	244	241	260	164	187	46	25	68	81	6	19	host	gene-SERP2133
gene-SERP0673	1953	2025	974	925	703	717	119	59	143	156	11	80	host	cydB
gene-SERP1470	2713	1047	1925	2078	985	1407	258	91	244	508	15	155	host	gene-SERP1470
gene-SERP1840	2449	1875	2259	2149	1789	1850	312	144	318	273	36	144	host	gene-SERP1840
gene-SERP1924	1358	1046	1129	829	755	1018	114	74	171	109	14	98	host	rpiA
gene-SERP0344	2381	2006	2084	1730	1595	1710	283	176	323	258	56	166	host	gene-SERP0344
gene-SERP1724	3045	1858	3961	2893	2069	3481	512	130	611	328	50	230	host	gene-SERP1724
gene-SERP1106	67	26	40	33	24	24	6	1	6	13	1	7	host	gene-SERP1106
gene-SERP0378	2279	2188	1899	1797	2026	1636	281	171	285	269	34	144	host	gene-SERP0378
gene-SERP2443	383	361	285	292	298	218	45	31	45	21	4	26	host	gene-SERP2443
gene-SERP1435	1559	1100	1513	1228	1053	1290	270	148	345	208	36	139	host	gene-SERP1435
gene-SERP1887	461	216	264	395	146	244	43	23	53	166	9	37	host	sugE-2
gene-SERP2547	2136	646	1314	1714	608	977	364	178	413	829	42	199	host	gene-SERP2547
gene-SERP2463	7289	6851	3835	4007	3738	3667	593	331	653	225	72	248	host	cas1
gene-SERP1193	3538	2514	3660	2564	2614	2924	429	220	554	276	64	241	host	hisS
gene-SERP1686	2963	2811	1884	1998	2074	1519	278	178	304	196	37	113	host	gene-SERP1686
gene-SERP1231	6856	6202	6004	6280	6617	5498	1213	721	1294	632	157	482	host	hemL-1
gene-SERP0024	415	326	355	257	355	300	54	34	66	78	10	32	host	gene-SERP0024
gene-SERP2137	8353	6178	7911	6263	5188	7021	775	454	1140	1073	103	544	host	gene-SERP2137
gene-SERP1335	548	679	322	362	322	234	42	25	41	107	11	11	host	gene-SERP1335
gene-SERP0011	911	386	624	675	378	602	112	57	190	138	18	82	host	gene-SERP0011
gene-SERP0680	52524	50678	23953	25888	30094	20926	5320	3325	6302	2271	982	2289	host	pdhA
gene-SERP1050	1986	1764	1813	1317	1324	1332	211	95	240	110	31	96	host	gene-SERP1050
gene-SERP1991	35	28	20	24	21	13	4	3	2	2	0	1	host	gene-SERP1991
gene-SERP1557	14	1	5	10	1	4	0	0	2	1	0	3	host	gene-SERP1557
gene-SERP0667	2017	1926	2184	1512	1503	1682	263	102	303	213	47	162	host	gene-SERP0667
gene-SERP2436	28	13	27	18	6	16	6	1	5	7	0	1	host	gene-SERP2436
gene-SERP1685	1213	991	770	822	829	596	99	60	117	64	11	39	host	gene-SERP1685
gene-SERP0165	10265	8784	10689	9317	10081	7359	1742	1249	2523	2221	449	1613	host	clpC
gene-SERP1243	16204	10342	33565	19988	11023	24816	2774	1354	4351	2860	307	1438	host	rpmI
gene-SERP1147	3517	2614	4385	2914	3164	2679	547	318	976	871	109	649	host	dnaJ
gene-SERP1980	2819	12048	890	1280	2538	644	139	178	103	235	24	58	host	gene-SERP1980
gene-SERP0412	1273	1103	1025	831	825	844	132	45	163	134	10	96	host	gene-SERP0412
gene-SERP1128	7209	6463	5163	4963	5285	4433	762	327	864	695	103	388	host	dnaG
gene-SERP1953	785	671	503	570	584	410	73	38	85	90	8	43	host	gene-SERP1953
gene-SERP0105	1459	1281	1135	1113	1043	990	211	102	221	112	36	114	host	gene-SERP0105
gene-SERP0479	208	295	205	208	211	153	37	25	43	16	5	12	host	gene-SERP0479
gene-SERP2408	540	91	515	229	122	269	101	37	90	75	12	66	host	gene-SERP2408
gene-SERP1736	3252	2430	3181	2695	2809	2264	376	265	524	217	58	188	host	gene-SERP1736
gene-SERP0813	9563	7294	4637	5782	6186	4224	1072	615	1415	563	176	486	host	sucC
gene-SERP0799	1209	921	1169	734	766	912	143	81	192	162	30	91	host	rnc
gene-SERP2469	177	230	102	144	125	78	30	12	52	9	4	19	host	gene-SERP2469
gene-SERP0339	3881	2559	3527	2332	2273	2377	368	139	427	284	47	212	host	bacA
gene-SERP1517	319	351	300	238	240	303	76	82	145	70	17	69	host	gene-SERP1517
gene-SERP0154	2323	2655	1748	1606	1614	1385	295	183	341	162	28	134	host	folB
gene-SERP1461	965	376	791	627	344	598	135	32	149	115	11	76	host	blaZ-1
gene-SERP0961	5321	3647	4467	3380	1941	3678	448	166	683	337	45	189	host	gene-SERP0961
gene-SERP0419	5736	3846	1074	2295	2686	2475	2136	1892	2913	648	420	793	host	gene-SERP0419
gene-SERP0274	20928	12788	19296	17033	12504	17361	4004	1682	4079	1384	354	1516	host	sarA
gene-FDH45_gp164	0	0	0	60	73	54	1421	1245	849	55963	49897	61126	phage	gene-FDH45_gp164
gene-SERP2550	9282	10177	6570	6149	6352	5726	1187	683	1431	560	199	501	host	recF
gene-SERP1993	72	90	34	49	66	25	13	1	0	9	1	9	host	gene-SERP1993
gene-SERP1522	58	32	57	37	28	50	17	5	56	7	3	24	host	gene-SERP1522
gene-SERP1056	3847	3786	3262	2927	2977	2646	405	233	542	314	57	210	host	rluB
gene-SERP0227	489	359	413	437	312	342	40	32	86	113	7	39	host	gene-SERP0227
gene-SERP1509	114	106	172	101	79	176	41	29	83	43	8	72	host	gene-SERP1509
gene-SERP1798	21643	11479	29394	20064	11798	28791	5076	2813	7745	3768	543	2343	host	rpsI
gene-SERP0464	591	354	475	380	523	248	35	35	45	45	5	17	host	gene-SERP0464
gene-SERP1153	3120	1441	3065	2883	1572	3696	925	323	1065	603	88	414	host	rpsT
gene-SERP1610	5	1	5	0	3	6	1	0	1	2	0	1	host	gene-SERP1610
gene-SERP1671	246	212	117	254	69	106	19	16	44	119	5	25	host	leuC
gene-SERP2515	71	19	30	52	29	30	11	2	10	42	2	2	host	gene-SERP2515
gene-SERP2030	5190	3475	5398	4614	3983	3325	845	463	910	286	73	351	host	gene-SERP2030
gene-SERP1054	5522	5540	4321	4391	4889	3541	729	306	752	532	87	342	host	srrB
gene-SERP1979	18730	9878	10351	11383	7879	8620	1965	640	1796	1329	169	925	host	sarZ
gene-SERP1055	10369	13818	6394	6365	9526	5292	991	688	1001	603	185	465	host	srrA
gene-SERP2064	287	211	192	226	218	136	28	11	29	35	4	14	host	gene-SERP2064
gene-SERP0781	1079	1083	1215	800	894	738	147	74	117	118	27	80	host	def-2
gene-FDH45_gp082	0	0	0	6335	5389	5163	46179	51781	47207	12443	14613	13738	phage	gene-FDH45_gp082
gene-SERP2458	6350	8006	3337	5287	6000	3747	726	373	829	307	91	329	host	gene-SERP2458
gene-FDH45_gp171	0	0	0	5415	5178	3962	20212	22507	20728	926	1460	1502	phage	gene-FDH45_gp171
gene-SERP1700	458	610	359	373	736	274	61	52	74	60	27	39	host	thiD-2
gene-SERP0517	2039	1153	3716	1487	1078	2348	169	98	211	259	17	104	host	gene-SERP0517
gene-SERP0862	1638	994	1801	1479	1230	1574	237	125	296	253	20	115	host	gene-SERP0862
gene-SERP0363	3109	2690	3334	3085	3672	2461	470	286	505	224	83	229	host	gene-SERP0363
gene-SERP0766	3294	2973	7170	4698	2216	4505	662	258	904	583	74	286	host	pyrB
gene-SERP0826	9867	8402	8738	7893	6730	7712	1404	682	1722	955	158	630	host	frr
gene-SERP1569	26	10	21	14	11	11	4	3	5	4	0	3	host	gene-SERP1569
gene-SERP1864	803	910	710	640	725	538	81	44	134	65	11	48	host	gene-SERP1864
gene-FDH45_gp058	0	0	0	9399	9223	7124	143517	131118	129459	32549	49937	45777	phage	gene-FDH45_gp058
gene-SERP2354	359	149	290	228	191	241	49	22	56	73	4	28	host	gene-SERP2354
gene-SERP1530	58	29	62	40	22	49	7	15	34	13	0	11	host	gene-SERP1530
gene-FDH45_gp026	0	0	0	1594	1616	1550	18935	15812	15627	67411	62143	67045	phage	gene-FDH45_gp026
gene-SERP1918	494	307	350	391	327	257	67	36	110	75	16	40	host	gene-SERP1918
gene-SERP1956	2600	2629	1530	1495	1887	1162	258	128	206	164	32	128	host	gene-SERP1956
gene-SERP1292	3464	5205	2368	2495	5128	1624	536	417	451	237	73	234	host	gene-SERP1292
gene-SERP1781	2715	1893	2213	1923	1569	1917	283	140	410	176	41	118	host	gene-SERP1781
gene-SERP0470	448	239	337	279	204	268	44	27	43	48	4	20	host	gene-SERP0470
gene-SERP1476	2668	1734	647	1004	889	435	201	99	222	113	34	107	host	gene-SERP1476
gene-FDH45_gp086	0	0	0	12233	9363	10529	60935	83303	67257	20745	23500	24247	phage	gene-FDH45_gp086
gene-SERP1815	30525	13241	31154	26069	14694	45769	4396	1431	9168	2332	385	2439	host	rplR
gene-SERP2227	221	201	181	183	184	173	48	40	43	43	11	23	host	gene-SERP2227
gene-SERP2399	0	1	1	0	0	0	0	0	0	0	0	0	host	gene-SERP2399
gene-SERP0624	301	251	253	262	238	172	42	30	35	33	1	14	host	gene-SERP0624
gene-SERP1922	143	34	100	64	35	82	16	1	13	5	0	3	host	gene-SERP1922
gene-SERP1942	2032	1447	2403	1516	1182	1800	218	72	257	123	23	94	host	gene-SERP1942
gene-SERP1219	9934	7076	8350	5207	5169	5368	746	330	1009	676	101	555	host	gene-SERP1219
gene-SERP2488	24	9	10	18	2	4	1	2	2	11	0	3	host	gene-SERP2488
gene-SERP1754	5734	3957	7081	4647	4230	4489	508	346	632	328	78	292	host	gene-SERP1754
gene-SERP2337	859	382	697	677	340	529	103	28	135	194	9	49	host	gene-SERP2337
gene-FDH45_gp120	0	0	0	9549	6261	7460	40292	47811	49106	2084	3471	3237	phage	gene-FDH45_gp120
gene-SERP2226	245	125	193	196	167	205	59	32	69	66	5	14	host	gene-SERP2226
gene-SERP0472	1492	938	1222	978	817	895	112	80	134	75	22	62	host	gene-SERP0472
gene-SERP1427	1079	628	917	746	582	839	102	69	145	64	13	57	host	gene-SERP1427
gene-SERP2537	6082	6031	5858	5688	6186	4968	1026	591	1111	616	149	460	host	dnaB
gene-SERP2003	8239	6818	7472	5498	5635	4488	1001	448	961	817	113	414	host	gene-SERP2003
gene-SERP2329	34	32	44	32	11	15	8	6	10	0	1	1	host	gene-SERP2329
gene-SERP1320	2712	2343	2681	2063	2742	2304	353	207	469	292	50	192	host	gene-SERP1320
gene-SERP1541	216	117	127	152	82	103	32	10	41	19	8	20	host	gene-SERP1541
gene-SERP_tRNA-Leu-5	141	122	276	97	95	150	18	14	29	20	3	8	host	gene-SERP_tRNA-Leu-5
gene-FDH45_gp002	0	0	0	15996	13133	11813	47643	49868	43982	24236	27791	30083	phage	gene-FDH45_gp002
gene-SERP0763	2268	1872	3215	2118	2469	2757	404	212	511	240	70	238	host	gene-SERP0763
gene-SERP0902	5359	3453	2605	2269	2500	2118	526	190	592	371	65	284	host	gene-SERP0902
gene-SERP1688	18040	10616	27760	17870	9006	27687	2234	686	3548	1731	182	1125	host	gene-SERP1688
gene-SERP0273	2247	1418	3267	1963	1820	1961	225	172	282	142	32	91	host	gene-SERP0273
gene-SERP1796	1110	643	888	727	477	698	123	51	110	174	15	61	host	lacR
gene-SERP1935	2712	2462	2216	1888	2131	1794	426	225	453	188	59	139	host	gltS
gene-SERP0168	14569	13573	12286	11521	13829	10663	2001	1015	2163	1141	276	977	host	gltX
gene-SERP0994	2809	2238	2187	1781	1606	1552	339	162	291	136	54	141	host	gene-SERP0994
gene-SERP1326	2399	1553	2276	1768	1502	1808	291	144	404	279	44	148	host	ribBA
gene-SERP1978	510	631	492	398	670	378	38	57	73	65	16	24	host	gene-SERP1978
gene-SERP1799	26900	14126	37784	24735	13864	34054	6121	3465	9349	4918	648	2867	host	rplM
gene-SERP_tRNA-Phe-1	2595	1727	3088	1742	1044	2378	629	390	593	287	67	192	host	gene-SERP_tRNA-Phe-1
gene-SERP1881	7545	4270	11818	7772	6199	10241	1280	690	1851	662	145	581	host	nhaC
gene-SERP2142	8530	5826	11528	9431	8006	8285	1948	1409	2573	509	199	599	host	gene-SERP2142
gene-SERP0965	4873	4059	1992	3413	1899	2214	470	176	444	182	40	115	host	dapA
gene-SERP1538	133	60	98	68	55	112	54	23	90	24	21	31	host	gene-SERP1538
gene-SERP0357	11400	4564	1090	1520	3495	2306	293	258	778	212	66	191	host	gene-SERP0357
gene-SERP0415	1362	1296	1082	892	979	863	141	64	153	102	28	66	host	gene-SERP0415
gene-SERP2024	1570	947	911	853	655	880	140	38	155	143	13	98	host	lytS
gene-SERP0660	1000	515	891	684	594	662	120	57	148	187	11	49	host	gene-SERP0660
gene-SERP1763	5892	5375	4721	3888	4280	4041	514	234	666	389	78	285	host	gene-SERP1763
gene-SERP_tRNA-Tyr-2	371	203	488	519	199	685	89	27	91	45	15	17	host	gene-SERP_tRNA-Tyr-2
gene-SERP0863	5941	5761	5090	4452	5300	4135	665	349	858	549	96	328	host	hexA
gene-SERP1951	3204	1189	3596	1758	1771	1942	306	129	259	213	39	101	host	gene-SERP1951
gene-SERP1551	4593	2369	2284	4181	1510	2812	684	211	877	1098	82	321	host	gene-SERP1551
gene-SERP2106	295	187	237	185	227	145	19	13	32	35	4	17	host	capC
gene-FDH45_gp003	0	1	0	8901	7234	6265	187744	160808	170878	26967	38384	49528	phage	gene-FDH45_gp003
gene-SERP0167	2858	2082	2566	2063	2132	2135	402	210	552	324	45	259	host	gene-SERP0167
