# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-M" "-O" "--primary" "-a" "dualGenome.gff3" "-t" "gene" "-o" "countData.tsv" "-g" "ID" "SRR2932986_sorted.bam" "SRR2932982_sorted.bam" "SRR2932985_sorted.bam" "SRR2932987_sorted.bam" "SRR2932981_sorted.bam" "SRR2932980_sorted.bam" "SRR2932983_sorted.bam" "SRR2932984_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR2932986_sorted.bam	SRR2932982_sorted.bam	SRR2932985_sorted.bam	SRR2932987_sorted.bam	SRR2932981_sorted.bam	SRR2932980_sorted.bam	SRR2932983_sorted.bam	SRR2932984_sorted.bam
gene-TX72_RS10845	NC_005070.1	2050674	2051792	-	1119	3	18	13	6	130	145	37	20
gene-TX72_RS10850	NC_005070.1	2051837	2054092	+	2256	7	31	26	5	207	233	63	28
gene-TX72_RS14015	NC_005070.1	2054157	2054675	-	519	7	35	19	7	134	135	50	18
gene-TX72_RS10855	NC_005070.1	2054900	2055412	-	513	2	5	4	4	36	27	12	5
gene-TX72_RS10860	NC_005070.1	2055438	2056016	-	579	0	7	1	1	48	56	11	3
gene-TX72_RS10865	NC_005070.1	2056094	2056561	+	468	5	32	7	7	332	322	66	24
gene-TX72_RS10870	NC_005070.1	2056539	2057237	-	699	3	26	8	4	218	227	47	23
gene-TX72_RS10875	NC_005070.1	2057243	2057989	-	747	3	53	26	10	496	482	86	44
gene-TX72_RS10880	NC_005070.1	2058078	2059226	+	1149	2	42	8	5	265	270	51	26
gene-TX72_RS10885	NC_005070.1	2059223	2060911	+	1689	3	21	6	2	88	77	25	14
gene-TX72_RS10890	NC_005070.1	2060899	2062716	+	1818	11	68	15	13	287	283	67	52
gene-TX72_RS10895	NC_005070.1	2062750	2064159	+	1410	16	68	22	12	534	495	142	60
gene-TX72_RS10900	NC_005070.1	2064184	2064888	+	705	7	24	5	4	170	170	32	8
gene-TX72_RS10905	NC_005070.1	2064900	2066039	+	1140	3	12	5	3	66	53	18	9
gene-TX72_RS10910	NC_005070.1	2066051	2066335	-	285	1	4	3	2	29	44	8	4
gene-TX72_RS10915	NC_005070.1	2066441	2066737	+	297	0	0	1	1	21	19	6	2
gene-TX72_RS10920	NC_005070.1	2066785	2067015	+	231	3	9	1	0	54	68	11	8
gene-TX72_RS10925	NC_005070.1	2066993	2067175	-	183	1	7	1	2	72	87	5	8
gene-TX72_RS10930	NC_005070.1	2067246	2068970	+	1725	2	57	22	15	578	610	117	40
gene-TX72_RS14535	NC_005070.1	2069084	2069257	+	174	28	183	57	26	1934	1915	269	99
gene-TX72_RS10935	NC_005070.1	2069279	2070403	-	1125	33	195	67	50	1216	1494	288	147
gene-TX72_RS10940	NC_005070.1	2070534	2070791	+	258	2	16	10	1	170	157	30	13
gene-TX72_RS10945	NC_005070.1	2070850	2071233	+	384	15	45	11	12	454	458	75	30
gene-TX72_RS14895	NC_005070.1	2071307	2071438	+	132	14	139	27	16	818	842	141	57
gene-TX72_RS10950	NC_005070.1	2071435	2073954	+	2520	40	242	62	629	1815	1951	321	152
gene-TX72_RS10955	NC_005070.1	2074038	2074178	+	141	3	17	3	1	159	127	19	3
gene-TX72_RS14280	NC_005070.1	2074260	2074460	+	201	2	11	1	2	138	122	25	10
gene-TX72_RS10965	NC_005070.1	2074450	2075613	+	1164	15	46	20	10	237	215	52	31
gene-TX72_RS10970	NC_005070.1	2075610	2075870	+	261	13	20	15	6	57	66	26	6
gene-TX72_RS10975	NC_005070.1	2075863	2076216	+	354	3	9	7	0	81	80	20	7
gene-TX72_RS10980	NC_005070.1	2076192	2076539	-	348	2	19	10	10	113	111	20	25
gene-TX72_RS10985	NC_005070.1	2076598	2077527	-	930	4	37	17	8	223	244	56	25
gene-TX72_RS10990	NC_005070.1	2077699	2077815	-	117	45148	240285	73165	210177	263022	471405	495133	150859
gene-TX72_RS10995	NC_005070.1	2077925	2080789	-	2865	2279440	3906835	2535698	2981554	9321246	9343757	6400858	5567835
gene-TX72_RS11000	NC_005070.1	2081254	2081326	-	73	25	179	78	70	336	345	268	138
gene-TX72_RS11005	NC_005070.1	2081336	2081409	-	74	102	207	83	40	441	458	1951	149
gene-TX72_RS11010	NC_005070.1	2081597	2083080	-	1484	249778	396404	252343	413217	976327	1151536	750127	580328
gene-TX72_RS11015	NC_005070.1	2083683	2084486	-	804	11	74	22	12	424	449	112	46
gene-TX72_RS11020	NC_005070.1	2084501	2086195	-	1695	41	156	69	43	1157	1215	282	121
gene-TX72_RS11025	NC_005070.1	2086238	2087617	-	1380	8	34	18	19	258	230	61	33
gene-TX72_RS11030	NC_005070.1	2087643	2088506	-	864	3	37	17	11	300	285	67	30
gene-TX72_RS11035	NC_005070.1	2088597	2089292	+	696	5	36	19	8	262	250	64	33
gene-TX72_RS11040	NC_005070.1	2089405	2089812	+	408	150	687	254	133	5532	5779	1017	431
gene-TX72_RS11045	NC_005070.1	2089880	2091529	+	1650	1	41	14	6	246	217	56	32
gene-TX72_RS11050	NC_005070.1	2091537	2092466	-	930	13	43	20	13	364	437	96	53
gene-TX72_RS11055	NC_005070.1	2092552	2093928	+	1377	5	41	13	13	366	371	77	34
gene-TX72_RS11060	NC_005070.1	2093925	2095154	+	1230	17	93	24	25	696	778	169	73
gene-TX72_RS11065	NC_005070.1	2095141	2095233	-	93	8	47	17	8	313	379	60	22
gene-TX72_RS11070	NC_005070.1	2095379	2096953	+	1575	55	216	72	47	1844	1969	348	151
gene-TX72_RS11075	NC_005070.1	2096957	2097364	-	408	10	52	11	7	407	414	53	21
gene-TX72_RS11080	NC_005070.1	2097374	2098549	-	1176	2	26	10	3	183	200	44	22
gene-TX72_RS11090	NC_005070.1	2099073	2099744	-	672	3	21	2	6	177	119	26	12
gene-TX72_RS11095	NC_005070.1	2099753	2100673	-	921	11	97	30	15	1189	843	173	61
gene-TX72_RS11100	NC_005070.1	2100725	2101300	+	576	1	7	4	2	69	75	17	6
gene-TX72_RS11105	NC_005070.1	2101303	2101566	-	264	0	8	1	0	79	86	22	5
gene-TX72_RS11110	NC_005070.1	2101565	2102242	+	678	2	13	6	2	80	82	24	9
gene-TX72_RS11115	NC_005070.1	2102208	2102933	-	726	4	17	10	1	194	192	29	22
gene-TX72_RS11120	NC_005070.1	2102992	2103198	+	207	1	4	4	3	33	49	10	2
gene-TX72_RS11125	NC_005070.1	2103198	2103602	+	405	1	10	8	5	95	94	23	9
gene-TX72_RS11130	NC_005070.1	2103583	2105184	+	1602	0	13	8	1	91	88	23	13
gene-TX72_RS11135	NC_005070.1	2105220	2106422	+	1203	7	30	6	9	273	241	49	21
gene-TX72_RS11140	NC_005070.1	2106419	2107207	+	789	1	12	5	3	73	75	28	9
gene-TX72_RS11145	NC_005070.1	2107212	2107763	-	552	2	15	3	1	116	121	35	10
gene-TX72_RS11150	NC_005070.1	2107726	2108163	-	438	5	33	10	2	230	266	53	15
gene-TX72_RS11155	NC_005070.1	2108163	2109629	-	1467	20	108	27	17	838	880	162	63
gene-TX72_RS11160	NC_005070.1	2109702	2110094	+	393	2	16	5	9	309	275	35	20
gene-TX72_RS11165	NC_005070.1	2110144	2110563	+	420	2	22	7	8	314	314	46	14
gene-TX72_RS11170	NC_005070.1	2110592	2111761	+	1170	0	15	5	2	144	134	34	7
gene-TX72_RS11175	NC_005070.1	2111758	2112030	+	273	0	2	1	4	60	46	12	3
gene-TX72_RS11180	NC_005070.1	2111978	2112907	-	930	2	19	2	7	139	131	27	13
gene-TX72_RS11185	NC_005070.1	2113021	2113275	+	255	3	22	5	3	179	181	39	17
gene-TX72_RS11190	NC_005070.1	2113254	2115299	-	2046	7	37	7	6	270	268	46	27
gene-TX72_RS11195	NC_005070.1	2115296	2115970	-	675	1	14	8	5	122	115	20	10
gene-TX72_RS11200	NC_005070.1	2115995	2116963	-	969	1	10	3	1	59	42	12	6
gene-TX72_RS11205	NC_005070.1	2116974	2118959	-	1986	7	42	24	10	228	177	74	39
gene-TX72_RS11210	NC_005070.1	2119133	2120638	-	1506	570	2987	1550	710	10135	10337	5448	2496
gene-TX72_RS11220	NC_005070.1	2123030	2124475	-	1446	3923	20910	15767	4368	86466	85731	35324	15421
gene-TX72_RS11225	NC_005070.1	2124680	2126284	+	1605	5	40	11	9	312	236	40	21
gene-TX72_RS14325	NC_005070.1	2126377	2126556	-	180	272	2113	586	233	5106	7622	2663	856
gene-TX72_RS11235	NC_005070.1	2126594	2128057	+	1464	3	28	6	10	123	148	45	24
gene-TX72_RS11240	NC_005070.1	2128054	2129460	+	1407	1	26	9	3	163	170	40	23
gene-TX72_RS11245	NC_005070.1	2129423	2131051	+	1629	8	59	12	8	345	359	78	43
gene-TX72_RS11250	NC_005070.1	2131112	2132167	-	1056	172	799	242	194	5690	4943	1039	625
gene-TX72_RS11255	NC_005070.1	2132332	2132595	+	264	2	19	3	3	170	150	26	8
gene-TX72_RS11260	NC_005070.1	2132537	2133274	+	738	5	41	11	4	224	242	38	19
gene-TX72_RS11265	NC_005070.1	2133291	2133362	+	72	26	75	41	57	87	143	80	49
gene-TX72_RS11270	NC_005070.1	2133642	2134430	+	789	17	50	19	31	362	340	71	47
gene-TX72_RS11275	NC_005070.1	2134434	2135378	-	945	7	11	3	4	97	93	27	13
gene-TX72_RS11280	NC_005070.1	2135375	2136004	-	630	9	56	14	6	490	488	77	25
gene-TX72_RS11285	NC_005070.1	2136001	2138316	-	2316	21	121	33	143	1143	1198	654	338
gene-TX72_RS11290	NC_005070.1	2138391	2138912	+	522	16	72	31	22	519	572	140	44
gene-TX72_RS11295	NC_005070.1	2138997	2140388	+	1392	58	202	89	56	1030	1323	288	113
gene-TX72_RS11300	NC_005070.1	2140524	2141411	+	888	39	129	78	44	423	527	219	82
gene-TX72_RS14020	NC_005070.1	2142268	2142465	+	198	16	51	35	13	41	51	85	87
gene-TX72_RS14025	NC_005070.1	2142555	2142809	+	255	4	12	10	7	46	51	23	21
gene-TX72_RS11310	NC_005070.1	2142887	2143156	-	270	6	28	13	9	66	67	43	13
gene-TX72_RS11315	NC_005070.1	2143657	2144055	+	399	14	51	20	7	141	164	58	24
gene-TX72_RS11320	NC_005070.1	2144207	2144437	+	231	0	8	1	4	35	34	15	4
gene-TX72_RS11325	NC_005070.1	2144865	2146259	-	1395	6	20	8	2	123	126	28	12
gene-TX72_RS11330	NC_005070.1	2146350	2147096	+	747	77	330	147	97	2771	2975	653	298
gene-TX72_RS11335	NC_005070.1	2147077	2148363	+	1287	35	215	74	46	1450	1520	300	163
gene-TX72_RS11340	NC_005070.1	2148424	2149407	+	984	6	49	15	9	459	428	86	41
gene-TX72_RS11345	NC_005070.1	2149436	2150332	+	897	8	53	9	19	456	403	83	57
gene-TX72_RS11350	NC_005070.1	2150329	2150982	+	654	4	20	7	2	183	165	35	23
gene-TX72_RS11355	NC_005070.1	2150945	2151520	-	576	1	8	2	2	57	39	14	10
gene-TX72_RS11360	NC_005070.1	2151520	2152125	-	606	3	11	1	3	79	107	17	8
gene-TX72_RS11365	NC_005070.1	2152125	2152376	-	252	1	10	1	3	110	105	17	9
gene-TX72_RS11370	NC_005070.1	2152369	2153559	+	1191	1	29	6	2	214	221	48	20
gene-TX72_RS11375	NC_005070.1	2153621	2154055	+	435	91	545	159	92	4041	3925	868	339
gene-TX72_RS11380	NC_005070.1	2154131	2155039	-	909	18	103	35	15	769	678	174	49
gene-TX72_RS11385	NC_005070.1	2155043	2156461	-	1419	22	145	56	25	1779	1625	261	125
gene-TX72_RS11390	NC_005070.1	2156548	2156895	+	348	13	63	21	12	504	481	66	37
gene-TX72_RS11395	NC_005070.1	2156892	2157506	+	615	11	77	23	11	618	600	120	57
gene-TX72_RS11400	NC_005070.1	2157511	2158485	-	975	4	35	14	5	307	332	79	35
gene-TX72_RS11405	NC_005070.1	2158565	2159296	+	732	3	34	8	6	235	255	55	25
gene-TX72_RS11410	NC_005070.1	2159331	2161340	+	2010	35	272	58	53	1688	1493	344	171
gene-TX72_RS11415	NC_005070.1	2161434	2163074	+	1641	8	26	10	11	133	129	40	22
gene-TX72_RS11420	NC_005070.1	2163142	2163519	+	378	2	11	3	5	136	100	24	10
gene-TX72_RS11425	NC_005070.1	2163583	2164485	+	903	1	5	4	1	41	42	14	6
gene-TX72_RS11430	NC_005070.1	2164529	2165707	+	1179	85	402	184	84	2460	2577	683	243
gene-TX72_RS11435	NC_005070.1	2165692	2166585	-	894	6	53	10	9	336	330	79	32
gene-TX72_RS11440	NC_005070.1	2166669	2166944	+	276	8	50	17	9	380	414	103	32
gene-TX72_RS11445	NC_005070.1	2167149	2167655	-	507	2	7	3	2	50	67	15	11
gene-TX72_RS11450	NC_005070.1	2167663	2168613	-	951	4	46	15	9	252	287	72	35
gene-TX72_RS11455	NC_005070.1	2168629	2168958	-	330	12	90	34	14	470	455	129	57
gene-TX72_RS11460	NC_005070.1	2168968	2169570	-	603	29	142	54	28	1234	1164	270	129
gene-TX72_RS11465	NC_005070.1	2169567	2170214	-	648	37	121	45	20	1040	931	210	93
gene-TX72_RS11470	NC_005070.1	2170289	2171407	-	1119	47	221	81	42	1817	1608	338	156
gene-TX72_RS11475	NC_005070.1	2171435	2172625	-	1191	12	57	21	14	534	582	104	40
gene-TX72_RS11480	NC_005070.1	2172665	2173150	-	486	1	5	4	3	61	53	14	12
gene-TX72_RS11485	NC_005070.1	2173128	2174702	-	1575	4	48	14	14	351	388	92	58
gene-TX72_RS11490	NC_005070.1	2174756	2175109	+	354	1	9	1	3	95	85	16	11
gene-TX72_RS11495	NC_005070.1	2175109	2176083	+	975	7	33	13	7	204	200	64	17
gene-TX72_RS11500	NC_005070.1	2176090	2177346	-	1257	12	78	22	13	613	603	132	54
gene-TX72_RS11505	NC_005070.1	2177372	2178331	-	960	11	73	32	12	518	526	138	54
gene-TX72_RS11510	NC_005070.1	2178362	2178685	+	324	2	9	1	0	59	56	13	2
gene-TX72_RS11515	NC_005070.1	2178717	2179361	+	645	12	53	17	10	503	499	93	41
gene-TX72_RS11520	NC_005070.1	2179321	2180397	-	1077	8	30	13	3	198	186	46	21
gene-TX72_RS11525	NC_005070.1	2180409	2180966	-	558	3	8	5	0	45	36	9	6
gene-TX72_RS11530	NC_005070.1	2181000	2182148	+	1149	3	10	3	4	42	50	13	5
gene-TX72_RS11535	NC_005070.1	2182176	2182889	+	714	2	28	7	6	278	218	41	18
gene-TX72_RS11540	NC_005070.1	2182853	2183800	-	948	5	18	3	6	74	58	18	11
gene-TX72_RS11545	NC_005070.1	2183797	2184534	-	738	1	23	5	5	150	139	32	18
gene-TX72_RS11550	NC_005070.1	2184559	2185086	-	528	2	29	16	6	224	212	38	15
gene-TX72_RS11555	NC_005070.1	2185208	2186272	+	1065	7	41	22	9	231	329	70	27
gene-TX72_RS11560	NC_005070.1	2186306	2187103	+	798	6	41	22	4	205	287	66	23
gene-TX72_RS11565	NC_005070.1	2187339	2189174	-	1836	22	67	48	18	304	298	127	62
gene-TX72_RS13370	NC_005070.1	2189604	2191331	-	1728	14	60	28	13	221	214	114	61
gene-TX72_RS14030	NC_005070.1	2191492	2192277	+	786	11	62	23	8	144	173	134	38
gene-TX72_RS14035	NC_005070.1	2192274	2193083	-	810	10	49	21	9	200	248	87	54
gene-TX72_RS11590	NC_005070.1	2194754	2195938	+	1185	17	73	37	20	1087	992	172	54
gene-TX72_RS11595	NC_005070.1	2195982	2196356	+	375	3	15	10	2	114	137	21	16
gene-TX72_RS11600	NC_005070.1	2196377	2196835	+	459	4	16	4	2	138	114	25	7
gene-TX72_RS14585	NC_005070.1	2197435	2203479	-	6045	24	121	52	34	317	359	217	105
gene-TX72_RS11635	NC_005070.1	2203763	2207704	-	3942	36	189	95	33	828	907	263	136
gene-TX72_RS11640	NC_005070.1	2207830	2209008	-	1179	1	20	10	2	133	121	32	16
gene-TX72_RS11645	NC_005070.1	2209008	2209979	-	972	1	11	3	5	74	55	16	11
gene-TX72_RS11650	NC_005070.1	2209979	2210911	-	933	3	36	10	8	255	237	54	31
gene-TX72_RS11655	NC_005070.1	2210982	2212388	+	1407	17	81	14	13	440	482	93	48
gene-TX72_RS11660	NC_005070.1	2212355	2213278	-	924	6	32	7	4	333	285	71	27
gene-TX72_RS11665	NC_005070.1	2213282	2213539	-	258	7	16	5	4	254	266	55	17
gene-TX72_RS11670	NC_005070.1	2213615	2214743	+	1129	5	69	24	8	751	692	131	49
gene-TX72_RS13375	NC_005070.1	2214748	2214912	+	165	1	13	3	2	147	147	17	9
gene-TX72_RS11675	NC_005070.1	2214915	2215472	+	558	6	29	7	2	239	192	43	16
gene-TX72_RS11680	NC_005070.1	2215462	2215908	+	447	4	38	6	7	328	279	54	33
gene-TX72_RS11685	NC_005070.1	2215919	2216521	+	603	3	21	14	6	276	215	54	21
gene-TX72_RS11690	NC_005070.1	2216548	2217267	+	720	4	39	12	6	387	350	76	32
gene-TX72_RS11695	NC_005070.1	2217251	2218282	-	1032	7	43	17	10	389	492	104	46
gene-TX72_RS11700	NC_005070.1	2218279	2219397	-	1119	4	41	7	5	216	241	47	25
gene-TX72_RS11705	NC_005070.1	2219394	2221166	-	1773	12	48	13	13	370	325	95	46
gene-TX72_RS11710	NC_005070.1	2221201	2222040	-	840	1	11	4	2	98	65	24	11
gene-TX72_RS11715	NC_005070.1	2222106	2223689	+	1584	5	18	4	7	64090	142	44	13
gene-TX72_RS11720	NC_005070.1	2223708	2225060	-	1353	2	15	7	5	122	123	27	13
gene-TX72_RS11725	NC_005070.1	2225124	2225576	+	453	5	10	2	3	150	145	22	5
gene-TX72_RS11730	NC_005070.1	2225569	2227899	-	2331	19	88	34	19	746	728	141	63
gene-TX72_RS11735	NC_005070.1	2227920	2229545	+	1626	8	28	14	9	236	217	64	32
gene-TX72_RS11740	NC_005070.1	2229752	2230747	-	996	3	25	5	1	113	119	38	8
gene-TX72_RS11745	NC_005070.1	2230744	2231610	-	867	4	25	8	4	207	213	43	27
gene-TX72_RS11750	NC_005070.1	2231607	2231966	-	360	3	17	2	1	145	118	17	4
gene-TX72_RS11755	NC_005070.1	2232033	2233241	+	1209	58	247	103	104	1735	1799	397	222
gene-TX72_RS11760	NC_005070.1	2233249	2233605	-	357	55	268	83	57	1143	2194	245	127
gene-TX72_RS11765	NC_005070.1	2233679	2234560	+	882	3	10	7	3	85	84	16	10
gene-TX72_RS11770	NC_005070.1	2234582	2235325	-	744	4	29	10	5	230	238	43	19
gene-TX72_RS11775	NC_005070.1	2235396	2236472	+	1077	4	9	5	4	104	102	25	11
gene-TX72_RS11780	NC_005070.1	2236475	2237551	-	1077	5	19	5413	6	151	161	31	16
gene-TX72_RS11785	NC_005070.1	2237601	2238401	+	801	1	6	3	2	64	90	16	8
gene-TX72_RS13660	NC_005070.1	2238405	2239397	-	993	3	33	5	2	107	125	47	10
gene-TX72_RS11795	NC_005070.1	2239432	2239674	-	243	0	1	0	0	9	9	2	2
gene-TX72_RS11800	NC_005070.1	2239926	2241116	-	1191	3	28	7	4	267	215	35	22
gene-TX72_RS11805	NC_005070.1	2241126	2241872	-	747	11	30	6	9	196	191	43	16
gene-TX72_RS11810	NC_005070.1	2241923	2242618	+	696	1	16	6	4	68	66	24	7
gene-TX72_RS11815	NC_005070.1	2242893	2243288	-	396	96	703	266	115	4262	3759	1064	715
gene-TX72_RS11820	NC_005070.1	2243345	2243872	-	528	215	1607	632	276	7872	7267	2172	1222
gene-TX72_RS11825	NC_005070.1	2244112	2244819	-	708	20	281	87	44	31917	1471	361	177
gene-TX72_RS11830	NC_005070.1	2244891	2245316	-	426	25	227	86	27	1559	1221	344	160
gene-TX72_RS11835	NC_005070.1	2245424	2246092	-	669	16	176	59	31	1305	1097	289	117
gene-TX72_RS11840	NC_005070.1	2246112	2246354	-	243	10	126	27	21	1286	1178	211	88
gene-TX72_RS11845	NC_005070.1	2246429	2249131	-	2703	13	125	33	26	577	620	152	79
gene-TX72_RS11850	NC_005070.1	2249128	2249526	-	399	2	18	2	2	153	156	24	12
gene-TX72_RS11855	NC_005070.1	2249638	2250930	+	1293	21	128	46	42	1263	1181	287	123
gene-TX72_RS11860	NC_005070.1	2250946	2252598	-	1653	11	62	20	10	487	457	126	58
gene-TX72_RS11865	NC_005070.1	2252598	2252930	-	333	11	59	16	9	298	295	106	30
gene-TX72_RS11870	NC_005070.1	2252981	2253577	-	597	28	86	34	17	505	600	103	48
gene-TX72_RS14045	NC_005070.1	2253862	2254080	+	219	2	5	4	4	7	8	10	11
gene-TX72_RS11875	NC_005070.1	2254048	2255934	-	1887	4	29	19	9	113	124	57	21
gene-TX72_RS11885	NC_005070.1	2256316	2257518	-	1203	3	25	12	2	204	185	35	27
gene-TX72_RS11890	NC_005070.1	2257560	2258156	+	597	3	10	3	2	70	80	15	8
gene-TX72_RS11895	NC_005070.1	2258116	2259558	-	1443	21	83	30	13	433	467	105	40
gene-TX72_RS11905	NC_005070.1	2259657	2261132	-	1476	16	140	47	22	1173	1167	247	102
gene-TX72_RS11910	NC_005070.1	2261212	2262366	+	1155	3	49	19	8	243	227	88	38
gene-TX72_RS11915	NC_005070.1	2262342	2262797	-	456	15	130	49	25	916	841	267	98
gene-TX72_RS11920	NC_005070.1	2262911	2264845	+	1935	5	28	9	4	193	196	38	18
gene-TX72_RS11925	NC_005070.1	2264836	2267505	-	2670	9	136	45	24	820	750	184	98
gene-TX72_RS11930	NC_005070.1	2267558	2267947	+	390	0	5	2	0	70	65	14	4
gene-TX72_RS11935	NC_005070.1	2267944	2271135	+	3192	14	97	42	21	698	892	208	89
gene-TX72_RS11940	NC_005070.1	2271138	2272019	+	882	7	42	11	10	314	393	80	27
gene-TX72_RS11945	NC_005070.1	2272027	2272503	+	477	1	4	8	2	34	36	14	10
gene-TX72_RS11950	NC_005070.1	2272670	2273056	+	387	13	56	13	15	149	262	58	27
gene-TX72_RS11955	NC_005070.1	2273142	2274440	-	1299	14	94	21	21	746	737	149	85
gene-TX72_RS11960	NC_005070.1	2274524	2276272	+	1749	9	59	20	19	575	574	102	43
gene-TX72_RS11965	NC_005070.1	2276272	2278074	+	1803	12	57	16	13	461	507	107	49
gene-TX72_RS14945	NC_005070.1	2278136	2278849	+	714	103	591	187	100	8182	6045	724	348
gene-TX72_RS11975	NC_005070.1	2278819	2279172	-	354	27	147	44	23	1736	1437	162	79
gene-TX72_RS11980	NC_005070.1	2279273	2279788	+	516	10	70	22	18	469	435	68	42
gene-TX72_RS11985	NC_005070.1	2279788	2280507	+	720	11	65	28	12	405	354	75	41
gene-TX72_RS11990	NC_005070.1	2280741	2280947	+	207	4	15	7	1	154	147	26	12
gene-TX72_RS11995	NC_005070.1	2280949	2281200	-	252	13	49	23	16	575	572	135	46
gene-TX72_RS12000	NC_005070.1	2281347	2284226	-	2880	11	212	68	48	1495	1542	337	172
gene-TX72_RS12005	NC_005070.1	2284282	2284671	-	390	3	31	7	3	223	266	55	22
gene-TX72_RS12010	NC_005070.1	2284693	2285931	-	1239	5	19	3	3	126	123	28	15
gene-TX72_RS12015	NC_005070.1	2286117	2287028	+	912	64	348	88	66	2985	2875	487	219
gene-TX72_RS12020	NC_005070.1	2287102	2287560	+	459	40	232	81	53	2733	8520	326	132
gene-TX72_RS12025	NC_005070.1	2287622	2289037	+	1416	10	73	25	11	482	444	99	28
gene-TX72_RS12030	NC_005070.1	2289085	2289312	+	228	5	20	6	5	127	179	36	11
gene-TX72_RS12035	NC_005070.1	2289305	2289715	+	411	4	11	10	4	84	99	16	10
gene-TX72_RS12040	NC_005070.1	2289727	2291652	+	1926	6	26	12	12	365	345	62	32
gene-TX72_RS12045	NC_005070.1	2291676	2292377	+	702	1	5	3	1	79	72	15	3
gene-TX72_RS12050	NC_005070.1	2292392	2292973	+	582	2	2	2	1	14	34	12	4
gene-TX72_RS12055	NC_005070.1	2293064	2293516	+	453	0	9	3	3	59	62	12	7
gene-TX72_RS12060	NC_005070.1	2293524	2293967	-	444	8	33	11	3	174	191	39	24
gene-TX72_RS12065	NC_005070.1	2294074	2294613	-	540	1	11	7	1	71	101	24	5
gene-TX72_RS12070	NC_005070.1	2294688	2295107	+	420	5	50	25	10	531	557	70	47
gene-TX72_RS12075	NC_005070.1	2295100	2297139	+	2040	10	38	19	6	262	260	73	42
gene-TX72_RS14590	NC_005070.1	2297203	2299455	-	2253	2	31	10	8	111	94	47	33
gene-TX72_RS12085	NC_005070.1	2299701	2301431	-	1731	25	90	53	30	270	254	207	106
gene-TX72_RS12090	NC_005070.1	2301707	2302294	-	588	3	27	12	6	502	367	41	14
gene-TX72_RS12095	NC_005070.1	2302366	2303154	-	789	1	8	3	0	55	56	19	7
gene-TX72_RS12100	NC_005070.1	2303154	2303951	-	798	3	8	5	3	70	74	19	10
gene-TX72_RS12105	NC_005070.1	2303951	2304925	-	975	0	22	8	3	91	108	27	12
gene-TX72_RS12110	NC_005070.1	2304930	2307674	-	2745	11	104	25	19	792	721	159	67
gene-TX72_RS12115	NC_005070.1	2307743	2308366	-	624	2	28	4	6	157	172	32	17
gene-TX72_RS12120	NC_005070.1	2308363	2308815	-	453	2	20	6	2	152	145	36	12
gene-TX72_RS12125	NC_005070.1	2308870	2309127	+	258	7	80	16	14	647	463	95	36
gene-TX72_RS12130	NC_005070.1	2309136	2310053	+	918	6	59	13	11	505	473	93	45
gene-TX72_RS12135	NC_005070.1	2310050	2310454	+	405	1	17	5	4	150	132	47	11
gene-TX72_RS12140	NC_005070.1	2310451	2311188	+	738	11	24	12	8	321	302	61	28
gene-TX72_RS12145	NC_005070.1	2311269	2311499	+	231	4	20	5	6	106	117	32	11
gene-TX72_RS14290	NC_005070.1	2311651	2311827	+	177	11	38	21	15	818	1659	78	37
gene-TX72_RS12150	NC_005070.1	2311932	2312150	+	219	18	130	34	28	266	465	186	74
gene-TX72_RS14910	NC_005070.1	2312201	2312332	+	132	11	122	31	10	158	195	139	76
gene-TX72_RS13380	NC_005070.1	2312438	2312734	+	297	12	55	20	10	142	187	80	34
gene-TX72_RS14790	NC_005070.1	2312753	2313190	-	438	6	22	9	2	137	129	38	17
gene-TX72_RS14295	NC_005070.1	2313275	2313436	-	162	10	29	4	4	146	155	49	12
gene-TX72_RS14050	NC_005070.1	2313790	2313993	+	204	1	2	0	0	2	5	5	1
gene-TX72_RS12165	NC_005070.1	2313983	2314393	+	411	1	2	1	1	5	10	2	2
gene-TX72_RS12170	NC_005070.1	2314393	2314746	+	354	1	6	9	3	28	41	22	10
gene-TX72_RS13665	NC_005070.1	2314880	2315071	+	192	3	6	3	2	24	13	6	1
gene-TX72_RS12890	NC_005070.1	2315541	2316386	+	846	11	56	26	18	123	136	113	61
gene-TX72_RS12185	NC_005070.1	2316695	2317384	-	690	11	55	14	12	163	185	81	33
gene-TX72_RS12190	NC_005070.1	2317468	2317740	+	273	0	2	5	0	1	9	7	3
gene-TX72_RS12195	NC_005070.1	2317757	2318140	+	384	3	11	1	1	35	43	10	3
gene-TX72_RS12200	NC_005070.1	2318160	2318354	-	195	1	7	1	1	57	44	10	3
gene-TX72_RS12205	NC_005070.1	2318649	2319683	-	1035	1	7	4	1	17	22	9	11
gene-TX72_RS12210	NC_005070.1	2319680	2319934	-	255	0	0	2	0	2	7	2	0
gene-TX72_RS12215	NC_005070.1	2320394	2320594	-	201	0	0	0	0	3	3	2	0
gene-TX72_RS12225	NC_005070.1	2321271	2322539	-	1269	4	20	9	0	73	93	21	11
gene-TX72_RS12230	NC_005070.1	2322683	2322754	-	72	7	11	6	8	10	15	25	8
gene-TX72_RS12235	NC_005070.1	2322814	2323308	+	495	2	4	0	3	26	28	6	4
gene-TX72_RS12240	NC_005070.1	2323339	2324151	+	813	2	12	2	0	95	94	32	10
