Geneid	10_R1	10_R2	10_R3	50_R1	50_R2	50_R3	90_R1	90_R2	90_R3	Entity	Symbol
gene-SPD_RS10650	3169	4895	3022	655	1547	2489	969	1583	1033	host	glpK
gene-SPD_RS08045	36	65	77	43	61	45	47	54	47	host	gene-SPD_RS08045
gene-SPD_RS09495	9	12	15	9	12	15	7	16	13	host	gene-SPD_RS09495
gene-SPD_RS12060	34	37	44	18	32	22	9	15	9	host	gene-SPD_RS12060
gene-SPD_RS09550	196	244	243	344	699	301	118	156	112	host	gene-SPD_RS09550
gene-SPD_RS03275	975	168	219	1190	3350	1076	710	1032	576	host	pyrF
gene-SpSL1_13	6758	9090	9760	4504	6214	3910	1857	2120	1725	phage	dnaC
gene-SPD_RS09960	237	335	348	198	294	202	126	175	119	host	thrC
gene-SPD_RS11640	54	71	67	27	56	28	17	37	26	host	gene-SPD_RS11640
gene-SPD_RS04965	103	246	211	91	171	90	97	125	81	host	gene-SPD_RS04965
gene-SPD_RS10860	58	75	92	105	174	97	84	125	78	host	gene-SPD_RS10860_gene_yaaA
gene-SPD_RS04445	106	182	182	101	176	81	132	142	102	host	rsmI
gene-SPD_RS00510	188	316	334	129	177	101	76	107	77	host	gene-SPD_RS00510
gene-SPD_RS08195	194	244	265	180	297	177	191	224	134	host	gene-SPD_RS08195
gene-SPD_RS05865	541	813	818	547	908	569	450	598	384	host	uvrB
gene-SPD_RS01955	85	120	113	54	106	56	49	53	29	host	gene-SPD_RS01955
gene-SPD_RS10560	64	79	116	75	148	51	49	80	42	host	gene-SPD_RS10560
gene-SPD_RS04340	195	330	331	197	243	156	122	197	144	host	gene-SPD_RS04340
gene-SPD_RS10020	31	32	59	25	26	76	40	15	43	host	gene-SPD_RS10020
gene-SPD_RS08245	15	20	16	23	26	21	10	16	11	host	gene-SPD_RS08245
gene-SPD_RS05550	1218	1689	1877	985	1531	1047	824	996	681	host	gene-SPD_RS05550
gene-SPD_RS06700	11	24	24	8	16	17	13	10	5	host	gene-SPD_RS06700
gene-SPD_RS02130	1168	1596	1607	1026	1534	1041	816	1054	829	host	nusB
gene-SPD_RS02090	756	1140	1242	724	1163	655	420	796	333	host	fabZ
gene-SPD_RS04320	48	101	82	37	71	35	28	46	31	host	gene-SPD_RS04320
gene-SPD_RS02005	1136	1733	1681	965	1540	912	816	1247	688	host	gene-SPD_RS02005
gene-SPD_RS02050	1432	1779	2122	1054	2140	1149	1073	1495	819	host	gene-SPD_RS02050
gene-SPD_RS09670	8	4	2	2	6	2	3	3	3	host	gene-SPD_RS09670
gene-SPD_RS00720	245	387	342	374	570	387	269	399	347	host	gene-SPD_RS00720
gene-SPD_RS01450	204	300	215	199	355	197	175	263	176	host	gene-SPD_RS01450
gene-SPD_RS05890	361	577	605	446	698	442	335	459	333	host	ftsY
gene-SPD_RS05940	39	75	93	37	49	28	23	49	18	host	leuD
gene-SPD_RS07090	896	1486	1563	804	1125	725	602	812	575	host	gene-SPD_RS07090
gene-SPD_RS05265	817	1322	1231	841	1320	725	609	1018	646	host	gene-SPD_RS05265
gene-SPD_RS05860	155	276	283	170	273	139	140	178	119	host	gene-SPD_RS05860
gene-SPD_RS02450	385	678	743	397	563	361	289	426	270	host	hsdR
gene-SPD_RS07255	324	501	490	268	504	322	302	337	268	host	gene-SPD_RS07255
gene-SPD_RS02635	99	151	173	81	185	78	98	96	56	host	gene-SPD_RS02635
gene-SPD_RS04060	4385	6858	6804	3790	5302	3785	4205	6228	3400	host	rpsA
gene-SPD_RS05635	9012	12660	12316	5424	9307	5271	3202	4896	2772	host	lacD
gene-SPD_RS10090	824	1136	1233	736	1170	760	642	862	597	host	mutS
gene-SPD_RS00040	188	329	320	259	410	251	241	356	228	host	gene-SPD_RS00040
gene-SPD_RS08755	690	1004	1035	387	586	373	181	278	180	host	gene-SPD_RS08755
gene-SPD_RS11645	40	58	60	39	65	27	28	38	30	host	gene-SPD_RS11645
gene-SPD_RS09110	6	10	12	9	12	6	4	13	10	host	gene-SPD_RS09110
gene-SPD_RS05825	189	278	261	164	330	158	100	140	100	host	coaB
gene-SPD_RS09080	13	33	34	22	31	19	11	25	23	host	recX
gene-SPD_RS03775	543	856	780	480	768	428	350	530	294	host	ciaR
gene-SPD_RS06175	452	606	624	319	608	327	137	265	149	host	gdhA
gene-SPD_RS11860	5	14	6	6	9	5	8	7	6	host	gene-SPD_RS11860
gene-SPD_RS05505	108	205	194	60	99	45	39	48	37	host	gene-SPD_RS05505
gene-SPD_RS09635	6	19	15	5	5	8	17	17	16	host	gene-SPD_RS09635
gene-SPD_RS04890	559	796	873	523	921	565	444	597	356	host	glyA
gene-SPD_RS10635	206	311	311	60	85	67	52	60	39	host	gene-SPD_RS10635
gene-SPD_RS08265	64	111	102	48	77	59	33	47	39	host	rsfS
gene-SPD_RS08850	421	689	662	334	613	350	248	362	229	host	gene-SPD_RS08850
gene-SPD_RS05010	51	63	81	49	65	35	23	36	21	host	pezA
gene-SPD_RS10805	1838	2961	3019	1587	2058	1468	1828	2530	1403	host	rpsB
gene-SPD_RS00870	57	140	138	79	119	64	71	118	60	host	gene-SPD_RS00870
gene-SPD_RS01745	0	0	0	0	0	0	0	1	0	host	gene-SPD_RS01745
gene-SPD_RS03105	225	376	392	162	346	170	175	177	145	host	gene-SPD_RS03105
gene-SPD_RS09325	48	54	78	58	67	50	33	40	31	host	gene-SPD_RS09325
gene-SPD_RS07990	107	155	150	99	145	96	81	103	78	host	nanA
gene-SPD_RS01930	64	122	143	38	57	50	38	46	36	host	gene-SPD_RS01930
gene-SPD_RS04735	60	95	107	50	91	52	39	68	30	host	gene-SPD_RS04735
gene-SPD_RS03840	443	720	559	517	919	508	367	487	344	host	gene-SPD_RS03840
gene-SPD_RS01060	96	219	175	1043	1348	1090	2065	2580	1889	host	gene-SPD_RS01060
gene-SPD_RS01065	990	1709	1577	780	1059	696	630	1271	615	host	rpsJ
gene-SPD_RS04580	904	174	183	762	2228	812	426	580	333	host	gene-SPD_RS04580
gene-SPD_RS11820	83	148	144	122	218	129	125	153	117	host	gene-SPD_RS11820
gene-SPD_RS05215	912	1555	1617	849	1215	749	784	1060	639	host	spxR
gene-SPD_RS09865	5	3	9	6	8	3	3	8	7	host	comGG
gene-SPD_RS02135	1492	2342	2056	1365	2081	1312	1213	1712	1145	host	gene-SPD_RS02135
gene-SPD_RS04665	517	794	731	555	889	458	437	657	362	host	gene-SPD_RS04665
gene-SPD_RS06460	407	612	609	399	714	454	318	433	281	host	aroB
gene-SPD_RS05605	910	1370	1426	747	1436	673	515	681	386	host	gene-SPD_RS05605
gene-SPD_RS09485	387	537	546	347	596	305	269	396	218	host	rsgA
gene-SPD_RS06130	144	233	249	173	271	137	91	104	74	host	crcB
gene-SPD_RS10335	5	14	10	5	23	7	6	10	11	host	gene-SPD_RS10335
gene-SPD_RS06895	234	437	393	197	336	216	200	274	146	host	gene-SPD_RS06895
gene-SPD_RS07575	177	322	302	169	259	185	136	212	146	host	gene-SPD_RS07575
gene-SPD_RS00555	649	984	1053	311	681	310	190	336	171	host	gene-SPD_RS00555
gene-SPD_RS08405	7	26	14	5	6	8	5	9	6	host	gene-SPD_RS08405
gene-SPD_RS06955	550	848	870	368	528	363	342	534	246	host	glyS
gene-SPD_RS06510	73	142	131	68	91	57	71	109	53	host	gene-SPD_RS06510
gene-SPD_RS10745	376	537	618	498	715	478	398	498	448	host	rplI
gene-SPD_RS01395	210	300	277	174	307	182	122	151	116	host	gene-SPD_RS01395
gene-SPD_RS00795	0	9	5	3	2	0	0	1	0	host	gene-SPD_RS00795
gene-SPD_RS00695	4238	5865	5891	3309	4552	2780	2140	2640	1749	host	pspA
gene-SPD_RS03755	184	259	268	139	295	143	110	161	99	host	gene-SPD_RS03755
gene-SPD_RS04670	1708	2283	2184	1485	2393	1252	1018	1473	797	host	prsA
gene-SPD_RS07230	348	520	499	308	487	274	216	333	181	host	gene-SPD_RS07230
gene-SPD_RS08390	91	116	129	76	118	63	61	72	40	host	gene-SPD_RS08390
gene-SpSL1_08	6107	7746	8343	3726	5785	3320	1697	2183	1360	phage	gene-SpSL1_08
gene-SPD_RS10185	285	491	424	308	412	263	193	320	170	host	dapD
gene-SPD_RS07015	31499	40569	39136	23437	33979	21394	13083	20620	12741	host	tuf
gene-SPD_RS08475	199	381	352	100	149	64	47	87	36	host	gene-SPD_RS08475
gene-SPD_RS09030	6	9	7	3	13	5	14	18	19	host	gene-SPD_RS09030
gene-SPD_RS09790	12	8	15	2	19	11	9	16	8	host	ulaG
gene-SPD_RS04290	56	75	82	39	87	48	48	67	54	host	gene-SPD_RS04290
gene-SPD_RS07835	1836	2680	2769	1036	1569	1062	1249	1417	850	host	divIVA
gene-SPD_RS10885	140	276	234	204	322	226	170	305	202	host	gene-SPD_RS10885
gene-SPD_RS02515	75	83	93	50	68	35	44	83	47	host	gene-SPD_RS02515
gene-SPD_RS05850	142	174	191	155	226	135	109	135	74	host	gene-SPD_RS05850
gene-SPD_RS05075	7	13	16	10	19	6	12	21	4	host	gene-SPD_RS05075
gene-SPD_RS06025	241	379	403	183	251	181	168	233	140	host	gene-SPD_RS06025
gene-SPD_RS01730	0	0	0	0	0	0	1	0	0	host	gene-SPD_RS01730
gene-SPD_RS06135	267	355	355	301	496	266	133	139	156	host	gene-SPD_RS06135_gene_crcB
gene-SPD_RS08095	745	1137	1175	647	1071	604	530	688	459	host	gene-SPD_RS08095
gene-SPD_RS04330	14	15	14	6	16	5	4	10	3	host	gene-SPD_RS04330
gene-SPD_RS00445	1686	2551	2243	1279	1625	1211	1060	1694	1087	host	rpsD
gene-SPD_RS05345	472	721	684	478	880	447	391	526	337	host	gene-SPD_RS05345
gene-SPD_RS11740	7	4	4	4	12	6	11	6	11	host	gene-SPD_RS11740
gene-SPD_RS11450	0	0	0	0	1	0	2	0	0	host	gene-SPD_RS11450
gene-SPD_RS07905	43	61	90	39	63	29	31	38	24	host	gene-SPD_RS07905
gene-SPD_RS01425	1523	1891	2051	1463	2546	1318	873	1113	747	host	pepC
gene-SPD_RS06880	108	163	182	49	100	61	103	126	64	host	gene-SPD_RS06880
gene-SPD_RS01015	290	465	439	181	280	190	173	256	133	host	gene-SPD_RS01015
gene-SPD_RS09740	84	122	114	71	126	53	80	79	49	host	gene-SPD_RS09740
gene-SPD_RS06530	346	557	596	337	516	327	314	481	339	host	gene-SPD_RS06530
gene-SPD_RS03490	1139	1730	1627	1111	2140	1085	753	1266	736	host	upp
gene-SPD_RS01565	11	30	27	34	58	27	9	18	4	host	gene-SPD_RS01565
gene-SPD_RS10330	296	446	410	276	437	298	275	329	259	host	hisS
gene-SPD_RS01290	88	105	151	29	75	44	25	31	18	host	gene-SPD_RS01290
gene-SPD_RS05740	250	443	429	254	405	232	214	281	197	host	gene-SPD_RS05740
gene-SPD_RS07900	304	439	435	313	517	311	207	311	187	host	gene-SPD_RS07900
gene-SPD_RS05615	38	43	44	28	37	15	19	23	11	host	gene-SPD_RS05615_gene_lacG
gene-SPD_RS10630	169	242	290	281	447	204	126	174	119	host	gene-SPD_RS10630
gene-SPD_RS01070	1782	3259	2804	2013	2208	1545	1836	2734	1847	host	rplC
gene-SPD_RS08845	384	622	474	352	485	305	235	381	223	host	gene-SPD_RS08845
gene-SPD_RS11810	17	9	12	15	25	14	5	14	5	host	gene-SPD_RS11810
gene-SPD_RS00800	4	7	8	2	4	4	6	5	1	host	gene-SPD_RS00800
gene-SPD_RS05895	247	421	444	337	560	348	285	363	267	host	gene-SPD_RS05895
gene-SPD_RS07235	339	475	472	258	444	262	142	181	137	host	gene-SPD_RS07235
gene-SPD_RS11155	41	56	76	21	71	34	51	47	30	host	gene-SPD_RS11155
gene-SPD_RS07790	569	737	751	706	1330	589	444	565	392	host	gene-SPD_RS07790
gene-SPD_RS00260	34	37	53	43	63	34	17	34	31	host	purF
gene-SPD_RS08275	521	863	815	489	710	442	390	505	423	host	yqeK
gene-SPD_RS01825	301	396	395	277	383	250	155	233	131	host	gene-SPD_RS01825
gene-SPD_RS06615	526	845	838	477	794	442	280	449	283	host	gene-SPD_RS06615
gene-SPD_RS01440	3084	4157	4786	3681	5349	2936	1767	2428	1554	host	gene-SPD_RS01440
gene-SPD_RS09925	139	287	218	100	167	99	68	114	66	host	gene-SPD_RS09925
gene-SPD_RS05500	90	119	119	65	110	46	55	56	38	host	xerS
gene-SPD_RS06915	378	507	534	427	833	404	370	474	270	host	trhA
gene-SPD_RS08920	313	467	484	329	442	353	229	391	274	host	gene-SPD_RS08920
gene-SPD_RS04485	462	621	607	500	823	457	372	609	372	host	cvfB
gene-SPD_RS02385	11731	16697	17886	1072	1371	1032	458	458	242	host	gene-SPD_RS02385
gene-SPD_RS06120	2	3	5	2	6	0	2	6	1	host	gene-SPD_RS06120
gene-SPD_RS09070	9	8	17	5	9	10	5	13	8	host	gene-SPD_RS09070
gene-SPD_RS01300	146	239	200	171	278	192	93	130	98	host	gene-SPD_RS01300
gene-SPD_RS00005	589	908	872	1013	1385	863	861	1154	823	host	dnaA
gene-SPD_RS01790	0	0	0	0	0	0	0	0	1	host	rfbB
gene-SPD_RS04300	132	156	173	82	120	61	88	125	68	host	gene-SPD_RS04300
gene-SPD_RS05680	710	1048	1115	626	896	558	410	642	348	host	lepA
gene-SPD_RS05080	5	6	5	4	10	7	5	10	5	host	gene-SPD_RS05080
gene-SPD_RS07825	601	936	928	436	559	496	342	566	321	host	ileS
gene-SPD_RS08000	331	508	463	235	407	222	209	223	199	host	gene-SPD_RS08000
gene-SpSL1_34	38	90	126	35954	23688	29944	72578	106754	77379	phage	gene-SpSL1_34
gene-SPD_RS09510	183	249	282	116	192	104	121	152	128	host	gene-SPD_RS09510
gene-SPD_RS01720	1	0	2	1	3	1	1	0	4	host	cps4B
gene-SPD_RS04005	258	458	376	198	377	237	197	394	164	host	plsY
gene-SPD_RS10210	413	508	569	367	643	331	442	485	363	host	gene-SPD_RS10210
gene-SpSL1_48	6	5	9	3301	1922	2744	12259	16039	11728	phage	hol1
gene-SPD_RS09400	458	659	682	432	704	467	303	418	302	host	gene-SPD_RS09400
gene-SPD_RS06220	19	57	50	14	27	17	14	23	12	host	gene-SPD_RS06220
gene-SPD_RS09805	7	7	15	11	9	7	14	6	2	host	gene-SPD_RS09805
gene-SPD_RS10840	91	185	163	81	105	80	67	124	56	host	pgsA
gene-SpSL1_49	27	50	55	11823	7155	10412	32550	48450	32624	phage	gene-SpSL1_49
gene-SPD_RS06280	26	36	31	12	28	27	9	14	9	host	gene-SPD_RS06280
gene-SPD_RS10280	389	648	617	305	541	319	264	418	200	host	gene-SPD_RS10280
gene-SPD_RS07765	2899	4024	3829	3493	5756	3162	2124	3135	1976	host	pepO
gene-SPD_RS07960	5	15	13	7	11	11	9	11	8	host	gene-SPD_RS07960
gene-SPD_RS08705	844	1589	1525	529	693	457	265	416	219	host	gene-SPD_RS08705
gene-SPD_RS06975	1405	1937	2075	1070	1809	1104	1207	1518	995	host	pgdA
gene-SPD_RS06550	138	140	163	142	261	117	86	130	76	host	gene-SPD_RS06550
gene-SPD_RS10505	40	61	75	31	49	28	19	41	19	host	gene-SPD_RS10505
gene-SPD_RS02475	1469	2141	2162	2069	3463	2055	1209	1603	1185	host	dnaK
gene-SPD_RS10050	274	341	383	363	554	312	223	276	238	host	gene-SPD_RS10050
gene-SPD_RS05520	214	284	224	79	116	113	77	123	61	host	gene-SPD_RS05520
gene-SPD_RS04945	169	441	422	147	194	135	123	212	112	host	gene-SPD_RS04945
gene-SPD_RS06800	10	13	15	15	15	15	11	6	7	host	gene-SPD_RS06800_gene_tnpB
gene-SPD_RS10850	185	417	389	232	335	206	234	332	185	host	yfmH
gene-SPD_RS04135	88	116	111	68	105	59	43	59	45	host	pfkB
gene-SPD_RS00245	27	24	27	22	47	33	14	28	19	host	purC
gene-SPD_RS01080	709	1213	1121	682	755	529	563	873	544	host	gene-SPD_RS01080
gene-SPD_RS00185	166	267	286	175	401	198	90	128	79	host	gene-SPD_RS00185
gene-SPD_RS06310	529	577	593	416	622	458	308	469	342	host	gene-SPD_RS06310
gene-SPD_RS11435	41	85	47	29	63	34	29	26	26	host	gene-SPD_RS11435
gene-SPD_RS05060	7	7	5	6	13	3	11	8	2	host	gene-SPD_RS05060
gene-SPD_RS04205	1022	1643	1590	1226	1937	1083	1034	1596	874	host	gene-SPD_RS04205
gene-SPD_RS08715	2392	3604	4014	1422	2082	1265	729	1145	642	host	gene-SPD_RS08715
gene-SPD_RS08800	105	153	178	98	158	84	44	48	32	host	gene-SPD_RS08800
gene-SPD_RS01600	12	16	8	2	13	5	5	12	7	host	gene-SPD_RS01600
gene-SPD_RS01755	0	0	0	0	0	0	0	0	0	host	gene-SPD_RS01755
gene-SPD_RS09500	44	66	64	59	70	54	48	68	46	host	gene-SPD_RS09500
gene-SPD_RS04865	140	236	197	115	272	147	196	253	112	host	gene-SPD_RS04865
gene-SPD_RS08955	123	137	154	100	166	77	72	105	63	host	birA
gene-SPD_RS04180	275	442	421	285	429	252	194	312	198	host	gene-SPD_RS04180
gene-SPD_RS04595	484	614	633	535	917	453	366	496	309	host	pavA
gene-SPD_RS08805	115	132	168	110	171	75	47	44	40	host	gene-SPD_RS08805
gene-SPD_RS02125	36	57	57	51	83	49	48	60	37	host	gene-SPD_RS02125
gene-SPD_RS03535	149	166	225	193	411	212	117	166	116	host	gene-SPD_RS03535
gene-SPD_RS00815	42	64	84	25	78	40	45	40	20	host	gene-SPD_RS00815
gene-SPD_RS07645	284	471	457	301	384	286	163	209	186	host	rpsO
gene-SPD_RS11115	15	14	26	14	18	17	5	11	6	host	gene-SPD_RS11115
gene-SPD_RS06450	463	736	696	521	746	446	458	602	349	host	gene-SPD_RS06450
gene-SPD_RS05150	30	52	42	25	35	26	21	34	29	host	gene-SPD_RS05150
gene-SPD_RS06545	159	283	250	165	269	145	165	226	135	host	budA
gene-SPD_RS02105	1490	2176	2439	1640	2802	1566	1212	1754	1020	host	gene-SPD_RS02105
gene-SPD_RS07895	655	1148	1096	498	798	493	348	631	324	host	pbp2b
gene-SPD_RS10835	181	362	354	169	243	179	149	196	101	host	gene-SPD_RS10835
gene-SPD_RS08740	28	27	35	17	39	24	19	27	17	host	sczA
gene-SPD_RS08255	211	348	352	192	266	179	175	219	156	host	gene-SPD_RS08255
gene-SPD_RS10120	422	732	709	293	508	330	298	424	245	host	pnpS
gene-SPD_RS04495	709	1006	1008	831	1368	804	625	890	538	host	gene-SPD_RS04495
gene-SPD_RS11430	6	4	5	2	6	1	3	6	4	host	gene-SPD_RS11430
gene-SPD_RS01470	569	1119	974	508	748	483	386	536	328	host	gene-SPD_RS01470
gene-SPD_RS05365	60	142	141	89	96	61	61	94	63	host	gene-SPD_RS05365
gene-SPD_RS02525	214	352	334	173	290	177	144	189	134	host	gene-SPD_RS02525
gene-SPD_RS04560	372	893	824	549	708	504	555	833	479	host	infC
gene-SPD_RS06360	352	483	450	362	619	319	212	319	178	host	gene-SPD_RS06360
gene-SPD_RS02490	114	118	126	92	203	97	71	96	50	host	gene-SPD_RS02490
gene-SPD_RS05295	309	450	484	301	562	299	221	343	206	host	pta
gene-SPD_RS00020	294	431	441	264	452	292	293	416	255	host	ychF
gene-SPD_RS08470	340	471	506	146	210	122	69	97	73	host	amaP
gene-SPD_RS04275	224	409	443	149	285	151	127	231	109	host	gene-SPD_RS04275
gene-SPD_RS07200	33	52	65	31	55	29	33	35	18	host	gene-SPD_RS07200
gene-SPD_RS03540	1027	1401	1281	799	1282	764	832	1177	698	host	prfB
gene-SPD_RS10115	365	611	664	336	554	376	267	442	297	host	gene-SPD_RS10115
gene-SPD_RS00615	11	17	17	10	13	11	8	14	7	host	gene-SPD_RS00615
gene-SPD_RS10950	1096	1672	1640	839	1214	696	949	1027	694	host	gene-SPD_RS10950
gene-SpSL1_18	1971	2689	3145	1480	2287	1415	1036	1117	757	phage	gene-SpSL1_18
gene-SPD_RS05070	4	14	9	3	19	3	6	11	8	host	gene-SPD_RS05070
gene-SPD_RS09575	47	72	74	46	65	52	46	73	53	host	gene-SPD_RS09575
gene-SPD_RS03680	31	84	82	38	72	38	44	65	32	host	gene-SPD_RS03680
gene-SPD_RS07065	143	240	200	124	230	126	49	104	62	host	gene-SPD_RS07065
gene-SPD_RS06395	210	388	345	230	460	258	261	344	234	host	mecA
gene-SPD_RS10350	3	8	9	4	2	2	2	6	0	host	gene-SPD_RS10350
gene-SPD_RS10540	15	38	34	19	17	17	19	24	10	host	gene-SPD_RS10540
gene-SPD_RS03615	936	1150	1207	894	1716	853	697	1106	648	host	gene-SPD_RS03615
gene-SPD_RS02575	224	351	260	181	316	170	132	191	122	host	trmB
gene-SPD_RS00355	615	1081	1110	201	208	189	116	183	128	host	gene-SPD_RS00355
gene-SPD_RS07310	147	180	155	84	153	103	62	103	64	host	gene-SPD_RS07310
gene-SPD_RS06675	105	147	189	94	194	109	108	175	84	host	gene-SPD_RS06675
gene-SPD_RS07260	693	1310	1472	685	1327	735	540	765	585	host	gene-SPD_RS07260
gene-SPD_RS05055	9	17	9	24	39	16	8	21	11	host	gene-SPD_RS05055
gene-SPD_RS07435	666	1052	1071	542	958	556	358	523	314	host	yihA
gene-SPD_RS04780	682	1168	1139	492	595	423	303	430	303	host	phtD
gene-SpSL1_05	2237	3137	3255	2173	3940	2128	1032	1269	986	phage	gene-SpSL1_05
gene-SPD_RS07775	180	262	231	104	131	115	50	94	51	host	gene-SPD_RS07775
gene-SpSL1_01	173	307	266	355	574	364	829	1163	656	phage	int
gene-SPD_RS09950	30	48	46	31	41	29	24	20	12	host	gene-SPD_RS09950
gene-SPD_RS04570	765	1534	1381	989	1326	912	1002	1244	1067	host	rplT
gene-SPD_RS07930	13	30	22	11	18	8	13	19	14	host	gene-SPD_RS07930
gene-SPD_RS10510	78	119	114	54	70	49	40	34	35	host	gene-SPD_RS10510
gene-SPD_RS05540	1894	2873	2970	1370	2376	1317	1087	1483	854	host	gene-SPD_RS05540
gene-SpSL1_46	26	19	49	11721	7794	11567	32808	44952	34850	phage	gene-SpSL1_46
gene-SPD_RS10525	48	67	73	26	36	12	25	22	12	host	gene-SPD_RS10525
gene-SPD_RS02380	299	459	454	207	365	205	157	248	132	host	gene-SPD_RS02380
gene-SPD_RS02710	170	221	218	149	199	115	142	176	148	host	pheS
gene-SPD_RS06890	298	505	489	280	431	307	230	350	196	host	gene-SPD_RS06890
gene-SPD_RS05335	177	238	245	174	261	136	157	186	132	host	gene-SPD_RS05335
gene-SPD_RS10140	14	13	22	21	11	15	17	10	8	host	gene-SPD_RS10140_gene_pstB
gene-SPD_RS00645	58	108	111	48	99	67	39	56	26	host	gene-SPD_RS00645
gene-SPD_RS06815	10	17	15	15	21	11	13	7	4	host	gene-SPD_RS06815
gene-SPD_RS03010	722	1076	980	397	695	376	302	366	234	host	gene-SPD_RS03010
gene-SPD_RS01670	254	384	387	228	391	225	292	304	229	host	ftsL
gene-SPD_RS01760	0	0	0	0	0	0	0	0	0	host	gene-SPD_RS01760
gene-SPD_RS08300	450	680	718	419	659	348	369	533	322	host	gene-SPD_RS08300
gene-SPD_RS05270	300	480	481	331	566	307	213	371	193	host	gene-SPD_RS05270
gene-SPD_RS04585	1008	202	190	814	2392	827	466	719	397	host	gene-SPD_RS04585
gene-SPD_RS08360	119	207	204	76	115	76	58	128	57	host	gene-SPD_RS08360
gene-SPD_RS05355	886	1172	1105	890	1398	896	792	986	714	host	gene-SPD_RS05355
gene-SPD_RS10055	1031	1244	1332	1118	2152	989	779	1091	631	host	gltX
gene-SPD_RS09840	351	624	564	362	551	300	430	485	314	host	gene-SPD_RS09840
gene-SPD_RS00565	144	208	240	235	370	192	124	179	127	host	gene-SPD_RS00565
gene-SPD_RS04055	14	24	20	5	15	7	19	25	31	host	gene-SPD_RS04055
gene-SPD_RS06365	68	149	137	77	88	63	41	64	49	host	gene-SPD_RS06365
gene-SPD_RS06425	484	688	811	547	952	543	417	523	409	host	psr
gene-SPD_RS10555	36	77	81	42	61	35	47	44	26	host	gene-SPD_RS10555
gene-SPD_RS02400	268	429	395	306	687	310	305	473	271	host	glnR
gene-SPD_RS00955	64	90	85	36	80	47	33	45	24	host	gene-SPD_RS00955
gene-SPD_RS02720	227	325	310	177	222	164	163	218	142	host	pheT
gene-SPD_RS09475	514	819	858	499	760	448	421	569	370	host	gene-SPD_RS09475
gene-SPD_RS02070	1709	2220	2751	1526	3023	1531	1110	1492	903	host	fabD
gene-SPD_RS04985	42	69	66	37	64	40	22	42	34	host	gene-SPD_RS04985
gene-SPD_RS07195	27	39	38	22	34	18	18	18	7	host	gene-SPD_RS07195
gene-SPD_RS03815	1328	2395	2079	1354	2230	1323	1271	1757	1263	host	gyrB
gene-SPD_RS07600	370	687	666	424	692	339	284	393	235	host	gene-SPD_RS07600
gene-SPD_RS01085	1726	2892	2741	1775	1931	1406	1255	1973	1382	host	rplB
gene-SPD_RS11945	43	76	116	73	90	53	40	72	53	host	gene-SPD_RS11945
gene-SPD_RS00810	14	32	25	30	31	27	17	26	18	host	gene-SPD_RS00810
gene-SPD_RS04940	186	509	435	114	182	124	125	230	93	host	gene-SPD_RS04940
gene-SPD_RS06055	375	650	558	300	500	312	206	306	209	host	nth
gene-SPD_RS10190	160	258	258	126	210	153	123	197	117	host	gene-SPD_RS10190
gene-SPD_RS08085	487	726	772	331	575	300	308	399	210	host	gene-SPD_RS08085
gene-SPD_RS00030	247	425	456	319	476	309	349	488	273	host	mfd
gene-SPD_RS02810	100	153	139	55	115	69	45	57	43	host	vncR
gene-SPD_RS10255	87	128	141	62	101	78	51	78	53	host	gene-SPD_RS10255
gene-SPD_RS03125	781	1059	1059	539	853	596	337	442	302	host	pabB
gene-SPD_RS03970	794	1388	1303	827	1300	718	935	1192	825	host	deoC
gene-SPD_RS11555	7	14	25	14	15	18	7	22	12	host	gene-SPD_RS11555
gene-SPD_RS03195	25	45	37	17	32	17	13	20	11	host	gene-SPD_RS03195
gene-SPD_RS07340	933	1279	1260	1013	1824	961	694	985	629	host	gene-SPD_RS07340
gene-SPD_RS06595	99	175	171	114	139	108	108	151	105	host	gene-SPD_RS06595
gene-SPD_RS06655	2440	3689	3455	2475	3533	2178	1652	2497	1568	host	gene-SPD_RS06655
gene-SPD_RS05495	812	1294	1238	779	1189	824	709	960	641	host	gene-SPD_RS05495
gene-SPD_RS09215	8	32	24	12	16	14	14	20	7	host	gene-SPD_RS09215
gene-SPD_RS04075	575	1006	970	559	826	484	473	632	411	host	dnaX
gene-SPD_RS00255	69	91	90	72	136	82	43	59	47	host	gene-SPD_RS00255
gene-SPD_RS01315	222	382	387	194	336	220	150	213	166	host	ruvB
gene-SPD_RS02790	29	95	70	40	41	44	36	45	33	host	gene-SPD_RS02790
gene-SPD_RS01980	365	539	509	383	595	331	267	400	258	host	gene-SPD_RS01980
gene-SPD_RS06080	414	641	622	371	682	363	248	375	213	host	gene-SPD_RS06080
gene-SPD_RS00745	98	156	132	104	170	95	79	146	85	host	tsaB
gene-SPD_RS03850	5	17	16	4	5	3	6	8	6	host	gene-SPD_RS03850
gene-SPD_RS04460	74	121	137	62	104	78	62	107	44	host	gene-SPD_RS04460
gene-SPD_RS07390	518	837	883	389	634	345	291	375	263	host	glmM
gene-SPD_RS03600	322	600	544	311	472	277	297	397	272	host	rlmN
gene-SPD_RS03735	147	200	216	146	282	129	108	157	95	host	gene-SPD_RS03735
gene-SPD_RS04440	131	210	262	124	239	122	160	191	141	host	yabA
gene-SPD_RS06005	396	757	749	358	661	376	429	571	308	host	licA
gene-SPD_RS05305	190	278	301	186	281	175	108	152	116	host	gene-SPD_RS05305
gene-SPD_RS04410	613	1120	1138	600	928	537	500	737	421	host	cbpE
